;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;P/A;P/A;P/A;P/A;P/A;P/A;P/A;Glue;Glue;Glue;Glue;Glue;Glue;Glue;FM;FM;FM;FM;FM;FM;FM;FM;FM;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond
HE_5_1_C1;1;1290.83971782256;1881.35084341393;-0.170555832695827;0.749529988607748;780.397999998968;"1";0;1412.62548225955;1882.94444268585;-0.0866360011376214;5.15237749136889;3.48227409119903;133.905200000299;"1";0;[];[];[];[];8.9241999994556;["1", "1"];[0, 0];0;0;0;4;107.347299999674;"1";0;[];[];[];[];[];[];28.8856999977725;"1";0;[];[];[];[];[];5.83529999858001
HE_7_2_C1;1;1273.81637390225;1876.13983948653;-0.110830807126549;0.783003253051334;25.0042000006943;"1";0;1398.28367429581;1877.26643428979;-0.0683769231028038;5.15341468106031;3.48239275942691;897.473599998193;"1";0;[];[];[];[];11.1539999998058;["1", "1"];[0, 0];0;0;0;4;99.878400000307;"1";0;[];[];[];[];[];[];26.8367999997281;"1";0;[];[];[];[];[];7.68490000336897
HE_6_1_C1;1;1303.45470228971;1870.15529882059;-0.100247739952441;0.744376185262666;55.4711000004318;"1";0;1427.05687741786;1869.05268754636;-0.0403710169660724;5.15445910307584;3.47778793604369;1246.68849999944;"1";0;[];[];[];[];7.77279999965685;["1", "1"];[0, 0];0;0;0;0;150.407400000404;"1";0;[];[];[];[];[];[];118.055999999342;"1";0;[];[];[];[];[];3.60189999992144
HE_8_2_C1;1;1283.19167079535;1868.35644893948;-0.243742707550222;0.761085934510646;77.4109000012686;"1";0;1411.56173593271;1865.32318645395;-0.0353576914808792;5.15502428179792;3.47696956967614;166.1955999989;"1";0;[];[];[];[];6.87939999988885;["1", "1"];[0, 0];0;0;4;0;275.847499997326;"1";0;[];[];[];[];[];[];37.1792999976606;"1";0;[];[];[];[];[];6.07839999793214
HE_7_1_C1;1;1288.96109073916;1887.1721131445;-0.105429567182584;0.718226353695059;254.167400002189;"1";0;1413.67473613817;1885.44891320082;-0.0473199629457597;5.15423659848995;3.47752018696178;110.843800001021;"1";0;[];[];[];[];6.15169999946374;["1", "1"];[0, 0];0;0;0;0;224.887199998193;"1";0;[];[];[];[];[];[];53.610299997672;"1";0;[];[];[];[];[];13.6130999999295
HE_5_2_C1;1;1275.01858013838;1872.03857134551;-0.116897619904908;0.766764234170637;1326.94479999918;"1";0;1398.35957105625;1871.12475052769;0.0279564480023169;5.14683084620776;3.48179370885007;216.058300000441;"1";0;[];[];[];[];46.0817000021052;["1", "1"];[0, 0];0;0;0;0;321.515899999213;"1";0;[];[];[];[];[];[];111.129799999617;"1";0;[];[];[];[];[];7.67989999803831
HE_8_1_C1;1;1306.32126925153;1880.97966149859;-0.224665471915858;0.728770897289621;1254.80190000235;"1";0;1425.41035523641;1878.06449148787;-0.0557482305446842;5.15407008057655;3.47612262535;774.395100001129;"1";0;[];[];[];[];12.047000000166;["1", "1"];[0, 0];0;0;0;0;289.265400002478;"1";0;[];[];[];[];[];[];165.059299997665;"1";0;[];[];[];[];[];33.3205999995698
HE_10_2_C1;1;1284.14847485266;1869.89660025116;-0.238732436392092;0.750191224628679;84.737999997742;"1";0;1410.25946804527;1868.81122650903;-0.0489754264166887;5.15314737960557;3.48166672823431;166.63829999743;"1";0;[];[];[];[];48.1589999981225;["1", "1"];[0, 0];0;0;0;0;1365.78680000093;"1";0;[];[];[];[];[];[];30.688699996972;"1";0;[];[];[];[];[];3.18129999868688
HE_11_1_C1;1;1293.24285004294;1888.9315833452;-0.0456423155990436;0.732933141300947;109.180499999638;"1";0;1417.7092636509;1890.1825973401;-0.0380777849651846;5.15283901748266;3.48349363315314;1315.39709999925;"1";0;[];[];[];[];5.81320000128471;["1", "1"];[0, 0];0;0;0;4;102.99749999831;"1";0;[];[];[];[];[];[];18.2516999993823;"1";0;[];[];[];[];[];5.68160000329954
HE_10_1_C1;1;1305.29888586845;1876.44536722577;-0.105803630130061;0.73974615786048;60.7904999997118;"1";0;1428.46815154663;1876.65252336026;-0.0855832842160174;5.15503533085454;3.4835934536188;226.531399999658;"1";0;[];[];[];[];25.175599999784;["1", "1"];[0, 0];0;0;0;0;1290.74050000054;"1";0;[];[];[];[];[];[];40.9454999971786;"1";0;[];[];[];[];[];3.40979999964475
HE_9_2_C1;1;1269.49595622242;1876.21201116552;-0.326441464131939;0.778551288513455;74.0789000010409;"1";0;1396.65944935264;1876.20396575311;-0.0893070501614207;5.15082307760768;3.47920206190702;256.068400001823;"1";0;[];[];[];[];6.01690000257804;["1", "1"];[0, 0];0;0;0;2.4;119.058299998869;"1";0;[];[];[];[];[];[];31.8308000023535;"1";0;[];[];[];[];[];2.8186999988975
HE_12_2_C1;1;1291.98968068903;1868.41997984134;-0.0848916614542556;0.754571151965109;36.6966000001412;"1";0;1418.38943303806;1869.22750698472;-0.0633994687050499;5.15292079141264;3.47998267199298;95.227599998907;"1";0;[];[];[];[];13.7491999994381;["1", "1"];[0, 0];0;0;0;5.6;421.577599998272;"1";0;[];[];[];[];[];[];25.2355999982683;"1";0;[];[];[];[];[];15.0469999971392
HE_12_1_C1;1;1314.10043142176;1882.6366704914;-0.162537987802856;0.727320919401194;80.3645999985747;"1";0;1436.78139267641;1881.61973099921;0.0120222113609927;5.15397599543619;3.48310439149214;114.129900000989;"1";0;[];[];[];[];13.2983999974385;["1", "1"];[0, 0];0;0;0;0;461.067100000946;"1";0;[];[];[];[];[];[];90.0676999990537;"1";0;[];[];[];[];[];5.00090000059572
HE_11_2_C1;1;1278.43421952823;1882.01697977375;0;0.761479519584014;233.459899998707;"1";0;1403.43894945996;1880.89416883076;-0.0640212069213587;5.14948834977654;3.479189585708;488.704899998993;"1";0;[];[];[];[];82.6066000008723;["1", "1"];[0, 0];0;0;0;2.4;116.964100001496;"1";0;[];[];[];[];[];[];36.0532000013336;"1";0;[];[];[];[];[];6.44240000110585
HE_13_1_C1;1;1303.96155261333;1883.18442208923;-0.185292827623862;0.766597369816736;311.99320000087;"1";0;1424.71453347076;1885.45310296021;0.00671323236495587;5.15192643089709;3.48128924562706;299.990600000456;"1";0;[];[];[];[];5.41829999929178;["1", "1"];[0, 0];0;0;0;2.4;672.09770000045;"1";0;[];[];[];[];[];[];75.6746999977622;"1";0;[];[];[];[];[];8.21929999801796
HE_14_2_C1;1;1296.14455031711;1865.57863801972;-0.299048152178359;0.732878458516211;116.04509999961;"1";0;1423.21288485539;1865.00422281721;-0.0732828947153706;5.14600936796757;3.47930931449274;406.989099999919;"1";0;[];[];[];[];8.52989999839338;["1", "1"];[0, 0];0;0;0;0;119.8951999977;"1";0;[];[];[];[];[];[];24.6923000013339;"1";0;[];[];[];[];[];8.25669999903766
HE_13_2_C1;1;1284.6688718793;1875.9567132513;-0.30073215317767;0.75049083389834;40.5076999995799;"1";0;1407.89677333216;1875.41530719408;-0.0893656014645843;5.14778797133723;3.47869585695532;683.08380000235;"1";0;[];[];[];[];7.40159999986645;["1", "1"];[0, 0];0;0;0;0;142.384999999194;"1";0;[];[];[];[];[];[];20.0040999989142;"1";0;[];[];[];[];[];3.17189999987022
HE_15_2_C1;1;1289.01692136827;1881.15273756035;-0.170034974253781;0.769619985301148;1482.37199999858;"1";0;1413.89773645926;1879.98182891854;-0.0615732013630744;5.14548314822465;3.47805107788193;176.487500000803;"1";0;[];[];[];[];15.2450999994471;["1", "1"];[0, 0];0;0;0;0;81.9400000000314;"1";0;[];[];[];[];[];[];17.6816000021063;"1";0;[];[];[];[];[];6.22609999845736
HE_16_2_C1;1;1301.76154417119;1868.14253679653;-0.249056704236725;0.754318039434565;77.6568000001134;"1";0;1427.47133638212;1869.7594790549;-0.0109167784394306;5.14648948541563;3.4836318528761;208.486999999877;"1";0;[];[];[];[];922.864500000287;["1", "1"];[0, 0];0;0;0;0;152.357499999198;"1";0;[];[];[];[];[];[];26.8956999971124;"1";0;[];[];[];[];[];12.2123000001011
HE_18_2_C1;1;1313.51244004501;1857.49367437684;-0.227471534197369;0.774405220128273;50.0396999996156;"1";0;1437.81508248101;1862.52182759755;0.00516544660219431;5.14843430946446;3.48719950848924;70.8543000000645;"1";0;[];[];[];[];4.88449999829754;["1", "1"];[0, 0];0;0;0;0;126.902199997858;"1";0;[];[];[];[];[];[];25.9460999986914;"1";0;[];[];[];[];[];3.53879999966011
HE_17_2_C1;1;1294.08334517957;1871.53065881691;-0.212675457313196;0.798259160597354;42.8237999985868;"1";0;1421.82905250141;1872.69487430394;-0.0607189604890018;5.1451793784773;3.48719067096998;66.7252000021108;"1";0;[];[];[];[];6.48329999967245;["1", "1"];[0, 0];0;0;0;0;48.1906999993953;"1";0;[];[];[];[];[];[];14.0197000000626;"1";0;[];[];[];[];[];1.86430000030668
HE_14_1_C1;1;1316.95575525989;1872.22105583019;-0.17714623670454;0.747328597219848;146.076200002426;"1";0;1437.48608552892;1872.9690154361;-0.0120598255773405;5.15114813769344;3.47691725132741;418.943299999228;"1";0;[];[];[];[];17.1565000018745;["1", "1"];[0, 0];0;0;0;0;94.6543999998539;"1";0;[];[];[];[];[];[];53.7208999994618;"1";0;[];[];[];[];[];2.96460000026855
HE_18_4_C1;1;1314.11597472432;1865.98053842244;0;0.778872050524996;153.420899998309;"1";0;1438.92829176824;1871.20540240772;0.00856909124913679;5.13756576396388;3.47391566386456;48.1831000033708;"1";0;[];[];[];[];4.13089999710792;["1", "1"];[0, 0];0;0;0;0;244.179999997868;"1";0;[];[];[];[];[];[];29.7820999985561;"1";0;[];[];[];[];[];3.54769999830751
HE_15_1_C1;1;1309.47761555111;1890.60446796475;-0.395847146120699;0.780878679515524;116.105699999025;"1";0;1430.76162804527;1892.96782808106;-0.04683571640259;5.1499389211215;3.4731984977595;152.738000000681;"1";0;[];[];[];[];19.4426000016392;["1", "1"];[0, 0];0;0;0;2.4;169.270299997152;"1";0;[];[];[];[];[];[];69.8780999991868;"1";0;[];[];[];[];[];2.85860000076354
HE_16_1_C1;1;1324.11462837472;1877.32170030018;-0.259909624170488;0.798219016229638;79.8156000018935;"1";0;1446.09208254615;1881.7040932225;-0.00415987195328457;5.1495357622349;3.47791261791599;60.5085999995936;"1";0;[];[];[];[];80.2836999973806;["1", "1"];[0, 0];0;0;0;0;718.232100000023;"1";0;[];[];[];[];[];[];24.2999000001873;"1";0;[];[];[];[];[];99.6053000017127
HE_14_4_C1;1;1302.21236850502;1875.06749156992;-0.320837658323779;0.783613277170872;49.7035999978834;"1";0;1424.26463536931;1874.67016512629;-0.0859456143303106;5.13892218656445;3.48168035683502;100.291599999764;"1";0;[];[];[];[];98.9399999998568;["1", "1"];[0, 0];0;0;0;0;84.8901999997906;"1";0;[];[];[];[];[];[];22.3208999996132;"1";0;[];[];[];[];[];5.04039999941597
HE_17_1_C1;1;1316.60638868934;1881.44231555789;-0.321706429971413;0.840856591488034;94.3012999996427;"1";0;1438.45523842847;1884.89870151405;0.0189559306428836;5.15023568127301;3.46946116375502;725.630799999635;"1";0;[];[];[];[];6.06479999987641;["1", "1"];[0, 0];0;0;0;0;252.772799998638;"1";0;[];[];[];[];[];[];26.3789000018733;"1";0;[];[];[];[];[];2.97500000306172
HE_16_4_C1;1;1304.06447916248;1868.94984468225;-0.17603119194237;0.768034708450728;95.6845000000612;"1";0;1429.99396017256;1872.52129522661;-0.0847393833437633;5.13782953688674;3.47652316866698;171.60149999836;"1";0;[];[];[];[];64.0079000004334;["1", "1"];[0, 0];0;0;0;0;171.259399998235;"1";0;[];[];[];[];[];[];63.988199999585;"1";0;[];[];[];[];[];8.49029999881168
HE_17_4_C1;1;1299.96335663774;1881.93008989381;-0.16040112434442;0.774776801111017;297.295399999712;"1";0;1422.82990334889;1880.95111500775;-0.0657260456689781;5.13504069021702;3.47681573166751;207.15619999828;"1";0;[];[];[];[];5.31540000156383;["1", "1"];[0, 0];0;0;0;0;154.716500001086;"1";0;[];[];[];[];[];[];39.715899998555;"1";0;[];[];[];[];[];44.8746000001847
HE_17_3_C1;1;1321.64301897012;1889.78255810473;0;0.7893232731995;113.895299997239;"1";0;1438.13694357489;1891.31124756982;0.0749631372889753;5.13516724744016;3.48574465978697;86.864400000195;"1";0;[];[];[];[];8.83720000274479;["1", "1"];[0, 0];0;0;0;0;42.7103000001807;"1";0;[];[];[];[];[];[];15.3711999992083;"1";0;[];[];[];[];[];10.5255000016768
HE_15_3_C1;1;1310.10092964444;1895.72382351528;-0.310349360883114;0.75424881823281;516.221900001256;"1";0;1431.9123966852;1897.61595531544;0.0421381940894855;5.13824418801743;3.49217302810634;218.086900000344;"1";0;[];[];[];[];5.31559999944875;["1", "1"];[0, 0];0;0;2.4;2.4;679.738799997722;"1";0;[];[];[];[];[];[];200.650600003428;"1";0;[];[];[];[];[];50.08209999869
HE_18_1_C1;1;1335.36706822391;1867.21573797378;-0.118602278550537;0.799914182556449;885.283100000379;"1";0;1455.9678451708;1874.37106916815;-0.0172874415572043;5.14900731996941;3.48504024751528;313.503699999274;"1";0;[];[];[];[];4.3896000024688;["1", "1"];[0, 0];0;0;0;4;63.1038000028639;"1";0;[];[];[];[];[];[];16.3661999977194;"1";0;[];[];[];[];[];2.3326000009547
HE_12_4_C1;1;1293.54267212861;1874.15597449582;-0.0587800459943175;0.776726258758941;65.5885999985912;"1";0;1416.89847638448;1875.16771851885;0.00791281032436878;5.13932056543562;3.47771496181091;122.506100000464;"1";0;[];[];[];[];3.270799999882;["1", "1"];[0, 0];0;0;0;0;126.457400001527;"1";0;[];[];[];[];[];[];20.1868999974977;"1";0;[];[];[];[];[];23.1501999987813
HE_15_4_C1;1;1298.84097421386;1883.73480621543;-0.355191959345143;0.784917085028724;72.7347000029113;"1";0;1419.85089020679;1884.05376829522;-0.0667408292175437;5.13513299511054;3.47977615463594;112.583300000551;"1";0;[];[];[];[];12.6727999995637;["1", "1"];[0, 0];0;0;0;0;220.949200000177;"1";0;[];[];[];[];[];[];48.5293000019738;"1";0;[];[];[];[];[];28.353399997286
HE_13_4_C1;1;1285.18113408446;1885.78151118033;-0.326021160408776;0.792038486298821;47.1738000014739;"1";0;1409.32818577357;1885.49586252654;-0.0978246590086046;5.13742040683256;3.47980790535446;1056.37959999876;"1";0;[];[];[];[];8.20849999945494;["1", "1"];[0, 0];0;0;0;0;128.488700000162;"1";0;[];[];[];[];[];[];29.0636999998242;"1";0;[];[];[];[];[];3.24290000207839
HE_18_3_C1;1;1337.28681960696;1875.82579823603;0;0.808052552645904;188.496800001303;"1";0;1455.86746897476;1880.08070582374;0.0225764484841953;5.13763729255258;3.47875801623149;375.453799999377;"1";0;[];[];[];[];20.0273000009474;["1", "1"];[0, 0];0;0;0;0;209.968000002846;"1";0;[];[];[];[];[];[];14.4808000004559;"1";0;[];[];[];[];[];3.01610000315122
HE_13_3_C1;1;1302.91149923898;1893.35440221804;-0.207798534282639;0.782970181427032;920.608300002641;"1";0;1425.33812272137;1895.94796267138;0.0712524195115338;5.13781486565961;3.4845242172136;75.1605000004929;"1";0;[];[];[];[];26.824000000488;["1", "1"];[0, 0];0;0;0;4;102.050499997858;"1";0;[];[];[];[];[];[];20.3333999997994;"1";0;[];[];[];[];[];3.28409999929136
HE_16_3_C1;1;1324.92547222915;1882.48014555236;-0.194005655576152;0.787777223879687;210.432999996556;"1";0;1446.31528438669;1886.65750301693;0.0342710732501114;5.14027094385308;3.49209226734568;252.579399999377;"1";0;[];[];[];[];2.58069999836152;["1", "1"];[0, 0];0;0;0;0;992.612500001997;"1";0;[];[];[];[];[];[];33.6342999980843;"1";0;[];[];[];[];[];2.93930000043474
HE_10_4_C1;1;1292.27605207934;1882.94030494246;-0.121848323390321;0.759881014083874;86.6585000003397;"1";0;1415.24635597567;1881.88630303175;-0.0660664694993348;5.13768457760693;3.48264850181916;79.9002999992808;"1";0;[];[];[];[];11.4415999996709;["1", "1"];[0, 0];0;0;0;0;63.9942000016163;"1";0;[];[];[];[];[];[];39.5013999986986;"1";0;[];[];[];[];[];14.7936999965168
HE_11_4_C1;1;1282.30505781548;1886.63632224487;-0.154459395831631;0.776740535222501;76.6169999988051;"1";0;1406.47584309839;1885.58721355494;-0.0365187767816234;5.13702321537971;3.47732781488741;104.537000002892;"1";0;[];[];[];[];9.15170000007492;["1", "1"];[0, 0];0;0;0;0;199.684600000182;"1";0;[];[];[];[];[];[];25.2971999980218;"1";0;[];[];[];[];[];1.76819999978761
HE_8_4_C1;1;1288.30026872216;1878.00854024128;-0.251724692597452;0.752530207071345;62.5813000006019;"1";0;1413.84795882156;1873.96716861232;-0.0536147445291241;5.14069831830529;3.48877095062881;312.070799998764;"1";0;[];[];[];[];23.3821000001626;["1", "1"];[0, 0];0;0;2.4;0;419.40429999886;"1";0;[];[];[];[];[];[];45.6908000014664;"1";0;[];[];[];[];[];3.88970000130939
HE_14_3_C1;1;1320.61616788598;1881.89885580201;-0.236743643787248;0.757347465708932;74.3322999987868;"1";0;1441.46960426699;1882.39291687913;0.0731518469016377;5.14062639072024;3.48980356317172;275.668099999166;"1";0;[];[];[];[];18.8574000021617;["1", "1"];[0, 0];0;0;0;0;125.44600000183;"1";0;[];[];[];[];[];[];1005.33969999742;"1";0;[];[];[];[];[];6.76590000148281
HE_11_3_C1;1;1296.4549330236;1899.24821321626;-0.120274687153967;0.711645558877649;234.350800001266;"1";0;1418.4682756857;1898.07931181981;0.0185262821654503;5.13736757041368;3.4810402897766;246.614899999258;"1";0;[];[];[];[];5.46899999972084;["1", "1"];[0, 0];0;0;0;0;304.768199999671;"1";0;[];[];[];[];[];[];20.3772999993816;"1";0;[];[];[];[];[];20.9814999980154
HE_9_4_C1;1;1280.11462985085;1892.83463024352;-0.420927623205277;0.772820467184772;94.4361000001663;"1";0;1399.21360949284;1891.06127634277;-0.112065950465171;5.13695425273173;3.48417846081334;210.840100000496;"1";0;[];[];[];[];4.22930000058841;["1", "1"];[0, 0];5.6;4;0;0.8;72.2272999992128;"1";0;[];[];[];[];[];[];16.1107999992964;"1";0;[];[];[];[];[];3.97450000309618
HE_6_4_C1;1;1290.89922738089;1878.29146369119;-0.229777635665478;0.758418593406105;35.573299999669;"1";0;1414.86839738109;1875.79464743105;-0.0292557532116356;5.1408860345264;3.48874286080524;78.1600000009348;"1";0;[];[];[];[];7.90409999899566;["1", "1"];[0, 0];0;0;0;0;186.483700003009;"1";0;[];[];[];[];[];[];39.4176000008883;"1";0;[];[];[];[];[];3.35469999845373
HE_4_4_C1;1;1286.46774297405;1873.96614015641;-0.16412942131461;0.763618566048478;57.9916999995476;"1";0;1411.12891775774;1874.15688292027;0.012073623950152;5.14274801169309;3.47820573742232;89.9415999992925;"1";0;[];[];[];[];6.3759000004211;["1", "1"];[0, 0];0;0;0;0;134.379600000102;"1";0;[];[];[];[];[];[];666.854399998556;"1";0;[];[];[];[];[];3.54689999949187
HE_7_4_C1;1;1276.64116681096;1890.01003536944;-0.320459657194735;0.755787074437194;77.6000000005297;"1";0;1401.55144791089;1888.12195729437;-0.0782914785475863;5.13848501007262;3.49054372002642;63.0910999971093;"1";0;[];[];[];[];7.74979999914649;["1", "1"];[0, 0];0;0;0;0.8;76.1977000001934;"1";0;[];[];[];[];[];[];23.3784000010928;"1";0;[];[];[];[];[];4.04469999921275
HE_9_3_C1;1;1292.56018094341;1902.96595314163;-0.257160972115741;0.721824480930678;116.552499999671;"1";0;1411.83499326245;1901.44905783215;-0.0231335920554783;5.13687516648755;3.48910110103122;192.415499997878;"1";0;[];[];[];[];6.00290000147652;["1", "1"];[0, 0];0;0;0;2.4;85.1951000004192;"1";0;[];[];[];[];[];[];50.8203999997932;"1";0;[];[];[];[];[];3.12699999994948
HE_12_3_C1;1;1310.49839016438;1884.59408384872;-0.0776024654578169;0.69870053926573;165.411099998892;"1";0;1433.39349724987;1885.28394153259;0.0467717022358665;5.13918594753308;3.48073573767437;177.70770000061;"1";0;[];[];[];[];20.7955999976548;["1", "1"];[0, 0];0;0;0;0;102.520000000368;"1";0;[];[];[];[];[];[];127.468099999533;"1";0;[];[];[];[];[];7.8670000002603
HE_5_4_C1;1;1275.89697850053;1883.68489366295;-0.113496636630641;0.756338879400289;143.653099999938;"1";0;1399.48369969371;1885.46685407171;-0.0465415753139302;5.13693819211256;3.48406921946159;246.784599999955;"1";0;[];[];[];[];6.61929999841959;["1", "1"];[0, 0];0;0;0;0.8;56.335900000704;"1";0;[];[];[];[];[];[];21.824799998285;"1";0;[];[];[];[];[];7.54690000030678
HE_7_3_C1;1;1292.82829730515;1897.32086245712;-0.246305437687245;0.763472854436458;52.1866999988561;"1";0;1415.00435879948;1896.33233598944;0.0307110022580771;5.13714696086334;3.48842969289319;86.3076999994519;"1";0;[];[];[];[];9.12859999880311;["1", "1"];[0, 0];0;0;0;0.8;419.410200000129;"1";0;[];[];[];[];[];[];22.4366999973427;"1";0;[];[];[];[];[];2.86019999839482
HE_3_4_C1;1;1278.14694291057;1885.0303538807;-0.168932051776874;0.747176926166617;44.9824999996054;"1";0;1399.39909724594;1885.68361622398;-0.0896009225324325;5.13799814068945;3.48132456128595;297.332499998447;"1";0;[];[];[];[];642.565500002092;["1", "1"];[0, 0];0;0;0;0;81.3649000010628;"1";0;[];[];[];[];[];[];35.245400002168;"1";0;[];[];[];[];[];6.42489999881946
HE_10_3_C1;1;1309.36505287852;1893.64621862503;-0.323520316162237;0.735622944914667;148.08020000055;"1";0;1430.29335284376;1891.5564491459;-0.0794955220147157;5.13835512910052;3.48077083306438;381.859199998871;"1";0;[];[];[];[];5.65940000160481;["1", "1"];[0, 0];0;0;0;0;64.1073000006145;"1";0;[];[];[];[];[];[];19.3102000012004;"1";0;[];[];[];[];[];3.89569999970263
HE_2_4_C1;1;1296.17239422558;1874.96303474671;-0.494509541259604;0.760004001233256;250.026300000172;"1";0;1416.57597232408;1873.35662159222;-0.133858268680466;5.13996404258565;3.47788054559818;248.677099996712;"1";0;[];[];[];[];6.16970000191941;["1", "1"];[0, 0];0;0;4;0;139.672799999971;"1";0;[];[];[];[];[];[];46.7098999979498;"1";0;[];[];[];[];[];5.48780000099214
HE_5_3_C1;1;1288.82652997653;1894.84051032017;0;0.710556421880113;200.190899999143;"1";0;1413.60955787669;1894.00487696267;0.0440250386292965;5.1361035661564;3.48217186043903;364.966900000582;"1";0;[];[];[];[];6.80780000038794;["1", "1"];[0, 0];0;0;0;0;55.0321000009717;"1";0;[];[];[];[];[];[];22.7980000017851;"1";0;[];[];[];[];[];2.82990000050631
