;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL
HE_18_3_L1;"1";1;6834950;6834950;17.497472;17.497472;0.0552659702872218;3.01057175628205;-2.32541620418584;3.16650684815322;"1";0;587.385282151236;2292.40650875894;0.0528411186416706;1.84430667475049;0.0956182566247867;3.66785041401431;-0.939816451441978;3.02757308291778;18.8882000002195;"1";0;0;0;0;0;0;[0.670600125279377, 0.726748699232176, 0.871487426644569, 0.916560862093879, 0.842013393265524, 0.895988992273957, 0.87489246074952, 0.71106770585283, 0.626342586764921];[23.2, 24, 26.4, 27.2, 26.4, 27.2, 25.6, 23.2, 24.8];8.47710000016377;"1";16;4551;[335, 277, 312, 241, 299, 259, 316, 260, 302, 265, 308, 227, 270, 232, 321, 327];11650.56;[857.6, 709.12, 798.72, 616.96, 765.44, 663.04, 808.96, 665.6, 773.12, 678.4, 788.48, 581.12, 691.2, 593.92, 821.76, 837.12];[8.73729021427023, -48.8874403881605, 25.8208709056029, -75.2421766858489, 34.7405795142772, -65.1250261261747, 19.4141944251546, -61.1222515295361, 32.1318512227161, -74.7661817872818, 20.9840606167993, -81.2934594692386, 44.978734250781, -83.6369124243025, 24.9210920892792, -7.7372892848423];6.33559999914723;"1";9;12534;[1434, 1368, 1385, 1389, 1395, 1402, 1390, 1355, 1416];0.03208704;[0.00367104, 0.00350208, 0.0035456, 0.00355584, 0.0035712, 0.00358912, 0.0035584, 0.0034688, 0.00362496];[12.0682105879097, 66.2246310868448, 32.7017772865946, 57.3717066123084, 77.1865190552244, 46.9473803350007, 76.3866519423363, 52.782863883696, 27.8736468620889];3.0142000032356
HE_15_3_L1;"1";1;6832392;6832392;17.49092352;17.49092352;0.0705823420097619;3.04038717122788;-2.28631749677126;4.04407030530829;"1";0;560.40348028426;2311.12255270293;0.0196791767256525;1.84191004238523;0.0953289505542249;3.69779608432469;-0.896645568454816;1.12753377067196;102.149099999224;"1";0;0;0;0;0;0;[0.928764301069818, 0.882242539270453, 0.89950904171475, 0.838452918834503, 0.872028284513673, 0.901385445611428, 0.883646277556347, 0.89460552528692, 0.93379150865583];[27.2, 27.2, 26.4, 24.8, 25.6, 26.4, 24.8, 25.6, 28.8];20.5496000016865;"1";16;4934;[368, 299, 286, 282, 342, 305, 347, 311, 305, 299, 292, 268, 297, 260, 312, 361];12631.04;[942.08, 765.44, 732.16, 721.92, 875.52, 780.8, 888.32, 796.16, 780.8, 765.44, 747.52, 686.08, 760.32, 665.6, 798.72, 924.16];[18.214856178872, -32.3186368251313, 42.2885925131922, -50.4154470554546, 15.7366707141947, -23.7972244255405, 10.6930752432851, -13.0048622910737, 26.3203551666705, -26.352064523473, 37.7169676476015, -71.5403069570056, 36.2156738058252, -77.4582999197448, 23.5553442376721, 0.749742213105692];3.19769999987329;"1";9;12497;[1515, 1362, 1420, 1355, 1339, 1355, 1372, 1333, 1446];0.03199232;[0.0038784, 0.00348672, 0.0036352, 0.0034688, 0.00342784, 0.0034688, 0.00351232, 0.00341248, 0.00370176];[89.9838319684306, 68.697659417892, 80.8157693155989, 88.93511073276, -12.9465980239499, 40.7737720214576, 81.354589548856, 53.3002589348774, 49.478814404574];9.99880000017583
HE_14_4_L1;"1";1;6842480;6842480;17.5167488;17.5167488;-0.109815274558683;3.00094912183887;-2.27843371245513;-6.29195175828293;"1";0;558.16688389383;2287.74725641849;-0.111366052022654;1.841338645498;0.0959946811233543;3.66039561026958;-0.893067014230128;-6.38080476193242;16.4882999997644;"1";0;0;0;0;0;0;[0.60628480171377, 0.833498608760219, 0.626282090544937, 0.819490475565341, 0.750483722101555, 0.738663152317636, 0.758941051574509, 0.706773342696052, 0.8463246370742];[21.6, 22.4, 20.8, 20.8, 22.4, 23.2, 22.4, 23.2, 23.2];3.75469999926281;"1";16;4451;[363, 261, 282, 270, 283, 258, 279, 270, 287, 271, 293, 225, 277, 218, 265, 349];11394.56;[929.28, 668.16, 721.92, 691.2, 724.48, 660.48, 714.24, 691.2, 734.72, 693.76, 750.08, 576, 709.12, 558.08, 678.4, 893.44];[-2.48986429544124, -63.6739220052223, 45.7583905044822, -73.2602606271303, 45.1223742563364, -63.0820174884774, 46.5427864104716, -55.4675979519874, 46.3462733375168, -58.7679991503882, 36.3104734450121, -88.1642853753681, 51.3532620648974, -81.566190243456, 49.5628467275083, 0.457963462226333];1.77869999970426;"1";9;12373;[1453, 1359, 1315, 1371, 1341, 1366, 1362, 1408, 1398];0.03167488;[0.00371968, 0.00347904, 0.0033664, 0.00350976, 0.00343296, 0.00349696, 0.00348672, 0.00360448, 0.00357888];[-3.96947700073988, -88.7151866593254, 33.9036288100963, 23.6094815739248, 47.9502672002641, 33.4260067457299, 55.1742818811915, 72.862264937648, 46.3708157296525];2.07149999914691
HE_13_3_L1;"1";1;6826248;6826248;17.47519488;17.47519488;0.0644962725085953;3.03269160218029;-2.27814284086954;3.69536420906815;"1";0;553.280482774295;2305.60176478496;0.0704259029350823;1.84093244535457;0.0946103186466117;3.68896282365593;-0.885248772438872;4.03510700657822;690.128900001582;"1";0;0;0;0;0;0;[0.884847152677029, 0.895643719089741, 0.877768101320639, 0.875190871248929, 0.854753752605109, 0.914117681734914, 0.938426884902116, 0.85048839057521, 0.851732290895036];[28.8, 26.4, 27.2, 28, 28.8, 28, 27.2, 24.8, 25.6];4.41890000001877;"1";16;4523;[337, 298, 258, 251, 277, 270, 300, 260, 296, 297, 257, 250, 265, 262, 283, 362];11578.88;[862.72, 762.88, 660.48, 642.56, 709.12, 691.2, 768, 665.6, 757.76, 760.32, 657.92, 640, 678.4, 670.72, 724.48, 926.72];[18.1838637377275, -33.7156535536895, 67.4999120531657, -85.6610618774637, 65.4204520181264, -59.3297318785997, 28.8228089322991, -86.9151285329689, 37.5115448615137, -6.74655913757497, 64.87607414767, -88.3803215950819, 86.6490641937451, -83.3188612566856, 48.8972225253729, 0.231860904988118];1.58640000154264;"1";9;12849;[1524, 1375, 1436, 1474, 1428, 1377, 1402, 1401, 1432];0.03289344;[0.00390144, 0.00352, 0.00367616, 0.00377344, 0.00365568, 0.00352512, 0.00358912, 0.00358656, 0.00366592];[77.2405987769094, 76.4210837198493, 79.2167880805071, 75.8582846277585, 49.4900398378806, 70.2925731570585, 78.6744040016211, 82.5675609871243, 78.6206749742634];3.31419999929494
HE_13_4_L1;"1";1;6823959;6823959;17.46933504;17.46933504;-0.12270089919801;3.01630414227284;-2.25440943710242;-7.03024366650612;"1";0;541.623471701806;2298.48307873736;-0.0956600935138375;1.84221219931796;0.095697600912957;3.67757292597977;-0.86659755472289;-5.48091962616967;34.4466999995348;"1";0;0;0;0;0;0;[0.822580698993096, 0.700381547247177, 0.801917700012439, 0.830304500379939, 0.755487543194346, 0.872272664887555, 0.853140825964158, 0.865622688596747, 0.85636429620279];[24.8, 22.4, 24.8, 27.2, 22.4, 28.8, 27.2, 24, 24.8];2.95740000001388;"1";16;4628;[367, 270, 290, 289, 295, 270, 298, 280, 303, 289, 275, 250, 254, 248, 279, 371];11847.68;[939.52, 691.2, 742.4, 739.84, 755.2, 691.2, 762.88, 716.8, 775.68, 739.84, 704, 640, 650.24, 634.88, 714.24, 949.76];[8.96790150319434, -50.8724502838384, 40.1188606300064, -42.1090179726129, 35.0792030633661, -51.3860539412515, 35.0006524342815, -57.4277845623018, 32.9086687332966, -39.9330076440074, 49.2878098459417, -71.4584976648878, 73.0087109423292, -81.561835611436, 57.7240024133797, -7.37697089108015];1.37629999881028;"1";9;12524;[1427, 1362, 1375, 1415, 1363, 1370, 1396, 1396, 1420];0.03206144;[0.00365312, 0.00348672, 0.00352, 0.0036224, 0.00348928, 0.0035072, 0.00357376, 0.00357376, 0.0036352];[85.9443443295565, 25.1480374033216, 58.0447444984595, 61.8009336966644, 79.2614976051908, 72.0596570538342, 83.2856611125238, 72.7339297112396, 73.2289984840569];179.861600001459
HE_12_4_L1;"1";1;6829661;6829661;17.48393216;17.48393216;-0.000276078522814618;3.00245547531569;-2.26735224111416;-0.0158181341714838;"1";0;549.134076363954;2287.66573473307;-0.00111089997313656;1.84129306650599;0.0956915620574883;3.66026517557291;-0.878614522182327;-0.0636498799219212;175.625100000616;"1";0;0;0;0;0;0;[0.734167961250498, 0.682815052214502, 0.833956102345636, 0.760477129909556, 0.683290468949497, 0.694457035396989, 0.776957550306448, 0.810125620739979];[20.8, 21.6, 21.6, 22.4, 22.4, 21.6, 19.2, 22.4];8.97500000064611;"1";16;4354;[344, 270, 286, 252, 278, 242, 326, 256, 287, 264, 305, 208, 239, 225, 247, 325];11146.24;[880.64, 691.2, 732.16, 645.12, 711.68, 619.52, 834.56, 655.36, 734.72, 675.84, 780.8, 532.48, 611.84, 576, 632.32, 832];[19.4349837945496, -68.1451121685427, 44.3657078623711, -84.284666187818, 48.8783414723873, -78.8642940162856, -13.6461849018192, -76.3633503753178, 44.5857052715813, -68.6148902213592, 17.6871329074618, -86.9306004012699, 79.9732589110886, -82.4543277664237, 65.4537216320734, -4.72637435670407];1.68359999952372;"1";9;12243;[1415, 1373, 1353, 1358, 1369, 1323, 1350, 1329, 1373];0.03134208;[0.0036224, 0.00351488, 0.00346368, 0.00347648, 0.00350464, 0.00338688, 0.003456, 0.00340224, 0.00351488];[34.3938596566008, 31.3962021983039, 52.3322907593397, 28.4656026260875, 65.1714065366351, 10.1427863212184, 44.9432357639554, 27.081640822877, 44.5661134105021];937.154100000043
HE_16_3_L1;"1";1;6839655;6839655;17.5095168;17.5095168;-0.00948554000162325;3.02437195022264;-2.3099972217897;-0.543481408495528;"1";0;576.55651155461;2299.75516083789;0.0379756088030811;1.84380468874277;0.0972502918226291;3.67960825734062;-0.922490418487377;2.1758421088564;56.8585999972129;"1";0;0;0;0;0;0;[0.711898654164593, 0.87972484464613, 0.811244763791703, 0.804714402294011, 0.888657517788, 0.909881173552124, 0.70544299521022, 0.735053832154861, 0.883710197898341];[25.6, 26.4, 22.4, 25.6, 25.6, 26.4, 21.6, 22.4, 26.4];4.92709999889485;"1";16;4854;[413, 267, 314, 266, 324, 274, 360, 279, 328, 283, 298, 253, 317, 240, 307, 331];12426.24;[1057.28, 683.52, 803.84, 680.96, 829.44, 701.44, 921.6, 714.24, 839.68, 724.48, 762.88, 647.68, 811.52, 614.4, 785.92, 847.36];[4.66081541340013, -55.0941355212175, 24.9247348709682, -60.5341428652662, 21.1970596610393, -62.1247059036995, 14.768414192934, -50.5675791356922, 23.5743229968938, -53.3042730353772, 33.0708849254989, -69.7106639958816, 15.1822331475294, -72.6670907687394, 30.1979871236696, -12.3796728115578];2.74060000083409;"1";9;12263;[1437, 1417, 1338, 1380, 1320, 1348, 1312, 1327, 1384];0.03139328;[0.00367872, 0.00362752, 0.00342528, 0.0035328, 0.0033792, 0.00345088, 0.00335872, 0.00339712, 0.00354304];[52.663929749958, 44.6113324956255, 44.952453797436, 37.5517222593876, 50.981504085426, 53.9682866176607, 46.2221544819214, 48.8742661442823, 33.8416615131815];3.23800000114716
HE_10_4_L1;"1";1;6826975;6826975;17.477056;17.477056;-0.090671103990711;3.00747278318728;-2.26630691502459;-5.19507158245953;"1";0;551.38905315059;2291.69802443487;-0.0344519285844169;1.84765662889687;0.0972809569745866;3.6667168390958;-0.882222485040944;-1.97395010397321;110.390200003167;"1";0;0;0;0;0;0;[0.856571499312116, 0.853938425137558, 0.87319908046426, 0.876230254015765, 0.932306822972464, 0.814097609552159, 0.80165392485295, 0.792623502324475, 0.893539804645933];[28.8, 26.4, 27.2, 27.2, 30.4, 22.4, 23.2, 25.6, 28.8];9.50070000180858;"1";16;4309;[339, 245, 299, 243, 295, 260, 294, 233, 275, 263, 274, 212, 255, 219, 264, 339];11031.04;[867.84, 627.2, 765.44, 622.08, 755.2, 665.6, 752.64, 596.48, 704, 673.28, 701.44, 542.72, 652.8, 560.64, 675.84, 867.84];[21.5254111148554, -76.9166477313953, 27.399960751233, -72.8760732021109, 35.0678015011381, -78.2480823526773, 32.3723450924374, -81.1380209959406, 56.7457677594959, -70.3059468848318, 46.8514189909437, -85.6378881357883, 78.4422829357204, -73.8545209040506, 49.3227084092309, 7.79668167058152];8.46719999753986;"1";9;12498;[1444, 1393, 1386, 1393, 1388, 1340, 1382, 1396, 1376];0.03199488;[0.00369664, 0.00356608, 0.00354816, 0.00356608, 0.00355328, 0.0034304, 0.00353792, 0.00357376, 0.00352256];[13.2854537815872, 20.2772055506133, 47.4058184508559, 69.9737300007941, 41.5813071264222, 30.5758083936721, 46.4031227261869, -81.6528068986702, 26.9827041774449];8.29040000098757
HE_8_4_L1;"1";1;6836152;6836152;17.50054912;17.50054912;-0.0393584283788966;3.00087898689204;-2.26046134772896;-2.2550718343787;"1";0;546.582997572819;2287.85769791925;-0.0619833061952435;1.84655505677414;0.0967421501030907;3.6605723166708;-0.87453279611651;-3.55138184525454;29.1127000018605;"1";0;0;0;0;0;0;[0.768518487775022, 0.712810495054186, 0.725801018595544, 0.840703981636491, 0.760995479543333, 0.809231894967501, 0.836578082764258, 0.83920753515164, 0.852439814155993];[26.4, 22.4, 26.4, 26.4, 22.4, 28, 26.4, 26.4, 23.2];3.3517000010761;"1";16;4199;[342, 228, 285, 226, 303, 237, 264, 227, 313, 226, 260, 206, 284, 198, 267, 333];10749.44;[875.52, 583.68, 729.6, 578.56, 775.68, 606.72, 675.84, 581.12, 801.28, 578.56, 665.6, 527.36, 727.04, 506.88, 683.52, 852.48];[7.77072129947767, -74.33389292064, 42.511155237858, -80.9904085404374, 29.8166068809126, -75.7057543444573, 53.5831311028881, -76.6652690084368, 16.3044728254149, -74.7641848060825, 50.9534436576296, -83.4673466337665, 42.9669386329663, -78.1113780495568, 60.010397876628, -14.3837001463665];1.86609999946086;"1";9;12390;[1440, 1350, 1385, 1361, 1394, 1379, 1325, 1358, 1398];0.0317184;[0.0036864, 0.003456, 0.0035456, 0.00348416, 0.00356864, 0.00353024, 0.003392, 0.00347648, 0.00357888];[28.4345719433019, 18.5200851414273, 27.9870236641587, 27.0180827858143, 19.4860980204789, 19.8513236153833, 59.5634105753447, -2.46379784379009, 24.5895724395357];11.3722999994934
HE_11_4_L1;"1";1;6818485;6818485;17.4553216;17.4553216;-0.0634393684281871;3.01780733614579;-2.25029414903751;-3.6348080659106;"1";0;539.977219181717;2296.98268931751;-0.0194174787680528;1.841055054609;0.0968200852900305;3.67517230290802;-0.863963550690748;-1.11253958219431;223.43379999802;"1";0;0;0;0;0;0;[0.860828703775223, 0.845396084525404, 0.828069515076436, 0.875276018284424, 0.870711161227623, 0.871554467985115, 0.871709844036123, 0.841426740296734, 0.821211323565241];[27.2, 27.2, 25.6, 28.8, 28, 29.6, 28, 28, 28.8];5.28169999961392;"1";16;4191;[344, 250, 242, 245, 281, 250, 295, 232, 320, 244, 255, 204, 252, 205, 256, 316];10728.96;[880.64, 640, 619.52, 627.2, 719.36, 640, 755.2, 593.92, 819.2, 624.64, 652.8, 522.24, 645.12, 524.8, 655.36, 808.96];[16.2233533514646, -79.2094809865449, 62.7835859285843, -66.6138341868048, 52.7554911674643, -73.0689307347237, 34.2586035028641, -66.72170575618, 22.4036732656569, -64.4332514501175, 56.42396726004, -88.5632456114991, 72.5953924526011, -79.3904329988528, 66.7643712410875, -16.8694452220313];13.4780000007595;"1";9;13115;[1551, 1470, 1416, 1447, 1455, 1456, 1427, 1445, 1448];0.0335744;[0.00397056, 0.0037632, 0.00362496, 0.00370432, 0.0037248, 0.00372736, 0.00365312, 0.0036992, 0.00370688];[68.531660554244, 48.2391726234236, 62.377670974555, 57.1267160425547, 65.0964752242942, 26.1428425189577, 55.8925324483597, 37.2410040138474, 32.6389521081947];2.25950000094599
HE_14_3_L1;"1";1;6840904;6840904;17.51271424;17.51271424;0.183935611300385;3.01156584194136;-2.30462683668708;10.5387342296709;"1";0;570.032554181461;2292.8931064298;0.0834068509327898;1.84315408615641;0.0963381798944536;3.66862897028768;-0.912052086690337;4.77886054092565;31.2556999997469;"1";0;0;0;0;0;0;[0.740696077569075, 0.762351653875311, 0.778192093214891, 0.736669988023709, 0.759777170426184, 0.789497632154215, 0.871895185009594, 0.803880883351066, 0.886091341509358];[24.8, 24.8, 24.8, 24.8, 25.6, 22.4, 25.6, 21.6, 29.6];5.62409999838565;"1";16;4521;[394, 264, 302, 234, 321, 266, 331, 257, 317, 249, 240, 211, 296, 236, 278, 325];11573.76;[1008.64, 675.84, 773.12, 599.04, 821.76, 680.96, 847.36, 657.92, 811.52, 637.44, 614.4, 540.16, 757.76, 604.16, 711.68, 832];[4.15161017637728, -55.4368718318855, 24.186995847864, -75.1490359261125, 11.9496096968657, -74.0157359817098, 15.5144953916859, -64.1833027252752, 23.0599032312623, -75.2507520940239, 73.7546271046247, -87.1092137825734, -19.5528545932617, -79.4350705077768, 49.8072319918946, -8.5422640370678];12.2096999984933;"1";9;12406;[1427, 1371, 1428, 1352, 1350, 1346, 1371, 1346, 1415];0.03175936;[0.00365312, 0.00350976, 0.00365568, 0.00346112, 0.003456, 0.00344576, 0.00350976, 0.00344576, 0.0036224];[28.7810538785481, -54.8647999068186, 44.0051806099088, 61.9894333641481, 38.6132756996127, 19.5842513642064, 31.0984855181838, 80.4214445655878, 60.8398934338118];6.83480000225245
HE_11_3_L1;"1";1;6828648;6828648;17.48133888;17.48133888;0.0384794757719133;3.0365510961467;-2.26929406582386;2.20471155960654;"1";0;550.524564775494;2309.02112151546;0.0612135221846088;1.8412845019346;0.0963525301745458;3.69443379442474;-0.880839303640791;3.50727647030852;204.674200002046;"1";0;0;0;0;0;0;[0.87754223026596, 0.833353540086131, 0.851938702897699, 0.903634335226757, 0.839954026573616, 0.888577103995735, 0.880731014413436, 0.899565983684326, 0.798131882826995];[31.2, 28.8, 27.2, 29.6, 26.4, 28.8, 27.2, 28.8, 28];20.0164999987464;"1";16;4273;[298, 251, 255, 236, 306, 254, 310, 272, 257, 267, 273, 216, 257, 220, 278, 323];10938.88;[762.88, 642.56, 652.8, 604.16, 783.36, 650.24, 793.6, 696.32, 657.92, 683.52, 698.88, 552.96, 657.92, 563.2, 711.68, 826.88];[36.9586478017735, -70.8268179815462, 52.185582226113, -77.2842487627834, 32.559963766341, -71.5682543508436, 29.6352356351373, -75.1942598982827, 73.3905238760959, -73.8476731907782, 55.5091263654179, 89.162505120751, 69.4025674121484, -86.9532602161973, 49.841147673099, -9.56443838816462];15.2224999983446;"1";9;13005;[1597, 1463, 1419, 1415, 1390, 1393, 1391, 1450, 1487];0.0332928;[0.00408832, 0.00374528, 0.00363264, 0.0036224, 0.0035584, 0.00356608, 0.00356096, 0.003712, 0.00380672];[15.4166765630963, 28.7280411810277, 46.4417918674652, 50.296404774522, 13.7962784088075, 65.9561553588003, 25.4055678279317, 30.553801828109, 34.657155435829];110.261099998752
HE_6_4_L1;"1";1;6833764;6833764;17.49443584;17.49443584;-0.0262334258371704;3.00429649206499;-2.26136429692334;-1.50306458263931;"1";0;544.315793739337;2289.34672830663;-0.0278746685559667;1.84501440391311;0.0971076899729137;3.66295476529061;-0.87090526998294;-1.59710086358292;47.9069000029995;"1";0;0;0;0;0;0;[0.851679467981219, 0.808232353559338, 0.882383799705717, 0.833083127480887, 0.807594095357197, 0.862781350848205, 0.707760783126389, 0.755087260632832, 0.76622408299225];[27.2, 25.6, 28.8, 25.6, 26.4, 25.6, 21.6, 24.8, 25.6];19.7157000002335;"1";18;4200;[327, 228, 267, 240, 31, 258, 243, 24, 248, 248, 303, 246, 243, 199, 278, 203, 294, 320];10752;[837.12, 583.68, 683.52, 614.4, 79.36, 660.48, 622.08, 61.44, 634.88, 634.88, 775.68, 629.76, 622.08, 509.44, 711.68, 519.68, 752.64, 819.2];[21.7720815521088, -67.8769964463505, 67.7190269156525, -70.5560012006351, 79.0136394026008, 65.6180441567196, -68.5630420092495, -81.7815903298624, 80.1337086635285, -69.1451112079634, 24.0405328559641, -71.4016323213881, 62.8699358335055, -89.7259627665609, 46.0033226560061, -78.9930354239448, 4.78281118107698, -6.06032467971736];9.27380000211997;"1";9;12357;[1399, 1389, 1395, 1392, 1362, 1339, 1339, 1389, 1353];0.03163392;[0.00358144, 0.00355584, 0.0035712, 0.00356352, 0.00348672, 0.00342784, 0.00342784, 0.00355584, 0.00346368];[10.0536648487646, 12.4772744620494, 13.3101607085448, 20.8171625384318, 60.2352869702109, 42.3388052608446, -63.6416969837, 7.16318441135045, 40.8184919347997];4.00549999903888
HE_4_4_L1;"1";1;6826450;6826450;17.475712;17.475712;-0.0356172333842084;2.99791682435234;-2.26100124334024;-2.0407171508476;"1";0;544.581229191311;2284.76721766442;-0.0254070511496724;1.84191904736191;0.095450639533931;3.65562754826307;-0.871329966706098;-1.45571680074923;51.2952000026416;"1";0;0;0;0;0;0;[0.698321697082694, 0.863914158453969, 0.861195464704257, 0.831033857094825, 0.744010481985753, 0.897051626084989, 0.903134105741166, 0.893123961729177, 0.890172546858489];[24.8, 26.4, 28, 24.8, 22.4, 28, 27.2, 29.6, 28.8];3.66880000001402;"1";16;4333;[386, 250, 262, 221, 310, 251, 343, 230, 305, 233, 248, 204, 293, 214, 257, 326];11092.48;[988.16, 640, 670.72, 565.76, 793.6, 642.56, 878.08, 588.8, 780.8, 596.48, 634.88, 522.24, 750.08, 547.84, 657.92, 834.56];[12.7267636683062, -72.5696281397506, 55.8964537066312, -78.3020568905913, 27.5746142454545, -65.1917171729199, 17.2952638196907, -71.3006229136817, 30.0270519665452, -75.8500382335686, 77.6257273818987, -86.5393295734092, 33.8971200655551, -82.3233518525959, 64.5748300903872, -18.0639674263526];1.68969999867841;"1";9;12329;[1402, 1347, 1369, 1354, 1374, 1405, 1350, 1355, 1373];0.03156224;[0.00358912, 0.00344832, 0.00350464, 0.00346624, 0.00351744, 0.0035968, 0.003456, 0.0034688, 0.00351488];[25.4734795304008, 58.2139363146486, 38.6689614467325, 41.9070079673762, 13.6495977316576, 37.9458735477794, 89.0123688878731, 50.8208848143206, 81.8003460075581];2.86430000051041
HE_9_4_L1;"1";1;6826234;6826234;17.47515904;17.47515904;-0.117674874512997;3.02023283210039;-2.24080438965321;-6.74227366432629;"1";0;535.426615666025;2300.10278024108;-0.0784679606601577;1.84307473541457;0.0965924624700833;3.68016444838573;-0.856682585065641;-4.49588297282561;164.908499999001;"1";0;0;0;0;0;0;[0.869862570697484, 0.93121960049514, 0.886298502363391, 0.880722048401812, 0.931409973280068, 0.926448921303068, 0.938052747416732, 0.878323056063081, 0.886722344721699];[27.2, 30.4, 26.4, 27.2, 28.8, 27.2, 28, 27.2, 29.6];13.1355999983498;"1";16;4399;[368, 258, 272, 267, 294, 254, 291, 244, 301, 260, 272, 220, 247, 242, 264, 345];11261.44;[942.08, 660.48, 696.32, 683.52, 752.64, 650.24, 744.96, 624.64, 770.56, 665.6, 696.32, 563.2, 632.32, 619.52, 675.84, 883.2];[10.6821472280959, -60.427417076973, 54.4859185293119, -62.5387583276225, 38.4793209399922, -64.8744808004795, 42.3420648902589, -74.7968507709031, 31.9525839554089, -58.7071753918721, 48.3217534849859, -88.0243254098647, 83.5674074423756, -74.8889421320523, 58.2794235664715, 0.0163858082656478];10.0649000014528;"1";9;12659;[1457, 1404, 1374, 1387, 1385, 1415, 1426, 1375, 1436];0.03240704;[0.00372992, 0.00359424, 0.00351744, 0.00355072, 0.0035456, 0.0036224, 0.00365056, 0.00352, 0.00367616];[38.4867114230334, 67.7184638588984, 83.4859927432465, 10.5795279739938, 35.3410383762661, 62.3204947949268, 80.5806434225302, 59.8937359402898, 55.6421107513554];13.2780999992974
HE_9_3_L1;"1";1;6842939;6842939;17.51792384;17.51792384;0.00962387992752356;3.0366174192697;-2.26145023218825;0.551407702387768;"1";0;544.965260159101;2308.81276264802;-0.0150450677602279;1.84139045498794;0.0962157773797702;3.69410042023684;-0.871944416254561;-0.8620188851494;40.3018999968481;"1";0;0;0;0;0;0;[0.877585900303743, 0.892756346377796, 0.866842670991137, 0.895054298674196, 0.894084206247564, 0.835011841185405, 0.847757623383104, 0.80905772186974, 0.855246198879496];[28.8, 28.8, 24.8, 29.6, 28, 26.4, 25.6, 24.8, 26.4];18.7364000012167;"1";16;4491;[354, 271, 244, 247, 332, 277, 299, 277, 292, 265, 261, 229, 271, 240, 292, 340];11496.96;[906.24, 693.76, 624.64, 632.32, 849.92, 709.12, 765.44, 709.12, 747.52, 678.4, 668.16, 586.24, 693.76, 614.4, 747.52, 870.4];[16.6924535103127, -60.1640652286094, 61.9659471079784, -84.3839166312118, 9.56929336543464, -69.5962373376657, 27.8450060594528, 89.2991931336709, 41.0576861531098, -76.2321161111098, 61.56870310573, -87.8985571432774, -87.8698933088794, -73.8443729920379, 41.4293792739817, 6.12403439952841];10.1557999987563;"1";9;12578;[1485, 1385, 1364, 1425, 1375, 1386, 1351, 1359, 1448];0.03219968;[0.0038016, 0.0035456, 0.00349184, 0.003648, 0.00352, 0.00354816, 0.00345856, 0.00347904, 0.00370688];[51.9138585791228, 48.6580433948973, 60.2736815852815, 63.826192014698, 70.0712524838383, 56.0614963826007, 50.8516018744328, 47.7214701878249, 70.8215371942161];30.0229999993462
HE_2_4_L1;"1";1;6829562;6829562;17.48367872;17.48367872;-0.126993805481888;3.00003787885665;-2.26846065782842;-7.27620907841754;"1";0;551.470425946299;2286.7352951863;-0.128879105363481;1.84155494732871;0.0953324132742073;3.65877647229808;-0.882352681514078;-7.38422880474933;123.153600001388;"1";0;0;0;0;0;0;[0.764459943893312, 0.889751170297634, 0.648454277517713, 0.669059763137352, 0.887941074245563, 0.654118781793634, 0.792850954534223, 0.74858731032814, 0.907696373161269];[26.4, 27.2, 22.4, 21.6, 28, 20.8, 20.8, 24.8, 29.6];6.63990000248305;"1";17;4223;[406, 197, 240, 207, 290, 203, 330, 201, 306, 226, 332, 180, 46, 259, 172, 329, 299];10810.88;[1039.36, 504.32, 614.4, 529.92, 742.4, 519.68, 844.8, 514.56, 783.36, 578.56, 849.92, 460.8, 117.76, 663.04, 440.32, 842.24, 765.44];[3.04823330606017, -81.807089829005, 67.2279770305119, -87.7359424292189, 34.5122336266613, -88.1385929934428, 22.1523608693455, -83.7947531130046, 28.152037265324, -82.7309654051926, 21.3493601866988, -85.4684286444315, 79.098703339931, -86.6911017821627, -87.6171606789179, 20.0433231862219, -25.9432995940199];1.2228999985382;"1";9;12291;[1429, 1358, 1385, 1375, 1358, 1338, 1321, 1366, 1361];0.03146496;[0.00365824, 0.00347648, 0.0035456, 0.00352, 0.00347648, 0.00342528, 0.00338176, 0.00349696, 0.00348416];[-5.76646703360839, 39.9424632757683, 45.6844172066795, 16.8661539959528, 21.4343121616352, 36.7111211537826, 40.5099314556398, 24.6401514026686, 60.6593627319903];2.66870000268682
