;;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead
HRH14440980;HE_12_1_C;1;1308.39017064407;1882.76654711065;0.18560963053996;0.995938929488375;32.6349999959348;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.0232999945292;"1";1;0;0;0;0.0000;0;0;0;0.0000;13.7637204272682;13.7637204272682;13.7637204272682;13.7637;102.4;102.4;102.4;102.4000;102.4;80.3707000013674;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;99.3486000079429;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.93069999315776
HRH14440980;HE_12_2_C;1;1297.30694401928;1868.67628303012;0.155075511551986;0.995222631325134;13.2183999958215;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;30.435499997111;"1";3;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 14.4886162210199, 18.2428068015862];9.32952303175248;18.2428068015862;14.0203;[51.2, 112.64, 215.04];51.2;215.04;126.2933;378.88;117.100600007689;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;103.510500004631;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.63079999038018
HRH14440980;HE_11_1_C;1;1289.48961285028;1892.32380417338;0.111067377579062;0.992101809071585;14.7168999974383;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.2620999938808;"1";1;0;0;0;0.0000;0;0;0;0.0000;13.7637204272682;13.7637204272682;13.7637204272682;13.7637;112.64;112.64;112.64;112.6400;112.64;99.5298000052571;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;136.087499995483;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.55380000069272
HRH14440980;HE_13_1_C;1;1291.19415732711;1884.87000446572;0.168107135075948;0.996550390792947;24.5543999917572;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.4287999972003;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;106.162600000971;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;107.939599998645;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.81149998772889
HRH14440980;HE_14_2_C;1;1295.81041682892;1856.62717181996;0.458936372797433;0.995735000256445;16.8072000087705;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.7853999913204;"1";2;0;0;0;0.0000;0;0;0;0.0000;[12.1852369693823, 12.1852369693823];12.1852369693823;12.1852369693823;12.1852;[122.88, 92.16];92.16;122.88;107.5200;215.04;124.523099992075;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;91.4419000037014;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.80820000241511
HRH14440980;HE_13_2_C;1;1279.81557241632;1867.85759060805;0.314583438501012;0.995289672080958;34.6635000023525;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;31.2853999930667;"1";3;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 9.32952303175248, 9.32952303175248];9.32952303175248;9.32952303175248;9.3295;[61.44, 51.2, 51.2];51.2;61.44;54.6133;163.84;146.108300003107;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;129.717799994978;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.90909998875577
HRH14440980;HE_14_1_C;1;1311.84030581651;1869.43579765716;0.246389617026445;0.996919343423826;27.1588999894448;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;29.6890000026906;"1";3;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 9.32952303175248, 9.32952303175248];9.32952303175248;9.32952303175248;9.3295;[71.68, 61.44, 51.2];51.2;71.68;61.4400;184.32;121.134100001655;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;158.185599997523;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.60599999455735
HRH14440980;HE_15_1_C;1;1303.90972504515;1886.29691944734;0.370263112238344;0.99666776107432;30.7501000061166;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;14.8553999897558;"1";2;0;0;0;0.0000;0;0;0;0.0000;[13.7637204272682, 9.32952303175248];9.32952303175248;13.7637204272682;11.5466;[133.12, 61.44];61.44;133.12;97.2800;194.56;211.089399992488;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;55.5822000023909;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.51019999268465
HRH14440980;HE_16_2_C;1;1304.36507991275;1860.42586671653;0.537400718182099;0.99299226958783;14.2610000038985;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.82319998811;"1";1;0;0;0;0.0000;0;0;0;0.0000;15.1789327688082;15.1789327688082;15.1789327688082;15.1789;122.88;122.88;122.88;122.8800;122.88;71.2690000073053;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;171.399699989706;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.92990001232829
HRH14440980;HE_15_2_C;1;1288.00320767316;1869.93374793095;0.160273769295562;0.992915698208492;51.995400004671;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;26.5901999955531;"1";1;0;0;0;0.0000;0;0;0;0.0000;13.7637204272682;13.7637204272682;13.7637204272682;13.7637;81.92;81.92;81.92;81.9200;81.92;84.3336000107229;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;74.6395000023767;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;8.78760000341572
HRH14440980;HE_16_1_C;1;1316.19999963952;1874.50180670337;0.305911958421531;0.996270869355328;57.9967999947257;"1";1;0;0;0;0.0000;21.7623528139767;21.7623528139767;21.7623528139767;21.7624;299.52;299.52;299.52;299.5200;299.52;26.6108999931021;"1";1;0;0;0;0.0000;0;0;0;0.0000;21.7623528139767;21.7623528139767;21.7623528139767;21.7624;299.52;299.52;299.52;299.5200;299.52;63.9780000055907;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;71.7028000071878;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;14.0642000042135
