;;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead
HRH14450847;HE_11_2_C;1;1277.3983077794;1878.07645107982;0.434927967121545;0.993908710844892;66.741099988576;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;22.4506000231486;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;157.823199988343;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;136.756799998693;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.69419999374077
HRH14450847;HE_12_2_C;1;1293.05390817696;1871.34190526258;0.244509478916211;0.99582332171957;28.2203999813646;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;31.4708000223618;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;51.2;51.2;51.2;51.2000;51.2;122.249100008048;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;162.478200014448;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.27880000299774
HRH14450847;HE_14_1_C;1;1319.4372305147;1872.74102156663;0.669517047836155;0.996462656834012;85.660699987784;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;21.9689999939874;"1";2;0;0;0;0.0000;0;0;0;0.0000;[8.15843122174846, 9.32952303175248];8.15843122174846;9.32952303175248;8.7440;[51.2, 71.68];51.2;71.68;61.4400;122.88;106.600900006015;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;161.77519998746;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.37479998799972
HRH14450847;HE_13_2_C;1;1287.93634578032;1872.79155497954;0.279390427164214;0.995652553835214;23.6677000066265;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;18.2924999971874;"1";4;0;0;0;0.0000;0;0;0;0.0000;[24.8901586977665, 9.32952303175248, 9.32952303175248, 13.7637204272682];9.32952303175248;24.8901586977665;14.3282;[143.36, 71.68, 71.68, 122.88];71.68;143.36;102.4000;409.6;114.842099981615;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;141.293999971822;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.21880000410601
HRH14450847;HE_14_2_C;1;1305.13234471151;1866.84353656956;0.396162502376124;0.996791267510559;41.4358999987599;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;23.030700016534;"1";2;0;0;0;0.0000;0;0;0;0.0000;[12.1852369693823, 12.1852369693823];12.1852369693823;12.1852369693823;12.1852;[92.16, 92.16];92.16;92.16;92.1600;184.32;146.26480001607;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;126.219700003276;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;7.37989999470301
HRH14450847;HE_13_1_C;1;1296.89140228912;1887.3348792643;0.875811360902976;0.996273741598031;47.9106999991927;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;19.3377999821678;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;61.44;61.44;61.44;61.4400;61.44;136.366799997631;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;167.421699996339;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.05989998742007
HRH14450847;HE_15_2_C;1;1289.37265926377;1872.56699875825;0.150785711634715;0.993930056830436;42.5113999808673;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;29.8512000008486;"1";1;0;0;0;0.0000;0;0;0;0.0000;18.2428068015862;18.2428068015862;18.2428068015862;18.2428;225.28;225.28;225.28;225.2800;225.28;119.174499996006;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;162.381800008006;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.49909999244846
HRH14450847;HE_16_1_C;1;1330.26794313393;1874.56502428366;0.669821509792383;0.995603399318043;56.2910000153352;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;34.6413000079338;"1";1;0;0;0;0.0000;0;0;0;0.0000;23.6237168963734;23.6237168963734;23.6237168963734;23.6237;348.16;348.16;348.16;348.1600;348.16;99.88299998804;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;128.337799978908;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.51639998937026
HRH14450847;HE_15_1_C;1;1307.97399771584;1884.2448868524;0.707035716555173;0.996020135622985;29.4872999947984;"1";1;0;0;0;0.0000;26.0461129537595;26.0461129537595;26.0461129537595;26.0461;440.32;440.32;440.32;440.3200;440.32;13.9289000071585;"1";2;0;0;0;0.0000;0;0;0;0.0000;[26.0461129537595, 19.3328735577513];19.3328735577513;26.0461129537595;22.6895;[440.32, 245.76];245.76;440.32;343.0400;686.08;162.842999998247;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;96.5800999838393;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;7.00949999736622
HRH14450847;HE_16_2_C;1;1311.590120033;1863.41146166999;0.295609286352667;0.993772344594731;24.1740999917965;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;39.251999987755;"1";1;0;0;0;0.0000;0;0;0;0.0000;16.4730082255792;16.4730082255792;16.4730082255792;16.4730;133.12;133.12;133.12;133.1200;133.12;183.294799993746;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;82.8006000083406;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.80990000162274
HRH14450847;HE_17_1_C;1;1322.12670150736;1885.48017417334;0.501130540035155;0.997131628270893;47.6578999951016;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;34.0090999961831;"1";1;0;0;0;0.0000;0;0;0;0.0000;16.4730082255792;16.4730082255792;16.4730082255792;16.4730;194.56;194.56;194.56;194.5600;194.56;175.198499986436;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;111.652199993841;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.25950000155717
HRH14450847;HE_18_1_C;1;1337.61881546874;1875.34510113151;0.869531266451879;0.997163027105898;28.2764000003226;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;48.6413999751676;"1";3;0;0;0;0.0000;0;0;0;0.0000;[12.1852369693823, 9.32952303175248, 8.15843122174846];8.15843122174846;12.1852369693823;9.8911;[71.68, 51.2, 51.2];51.2;71.68;58.0267;174.08;164.491000003181;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;177.249200001825;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;10.3192000242416
