;;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;Glue;Glue;Glue;Glue;Glue;Glue;Glue;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. Copper_rect2_len2(um);6. Copper_rect2_len2(um) (min);6. Copper_rect2_len2(um) (max);6. Copper_rect2_len2(um) (avg);7. Inspection Time;1. Defect;2. N_Defect;3. YWidthTop;4. YWidthBottom;5. XWidthLeft;6. XWidthRight;7. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. max_diameter(um);6. max_diameter(um) (min);6. max_diameter(um) (max);6. max_diameter(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Copper_max_diameter(um);8. Copper_max_diameter(um) (min);8. Copper_max_diameter(um) (max);8. Copper_max_diameter(um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. width(um);6. width(um) (min);6. width(um) (max);6. width(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Inspection Time
HRH14450847;HE_11_1_C1;1;1294.88750125673;1880.97598151267;0.617102527867485;0.738721657879154;42.4363000201993;"1";0;1424.14273292671;1884.2280670815;0.612060258305838;5.14138952270581;3.48084455468757;56.9967000046745;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.61819999711588;["1", "1"];[0, 0];0;0;0;0;35.4750999831595;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;18.4034999983851;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.66460002260283
HRH14450847;HE_12_2_C1;1;1298.89686088781;1860.41742528977;0.0651289276777548;0.716926147697279;34.7701999999117;"1";0;1430.30265764015;1857.86356461894;0.113967407608316;5.14553346202785;3.47895177182847;26.6761000093538;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.48849999904633;["1", "1"];[0, 0];0;0;0;0;40.2883999922778;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;35.7965000148397;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.9826999893412
HRH14450847;HE_11_2_C1;1;1284.01729030234;1868.90725666225;0.0972942232333398;0.724833802277004;33.3135999972001;"1";0;1411.88292529795;1867.75372066811;0.30731388038221;5.13174363779482;3.47560169558329;32.8065999783576;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.02249997993931;["1", "1"];[0, 0];0;0;0;0;33.6114999954589;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;45.9469000052195;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.31569998525083
HRH14450847;HE_12_1_C1;1;1312.97883931891;1871.49174940166;0.388600119864727;0.73563885858735;41.0293999884743;"1";0;1443.04391649336;1870.57877093068;0.448047290514712;5.13862299726799;3.47978942572982;24.4264999928419;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.89940001675859;["1", "1"];[0, 0];0;0;0;0;88.6163000250235;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;27.5445000152104;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.92030000127852
HRH14450847;HE_13_1_C1;1;1304.21526582918;1880.52664556975;0.635382209384145;0.757878576348702;43.5339999967255;"1";0;1432.57815865074;1885.19581554895;0.724963117341234;5.14069996471026;3.4783414849826;37.1035999851301;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;9.84509999398142;["1", "1"];[0, 0];0;0;0;0;71.9077000103425;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;18.9707000099588;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.77609999082051
HRH14450847;HE_14_2_C1;1;1312.27391848143;1862.96561308361;0.154202976025868;0.717621699621446;25.6641000160016;"1";0;1440.06513969146;1860.48247961679;0.165543391384822;5.14379434331518;3.47989382814023;62.477300001774;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.94749999861233;["1", "1"];[0, 0];0;0;0;0;51.7050999915227;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.9729000006337;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.94360000104643
HRH14450847;HE_14_1_C1;1;1326.03050955693;1867.3163357268;0.412170017085646;0.714288472822062;44.3136999965645;"1";0;1453.9308658557;1872.44893970466;0.494991089899355;5.1403234396499;3.4804743223706;27.7926000126172;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.1843999950215;["1", "1"];[0, 0];0;0;0;0;61.4392999850679;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;22.4473999987822;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.47219999134541
HRH14450847;HE_13_2_C1;1;1296.18033978658;1868.35425433867;-0.00583867870390643;0.714494106288015;47.678500006441;"1";0;1422.55390172849;1870.08668157624;0.190884168317979;5.14224225331941;3.47751958850476;47.9092999885324;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.49320001644082;["1", "1"];[0, 0];0;0;0;0;42.8517999825999;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.3819000145886;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.86340001225471
HRH14450847;HE_15_1_C1;1;1312.75080916418;1882.86240281527;0.463899988052462;0.755325643417734;44.9401000223588;"1";0;1439.7846979558;1887.09022945622;0.553641399320128;5.14168823324585;3.47900388374081;83.048400003463;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.54809999489225;["1", "1"];[0, 0];0;0;0;0;33.1717999943066;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.3079999911133;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.52169998991303
HRH14450847;HE_16_2_C1;1;1316.2516933635;1862.81167536129;0.000305328228833703;0.671852798192816;48.5764000040945;"1";0;1443.58256161211;1861.07136145003;0.152313328496557;5.14163168710154;3.47765522267626;34.2464999994263;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.45830001262948;["1", "1"];[0, 0];0;0;0;0;30.300200014608;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.4286999818869;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.18850000621751
