;;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;Unbonded;Unbonded;Unbonded;Unbonded;Missing;Missing;Missing;Missing;Broken;Broken;Broken;Broken;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;NSOP;NSOP;NSOP;NSOP;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;5. area pad (min);5. area pad (max);5. area pad (avg);6. circularity pad;6. circularity pad (min);6. circularity pad (max);6. circularity pad (avg);7. area lead;7. area lead (min);7. area lead (max);7. area lead (avg);8. area wire;8. area wire (min);8. area wire (max);8. area wire (avg);9. height wire;9. height wire (min);9. height wire (max);9. height wire (avg);10. width wire-const;10. width wire-const (min);10. width wire-const (max);10. width wire-const (avg);11. width wire;11. width wire (min);11. width wire (max);11. width wire (avg);12. area bond tail;12. area bond tail (min);12. area bond tail (max);12. area bond tail (avg);13. outer_radius bond tail;13. outer_radius bond tail (min);13. outer_radius bond tail (max);13. outer_radius bond tail (avg);14. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;5. Area Bond Tail;5. Area Bond Tail (min);5. Area Bond Tail (max);5. Area Bond Tail (avg);6. Row Bond Tail;6. Row Bond Tail (min);6. Row Bond Tail (max);6. Row Bond Tail (avg);7. Column Bond Tail;7. Column Bond Tail (min);7. Column Bond Tail (max);7. Column Bond Tail (avg);7. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. width (um);8. width (um) (min);8. width (um) (max);8. width (um) (avg);9. Inspection Time
HRH14450847;HE_16_4_O;1;1316.20815746018;1874.30095695487;0.125487201092043;0.971946041531538;38.5634000122081;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;11.6255999892019;"1";0;0;"Wire Sweep";[1597, 1521, 1535, 1652, 1559, 1555, 1582, 1600, 1570];1521;1652;1574.5556;[0.722824126725577, 0.731736729560871, 0.747271354437702, 0.673474512845252, 0.734790688277345, 0.747709461777857, 0.730776761510215, 0.708678796424356, 0.72198231886085];0.673474512845252;0.747709461777857;0.7244;[217, 205, 202, 208, 230, 203, 199, 204, 191];191;230;206.5556;[4045, 3957, 4047, 4104, 4108, 4028, 3931, 4031, 3935];3931;4108;4020.6667;[122, 122, 122, 121, 119, 121, 122, 118, 116];116;122;120.3333;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;53.7328000064008;"1";0;0;0.522499991348013;"1";0;0;0.791300000855699;"1";0;0;0.498500012326986;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.769100006436929;"1";0;0;0.551000004634261;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[33.6, 30.4, 32, 32, 30.4, 28.8, 30.4, 30.4, 28.8];28.8;33.6;30.7556;4.77589998627082
HRH14450847;HE_13_3_O;1;1312.85357244949;1895.84974317201;0.359877041862214;0.975122550309962;71.5142999833915;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.27479999093339;"1";0;0;"Wire Sweep";[1598, 1569, 1580, 1588, 1583, 1644, 1617, 1623, 1614];1569;1644;1601.7778;[0.675932535614367, 0.71641102984037, 0.71698078220662, 0.698328846560145, 0.704108664699157, 0.67228116146503, 0.716922828988979, 0.675268176084212, 0.714460914490314];0.67228116146503;0.71698078220662;0.6990;[180, 171, 180, 196, 179, 169, 189, 185, 178];169;196;180.7778;[3998, 3819, 3860, 4036, 3785, 3885, 3839, 3979, 3800];3785;4036;3889.0000;[123, 123, 123, 122, 120, 122, 123, 120, 119];119;123;121.6667;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;40.3417999914382;"1";0;0;0.704500009305775;"1";0;0;0.833199999760836;"1";0;0;0.397699972381815;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.420299998950213;"1";0;0;0.311999989207834;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 28.8, 28.8, 30.4, 27.2, 27.2, 27.2, 27.2, 25.6];25.6;30.4;27.7333;4.17680002283305
HRH14450847;HE_13_4_O;1;1294.7297273106;1882.51581798009;0.0443536810200006;0.969978924574832;50.2806999720633;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;7.87910001236014;"1";0;0;"Wire Sweep";[1637, 1648, 1645, 1605, 1620, 1584, 1635, 1616, 1658];1584;1658;1627.5556;[0.706056142241054, 0.699261920709798, 0.690223411784971, 0.706339300929117, 0.714379321527609, 0.733763286225593, 0.674045572514254, 0.71253583279988, 0.708906616679332];0.674045572514254;0.733763286225593;0.7051;[198, 212, 217, 185, 201, 201, 211, 190, 205];185;217;202.2222;[2913, 2729, 2837, 3377, 2783, 2804, 2985, 3051, 2818];2729;3377;2921.8889;[123, 123, 122, 121, 121, 121, 121, 120, 120];120;123;121.3333;[45, 42, 43, 94, 43, 58, 53, 49, 53];42;94;53.3333;[45, 42, 43, 94, 43, 58, 53, 49, 53];42;94;53.3333;0;0;0;0.0000;0;0;0;0.0000;34.7876999876462;"1";0;0;0.759799993829802;"1";0;0;0.375099974917248;"1";0;0;0.960400007897988;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.727499980712309;"1";0;0;0.53479999769479;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 27.2, 30.4, 30.4, 27.2, 30.4, 28.8, 30.4, 27.2];27.2;30.4;28.9778;6.53210000018589
HRH14450847;HE_14_4_O;1;1312.23300575973;1872.7235814341;-0.0286901626379207;0.972064058087639;59.0441999956965;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.68500000028871;"1";0;0;"Wire Sweep";[1566, 1576, 1614, 1603, 1599, 1573, 1624, 1597, 1593];1566;1624;1593.8889;[0.696126644651872, 0.679879497968577, 0.668788223044392, 0.722309028400057, 0.756539981701818, 0.747437033725511, 0.712940784505018, 0.722527938305937, 0.719916335198589];0.668788223044392;0.756539981701818;0.7141;[173, 168, 196, 175, 155, 165, 184, 161, 156];155;196;170.3333;[4329, 4303, 4170, 4414, 4380, 4348, 4371, 4088, 4151];4088;4414;4283.7778;[122, 123, 122, 121, 121, 121, 122, 119, 118];118;123;121.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;48.4848000050988;"1";0;0;0.294599973130971;"1";0;0;0.339999998686835;"1";0;0;0.240900000790134;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.317199999699369;"1";0;0;0.312100019073114;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 30.4, 33.6, 30.4, 30.4, 32, 30.4];30.4;33.6;30.9333;4.03280000318773
HRH14450847;HE_14_3_O;1;1330.27792955489;1886.50681822164;0.42049325015692;0.966077120695672;38.7862000206951;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.50500000058673;"1";0;0;"Wire Sweep";[1579, 1603, 1529, 1556, 1577, 1590, 1523, 1629, 1613];1523;1629;1577.6667;[0.697621899786314, 0.697444156419631, 0.723236634522486, 0.727500428854138, 0.72255578565074, 0.637702147527678, 0.728401896588853, 0.713589903645403, 0.744586256515315];0.637702147527678;0.744586256515315;0.7103;[173, 143, 169, 176, 155, 160, 174, 139, 140];139;176;158.7778;[4115, 4276, 3921, 3932, 4126, 4170, 4174, 4141, 3895];3895;4276;4083.3333;[123, 122, 122, 121, 121, 123, 121, 120, 119];119;123;121.3333;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;35.769900016021;"1";0;0;0.244800001382828;"1";0;0;0.248700001975521;"1";0;0;0.905499997315928;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.574199977563694;"1";0;0;0.371200003428385;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 32, 28.8, 30.4, 28.8, 30.4, 30.4, 28.8];28.8;32;30.0444;12.2781999816652
HRH14450847;HE_11_4_O;1;1282.37793309102;1888.62175642822;0.13923471003357;0.961501609008167;70.2042999910191;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.45389999751933;"1";0;0;"Wire Sweep";[1643, 1615, 1634, 1679, 1635, 1620, 1640, 1622, 1655];1615;1679;1638.1111;[0.734964534068804, 0.78003594032056, 0.746386981642278, 0.674490545511636, 0.721051337822286, 0.758788884464967, 0.724533381718226, 0.723412033768202, 0.731831682885758];0.674490545511636;0.78003594032056;0.7328;[199, 193, 194, 181, 213, 197, 187, 125, 186];125;213;186.1111;[4455, 4392, 4300, 4365, 4202, 4444, 4375, 4362, 4389];4202;4455;4364.8889;[122, 122, 122, 121, 120, 120, 122, 119, 117];117;122;120.5556;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;42.4688000057358;"1";0;0;0.2919000107795;"1";0;0;0.322700012475252;"1";0;0;0.379700009943917;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.308299990138039;"1";0;0;0.287600007141009;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 33.6, 33.6, 33.6, 33.6, 33.6, 32, 30.4, 30.4];30.4;33.6;32.5333;6.14529999438673
HRH14450847;HE_12_3_O;1;1319.80334997698;1887.34285845948;0.333419761509419;0.984671887734706;43.9699999988079;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.13639999553561;"1";0;0;"Wire Sweep";[1582, 1605, 1579, 1627, 1601, 1667, 1614, 1617, 1629];1579;1667;1613.4444;[0.68461534808283, 0.71552850738102, 0.695349977297534, 0.693042226803997, 0.708463541440803, 0.666338323484392, 0.726411563295844, 0.684116267415575, 0.735909312778085];0.666338323484392;0.735909312778085;0.7011;[179, 149, 172, 171, 171, 173, 151, 150, 161];149;179;164.1111;[2988, 2880, 2855, 2873, 2669, 2888, 2898, 2804, 2796];2669;2988;2850.1111;[123, 123, 124, 121, 121, 123, 123, 119, 119];119;124;121.7778;[48, 44, 48, 47, 44, 46, 42, 43, 43];42;48;45.0000;[48, 44, 48, 47, 44, 46, 42, 43, 43];42;48;45.0000;0;0;0;0.0000;0;0;0;0.0000;33.2809999817982;"1";0;0;0.306799978716299;"1";0;0;0.418899988289922;"1";0;0;0.614599994150922;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.310900009935722;"1";0;0;0.748499995097518;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 27.2, 28.8, 30.4, 27.2, 28.8, 30.4, 30.4, 28.8];27.2;30.4;28.9778;2.38190000527538
HRH14450847;HE_12_4_O;1;1300.74376554379;1877.49802854125;0.38863543746824;0.982968984020772;68.1791999959387;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.23199999891222;"1";0;0;"Wire Sweep";[1594, 1653, 1612, 1608, 1601, 1686, 1641, 1673, 1625];1594;1686;1632.5556;[0.714731528414245, 0.696716412107622, 0.720292590673874, 0.673794096395245, 0.712099870254538, 0.654642729235393, 0.703590785736185, 0.704849024514489, 0.711567265163772];0.654642729235393;0.720292590673874;0.6991;[199, 193, 193, 216, 191, 180, 201, 182, 198];180;216;194.7778;[4307, 4316, 4279, 4385, 4203, 4258, 4256, 4125, 4068];4068;4385;4244.1111;[123, 122, 123, 122, 120, 121, 122, 119, 118];118;123;121.1111;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;47.7794000180438;"1";0;0;0.612900010310113;"1";0;0;0.53489999845624;"1";0;0;0.258799991570413;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.277200015261769;"1";0;0;0.702899997122586;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 33.6, 33.6, 33.6, 30.4, 32, 32, 28.8];28.8;33.6;31.6444;9.38460000907071
HRH14450847;HE_11_3_O;1;1301.99862979202;1903.53795825119;0.334028182127918;0.990015324326038;36.8780000135303;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.17480001528747;"1";0;0;"Good/OthersDefect";[1569, 1619, 1545, 1585, 1590, 1639, 1587, 1634, 1606];1545;1639;1597.1111;[0.757977655627707, 0.744323258066947, 0.772802676864012, 0.818698991843958, 0.766478449707843, 0.713311484670637, 0.768920768496116, 0.729756630773771, 0.779568112853496];0.713311484670637;0.818698991843958;0.7613;[148, 148, 121, 165, 169, 167, 155, 182, 163];121;182;157.5556;[2762, 2776, 2695, 2750, 2711, 2696, 2614, 2706, 2549];2549;2776;2695.4444;[121, 122, 122, 120, 120, 120, 121, 118, 117];117;122;120.1111;[45, 43, 45, 43, 42, 44, 43, 42, 43];42;45;43.3333;[45, 43, 45, 43, 42, 44, 43, 42, 43];42;45;43.3333;0;0;0;0.0000;0;0;0;0.0000;49.9635000014678;"1";0;0;0.285000016447157;"1";0;0;0.237800006289035;"1";0;0;0.238799984799698;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.828699994599447;"1";0;0;0.640199985355139;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 30.4, 28.8, 27.2, 27.2, 30.4, 27.2, 27.2, 28.8];27.2;30.4;28.2667;4.59100000443868
HRH14450847;HE_9_3_O;1;1293.81120516851;1905.36906536372;0.249463073375718;0.984673326163644;51.3050000008661;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;7.0547999930568;"1";0;0;"Wire Sweep";[1621, 1591, 1579, 1560, 1594, 1684, 1609, 1621, 1553];1553;1684;1601.3333;[0.746054420499376, 0.746649316925418, 0.739429485712704, 0.73757617633759, 0.756302470843138, 0.716990110603593, 0.745064156775317, 0.715263108415801, 0.733608814009372];0.715263108415801;0.756302470843138;0.7374;[166, 185, 174, 182, 165, 166, 176, 184, 159];159;185;173.0000;[3932, 3972, 4144, 4015, 4061, 3912, 3954, 4134, 4097];3912;4144;4024.5556;[122, 122, 122, 122, 121, 121, 122, 118, 118];118;122;120.8889;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;45.9701000072528;"1";0;0;0.398700009100139;"1";0;0;0.509300007252023;"1";0;0;0.268699979642406;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.262799992924556;"1";0;0;0.28000000747852;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 28.8, 28.8, 30.4, 28.8, 28.8, 28.8, 30.4];28.8;30.4;29.3333;2.72779999068007
HRH14450847;HE_10_4_O;1;1297.68962972153;1880.08036871257;0.123882142311145;0.975972596429557;71.0690999985673;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;9.9566999997478;"1";0;0;"Wire Sweep";[1609, 1601, 1604, 1633, 1546, 1628, 1611, 1585, 1627];1546;1633;1604.8889;[0.717642255455391, 0.727756463406535, 0.735464943682684, 0.759871042143338, 0.779283800884712, 0.706646418987218, 0.694709299973863, 0.746588711394876, 0.734524511935258];0.694709299973863;0.779283800884712;0.7336;[187, 171, 186, 175, 188, 188, 176, 167, 180];167;188;179.7778;[4245, 4259, 4226, 4242, 4232, 4221, 4234, 4247, 4268];4221;4268;4241.5556;[122, 122, 121, 121, 120, 121, 120, 118, 117];117;122;120.2222;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;38.5279000038281;"1";0;0;0.857300008647144;"1";0;0;0.339399994118139;"1";0;0;0.311000010697171;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.31999999191612;"1";0;0;0.27989997761324;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[35.2, 33.6, 33.6, 35.2, 35.2, 32, 35.2, 33.6, 30.4];30.4;35.2;33.7778;5.06199998199008
HRH14450847;HE_9_4_O;1;1282.41448674043;1885.74977630277;0.142660321346131;0.985108385534446;74.0031000168528;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;8.71569997980259;"1";0;0;"Wire Sweep";[1658, 1675, 1623, 1652, 1597, 1682, 1631, 1609, 1594];1594;1682;1635.6667;[0.748517800908155, 0.720083570051882, 0.744572344888369, 0.687578839084923, 0.724775343974518, 0.786222605199922, 0.730697734430455, 0.711654945725662, 0.74352425141413];0.687578839084923;0.786222605199922;0.7331;[182, 204, 205, 224, 175, 173, 197, 181, 188];173;224;192.1111;[2668, 2683, 2764, 2800, 2696, 2963, 2782, 2804, 3269];2668;3269;2825.4444;[122, 121, 122, 121, 120, 120, 121, 119, 119];119;122;120.5556;[49, 42, 68, 43, 42, 72, 53, 44, 69];42;72;53.5556;[49, 42, 68, 43, 42, 72, 53, 44, 69];42;72;53.5556;0;0;0;0.0000;0;0;0;0.0000;53.8281999761239;"1";0;0;0.646200001938269;"1";0;0;0.664499995764345;"1";0;0;0.276699982350692;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.599499995587394;"1";0;0;0.284800014924258;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 32, 30.4, 30.4, 30.4, 28.8, 22.4];22.4;32;29.5111;8.72429998707958
HRH14450847;HE_10_3_O;1;1315.85261089685;1896.26993808386;0.54940830888025;0.973207478327581;54.9845999921672;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.3302000190597;"1";0;0;"Wire Sweep";[1587, 1610, 1590, 1571, 1578, 1601, 1554, 1644, 1606];1554;1644;1593.4444;[0.775698300145629, 0.741661940117196, 0.799111206563422, 0.773323033571367, 0.767103488746546, 0.716336427128782, 0.74396160832365, 0.751780856647904, 0.770486977129433];0.716336427128782;0.799111206563422;0.7599;[183, 140, 179, 165, 174, 154, 179, 150, 107];107;183;159.0000;[4087, 4146, 4053, 4068, 4002, 4003, 4122, 3995, 4172];3995;4172;4072.0000;[122, 122, 121, 120, 119, 120, 120, 119, 118];118;122;120.1111;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;59.7252000006847;"1";0;0;0.271600001724437;"1";0;0;0.301299995044246;"1";0;0;0.332199997501448;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.371000001905486;"1";0;0;0.880000006873161;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 30.4, 30.4, 32, 30.4, 30.4, 30.4, 28.8, 30.4];28.8;32;30.5778;7.51640001544729
HRH14450847;HE_7_4_O;1;1284.15266466997;1884.94987495131;0.15481700439162;0.994228351921009;49.905799998669;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;14.449499984039;"1";0;0;"Wire Sweep";[1612, 1616, 1688, 1604, 1652, 1625, 1633, 1626, 1641];1604;1688;1633.0000;[0.686362395944826, 0.710661900115942, 0.751681099304795, 0.775186945558846, 0.676569045255645, 0.730754736137505, 0.696396428362916, 0.741240120095695, 0.727667373900164];0.676569045255645;0.775186945558846;0.7218;[145, 194, 159, 176, 202, 188, 193, 160, 162];145;202;175.4444;[4172, 3868, 4160, 3990, 4101, 4161, 4075, 3997, 3994];3868;4172;4057.5556;[122, 122, 123, 121, 120, 121, 122, 120, 118];118;123;121.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;53.8151999935508;"1";0;0;0.392399990232661;"1";0;0;0.595199991948903;"1";0;0;0.60749999829568;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.334399985149503;"1";0;0;0.747899990528822;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 27.2, 30.4, 24];24;30.4;29.3333;7.70840002223849
HRH14450847;HE_8_3_O;1;1311.37369979552;1887.37722585145;0.36394270153344;0.956162880002452;49.2142000002787;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.69949998660013;"1";0;0;"Wire Sweep";[1616, 1579, 1547, 1588, 1548, 1584, 1581, 1586, 1578];1547;1616;1578.5556;[0.756482515251751, 0.726591352808966, 0.770865782918257, 0.757567049003103, 0.749145803462553, 0.704631366113416, 0.72555606001208, 0.720275730129442, 0.739875742200275];0.704631366113416;0.770865782918257;0.7390;[150, 170, 169, 171, 159, 158, 135, 133, 143];133;171;154.2222;[4026, 4068, 3904, 4063, 4022, 3935, 3909, 3992, 4087];3904;4087;4000.6667;[122, 123, 121, 121, 119, 121, 121, 119, 119];119;123;120.6667;[131, 131, 131, 131, 131, 131, 132, 132, 132];131;132;131.3333;[131, 131, 131, 131, 131, 131, 132, 132, 132];131;132;131.3333;0;0;0;0.0000;0;0;0;0.0000;65.4565000149887;"1";0;0;0.243599992245436;"1";0;0;0.195400003576651;"1";0;0;0.2725999802351;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.393099995562807;"1";0;0;0.679399992804974;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 30.4, 30.4, 30.4, 28.8, 27.2, 28.8, 32];27.2;32;30.0444;7.60380001156591
HRH14450847;HE_7_3_O;1;1296.24178839849;1899.61310095267;0.383093111581494;0.984272658321103;45.4802000022028;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.50250000762753;"1";0;0;"Wire Sweep";[1586, 1639, 1570, 1643, 1594, 1638, 1587, 1618, 1600];1570;1643;1608.3333;[0.687957831159144, 0.722480356946468, 0.718909496701103, 0.733660214829548, 0.694582051128694, 0.688631560168754, 0.716219228045283, 0.682324556253594, 0.711337287490172];0.682324556253594;0.733660214829548;0.7062;[183, 173, 173, 176, 174, 190, 169, 189, 171];169;190;177.5556;[3947, 3878, 3894, 3880, 3917, 3829, 3907, 3859, 4195];3829;4195;3922.8889;[123, 124, 122, 121, 122, 122, 123, 120, 119];119;124;121.7778;[131, 131, 131, 131, 131, 131, 131, 132, 131];131;132;131.1111;[131, 131, 131, 131, 131, 131, 131, 132, 131];131;132;131.1111;0;0;0;0.0000;0;0;0;0.0000;48.4843000012916;"1";0;0;0.354299991158769;"1";0;0;0.33930002246052;"1";0;0;0.393499998608604;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.472999992780387;"1";0;0;0.309299997752532;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 28.8, 30.4, 28.8, 30.4, 22.4, 20.8];20.8;30.4;28.0889;4.52400001813658
HRH14450847;HE_8_4_O;1;1299.69493944126;1875.10891714325;0.0084858878169754;0.984465211649479;35.783100000117;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.5100999888964;"1";0;0;"Wire Sweep";[1591, 1577, 1659, 1598, 1575, 1573, 1683, 1676, 1679];1573;1683;1623.4444;[0.679380702039409, 0.745116801764155, 0.674595125876644, 0.7291377596937, 0.731604300562013, 0.73570772411025, 0.690875462130763, 0.698827081690863, 0.713567724439662];0.674595125876644;0.745116801764155;0.7110;[152, 182, 159, 188, 202, 199, 167, 190, 149];149;202;176.4444;[4265, 4342, 4401, 4429, 4426, 4286, 4349, 4376, 4115];4115;4429;4332.1111;[123, 123, 121, 121, 120, 120, 122, 118, 116];116;123;120.4444;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;59.411900001578;"1";0;0;0.308599992422387;"1";0;0;0.311899988446385;"1";0;0;0.255299994023517;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.347299996064976;"1";0;0;0.46980002662167;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 32, 30.4, 33.6, 33.6, 32, 32, 30.4];30.4;33.6;31.8222;9.3615000077989
