;;Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Missing (WB);Missing (WB);Missing (WB);Missing (WB);Broken (WB);Broken (WB);Broken (WB);Broken (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);NSOP (WB);NSOP (WB);NSOP (WB);NSOP (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;5. area pad (min);5. area pad (max);5. area pad (avg);6. circularity pad;6. circularity pad (min);6. circularity pad (max);6. circularity pad (avg);7. area lead;7. area lead (min);7. area lead (max);7. area lead (avg);8. area wire;8. area wire (min);8. area wire (max);8. area wire (avg);9. height wire;9. height wire (min);9. height wire (max);9. height wire (avg);10. width wire-const;10. width wire-const (min);10. width wire-const (max);10. width wire-const (avg);11. width wire;11. width wire (min);11. width wire (max);11. width wire (avg);12. area bond tail;12. area bond tail (min);12. area bond tail (max);12. area bond tail (avg);13. outer_radius bond tail;13. outer_radius bond tail (min);13. outer_radius bond tail (max);13. outer_radius bond tail (avg);14. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;5. Area Bond Tail;5. Area Bond Tail (min);5. Area Bond Tail (max);5. Area Bond Tail (avg);6. Row Bond Tail;6. Row Bond Tail (min);6. Row Bond Tail (max);6. Row Bond Tail (avg);7. Column Bond Tail;7. Column Bond Tail (min);7. Column Bond Tail (max);7. Column Bond Tail (avg);7. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. width (um);8. width (um) (min);8. width (um) (max);8. width (um) (avg);9. Inspection Time
HRH14720051;HE_1_1_O;1;1307.10912265519;1891.94902108001;0.424510738048303;0.975494122658063;27.881600195542;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.2771000880748;"1";0;0;"Wire Sweep";[1513, 1565, 1484, 1514, 1510, 1605, 1529, 1548, 1557];1484;1605;1536.1111;[0.730340802238841, 0.73135051997732, 0.732338006963307, 0.722508270170578, 0.737133136640911, 0.676635333116357, 0.758249075499653, 0.708362996273032, 0.706236112854828];0.676635333116357;0.758249075499653;0.7226;[249, 251, 240, 241, 246, 231, 230, 226, 209, 104, 100, 129, 149, 112, 112, 133, 122, 101, 127, 167, 97, 129, 101, 147];97;251;164.7083;[2834, 2925, 3024, 2913, 2790, 2882, 2874, 2994, 2839];2790;3024;2897.2222;[122, 121, 120, 122, 119, 120, 121, 121, 116];116;122;120.2222;[43, 51, 64, 50, 42, 42, 41, 45, 45];41;64;47.0000;[43, 51, 64, 50, 42, 42, 41, 45, 45];41;64;47.0000;0;0;0;0.0000;0;0;0;0.0000;40.7163999043405;"1";0;0;0.266500050202012;"1";0;0;0.294200144708157;"1";0;0;0.685000093653798;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.539199914783239;"1";0;0;0.340299913659692;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 28.8, 30.4, 28.8, 30.4, 28.8, 30.4, 28.8];28.8;30.4;29.6889;4.53869998455048
HRH14720051;HE_1_2_O;1;1291.26135503566;1877.1586700693;-0.023700910965254;0.993928308721038;39.1063999850303;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.92349998280406;"1";0;0;"Wire Sweep";[1593, 1559, 1628, 1567, 1582, 1527, 1597, 1593, 1575];1527;1628;1580.1111;[0.713868896888352, 0.782514621663754, 0.69992010464248, 0.764027244507727, 0.740504968831896, 0.779608761127942, 0.741406440228451, 0.798364782349636, 0.715586159553144];0.69992010464248;0.798364782349636;0.7484;[243, 246, 236, 237, 228, 216, 214, 206, 230];206;246;228.4444;[4079, 4004, 4074, 4099, 3905, 3901, 3957, 4029, 4021];3901;4099;4007.6667;[122, 119, 121, 120, 118, 120, 120, 117, 116];116;122;119.2222;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;28.3973000477999;"1";0;0;0.38799992762506;"1";0;0;0.747499987483025;"1";0;0;0.660800142213702;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.358499819412827;"1";0;0;0.494800042361021;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 30.4, 32, 30.4, 32, 30.4, 30.4, 32];30.4;32;31.1111;4.91979997605085
HRH14720051;HE_2_1_O;1;1323.91115831093;1876.86016411151;-0.0629577865290651;0.9850687633555;24.4171000085771;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.12579998373985;"1";0;0;"Wire Sweep";[1561, 1526, 1596, 1589, 1562, 1549, 1563, 1598, 1581];1526;1598;1569.4444;[0.724825837364198, 0.758877064072058, 0.699245117403894, 0.703178971789401, 0.755094336519785, 0.717013141175222, 0.779289095845057, 0.714179003387223, 0.753445908632835];0.699245117403894;0.779289095845057;0.7339;[199, 182, 198, 180, 206, 183, 189, 190, 209];180;209;192.8889;[3020, 2943, 2863, 3699, 4136, 4165, 4219, 4097, 4261];2863;4261;3711.4444;[123, 122, 121, 120, 119, 120, 121, 119, 117];117;123;120.2222;[42, 41, 44, 84, 131, 131, 131, 131, 131];41;131;96.2222;[42, 41, 44, 84, 131, 131, 131, 131, 131];41;131;96.2222;0;0;0;0.0000;0;0;0;0.0000;37.7599000930786;"1";0;0;0.20119990222156;"1";0;0;0.29490003362298;"1";0;0;0.300099840387702;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.238900072872639;"1";0;0;0.215000007301569;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 30.4, 30.4, 30.4, 30.4, 32, 30.4, 32];28.8;32;30.5778;4.54599992372096
HRH14720051;HE_2_2_O;1;1301.95308758836;1868.49324065379;0.160262883652235;0.993439962096375;22.241999860853;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.5890001822263;"1";0;0;"Wire Sweep";[1590, 1526, 1563, 1575, 1552, 1614, 1619, 1550, 1603];1526;1619;1576.8889;[0.671705331035315, 0.75319691487563, 0.763140265784858, 0.740065955419649, 0.797542767036759, 0.725646875632383, 0.69978332039122, 0.782896908827823, 0.762064115270835];0.671705331035315;0.797542767036759;0.7440;[209, 245, 215, 207, 214, 203, 206, 187, 179];179;245;207.2222;[2906, 2994, 2879, 2831, 2791, 2845, 2915, 2869, 2690];2690;2994;2857.7778;[121, 122, 120, 119, 119, 120, 120, 117, 117];117;122;119.4444;[48, 43, 42, 43, 41, 43, 42, 43, 42];41;48;43.0000;[48, 43, 42, 43, 41, 43, 42, 43, 42];41;48;43.0000;0;0;0;0.0000;0;0;0;0.0000;34.1700999997556;"1";0;0;0.243999995291233;"1";0;0;0.318699982017279;"1";0;0;0.276200007647276;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.234600156545639;"1";0;0;0.215299893170595;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 28.8, 30.4, 30.4, 28.8, 28.8, 28.8];28.8;30.4;29.6889;3.97840002551675
HRH14720051;HE_3_2_O;1;1284.67396422209;1876.07730405783;0.0959638972337886;0.990280649082081;35.724800080061;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.73900013417006;"1";0;0;"Wire Sweep";[1531, 1519, 1545, 1532, 1537, 1560, 1566, 1519, 1532];1519;1566;1537.8889;[0.726040561090662, 0.779608738396965, 0.727583800631858, 0.739652989236277, 0.792228507047337, 0.70137912914979, 0.726128377243452, 0.762796919156519, 0.69371055361452];0.69371055361452;0.792228507047337;0.7388;[246, 249, 228, 234, 234, 236, 236, 223, 210];210;249;232.8889;[3004, 3285, 3474, 3263, 2732, 3032, 3048, 2968, 3718];2732;3718;3169.3333;[122, 120, 118, 120, 120, 120, 119, 117, 116];116;122;119.1111;[90, 90, 131, 91, 49, 90, 90, 88, 131];49;131;94.4444;[90, 90, 131, 91, 49, 90, 90, 88, 131];49;131;94.4444;0;0;0;0.0000;0;0;0;0.0000;32.5132999569178;"1";0;0;0.270300079137087;"1";0;0;0.326900044456124;"1";0;0;0.27890014462173;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.04680005460978;"1";0;0;0.808299984782934;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 30.4, 28.8, 32, 24, 24, 30.4, 24];24;32;28.0889;6.09680009074509
HRH14720051;HE_4_2_O;1;1298.02714507961;1864.72902403059;0.312527079703598;0.993774592974006;27.9486000072211;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.1378999594599;"1";0;0;"Wire Sweep";[1517, 1525, 1522, 1578, 1558, 1580, 1567, 1600, 1568];1517;1600;1557.2222;[0.699005876532393, 0.8134873341633, 0.780425746213486, 0.76032856455369, 0.775155046575155, 0.74825141026642, 0.780708333021331, 0.746933181011968, 0.753736990118748];0.699005876532393;0.8134873341633;0.7620;[204, 220, 211, 186, 200, 215, 189, 202, 197];186;220;202.6667;[3848, 3706, 3948, 3939, 3390, 3221, 3356, 3015, 3768];3015;3948;3576.7778;[120, 121, 119, 118, 119, 120, 120, 117, 115];115;121;118.7778;[131, 131, 131, 131, 103, 87, 91, 88, 131];87;131;113.7778;[131, 131, 131, 131, 103, 87, 91, 88, 131];87;131;113.7778;0;0;0;0.0000;0;0;0;0.0000;42.2928999178112;"1";0;0;0.573100056499243;"1";0;0;0.396799994632602;"1";0;0;0.819900073111057;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.86209992878139;"1";0;0;0.442899996414781;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 32, 30.4, 30.4, 30.4, 30.4, 30.4];30.4;32;30.5778;3.84959997609258
HRH14720051;HE_3_1_O;1;1294.08251919443;1889.47174257305;0.31973522354803;0.981390896708831;33.5568999871612;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.31339992024004;"1";0;0;"Wire Sweep";[1499, 1497, 1497, 1480, 1502, 1529, 1507, 1558, 1500];1480;1558;1507.6667;[0.6924206761908, 0.751867954729475, 0.728649940589837, 0.709578462320304, 0.690416485553669, 0.705550636911376, 0.733171735229064, 0.735197187020976, 0.702613939321585];0.690416485553669;0.751867954729475;0.7166;[230, 215, 225, 224, 195, 224, 223, 197, 228];195;230;217.8889;[4439, 4321, 4462, 4359, 4313, 4286, 4413, 4329, 4376];4286;4462;4366.4444;[121, 121, 120, 120, 119, 120, 120, 116, 117];116;121;119.3333;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;41.4865999482572;"1";0;0;0.41459989733994;"1";0;0;0.286499969661236;"1";0;0;0.262700021266937;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.353999901562929;"1";0;0;0.361599959433079;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 28.8, 30.4, 30.4, 28.8, 30.4, 28.8, 30.4, 22.4];22.4;30.4;28.8000;3.44729982316494
HRH14720051;HE_4_1_O;1;1313.20281747533;1879.76487499415;0.0325138033198839;0.960829143479359;79.129499848932;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.90779988467693;"1";0;0;"Wire Sweep";[1559, 1514, 1560, 1536, 1502, 1579, 1555, 1532, 1547];1502;1579;1542.6667;[0.740324604860839, 0.752154498173119, 0.732383273838494, 0.722708346355692, 0.741566797905002, 0.685322107127286, 0.742808865412511, 0.781253371735638, 0.762978150060955];0.685322107127286;0.781253371735638;0.7402;[209, 164, 186, 201, 179, 179, 193, 193, 151];151;209;183.8889;[4427, 4464, 4499, 4375, 4414, 4407, 4399, 4381, 4445];4375;4499;4423.4444;[120, 120, 120, 119, 120, 120, 123, 117, 117];117;123;119.5556;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;22.0341999083757;"1";0;0;0.352800125256181;"1";0;0;0.205300049856305;"1";0;0;0.218499917536974;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.23570004850626;"1";0;0;0.858699902892113;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 32, 30.4, 32, 30.4, 32, 30.4, 32, 30.4];30.4;32;31.2889;6.5597000066191
HRH14720051;HE_6_1_O;1;1312.51058690831;1883.68333335786;0.115403296601179;0.961073741782059;51.9522000104189;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.37299993447959;"1";0;0;"Wire Sweep";[1545, 1506, 1582, 1547, 1529, 1597, 1584, 1585, 1567];1506;1597;1560.2222;[0.708565952587746, 0.744303611651831, 0.75927459078778, 0.73569475270113, 0.772028242870159, 0.687996435405609, 0.751677389941413, 0.735696953098608, 0.663035846408393];0.663035846408393;0.772028242870159;0.7287;[196, 232, 181, 193, 190, 157, 195, 168, 205];157;232;190.7778;[4470, 4430, 4544, 4643, 4529, 4552, 4522, 4432, 4545];4430;4643;4518.5556;[123, 121, 121, 120, 119, 121, 120, 117, 116];116;123;119.7778;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;37.4078000895679;"1";0;0;0.239500077441335;"1";0;0;0.317999860271811;"1";0;0;0.528699951246381;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.436700182035565;"1";0;0;0.270199961960316;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[33.6, 28.8, 32, 33.6, 30.4, 33.6, 32, 30.4, 30.4];28.8;33.6;31.6444;4.99540008604527
