;;Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB)
HRH14720051;HE_6_1_C1;1;1318.21657035983;1871.1856399553;-0.0685240918787502;0.693882560256128;22.768400143832;"1";0;1442.05469292635;1872.79268401653;0.174597844024812;5.14465633631499;3.48370920820097;46.7060999944806;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.12939987331629;["1", "1"];[0, 0];0;0;0;0;36.0328999813646;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;30.3412999492139;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.21179991401732
HRH14720051;HE_5_1_C1;1;1304.28908099611;1882.06479047829;0.0446979559125934;0.744344554382394;23.6408000346273;"1";0;1425.45075930773;1886.60438791037;0.414916389499007;5.14812995658769;3.48231146401164;29.4313998892903;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.2490001376718;["1", "1"];[0, 0];0;0;0;0;61.4605001173913;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;26.6483998857439;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.6981998924166
HRH14720051;HE_5_2_C1;1;1281.2269267696;1878.97432930165;0.155110321487434;0.668391541639949;60.3976000566036;"1";0;1407.77805768545;1872.90498759283;0.232898346558334;5.1488426943295;3.482031845255;47.7908002212644;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.01020006090403;["1", "1"];[0, 0];0;0;0;0;43.3122001122683;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.3474001456052;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.68460002169013
HRH14720051;HE_8_2_C1;1;1299.04070313964;1861.68766145212;0.0804100212637066;0.675399124131758;28.393599903211;"1";0;1424.2858121069;1863.59867115137;0.257265955842197;5.1544815104073;3.48202767110734;74.0269999951124;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.78579995594919;["1", "1"];[0, 0];0;0;0;0;34.7726000472903;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.0347000453621;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.39460000395775
HRH14720051;HE_7_1_C1;1;1300.68858372696;1887.1217039488;0.0471475662445756;0.670699941016181;30.189799843356;"1";0;1423.88036810826;1889.90379172503;0.357720315133882;5.14599842257955;3.48201102581579;26.5961999539286;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.0906000174582;["1", "1"];[0, 0];0;0;0;0;35.2068000938743;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;35.6676999945194;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.13910003751516
HRH14720051;HE_7_2_C1;1;1280.45292756207;1867.0987142893;-0.10187814392277;0.695964304401258;31.5902999136597;"1";0;1405.30304381687;1872.8186450347;0.0493256073926645;5.14506819109451;3.48268993780909;29.4832999352366;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.27369999326766;["1", "1"];[0, 0];0;0;0;0;54.9857001751661;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;46.2365997955203;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.37379998341203
HRH14720051;HE_8_1_C1;1;1315.82466448737;1868.09851992224;0.206437665091739;0.634937792729119;51.0907999705523;"1";0;1441.17934506683;1877.46093702449;0.27163314125724;5.14604748955282;3.48266275540316;44.3043000996113;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.83740018494427;["1", "1"];[0, 0];0;0;0;0;54.4016999192536;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;67.9705999791622;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.52030005119741
HRH14720051;HE_10_2_C1;1;1301.66510873759;1862.00690202602;0.0639999507722033;0.604579285899433;15.635599847883;"1";0;1427.26715823684;1864.1872904663;0.375303297472398;5.14335584408788;3.48255881432705;25.9855999611318;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.90989992208779;["1", "1"];[0, 0];0;0;0;0;60.4699000250548;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;27.0172001328319;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.34879995696247
HRH14720051;HE_10_1_C1;1;1321.02418519425;1871.32063489412;0.115084016627646;0.717876187407654;36.041600164026;"1";0;1439.22661756429;1878.29236556341;0.34953380343866;5.14457850978121;3.48077752680746;69.7339000180364;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.1378000061959;["1", "1"];[0, 0];0;0;0;0;37.4712999910116;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.2522001191974;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.82489980943501
HRH14720051;HE_9_2_C1;1;1288.35741154219;1876.9190445718;-0.245870434380403;0.682241806920615;39.9388000369072;"1";0;1414.36369918478;1874.87648972689;-0.00397085419639103;5.14414340600121;3.4827046968452;36.2173998728395;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.27210005000234;["1", "1"];[0, 0];0;0;0;0;29.1393999941647;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;21.5829000808299;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.08730001375079
HRH14720051;HE_11_1_C1;1;1311.66828503296;1883.68094516913;0.0783286176104679;0.760476630763122;42.0312001369894;"1";0;1431.96927799376;1884.50825527183;0.434828856670768;5.14629029461021;3.4801883792814;45.052400091663;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.26920007541776;["1", "1"];[0, 0];0;0;0;0;23.9500000607222;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;27.384800137952;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.42920017242432
HRH14720051;HE_12_1_C1;1;1325.12064109088;1870.03578380588;0.153260167173615;0.675391331016328;79.2220002040267;"1";0;1449.84770664143;1870.52722483603;0.28614327302371;5.14717029910193;3.4826636388293;30.4265001323074;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.77209996804595;["1", "1"];[0, 0];0;0;0;0;39.9002998601645;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;43.2368000037968;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.88170000910759
HRH14720051;HE_12_2_C1;1;1309.7811662389;1858.34969717463;-0.0812436392864028;0.680261045834243;38.0766000598669;"1";0;1432.80555980036;1859.89371828328;0.381306476134163;5.14327661883631;3.48389732898187;28.586600208655;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.63880000077188;["1", "1"];[0, 0];0;0;0;0;31.7999001126736;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;38.1066000554711;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.69620016217232
HRH14720051;HE_11_2_C1;1;1290.35598180365;1871.6442927748;-0.288912119897565;0.695536272447924;16.7819000780582;"1";0;1412.49371985403;1871.97107003854;0.201444350358235;5.14390758312892;3.48378573843649;29.4669999275357;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.11610009521246;["1", "1"];[0, 0];0;0;0;0;80.0475999712944;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;27.5747999548912;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.52510008774698
HRH14720051;HE_13_2_C1;1;1295.30840737113;1867.30673629721;-0.31834300238981;0.701088572493745;19.786300137639;"1";0;1417.99403206566;1868.90633501876;0.197006660944637;5.1453222243021;3.48805670163204;22.5561000406742;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.18690003082156;["1", "1"];[0, 0];0;0;0;0;42.3649998847395;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;46.8763997778296;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.59919993206859
HRH14720051;HE_13_1_C1;1;1308.80906110658;1881.30346890721;-0.0029125241967864;0.759361691349795;29.6540001872927;"1";0;1430.49730238483;1883.80309226038;0.399730222609619;5.14659565381647;3.48466008762922;39.8354001808912;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.913700029254;["1", "1"];[0, 0];0;0;0;0;66.9526001438498;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;21.8466001097113;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.58490007743239
HRH14720051;HE_14_2_C1;1;1311.14142857373;1854.2137032366;0.0938030922693316;0.670937860246056;20.2517001889646;"1";0;1436.33864733584;1857.78846450472;0.447970754672357;5.14672254936481;3.48562243385401;26.4306999742985;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.76800017431378;["1", "1"];[0, 0];0;0;0;0;65.7190999481827;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;18.9811999443918;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.97499990463257
HRH14720051;HE_14_1_C1;1;1329.97203782062;1865.93813109139;0.150710422610175;0.631486883337914;26.0159999597818;"1";0;1452.74904794104;1869.33245293451;0.128054188494791;5.14879337772578;3.48602342541986;67.7094000857323;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.55729989334941;["1", "1"];[0, 0];0;0;0;0;33.0622000619769;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.4348000437021;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.11340009607375
HRH14720051;HE_15_1_C1;1;1312.55489046869;1878.98918811541;0.120019059525953;0.695897768222466;38.1027001421899;"1";0;1437.58733642394;1881.64475923211;0.361994457438162;5.14351661265703;3.48380036400911;69.3600999657065;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.38859988935292;["1", "1"];[0, 0];0;0;0;0;34.8650000523776;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.7509998902678;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.40299997292459
HRH14720051;HE_15_2_C1;1;1302.00159954009;1863.9099602711;-0.253726359728998;0.659202869153376;60.5419999919832;"1";0;1423.24117201616;1867.07139291066;0.13025945808674;5.1351549867755;3.48391138028809;27.9582999646664;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.76780005171895;["1", "1"];[0, 0];0;0;0;0;31.7622001748532;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.4133999496698;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.35669996961951
HRH14720051;HE_16_2_C1;1;1312.55399972784;1852.99211952625;0.364219054473273;0.59320376044198;14.8947997950017;"1";0;1442.07397682826;1857.68658692546;0.401084148517603;5.13821228697396;3.48523061636417;82.3679999448359;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.50839996524155;["1", "1"];[0, 0];0;0;0;0;35.6809999793768;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.5583000313491;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.46880000829697
HRH14720051;HE_16_1_C1;1;1328.10032257752;1865.7318896252;0.30130354904765;0.652480226537477;79.951599938795;"1";0;1453.66628888348;1868.9475849642;0.242039814222056;5.14534170396002;3.48517644194606;33.0832998733968;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.19690001197159;["1", "1"];[0, 0];0;0;0;0;59.0059999376535;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;45.0000001583248;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.11399979889393
HRH14720051;HE_17_2_C1;1;1303.17846884163;1866.94847599656;-0.147179279398187;0.675168015691838;52.0683000795543;"1";0;1431.55152885503;1864.28184277749;0.026905822480079;5.14577139935228;3.48228729444604;63.4266000706702;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.82940012402833;["1", "1"];[0, 0];0;0;0;0;27.7261000592262;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.4328000284731;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.51410003006458
HRH14720051;HE_18_2_C1;1;1320.78673264593;1849.89360020939;0.470722415857035;0.673527728614857;15.9469000063837;"1";0;1450.05397310367;1855.62579184603;0.475043007626843;5.14367666216532;3.48261906222826;32.1361999958754;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.98809994012117;["1", "1"];[0, 0];0;0;0;0;106.297199847177;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;22.5104000419378;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.50719983503222
HRH14720051;HE_18_1_C1;1;1347.58164790025;1861.80317717729;-0.240594826776114;0.72395304925675;73.5134999267757;"1";0;1467.79499577618;1864.00669117757;0.0118609959293651;5.15050169366297;3.48361346821627;37.4616999179125;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.5300999879837;["1", "1"];[0, 0];0;0;0;0;43.5603000223637;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;37.2572999913245;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.58000001870096
HRH14720051;HE_17_1_C1;1;1323.17053723954;1876.31516171443;0.0893528575332359;0.767673081699456;18.3868000749499;"1";0;1445.46582233756;1880.71078385541;0.43038552230646;5.14620660908616;3.48168205786352;48.6039998941123;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.92880007065833;["1", "1"];[0, 0];0;0;0;0;59.9318998865783;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;21.8829000368714;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.42240012064576
HRH14720051;HE_17_4_C1;1;1313.95397944078;1866.71640034897;-0.468949514687833;0.734701130689587;27.0107998512685;"1";0;1431.23249223026;1872.10722587775;-0.0201829241721258;5.14140322010329;3.47690044753252;29.1669999714941;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.57440004497766;["1", "1"];[0, 0];0;0;0;0;39.8708998691291;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;28.7691000849009;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.01189983636141
