;;Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Missing (WB);Missing (WB);Missing (WB);Missing (WB);Broken (WB);Broken (WB);Broken (WB);Broken (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);NSOP (WB);NSOP (WB);NSOP (WB);NSOP (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;5. area pad (min);5. area pad (max);5. area pad (avg);6. circularity pad;6. circularity pad (min);6. circularity pad (max);6. circularity pad (avg);7. area lead;7. area lead (min);7. area lead (max);7. area lead (avg);8. area wire;8. area wire (min);8. area wire (max);8. area wire (avg);9. height wire;9. height wire (min);9. height wire (max);9. height wire (avg);10. width wire-const;10. width wire-const (min);10. width wire-const (max);10. width wire-const (avg);11. width wire;11. width wire (min);11. width wire (max);11. width wire (avg);12. area bond tail;12. area bond tail (min);12. area bond tail (max);12. area bond tail (avg);13. outer_radius bond tail;13. outer_radius bond tail (min);13. outer_radius bond tail (max);13. outer_radius bond tail (avg);14. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;5. Area Bond Tail;5. Area Bond Tail (min);5. Area Bond Tail (max);5. Area Bond Tail (avg);6. Row Bond Tail;6. Row Bond Tail (min);6. Row Bond Tail (max);6. Row Bond Tail (avg);7. Column Bond Tail;7. Column Bond Tail (min);7. Column Bond Tail (max);7. Column Bond Tail (avg);7. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. width (um);8. width (um) (min);8. width (um) (max);8. width (um) (avg);9. Inspection Time
HRH14720259;HE_2_1_O;1;1326.17334185566;1879.1000037412;0.215650256072204;0.961484413244037;22.2048000432551;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.10839998908341;"1";0;0;"Wire Sweep";[1658, 1646, 1635, 1699, 1679, 1738, 1747, 1745, 1737];1635;1747;1698.2222;[0.781957455245576, 0.769295283869872, 0.820903368192588, 0.790465683762345, 0.807438183593053, 0.760046500498211, 0.723040086625527, 0.784182896058316, 0.76014543086602];0.723040086625527;0.820903368192588;0.7775;[178, 182, 184, 193, 184, 168, 163, 180, 176];163;193;178.6667;[3941, 4197, 3831, 4111, 4041, 4060, 3989, 3927, 4082];3831;4197;4019.8889;[122, 123, 122, 121, 120, 121, 122, 118, 119];118;123;120.8889;[96, 131, 98, 131, 131, 131, 131, 131, 131];96;131;123.4444;[96, 131, 98, 131, 131, 131, 131, 131, 131];96;131;123.4444;0;0;0;0.0000;0;0;0;0.0000;34.2623998876661;"1";0;0;0.445399899035692;"1";0;0;0.228699995204806;"1";0;0;0.411099987104535;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.343500170856714;"1";0;0;0.335299875587225;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 30.4, 32, 30.4, 30.4, 30.4, 30.4, 28.8, 28.8];28.8;32;30.4000;3.43189993873239
HRH14720259;HE_1_2_O;1;1296.53871185033;1879.83978479474;0.254137383494478;0.979293601933179;34.5062999986112;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.73999986611307;"1";0;0;"Wire Sweep";[1646, 1643, 1668, 1787, 1759, 1782, 1714, 1710, 1748];1643;1787;1717.4444;[0.793459630067586, 0.759464404376842, 0.831576636928631, 0.818338591013424, 0.864806210937488, 0.762487569856253, 0.829224556700778, 0.734889935131454, 0.762356127316481];0.734889935131454;0.864806210937488;0.7952;[182, 190, 203, 191, 210, 200, 201, 208, 200];182;210;198.3333;[4471, 4252, 4334, 4287, 4363, 4431, 4205, 4283, 4348];4205;4471;4330.4444;[123, 122, 121, 121, 121, 120, 121, 117, 118];117;123;120.4444;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;37.8714001271874;"1";0;0;0.320999883115292;"1";0;0;0.42090006172657;"1";0;0;0.292900018393993;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.439299969002604;"1";0;0;0.337700126692653;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[33.6, 32, 30.4, 32, 33.6, 30.4, 30.4, 32, 33.6];30.4;33.6;32.0000;3.68799990974367
HRH14720259;HE_1_1_O;1;1307.67142998752;1891.58720710317;0.0286615692505659;0.957976935043462;26.0678001213819;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.9938999582082;"1";0;0;"Wire Sweep";[1647, 1651, 1748, 1682, 1705, 1593, 1688, 1681, 1696];1593;1748;1676.7778;[0.763050788915583, 0.838953514341792, 0.781293949013787, 0.746136034900744, 0.821847388150036, 0.760007423967299, 0.723059635494721, 0.728216613965838, 0.741935627180293];0.723059635494721;0.838953514341792;0.7672;[191, 206, 200, 184, 181, 193, 185, 195, 185];181;206;191.1111;[4106, 3824, 3749, 4114, 3999, 4179, 3770, 3979, 4039];3749;4179;3973.2222;[122, 123, 123, 120, 120, 123, 120, 119, 118];118;123;120.8889;[131, 94, 88, 131, 131, 131, 131, 131, 131];88;131;122.1111;[131, 94, 88, 131, 131, 131, 131, 131, 131];88;131;122.1111;0;0;0;0.0000;0;0;0;0.0000;32.3998997919261;"1";0;0;0.207799952477217;"1";0;0;0.355000142008066;"1";0;0;0.219100154936314;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.751100014895201;"1";0;0;0.214200001209974;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[33.6, 28.8, 30.4, 28.8, 30.4, 28.8, 30.4, 27.2, 30.4];27.2;33.6;29.8667;5.28359995223582
HRH14720259;HE_2_2_O;1;1304.4423159133;1869.56772096079;0.153762079044763;0.985102304903023;31.8922000005841;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.75980012863874;"1";0;0;"Wire Sweep";[1741, 1759, 1790, 1771, 1791, 1794, 1759, 1781, 1806];1741;1806;1776.8889;[0.816848412026577, 0.762091992009094, 0.857803596470851, 0.774305689223554, 0.818722256983027, 0.853564219486086, 0.799979399400367, 0.786455864583002, 0.813128361610308];0.762091992009094;0.857803596470851;0.8092;[186, 161, 176, 181, 192, 186, 157, 163, 175];157;192;175.2222;[4594, 4383, 4418, 4428, 4502, 4641, 4709, 4489, 4447];4383;4709;4512.3333;[122, 122, 122, 122, 122, 120, 123, 119, 119];119;123;121.2222;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;34.4589001033455;"1";0;0;0.204399926587939;"1";0;0;0.366799999028444;"1";0;0;0.213299877941608;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.529500190168619;"1";0;0;0.411799876019359;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[33.6, 32, 32, 32, 30.4, 33.6, 32, 30.4, 32];30.4;33.6;32.0000;4.9048000946641
HRH14720259;HE_4_1_O;1;1318.9612212976;1877.29518316488;0.406093327292976;0.978302459011331;31.3353999517858;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.99760007672012;"1";0;0;"Wire Sweep";[1706, 1709, 1700, 1679, 1743, 1806, 1710, 1770, 1714];1679;1806;1726.3333;[0.822395362832326, 0.760584880779113, 0.830233845394211, 0.787748979207316, 0.80511205422971, 0.771003538081962, 0.825100010065083, 0.791784462928978, 0.763044355125706];0.760584880779113;0.830233845394211;0.7952;[150, 147, 169, 167, 164, 158, 166, 164, 173];147;173;162.0000;[4115, 3892, 4091, 3834, 3842, 2795, 2784, 2708, 2613];2613;4115;3408.2222;[122, 121, 122, 121, 119, 121, 121, 119, 118];118;122;120.4444;[131, 131, 131, 131, 131, 46, 45, 45, 44];44;131;92.7778;[131, 131, 131, 131, 131, 46, 45, 45, 44];44;131;92.7778;0;0;0;0.0000;0;0;0;0.0000;21.3985000737011;"1";0;0;0.286099966615438;"1";0;0;0.832600053399801;"1";0;0;0.611800001934171;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.985500169917941;"1";0;0;1.72349996864796;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 28.8, 32, 30.4, 32, 28.8, 30.4, 28.8, 27.2];27.2;32;30.0444;4.53909998759627
HRH14720259;HE_4_2_O;1;1305.57909424763;1863.09332416768;0.0763859660116096;0.989850035764363;27.8167000506073;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.51470003463328;"1";0;0;"Wire Sweep";[1734, 1722, 1763, 1720, 1799, 1761, 1745, 1758, 1787];1720;1799;1754.3333;[0.738663213622116, 0.805046038222688, 0.808075620282851, 0.823699432197037, 0.777357177307195, 0.827599227644827, 0.75931402576257, 0.828918646857163, 0.80171283654434];0.738663213622116;0.828918646857163;0.7967;[156, 180, 196, 181, 190, 196, 167, 174, 170];156;196;178.8889;[4133, 3806, 3915, 3964, 4088, 2678, 2792, 2658, 2588];2588;4133;3402.4444;[123, 123, 122, 121, 121, 121, 121, 119, 120];119;123;121.2222;[131, 131, 131, 131, 131, 47, 46, 45, 46];45;131;93.2222;[131, 131, 131, 131, 131, 47, 46, 45, 46];45;131;93.2222;0;0;0;0.0000;0;0;0;0.0000;21.2375998962671;"1";0;0;0.314900185912848;"1";0;0;0.785099808126688;"1";0;0;0.863799825310707;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.401300145313144;"1";0;0;1.21590006165206;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 30.4, 32, 32, 32, 30.4, 30.4, 30.4, 30.4];30.4;32;31.1111;4.15150006301701
HRH14720259;HE_3_2_O;1;1285.60222281762;1876.88736960447;0.34826153066501;0.973363874783089;51.905200118199;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.27320001088083;"1";0;0;"Wire Sweep";[1712, 1680, 1668, 1717, 1678, 1782, 1707, 1689, 1762];1668;1782;1710.5556;[0.815012525763475, 0.803300154799775, 0.825903710478298, 0.804609157251741, 0.78471013355108, 0.768216626112516, 0.769196588449578, 0.717567937635603, 0.825065097853592];0.717567937635603;0.825903710478298;0.7904;[200, 224, 201, 209, 217, 225, 204, 207, 201];200;225;209.7778;[4380, 4170, 4325, 4192, 4258, 4376, 4121, 3870, 3029];3029;4380;4080.1111;[123, 122, 122, 121, 119, 120, 121, 119, 118];118;123;120.5556;[131, 131, 131, 131, 131, 131, 131, 119, 48];48;131;120.4444;[131, 131, 131, 131, 131, 131, 131, 119, 48];48;131;120.4444;0;0;0;0.0000;0;0;0;0.0000;35.619200207293;"1";0;0;0.301700085401535;"1";0;0;0.265700044110417;"1";0;0;0.399700133129954;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.295799924060702;"1";0;0;0.913799973204732;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[33.6, 30.4, 30.4, 32, 30.4, 30.4, 28.8, 30.4, 30.4, 22.4, 16];16;33.6;28.6545;3.92900011502206
HRH14720259;HE_3_1_O;1;1302.82683944774;1889.51374475632;0.160241023180194;0.968173369341187;32.9809999093413;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.34839995391667;"1";0;0;"Wire Sweep";[1750, 1658, 1741, 1691, 1694, 1709, 1691, 1709, 1700];1658;1750;1704.7778;[0.776679314250407, 0.778199272786628, 0.851148607214807, 0.745535647144091, 0.83155693738823, 0.703756616121958, 0.785458348040819, 0.702685229102341, 0.782071647798898];0.702685229102341;0.851148607214807;0.7730;[189, 185, 193, 190, 188, 192, 195, 191, 193];185;195;190.6667;[4040, 3928, 3615, 3644, 4036, 3884, 3970, 3960, 3491];3491;4040;3840.8889;[123, 123, 121, 121, 121, 121, 122, 118, 118];118;123;120.8889;[131, 131, 90, 94, 131, 131, 131, 131, 91];90;131;117.8889;[131, 131, 90, 94, 131, 131, 131, 131, 91];90;131;117.8889;0;0;0;0.0000;0;0;0;0.0000;31.1443000100553;"1";0;0;0.271700089797378;"1";0;0;0.296300044283271;"1";0;0;0.394900096580386;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.243999995291233;"1";0;0;0.925800064578652;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[33.6, 32, 32, 30.4, 32, 32, 28.8, 28.8, 30.4];28.8;33.6;31.1111;5.09239989332855
HRH14720259;HE_5_1_O;1;1296.47269571229;1889.64835110828;0.255740843625336;0.956436443033326;37.0834001805633;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.80120000429451;"1";0;0;"Wire Sweep";[1641, 1645, 1665, 1712, 1629, 1757, 1735, 1657, 1660];1629;1757;1677.8889;[0.717588041976264, 0.80065489078607, 0.777224591423118, 0.769396006726447, 0.783415852351457, 0.743865135941943, 0.823383638756183, 0.713732393956064, 0.728821770696893];0.713732393956064;0.823383638756183;0.7620;[159, 184, 169, 172, 179, 162, 185, 159, 161];159;185;170.0000;[2839, 2936, 2945, 2881, 2894, 2785, 3041, 2756, 2800];2756;3041;2875.2222;[122, 121, 121, 121, 120, 120, 121, 119, 117];117;122;120.2222;[44, 43, 46, 47, 45, 45, 45, 43, 44];43;47;44.6667;[44, 43, 46, 47, 45, 45, 45, 43, 44];43;47;44.6667;0;0;0;0.0000;0;0;0;0.0000;26.755099883303;"1";0;0;0.322899781167507;"1";0;0;0.548499869182706;"1";0;0;0.729499850422144;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.395500101149082;"1";0;0;0.450599938631058;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 28.8, 27.2, 28.8, 28.8, 30.4, 28.8, 27.2, 28.8];27.2;32;28.9778;2.03610002063215
