;;Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Missing (WB);Missing (WB);Missing (WB);Missing (WB);Broken (WB);Broken (WB);Broken (WB);Broken (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);NSOP (WB);NSOP (WB);NSOP (WB);NSOP (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;5. area pad (min);5. area pad (max);5. area pad (avg);6. circularity pad;6. circularity pad (min);6. circularity pad (max);6. circularity pad (avg);7. area lead;7. area lead (min);7. area lead (max);7. area lead (avg);8. area wire;8. area wire (min);8. area wire (max);8. area wire (avg);9. height wire;9. height wire (min);9. height wire (max);9. height wire (avg);10. width wire-const;10. width wire-const (min);10. width wire-const (max);10. width wire-const (avg);11. width wire;11. width wire (min);11. width wire (max);11. width wire (avg);12. area bond tail;12. area bond tail (min);12. area bond tail (max);12. area bond tail (avg);13. outer_radius bond tail;13. outer_radius bond tail (min);13. outer_radius bond tail (max);13. outer_radius bond tail (avg);14. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;5. Area Bond Tail;5. Area Bond Tail (min);5. Area Bond Tail (max);5. Area Bond Tail (avg);6. Row Bond Tail;6. Row Bond Tail (min);6. Row Bond Tail (max);6. Row Bond Tail (avg);7. Column Bond Tail;7. Column Bond Tail (min);7. Column Bond Tail (max);7. Column Bond Tail (avg);7. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. width (um);8. width (um) (min);8. width (um) (max);8. width (um) (avg);9. Inspection Time
HRH14720040;HE_2_1_O;1;1324.26186035935;1860.36106639697;0.308411301151154;0.978229491434263;24.9739999417216;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.13300003856421;"1";0;0;"Wire Sweep";[1538, 1570, 1527, 1562, 1548, 1555, 1531, 1586, 1560];1527;1586;1553.0000;[0.630744942963334, 0.624561582379533, 0.652736751875154, 0.713621208959003, 0.673045021666596, 0.633498295657621, 0.67818880906317, 0.67792891590999, 0.690376231931941];0.624561582379533;0.713621208959003;0.6639;[203, 176, 189, 205, 189, 190, 206, 196, 190];176;206;193.7778;[2865, 2808, 2776, 2966, 4267, 4435, 4094, 4244, 4390];2776;4435;3649.4444;[123, 124, 123, 123, 121, 124, 123, 120, 121];120;124;122.4444;[44, 42, 42, 43, 131, 131, 131, 131, 131];42;131;91.7778;[44, 42, 42, 43, 131, 131, 131, 131, 131];42;131;91.7778;0;0;0;0.0000;0;0;0;0.0000;33.4087000228465;"1";0;0;0.361300073564053;"1";0;0;0.234899809584022;"1";0;0;0.504900002852082;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.377800082787871;"1";0;0;0.273299869149923;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 30.4, 27.2, 30.4, 30.4, 30.4, 27.2, 32];27.2;32;29.6889;3.65430000238121
HRH14720040;HE_1_1_O;1;1310.20193608551;1874.31611249221;0.267343461580295;0.964509821600771;39.6439998876303;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.79479995556176;"1";0;0;"Wire Sweep";[1490, 1492, 1541, 1481, 1528, 1545, 1469, 1517, 1524];1469;1545;1509.6667;[0.62362751626378, 0.691359528377604, 0.704213901789054, 0.754438910924898, 0.705311565974768, 0.649013458418299, 0.681012994485818, 0.67056676189848, 0.710089477331111];0.62362751626378;0.754438910924898;0.6877;[200, 206, 206, 200, 210, 209, 237, 215, 191];191;237;208.2222;[4570, 4303, 4699, 4518, 4247, 2882, 2899, 2913, 2717];2717;4699;3749.7778;[123, 122, 122, 121, 121, 122, 120, 119, 120];119;123;121.1111;[131, 131, 131, 131, 131, 41, 43, 41, 43];41;131;91.4444;[131, 131, 131, 131, 131, 41, 43, 41, 43];41;131;91.4444;0;0;0;0.0000;0;0;0;0.0000;44.6603999007493;"1";0;0;0.331900082528591;"1";0;0;0.265100039541721;"1";0;0;0.471799867227674;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.412699999287724;"1";0;0;0.224099960178137;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 32, 30.4, 30.4, 30.4, 28.8, 28.8, 30.4];28.8;32;30.0444;3.80640011280775
HRH14720040;HE_1_2_O;1;1291.83661016392;1860.78067552171;0.34690492835891;0.988685889071078;30.1392001565546;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.51289995200932;"1";0;0;"Wire Sweep";[1502, 1475, 1471, 1470, 1512, 1545, 1461, 1469, 1486];1461;1545;1487.8889;[0.686683259352384, 0.706312516190766, 0.718467527444652, 0.691825467219057, 0.712009748314604, 0.657455003955318, 0.733487000780957, 0.688407694151345, 0.720194786517131];0.657455003955318;0.733487000780957;0.7016;[228, 234, 227, 237, 216, 211, 230, 214, 210];210;237;223.0000;[4130, 4296, 3419, 4616, 3581, 3641, 4648, 4351, 4763];3419;4763;4160.5556;[121, 121, 122, 119, 119, 121, 121, 118, 118];118;122;120.0000;[131, 131, 87, 131, 85, 97, 131, 131, 131];85;131;117.2222;[131, 131, 87, 131, 85, 97, 131, 131, 131];85;131;117.2222;0;0;0;0.0000;0;0;0;0.0000;36.8365999311209;"1";0;0;0.296300044283271;"1";0;0;0.212900107726455;"1";0;0;0.215200008824468;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.311699928715825;"1";0;0;0.195000087842345;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 28.8, 27.2, 30.4, 30.4, 28.8, 28.8, 30.4, 28.8];27.2;30.4;29.1556;4.84540010802448
HRH14720040;HE_2_2_O;1;1306.95909272272;1845.9033306524;0.557525161605905;0.992682694643321;34.5095999073237;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.67999991774559;"1";0;0;"Wire Sweep";[1535, 1526, 1511, 1516, 1564, 1577, 1558, 1535, 1551];1511;1577;1541.4444;[0.661752228939847, 0.686912233570495, 0.699590446293454, 0.662931248091673, 0.677112400872741, 0.659884942375437, 0.698151405708193, 0.694452517575309, 0.682335937832235];0.659884942375437;0.699590446293454;0.6803;[198, 202, 205, 233, 219, 195, 191, 220, 197];191;233;206.6667;[4965, 4941, 4769, 4576, 4641, 4778, 4732, 4664, 4752];4576;4965;4757.5556;[123, 120, 121, 120, 119, 122, 120, 117, 119];117;123;120.1111;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;46.4049999136478;"1";0;0;0.197199871763587;"1";0;0;0.325500033795834;"1";0;0;0.242499867454171;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.387199921533465;"1";0;0;0.465600052848458;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 28.8, 30.4, 28.8, 30.4, 30.4, 30.4, 32];28.8;32;30.2222;6.07830006629229
HRH14720040;HE_3_2_O;1;1288.93635411808;1853.20212413401;0.32934106362004;0.990756507528232;24.9149999581277;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.19939977675676;"1";0;0;"Wire Sweep";[1477, 1457, 1491, 1493, 1514, 1539, 1458, 1531, 1523];1457;1539;1498.1111;[0.652934403200375, 0.681320555831238, 0.675998923448715, 0.736027097550699, 0.714044167014535, 0.647666065112519, 0.720790446842802, 0.666301086883642, 0.686534937045677];0.647666065112519;0.736027097550699;0.6868;[254, 248, 225, 254, 275, 230, 231, 257, 241];225;275;246.1111;[4771, 4505, 4633, 4266, 3626, 4609, 4246, 4731, 4413];3626;4771;4422.2222;[123, 122, 123, 120, 119, 124, 120, 118, 119];118;124;120.8889;[131, 131, 131, 131, 85, 131, 131, 131, 131];85;131;125.8889;[131, 131, 131, 131, 85, 131, 131, 131, 131];85;131;125.8889;0;0;0;0.0000;0;0;0;0.0000;48.7019999418408;"1";0;0;0.34380005672574;"1";0;0;0.865000067278743;"1";0;0;0.72579993866384;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.78690005466342;"1";0;0;0.484800199046731;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 28.8, 30.4, 27.2, 28.8, 28.8, 30.4, 28.8];27.2;32;29.5111;14.9477000813931
HRH14720040;HE_4_2_O;1;1300.90495593125;1846.39765866276;0.378120281307335;0.992826210621516;24.6238999534398;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.48640007339418;"1";0;0;"Wire Sweep";[1506, 1501, 1512, 1512, 1525, 1552, 1513, 1539, 1523];1501;1552;1520.3333;[0.638950377178442, 0.692972147524657, 0.747871934955072, 0.716765537745452, 0.731646650871362, 0.676673261646384, 0.686726134708628, 0.699089370912056, 0.719366121893848];0.638950377178442;0.747871934955072;0.7011;[224, 205, 237, 216, 231, 225, 227, 219, 214];205;237;222.0000;[4880, 4263, 3875, 3453, 4842, 4780, 5026, 4537, 4794];3453;5026;4494.4444;[121, 121, 121, 121, 119, 120, 121, 118, 118];118;121;120.0000;[131, 131, 97, 87, 131, 131, 131, 131, 131];87;131;122.3333;[131, 131, 97, 87, 131, 131, 131, 131, 131];87;131;122.3333;0;0;0;0.0000;0;0;0;0.0000;50.55409995839;"1";0;0;0.283699948340654;"1";0;0;0.70710014551878;"1";0;0;0.683199847117066;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.491600017994642;"1";0;0;0.885799992829561;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 32, 28.8, 33.6, 32, 32, 30.4, 30.4];28.8;33.6;30.9333;12.6861000899225
HRH14720040;HE_4_1_O;1;1322.59920976056;1855.98367361884;0.16134135694387;0.977596059636198;59.3276000581682;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.07490010932088;"1";0;0;"Wire Sweep";[1534, 1537, 1487, 1531, 1539, 1567, 1530, 1582, 1566];1487;1582;1541.4444;[0.685235654404358, 0.643063253101585, 0.70966375459907, 0.723588399974579, 0.734841238692349, 0.663808906124256, 0.712674840371096, 0.707995583188042, 0.706720279161322];0.643063253101585;0.734841238692349;0.6986;[213, 206, 200, 213, 200, 213, 198, 177, 170];170;213;198.8889;[4724, 4593, 4468, 4397, 4417, 4582, 4442, 4326, 4413];4326;4724;4484.6667;[123, 123, 123, 122, 120, 121, 122, 119, 119];119;123;121.3333;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;37.9929000046104;"1";0;0;0.289299990981817;"1";0;0;0.230599893257022;"1";0;0;0.335500109940767;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.426500104367733;"1";0;0;0.350099988281727;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 30.4, 28.8, 33.6, 30.4, 32, 30.4, 33.6];28.8;33.6;31.2889;4.37609991058707
HRH14720040;HE_3_1_O;1;1301.25173868495;1868.9301950278;0.361778953196681;0.980371900572081;42.8522999864072;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;7.42870010435581;"1";0;0;"Good/OthersDefect";[1535, 1516, 1483, 1467, 1519, 1552, 1510, 1539, 1513];1467;1552;1514.8889;[0.65651283893367, 0.68893652922308, 0.664259593083847, 0.70454443196498, 0.658110785310733, 0.657211033569991, 0.688923526439876, 0.65648994003033, 0.672282210922896];0.65648994003033;0.70454443196498;0.6719;[240, 238, 237, 216, 242, 222, 234, 183, 201];183;242;223.6667;[2697, 2712, 2790, 2770, 2752, 2786, 2818, 2670, 2596];2596;2818;2732.3333;[124, 124, 123, 122, 121, 123, 122, 119, 120];119;124;122.0000;[41, 41, 41, 42, 42, 41, 41, 43, 44];41;44;41.7778;[41, 41, 41, 42, 42, 41, 41, 43, 44];41;44;41.7778;0;0;0;0.0000;0;0;0;0.0000;40.3420000802726;"1";0;0;0.21339999511838;"1";0;0;0.277899904176593;"1";0;0;0.237700063735247;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.35440013743937;"1";0;0;0.608099857345223;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 27.2, 28.8, 28.8, 28.8, 28.8, 28.8, 30.4, 32];27.2;32;28.9778;4.13180002942681
HRH14720040;HE_5_2_O;1;1284.47741891542;1857.22997986313;0.478868775038994;0.985223394466402;45.8543000277132;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.17639999836683;"1";0;0;"Wire Sweep";[1538, 1506, 1472, 1483, 1526, 1563, 1528, 1539, 1548];1472;1563;1522.5556;[0.669244209123281, 0.678473708208675, 0.760397811492299, 0.711373949160605, 0.727882739849554, 0.689942426343958, 0.7421011188361, 0.68450891758116, 0.71235450457616];0.669244209123281;0.760397811492299;0.7085;[233, 239, 235, 235, 248, 249, 233, 238, 192];192;249;233.5556;[2679, 2840, 2664, 2627, 2766, 2887, 2713, 2644, 2725];2627;2887;2727.2222;[122, 122, 122, 120, 119, 120, 119, 118, 120];118;122;120.2222;[47, 65, 43, 42, 49, 65, 49, 44, 44];42;65;49.7778;[47, 65, 43, 42, 49, 65, 49, 44, 44];42;65;49.7778;0;0;0;0.0000;0;0;0;0.0000;37.2070998419076;"1";0;0;0.600000144913793;"1";0;0;0.828800024464726;"1";0;0;0.344600062817335;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.348299974575639;"1";0;0;0.447599915787578;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 28.8, 27.2, 28.8, 30.4, 28.8, 27.2, 28.8, 33.6];27.2;33.6;29.5111;2.24930001422763
