;;FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB)
HRH14720040;HE_9_4_L1;"1";1;6821988;6821988;6821988;6821988;6821988.0000;17.46428928;17.46428928;17.46428928;17.46428928;17.4643;0.421676660012668;0.421676660012668;0.421676660012668;0.4217;2.99289469263212;-2.26855986471979;24.1602929378988;"1";0;540.931573897766;2275.74827402271;0.436542905559643;1.84332140566727;0.098759401591144;3.64119723843634;-0.865490518236426;25.0120660649456;15.0553002022207;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.713229190873435, 0.639781113372782, 0.667369776441083, 0.62384698739988, 0.73843012381105];0.62384698739988;0.73843012381105;0.6765;[18.4, 18.4, 19.2, 20, 18.4];18.4;20;18.8800;2.55820015445352;"1";16;5072;[359, 303, 303, 317, 346, 322, 354, 316, 328, 309, 300, 300, 307, 299, 276, 333];276;359;317.0000;12984.32;[919.04, 775.68, 775.68, 811.52, 885.76, 824.32, 906.24, 808.96, 839.68, 791.04, 768, 768, 785.92, 765.44, 706.56, 852.48];706.56;919.04;811.5200;[5.16894435880324, -17.830923923562, 33.1011024617275, 6.45595973446, 6.05389357839526, -15.2443953569599, 7.75799438971544, -7.45619473447092, 11.0564388841685, -22.3614273179795, 26.4047976894555, -34.3520967308255, -7.81398670571033, -16.2489724099955, 54.7116254713911, -7.04119642831954];-34.3520967308255;54.7116254713911;1.3976;1.50879984721541;"1";9;10373;[1153, 1140, 1152, 1156, 1144, 1146, 1175, 1140, 1167];1140;1175;1152.5556;0.02655488;[0.00295168, 0.0029184, 0.00294912, 0.00295936, 0.00292864, 0.00293376, 0.003008, 0.0029184, 0.00298752];0.0029184;0.003008;0.0030;[87.5836734373879, 80.6615698998315, 89.9861911415013, 82.3672968769882, 84.7591963978051, 84.7297826957972, 83.5044413283617, 77.7420696069915, 80.8348361867342];77.7420696069915;89.9861911415013;83.5743;[0.0294156420973604, 0.0282842712474619, 0.0294156420973604, 0.0288499566724111, 0.0294156420973604, 0.0286827679360028, 0.0299813275223096, 0.0288992764060897, 0.0294156420973604];0.0282842712474619;0.0299813275223096;0.0292;1.78369996137917;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.4923998862505
HRH14720040;HE_10_3_L1;"1";1;6833067;6833067;6833067;6833067;6833067.0000;17.49265152;17.49265152;17.49265152;17.49265152;17.4927;0.263992917893569;0.263992917893569;0.263992917893569;0.2640;2.99601181958263;-2.3231384784607;15.1256800166452;"1";0;577.693358204687;2283.97372140753;0.230101494184488;1.8420668076944;0.0987851262896364;3.65435795425205;-0.924309373127499;13.1838444764252;12.6376999542117;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.709808926497242, 0.755450345206695, 0.63987120916127, 0.625937267730022, 0.680413191043264];0.625937267730022;0.755450345206695;0.6823;[18.4, 18.4, 18.4, 19.2, 17.6];17.6;19.2;18.4000;3.2154000364244;"1";16;5199;[397, 279, 350, 291, 394, 296, 385, 302, 362, 297, 327, 279, 323, 280, 323, 314];279;397;324.9375;13309.44;[1016.32, 714.24, 896, 744.96, 1008.64, 757.76, 985.6, 773.12, 926.72, 760.32, 837.12, 714.24, 826.88, 716.8, 826.88, 803.84];714.24;1016.32;831.8400;[3.0610905045078, -51.6908791534818, 12.1321238031511, -41.6903505846186, 2.56190711438509, 9.83510639094034, 5.31471144853182, 8.80223050339113, 12.8133662880882, -35.8099646408278, 18.6451691202718, 88.4698745216518, -7.9440787681136, -51.596280091993, 16.0412067302175, -0.716501570349294];-51.6908791534818;88.4698745216518;-0.7357;1.95809989236295;"1";9;10147;[1162, 1112, 1123, 1113, 1142, 1133, 1107, 1123, 1132];1107;1162;1127.4444;0.02597632;[0.00297472, 0.00284672, 0.00287488, 0.00284928, 0.00292352, 0.00290048, 0.00283392, 0.00287488, 0.00289792];0.00283392;0.00297472;0.0029;[82.3179305164176, 78.8701769551548, -86.813950134937, 62.8369073468923, 73.8275899617962, 84.9729812759824, 77.6047849661266, 80.6555562918846, 73.0442346192392];-86.813950134937;84.9729812759824;58.5907;[0.0294156420973604, 0.0288499566724111, 0.0294156420973604, 0.0277185858225127, 0.0294156420973604, 0.0294156420973604, 0.029337211864797, 0.0294156420973604, 0.0282842712474619];0.0277185858225127;0.0294156420973604;0.0290;3.48059996031225;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.92250001803041
HRH14720040;HE_10_4_L1;"1";1;6821687;6821687;6821687;6821687;6821687.0000;17.46351872;17.46351872;17.46351872;17.46351872;17.4635;0.495978183450973;0.495978183450973;0.495978183450973;0.4960;2.97808193803087;-2.29975814299307;28.417456642306;"1";0;563.329229166228;2264.73814084772;0.484394576082385;1.84068196457429;0.0981240102770093;3.62358102535635;-0.901326766665965;27.7537648285493;35.9757000114769;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.690169994546578, 0.619996575931453, 0.676959325275056, 0.652331390419259, 0.647842725508834];0.619996575931453;0.690169994546578;0.6575;[17.6, 17.6, 18.4, 18.4, 17.6];17.6;18.4;17.9200;2.92790005914867;"1";16;5067;[393, 265, 347, 290, 357, 302, 337, 307, 348, 293, 325, 259, 325, 283, 310, 326];259;393;316.6875;12971.52;[1006.08, 678.4, 888.32, 742.4, 913.92, 773.12, 862.72, 785.92, 890.88, 750.08, 832, 663.04, 832, 724.48, 793.6, 834.56];663.04;1006.08;810.7200;[2.99474033973744, -64.1152903210053, 9.5560977958675, -39.1432080329158, 14.2537371926976, -18.7173505881898, 5.31080265714549, -25.760919920231, 9.87226420867448, -30.8654072850648, 18.8807134328746, -78.8132440634017, 23.6510599766903, 57.4334867440446, 17.3732101188533, -13.0281107225847];-78.8132440634017;57.4334867440446;-6.9448;1.42310000956059;"1";9;10081;[1114, 1128, 1138, 1149, 1115, 1123, 1105, 1105, 1104];1104;1149;1120.1111;0.02580736;[0.00285184, 0.00288768, 0.00291328, 0.00294144, 0.0028544, 0.00287488, 0.0028288, 0.0028288, 0.00282624];0.00282624;0.00294144;0.0029;[74.5229668902552, 76.9824829857114, 77.3028001758208, 87.232230053785, 86.452865263122, 77.3939154398615, 73.3635762426222, 79.4576432463779, 79.9935063499592];73.3635762426222;87.232230053785;79.1891;[0.0282842712474619, 0.0288499566724111, 0.0288499566724111, 0.0294156420973604, 0.0294156420973604, 0.0282842712474619, 0.0282842712474619, 0.0288499566724111, 0.0288444102037119];0.0282842712474619;0.0294156420973604;0.0288;2.97040003351867;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.52629986405373
HRH14720040;HE_7_4_L1;"1";1;6819398;6819398;6819398;6819398;6819398.0000;17.45765888;17.45765888;17.45765888;17.45765888;17.4577;0.595140721321539;0.595140721321539;0.595140721321539;0.5951;2.98941912890258;-2.27026394388478;34.0990515480957;"1";0;541.031969439061;2272.27976818635;0.573018575159654;1.84399792459983;0.10003808557549;3.63564762909816;-0.865651151102498;32.8315459392481;13.7243999633938;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.680827136237026, 0.612762272890859, 0.646756889850072, 0.608973403548644];0.608973403548644;0.680827136237026;0.6373;[19.2, 18.4, 20, 19.2];18.4;20;19.2000;1.71210011467338;"1";16;4943;[345, 300, 290, 319, 318, 325, 334, 319, 313, 314, 281, 295, 289, 306, 255, 340];255;345;308.9375;12654.08;[883.2, 768, 742.4, 816.64, 814.08, 832, 855.04, 816.64, 801.28, 803.84, 719.36, 755.2, 739.84, 783.36, 652.8, 870.4];652.8;883.2;790.8800;[11.3809176514952, 1.62065267287581, 43.1840143412786, -2.48579517209884, 10.5541753390844, -4.18902240916585, 10.9244400282005, -2.26740561358303, 19.1291338299099, -23.9850370034771, 57.8470981776208, -22.5863207286446, 51.6246436564519, 0, 80.1633074500382, 0];-23.9850370034771;80.1633074500382;14.4322;1.26260006800294;"1";9;10398;[1138, 1147, 1169, 1164, 1167, 1162, 1125, 1159, 1167];1125;1169;1155.3333;0.02661888;[0.00291328, 0.00293632, 0.00299264, 0.00297984, 0.00298752, 0.00297472, 0.00288, 0.00296704, 0.00298752];0.00288;0.00299264;0.0030;[88.7668099271976, 82.6552127022471, 74.6247512786974, 86.6353379668585, 80.1538118958978, 82.260045511644, -89.8830018741364, 83.2669521110338, 79.3268746277333];-89.8830018741364;88.7668099271976;63.0896;[0.0294156420973604, 0.0294156420973604, 0.0288499566724111, 0.0299813275223096, 0.0299813275223096, 0.0294156420973604, 0.0294156420973604, 0.0287005178374524, 0.0294156420973604];0.0287005178374524;0.0299813275223096;0.0294;1.86860002577305;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.52050005272031
HRH14720040;HE_7_3_L1;"1";1;6826975;6826975;6826975;6826975;6826975.0000;17.477056;17.477056;17.477056;17.477056;17.4771;0.322557918235439;0.322557918235439;0.322557918235439;0.3226;3.01030554539895;-2.29209239805331;18.4812073634165;"1";0;556.43615448093;2293.75990413805;0.347691970827469;1.84493486361196;0.101958202823386;3.67001584662087;-0.890297847169489;19.9212824989997;14.6639999002218;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.681380421786033, 0.601605234854913, 0.684249559975724];0.601605234854913;0.684249559975724;0.6557;[19.2, 19.2, 18.4];18.4;19.2;18.9333;8.61360016278923;"1";18;5351;[368, 311, 307, 333, 353, 338, 353, 350, 339, 338, 316, 309, 36, 296, 326, 38, 285, 355];36;368;297.2778;13698.56;[942.08, 796.16, 785.92, 852.48, 903.68, 865.28, 903.68, 896, 867.84, 865.28, 808.96, 791.04, 92.16, 757.76, 834.56, 97.28, 729.6, 908.8];92.16;942.08;761.0311;[5.6185233433057, 20.5149370627473, 21.4400748630529, 7.88856235270395, 6.42907340340867, -5.99659653228069, 5.03549150153616, 4.24516161863744E-16, 4.26355473772602, 4.19432922671134, 17.9747381716103, 9.43019101118112, -3.31481575925079, 33.9164807765194, 10.2648973674365, -0.0869762481525739, 59.9130832062455, 9.95638353909072];-5.99659653228069;59.9130832062455;11.5246;4.41399984993041;"1";9;10447;[1193, 1193, 1160, 1152, 1157, 1137, 1130, 1153, 1172];1130;1193;1160.7778;0.02674432;[0.00305408, 0.00305408, 0.0029696, 0.00294912, 0.00296192, 0.00291072, 0.0028928, 0.00295168, 0.00300032];0.0028928;0.00305408;0.0030;[77.7403821231168, 77.8753980563079, 82.9849938791083, 79.751658616097, 78.8488180670605, 80.5022773252264, 72.7579084508509, 76.9239018906241, 75.8056728655579];72.7579084508509;82.9849938791083;78.1323;[0.0294156420973604, 0.0299813275223096, 0.0294156420973604, 0.0290182034694894, 0.0294156420973604, 0.0288499566724111, 0.0288236874072735, 0.0288499566724111, 0.0301103012921232];0.0288236874072735;0.0301103012921232;0.0293;2.73179984651506;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.8262999150902
HRH14720040;HE_8_3_L1;"1";1;6826323;6826323;6826323;6826323;6826323.0000;17.47538688;17.47538688;17.47538688;17.47538688;17.4754;0.268958141851403;0.268958141851403;0.268958141851403;0.2690;2.98971456369703;-2.3181064213926;15.4101663937663;"1";0;573.97003148241;2281.61263147008;0.253543422636774;1.84514250593473;0.101384025677989;3.65058021035213;-0.918352050371857;14.5269680403889;37.8412001300603;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;13.7694000732154;"1";19;5432;[389, 278, 374, 334, 350, 331, 346, 332, 391, 314, 21, 352, 297, 21, 310, 314, 22, 295, 361];21;391;285.8947;13905.92;[995.84, 711.68, 957.44, 855.04, 896, 847.36, 885.76, 849.92, 1000.96, 803.84, 53.76, 901.12, 760.32, 53.76, 793.6, 803.84, 56.32, 755.2, 924.16];53.76;1000.96;731.8905;[-1.36318431338836, 65.2974117111764, 6.3190635634339, 0.244675312156502, -2.39935954011242, -4.42761769986227, 4.75030867455308, 4.52631832629239, -13.6928760673177, -15.9521392105943, 15.1282185817646, -0.458646856866509, 37.9609640131289, 37.7779821377539, -2.44921652188458, 13.3175777063135, 2.09142073447346, 37.9458092594545, -0.00533349628860976];-15.9521392105943;65.2974117111764;9.7164;2.38490011543036;"1";9;10168;[1159, 1102, 1141, 1154, 1097, 1101, 1133, 1099, 1182];1097;1182;1129.7778;0.02603008;[0.00296704, 0.00282112, 0.00292096, 0.00295424, 0.00280832, 0.00281856, 0.00290048, 0.00281344, 0.00302592];0.00280832;0.00302592;0.0029;[81.4279202694909, 72.9759954396235, 74.1035563007683, 83.9264720468746, 74.0877013692288, -86.7042816776662, 65.9604014110705, -89.6218556545333, 84.4585654311642];-89.6218556545333;84.4585654311642;40.0683;[0.0294156420973604, 0.0282842712474619, 0.0288499566724111, 0.0288499566724111, 0.0282842712474619, 0.0294156420973604, 0.0288499566724111, 0.0288499566724111, 0.03056];0.0282842712474619;0.03056;0.0290;1.77599978633225;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.45700015127659
HRH14720040;HE_8_4_L1;"1";1;6820448;6820448;6820448;6820448;6820448.0000;17.46034688;17.46034688;17.46034688;17.46034688;17.4603;0.548452206282538;0.548452206282538;0.548452206282538;0.5485;2.97445129774466;-2.29676005376773;31.4239966846279;"1";0;557.939053545865;2264.51703606655;0.509162615517736;1.84596736394617;0.0996833352909607;3.62322725770649;-0.892702485673384;29.1728689550085;9.24249994568527;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0.751861985788386;0.751861985788386;0.751861985788386;0.7519;19.2;19.2;19.2;19.2000;2.10600020363927;"1";16;5327;[393, 288, 359, 309, 368, 326, 361, 312, 361, 299, 342, 280, 396, 309, 302, 322];280;396;332.9375;13637.12;[1006.08, 737.28, 919.04, 791.04, 942.08, 834.56, 924.16, 798.72, 924.16, 765.44, 875.52, 716.8, 1013.76, 791.04, 773.12, 824.32];716.8;1013.76;852.3200;[-0.645450380377178, -58.2341597285581, 16.3156212195396, -25.8070897728978, 3.09057794487112, 8.41406859872001, 10.31865635518, -19.7396393112813, 4.88898150746325, -32.8988084854057, 18.7135177748935, 60.3729795466446, -15.6052706474582, -8.49946907490292, 36.6678734579319, -13.7608079023758];-58.2341597285581;60.3729795466446;-1.0255;1.06690009124577;"1";9;10034;[1162, 1096, 1100, 1125, 1120, 1160, 998, 1140, 1133];998;1162;1114.8889;0.02568704;[0.00297472, 0.00280576, 0.002816, 0.00288, 0.0028672, 0.0029696, 0.00255488, 0.0029184, 0.00290048];0.00255488;0.00297472;0.0029;[87.5521722971804, 69.2103853543404, 74.1780209365989, -86.5460608225988, -76.4024345875792, 88.102058810291, -36.995965915845, 73.7466424146785, -83.1633146559989];-86.5460608225988;88.102058810291;12.1868;[0.0294156420973604, 0.0288, 0.0282842712474619, 0.0294156420973604, 0.0288499566724111, 0.0299813275223096, 0.0288499566724111, 0.0277185858225127, 0.0294156420973604];0.0277185858225127;0.0299813275223096;0.0290;1.49530009366572;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.39200012199581
HRH14720040;HE_6_3_L1;"1";1;6833572;6833572;6833572;6833572;6833572.0000;17.49394432;17.49394432;17.49394432;17.49394432;17.4939;0.346253988866516;0.346253988866516;0.346253988866516;0.3463;3.00122176595198;-2.3248792831626;19.8388922016211;"1";0;576.108510843804;2286.57084359009;0.352481669628148;1.84500750368671;0.100867476860641;3.65851334974414;-0.921773617350086;20.1957120254175;8.04909993894398;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.25599994882941;"1";17;5233;[419, 283, 338, 323, 329, 321, 322, 315, 21, 353, 294, 336, 285, 353, 310, 291, 340];21;419;307.8235;13396.48;[1072.64, 724.48, 865.28, 826.88, 842.24, 821.76, 824.32, 806.4, 53.76, 903.68, 752.64, 860.16, 729.6, 903.68, 793.6, 744.96, 870.4];53.76;1072.64;788.0282;[-12.6036042826343, -23.1881631175214, 14.088439212547, -6.35597802140317, 12.2237511805531, -9.42802885566317, 15.9278725942135, -24.4656692899269, 0, 8.08069707407213, -35.7032887363908, 8.24232473849967, 33.9288281772036, -19.1232067422625, -1.02213649662873, 42.7544654609552, 0];-35.7032887363908;42.7544654609552;0.1974;2.76229996234179;"1";9;10205;[1150, 1119, 1131, 1136, 1103, 1135, 1147, 1124, 1160];1103;1160;1133.8889;0.0261248;[0.002944, 0.00286464, 0.00289536, 0.00290816, 0.00282368, 0.0029056, 0.00293632, 0.00287744, 0.0029696];0.00282368;0.0029696;0.0029;[-80.2342359590818, 70.2299497287718, 81.3792186449111, -78.9658027312626, -83.5869859213535, 87.3019059703665, 79.502418686415, 69.4472810793789, 52.1818993197016];-83.5869859213535;87.3019059703665;21.9173;[0.0294156420973604, 0.0282842712474619, 0.0293372118647972, 0.0294156420973604, 0.0294156420973604, 0.0299813275223096, 0.0297319305176721, 0.0282842712474619, 0.0292357282255469];0.0282842712474619;0.0299813275223096;0.0292;3.36449989117682;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.06160002946854
HRH14720040;HE_5_4_L1;"1";1;6826632;6826632;6826632;6826632;6826632.0000;17.47617792;17.47617792;17.47617792;17.47617792;17.4762;0.411101542265531;0.411101542265531;0.411101542265531;0.4111;2.999158154475;-2.27670406279407;23.5543833231339;"1";0;546.955862686885;2283.90760091029;0.402425924897486;1.84489642443715;0.100686538243563;3.65425216145646;-0.875129380299017;23.0573070632746;26.7193999607116;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.690703522300318, 0.642821184693171, 0.60943767256063, 0.689219979793133, 0.618171142158832];0.60943767256063;0.690703522300318;0.6501;[20, 20, 19.2, 20, 17.6];17.6;20;19.3600;3.44229978509247;"1";16;4981;[331, 286, 309, 328, 327, 332, 324, 315, 310, 314, 294, 307, 268, 329, 253, 354];253;354;311.3125;12751.36;[847.36, 732.16, 791.04, 839.68, 837.12, 849.92, 829.44, 806.4, 793.6, 803.84, 752.64, 785.92, 686.08, 842.24, 647.68, 906.24];647.68;906.24;796.9600;[13.6993032158769, -26.9655036284403, 25.3530593641649, -20.793752210334, 12.2773415309857, -7.76701935564648, 1.07832878552316, 0.762473331026458, 25.7656459665397, -26.0254550355446, 40.5368959626369, -19.9308280756571, 69.8512971376166, -5.05412708374261, 81.4828600883202, -0.410303831394319];-26.9655036284403;81.4828600883202;10.2413;1.66449998505414;"1";9;10377;[1158, 1124, 1152, 1135, 1142, 1137, 1196, 1165, 1168];1124;1196;1153.0000;0.02656512;[0.00296448, 0.00287744, 0.00294912, 0.0029056, 0.00292352, 0.00291072, 0.00306176, 0.0029824, 0.00299008];0.00287744;0.00306176;0.0030;[-80.1238625186934, 86.822276494472, -82.8164862829724, -84.3917369526926, -84.7661016383615, -85.187188218889, -87.3281235294727, 88.4964874997162, 84.1537563796391];-87.3281235294727;88.4964874997162;-27.2379;[0.0299813275223096, 0.0294156420973604, 0.0299813275223096, 0.0294156420973604, 0.0295976029358377, 0.0288, 0.0305470129472589, 0.0292800000000001, 0.0291199999999999];0.0288;0.0305470129472589;0.0296;1.6318999696523;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.27659987285733
HRH14720040;HE_6_4_L1;"1";1;6830750;6830750;6830750;6830750;6830750.0000;17.48672;17.48672;17.48672;17.48672;17.4867;0.645592397794199;0.645592397794199;0.645592397794199;0.6456;2.98663353242323;-2.30042077628372;36.9897196793386;"1";0;560.882273266586;2272.36719078578;0.623772367937485;1.84316803546355;0.0993879355334639;3.63578750525724;-0.897411637226538;35.7395240596994;19.3708001170307;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.626688283443038, 0.615172211577093, 0.653719912200988, 0.612706906304304];0.612706906304304;0.653719912200988;0.6271;[18.4, 19.2, 18.4, 18.4];18.4;19.2;18.6000;3.34399985149503;"1";16;5005;[352, 306, 314, 281, 353, 291, 360, 319, 322, 283, 321, 285, 320, 274, 298, 326];274;360;312.8125;12812.8;[901.12, 783.36, 803.84, 719.36, 903.68, 744.96, 921.6, 816.64, 824.32, 724.48, 821.76, 729.6, 819.2, 701.44, 762.88, 834.56];701.44;921.6;800.8000;[5.84151104986287, -25.0056784099709, 19.7979173725556, 55.2140913543115, 11.1085166948635, -31.1433406712309, 9.99206020635741, -11.056426660296, 17.8795452904924, -42.9696598563904, 7.4888635686119, -49.6339537150392, 20.1355767185638, 66.1968598820666, 29.7166456089862, -7.38047394821486];-49.6339537150392;66.1968598820666;4.7614;2.05580005422235;"1";9;10108;[1131, 1122, 1141, 1154, 1097, 1117, 1098, 1130, 1118];1097;1154;1123.1111;0.02587648;[0.00289536, 0.00287232, 0.00292096, 0.00295424, 0.00280832, 0.00285952, 0.00281088, 0.0028928, 0.00286208];0.00280832;0.00295424;0.0029;[-36.0891878452487, -51.6398966283592, 77.2425417283386, 82.8510099428319, 72.274593491132, 73.7414129712649, 70.2769264181775, -87.5124090149443, 66.6167137101108];-87.5124090149443;82.8510099428319;29.7513;[0.0294156420973604, 0.0296, 0.0288499566724111, 0.0293372118647974, 0.0288499566724111, 0.0288499566724111, 0.0288499566724111, 0.0292881703606921, 0.0288499566724111];0.0288499566724111;0.0296;0.0291;2.65609985217452;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.98270007967949
HRH14720040;HE_5_3_L1;"1";1;6833443;6833443;6833443;6833443;6833443.0000;17.49361408;17.49361408;17.49361408;17.49361408;17.4936;0.450031983434344;0.450031983434344;0.450031983434344;0.4500;3.01679584197893;-2.29679392552188;25.7849332966893;"1";0;561.062979645399;2293.74771416133;0.222930015841994;1.84410664098903;0.0988356681039526;3.66999634265812;-0.897700767432638;12.7729490345308;11.8106999434531;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.640763759804047, 0.687871093876856, 0.712770889602764, 0.712629223533374];0.640763759804047;0.712770889602764;0.6885;[18.4, 18.4, 20, 17.6];17.6;20;18.6000;2.26549990475178;"1";16;5059;[343, 305, 304, 327, 320, 322, 316, 329, 323, 338, 298, 322, 263, 323, 272, 354];263;354;316.1875;12951.04;[878.08, 780.8, 778.24, 837.12, 819.2, 824.32, 808.96, 842.24, 826.88, 865.28, 762.88, 824.32, 673.28, 826.88, 696.32, 906.24];673.28;906.24;809.4400;[12.2514773635544, 3.15507006412059, 30.5939222790934, -4.17997897637978, 21.3438830749539, -2.15015510377129, 17.3549533305601, -9.27524645598567, 17.2142264661573, 2.82764562406226, 30.1609710478873, -6.12449262723105, -67.2333154283858, 0, 54.9134228183737, 2.76821792274712];-67.2333154283858;54.9134228183737;6.4763;2.3968000896275;"1";9;10707;[1197, 1199, 1176, 1173, 1191, 1122, 1229, 1206, 1214];1122;1229;1189.6667;0.02740992;[0.00306432, 0.00306944, 0.00301056, 0.00300288, 0.00304896, 0.00287232, 0.00314624, 0.00308736, 0.00310784];0.00287232;0.00314624;0.0030;[-89.5606207936756, 81.3702057955601, 83.7907085167113, -84.7215072121381, 77.1961827699092, -82.0890423787732, 84.8837298829637, 87.2776275132028, 84.5712231493318];-89.5606207936756;87.2776275132028;26.9687;[0.0305470129472589, 0.0294156420973604, 0.0294156420973604, 0.0302243860733931, 0.0288499566724111, 0.0288499566724111, 0.0305470129472589, 0.029337211864797, 0.0305470129472589];0.0288499566724111;0.0305470129472589;0.0297;3.71759990230203;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.59989988990128
