;;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Row 1;4. Column 1;5. Angle 1;6. Width 1;7. Height 1;8. Row 2;9. Column 2;10. Angle 2;11. Width 2;12. Height 2;13. Center X;14. Center Y;15. Orientation;16. Row Difference;17. Column Difference;18. Distance;19. Angle Difference;20. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. width (um);10. width (um) (min);10. width (um) (max);10. width (um) (avg);11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. contlength;8. contlength (min);8. contlength (max);8. contlength (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. bulkiness;10. bulkiness (min);10. bulkiness (max);10. bulkiness (avg);11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. inner_radius (um);8. inner_radius (um) (min);8. inner_radius (um) (max);8. inner_radius (um) (avg);9. Offset X;10. Offset Y;11. Offset Theta;12. Inspection Time;1. Defect;2. N_Defect;3. Diameter FAIL (um)(FM);3. Diameter FAIL (um)(FM) (min);3. Diameter FAIL (um)(FM) (max);3. Diameter FAIL (um)(FM) (avg);4. Diameter ALL (um)(FM);4. Diameter ALL (um)(FM) (min);4. Diameter ALL (um)(FM) (max);4. Diameter ALL (um)(FM) (avg);5. Area ALL (um2)(FM);5. Area ALL (um2)(FM) (min);5. Area ALL (um2)(FM) (max);5. Area ALL (um2)(FM) (avg);6. Cummulative Area (um2)(FM);7. Inspection Time;1. Defect;2. N_Defect;3. Diameter FAIL PD (um)(FM);3. Diameter FAIL PD (um)(FM) (min);3. Diameter FAIL PD (um)(FM) (max);3. Diameter FAIL PD (um)(FM) (avg);4. Diameter FAIL Non-Act (um)(FM);4. Diameter FAIL Non-Act (um)(FM) (min);4. Diameter FAIL Non-Act (um)(FM) (max);4. Diameter FAIL Non-Act (um)(FM) (avg);5. Area FAIL (um)(FM);5. Area FAIL (um)(FM) (min);5. Area FAIL (um)(FM) (max);5. Area FAIL (um)(FM) (avg);6. Diameter ALL (um)(FM);6. Diameter ALL (um)(FM) (min);6. Diameter ALL (um)(FM) (max);6. Diameter ALL (um)(FM) (avg);7. Area ALL (um2)(FM);7. Area ALL (um2)(FM) (min);7. Area ALL (um2)(FM) (max);7. Area ALL (um2)(FM) (avg);8. Cummulative Area (um2)(FM);9. Inspection Time
HRH14520024;HE_9_1_L_78;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;4.93930000811815;"1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.1500999918208;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.79490003595129;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.17170001612976;"74";2;3381;[1753, 1628];1628;1753;1690.5000;8655.36;[4487.68, 4167.68];4167.68;4487.68;4327.6800;[-0.00168255594734619, 89.8468742121558];-0.00168255594734619;89.8468742121558;44.9226;[4.8, 4];4;4.8;4.4000;232.933713633771;-1015.20228180262;-0.0964033545775726;10.050900047645;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;6.48429995635524;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;5.28109999140725
HRH14520024;HE_18_7_L_51;"1";1;2999339;2999339;2999339;2999339;2999339.0000;7678307.84;7678307.84;7678307.84;7678307.84;7678307.8400;-1.02928418409197;-1.02928418409197;-1.02928418409197;-1.0293;5.09719998808578;"51";1;1;1898.38504255151;0.755866268569834;4030.64273415325;1988.33367430042;1463.48254362104;1902.71594170785;0.523149316192085;5087.18428402435;3434.06095808593;1396.92115478034;1900.55049212968;-1.5382746783244;-212.996444290243;-6.92943865014167;213.109132606495;0.232716952377749;36.0682000173256;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.615977132833897, 0.62431194070144, 0.612154097562041, 0.627830000452506, 0.638117957470075, 0.627191284930012, 0.637724905308231, 0.633802628298308, 0.649479062692706];0.612154097562041;0.649479062692706;0.6296;[31.2, 31.2, 31.2, 31.2, 31.2, 28.8, 31.2, 30.4, 28];28;31.2;30.4889;[67.2, 65.6, 65.6, 67.2, 67.2, 65.6, 64, 64, 64];64;67.2;65.6000;1.93410000065342;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.95150001673028;"1";1;33132;33132;33132;33132;33132.0000;84817.92;84817.92;84817.92;84817.92;84817.9200;-4.56879634579458;-4.56879634579458;-4.56879634579458;-4.5688;5.6;5.6;5.6;5.6000;2884.83404563564;-2269.22520825788;-261.772748068822;8.41810001293197;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;121.246199996676;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;22.7213999605738
HRH14520024;HE_18_8_L_51;"1";1;2996081;2996081;2996081;2996081;2996081.0000;7669967.36;7669967.36;7669967.36;7669967.36;7669967.3600;-1.23675817546088;-1.23675817546088;-1.23675817546088;-1.2368;3.52349999593571;"51";1;1;1885.03294735177;0.542093197187277;4030.50937830913;1987.86751171067;1464.39690125249;1888.25538533195;0.353671784481932;5087.1739018481;3434.53789903089;1397.29374369864;1886.64416634186;-1.54678986396599;-214.730104172295;-5.15590076828303;214.791994614737;0.188421412705345;66.5308000170626;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.609898316395876, 0.618322790683209, 0.623642766024556, 0.688471849451673, 0.67123560682641, 0.636289477034043, 0.67345436384143, 0.716359657155878, 0.683453851558755];0.609898316395876;0.716359657155878;0.6579;[27.2, 27.2, 27.2, 31.2, 30.4, 29.6, 30.4, 31.2, 26.4];26.4;31.2;28.9778;[64, 65.6, 65.6, 65.6, 65.6, 64, 65.6, 67.2, 65.6];64;67.2;65.4222;2.14990001404658;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.91859999904409;"1";1;33092;33092;33092;33092;33092.0000;84715.52;84715.52;84715.52;84715.52;84715.5200;-4.77482677717844;-4.77482677717844;-4.77482677717844;-4.7748;5.6;5.6;5.6;5.6000;2863.35602562553;-2267.08004351505;-273.577422238377;7.05829996149987;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;123.725300014485;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;33.2014000159688
HRH14520024;HE_1_9_L_78;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;10.7123999623582;"1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.8252000086941;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.55460002133623;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.07200001366436;"74";2;3606;[2020, 1586];1586;2020;1803.0000;9231.36;[5171.2, 4060.16];4060.16;5171.2;4615.6800;[0.0020206175365104, 89.8572506597838];0.0020206175365104;89.8572506597838;44.9296;[4.8, 4];4;4.8;4.4000;268.533861386139;-1015.19683168317;0.115772856852167;5.36119996104389;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;5.76760002877563;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;6.67580001754686
HRH14520024;HE_18_9_L_78;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;2.4383999989368;"1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.8444000179879;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.14419998135418;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.944300030823797;"74";2;3480;[1727, 1753];1727;1753;1740.0000;8908.8;[4421.12, 4487.68];4421.12;4487.68;4454.4000;[-0.0058643650141245, 89.8216973809301];-0.0058643650141245;89.8216973809301;44.9079;[4.8, 4];4;4.8;4.4000;229.469832078749;-1015.20787492762;-0.336003364833511;8.30109999515116;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;19.6586999809369;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;14.3376999767497
HRH14520024;HE_14_15_L_74;"1";1;2997134;2997134;2997134;2997134;2997134.0000;7672663.04;7672663.04;7672663.04;7672663.04;7672663.0400;-1.04170374859686;-1.04170374859686;-1.04170374859686;-1.0417;7.87769997259602;"1";0;1292.17131338242;1936.46574189452;0.740767109253551;4029.55304608222;1988.21929996749;1424.48372063267;1939.12976674625;0.597898777410955;5085.09873667672;3432.86107506775;1358.32751700754;1937.79775432038;-1.55066469286138;-211.699851600395;-4.2624397627671;211.74275798799;0.142868331842596;57.1680000284687;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.542634493988977, 0.533362489228634, 0.53632328023831, 0.563460432768655, 0.550028219027462, 0.578253200185093, 0.552540430035514, 0.607397232438789, 0.581341661289072];0.533362489228634;0.607397232438789;0.5606;[27.2, 27.2, 26.4, 27.2, 26.4, 26.4, 26.4, 28.8, 27.2];26.4;28.8;27.0222;[60.8, 60.8, 62.4, 60.8, 60.8, 64, 60.8, 57.6, 60.8];57.6;64;60.9778;1.66810001246631;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.25179998576641;"74";2;33827;[24931, 8896];8896;24931;16913.5000;86597.12;[63823.36, 22773.76];22773.76;63823.36;43298.5600;[-30.984453804136, -87.4901010721426];-87.4901010721426;-30.984453804136;-59.2373;[5.6, 5.6];5.6;5.6;5.6000;2201.86806786731;-2307.36390838715;-1775.27843349506;5.8452999801375;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;90.867499995511;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;9.74190002307296
HRH14520024;HE_9_16_L_78;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;2.55410000681877;"1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.8407000144944;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.992199988104403;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.39980000676587;"74";2;3541;[1899, 1642];1642;1899;1770.5000;9064.96;[4861.44, 4203.52];4203.52;4861.44;4532.4800;[0.00373974355563167, 89.8409268258156];0.00373974355563167;89.8409268258156;44.9223;[4.8, 4];4;4.8;4.4000;252.410742496051;-1015.19452343339;0.214271522198943;3.85730003472418;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;6.3425000407733;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;6.23850000556558
