;;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;Glue;Glue;Glue;Glue;Glue;Glue;Glue;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. Copper_rect2_len2(um);6. Copper_rect2_len2(um) (min);6. Copper_rect2_len2(um) (max);6. Copper_rect2_len2(um) (avg);7. Inspection Time;1. Defect;2. N_Defect;3. YWidthTop;4. YWidthBottom;5. XWidthLeft;6. XWidthRight;7. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. max_diameter(um);6. max_diameter(um) (min);6. max_diameter(um) (max);6. max_diameter(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Copper_max_diameter(um);8. Copper_max_diameter(um) (min);8. Copper_max_diameter(um) (max);8. Copper_max_diameter(um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. width(um);6. width(um) (min);6. width(um) (max);6. width(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Inspection Time
HRH14441021;HE_15_1_C1;1;1307.9890870187;1897.950944912;-0.138341550756014;0.677199726726144;15.9739999944577;"1";0;1438.63202599048;1902.60143035448;0.203623603070393;5.13859780601057;3.4625404487005;50.2158000017516;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.5491999933729;["1", "1"];[0, 0];0;0;0;0;57.1701999870129;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.8529000036651;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.18669999937993
HRH14441021;HE_18_2_C1;1;1318.80761213816;1860.08279794694;-0.227915979600104;0.70240868695447;15.8059000095818;"1";0;1448.01704364397;1867.264056391;0.17460294574224;5.13624855537022;3.46274091855041;25.739100005012;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.81389999145176;["1", "1"];[0, 0];0;0;0;0;82.7220000064699;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.3251999941422;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.19550001202151
HRH14441021;HE_17_1_C1;1;1317.14101663837;1886.28238079867;-0.000999860020259479;0.74856220155047;34.9572999984957;"1";0;1446.78206021339;1892.81442625367;0.24577994363149;5.13826527921136;3.46368642298565;41.369600003236;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.33479999285191;["1", "1"];[0, 0];0;0;0;0;38.6247999995248;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.9531999923056;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.15870000142604
HRH14441021;HE_17_2_C1;1;1298.67951279271;1870.89936192876;0.228709174460236;0.741455404185757;15.5172999948263;"1";0;1428.30931246665;1881.06950460728;0.488390088804436;5.13496936602469;3.46173055029424;43.8489999942249;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.00920000579208;["1", "1"];[0, 0];0;0;0;0;52.9856999928597;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.9855999962892;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.57039999612607
HRH14441021;HE_18_1_C1;1;1334.30049515421;1875.90562391703;0.13295468383775;0.716665896934956;50.5066999903647;"1";0;1461.87510353149;1882.5375843425;0.393825900227707;5.13904746506392;3.46442778285596;36.3607000035699;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.46069999411702;["1", "1"];[0, 0];0;0;0;0;93.4407000022475;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.5801999943797;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.04039999516681
HRH14441021;HE_17_3_C1;1;1312.19399616675;1893.54976564689;-0.0843851702420935;0.751173943033166;25.958600002923;"1";0;1435.77279770761;1899.7572032166;0.422004403200759;5.13764198460872;3.47921340801262;75.1693000056548;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.7268000014592;["1", "1"];[0, 0];0;0;0;0;34.3734999914886;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;23.5916999954497;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.14300000132062
HRH14441021;HE_18_4_C1;1;1309.71778833571;1869.20445506526;-0.0332767101538787;0.626915009603806;30.3866000031121;"1";0;1438.21040944802;1875.19488324782;0.479462117731647;5.13382779937774;3.47865755553076;49.9749000009615;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.23170000431128;["1", "1"];[0, 0];0;0;0;0;44.8895000008633;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;25.9168999909889;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.40619999729097
HRH14441021;HE_17_4_C1;1;1294.83064209832;1877.2041747179;-0.228154362936691;0.682396752392094;36.9059000076959;"1";0;1421.7263896289;1886.03906706129;0.271627697839604;5.13684650807013;3.4786206124714;34.4586999999592;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.99409999954514;["1", "1"];[0, 0];0;0;0;0;34.6819999977015;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;34.4692999933613;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.21410000126343
HRH14441021;HE_18_3_C1;1;1332.71563578851;1882.6620441338;-0.0954325920953977;0.729654400821204;52.4946000077762;"1";0;1455.54285280649;1889.06013392381;0.28921065177667;5.14098770480278;3.47987732156519;31.497699994361;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.43789999512956;["1", "1"];[0, 0];0;0;0;0;30.8062999974936;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.8053999950644;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.54339999810327
HRH14441021;HE_15_4_C1;1;1294.82736462306;1890.07789141186;-0.17579469127918;0.705863656624302;62.500900006853;"1";0;1423.76486473765;1895.60497379472;0.13884976111519;5.1403314791357;3.47469169236281;27.4382999923546;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.56540000555106;["1", "1"];[0, 0];0;0;0;0;46.7977999942377;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;59.2707999894628;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.0960000003688
HRH14441021;HE_16_3_C1;1;1327.37968598951;1890.08906152709;0.243170763268197;0.670512644292415;65.303600000334;"1";0;1456.4519168402;1896.77354025292;0.499527272034973;5.13790060249854;3.47573977007697;25.2655000076629;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.15209999098442;["1", "1"];[0, 0];0;0;0;0;30.2566000027582;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.1266000029864;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.17459999455605
HRH14441021;HE_16_4_C1;1;1315.00829432187;1875.10487949305;0.00121495991745017;0.681552279926024;53.8079000107246;"1";0;1440.52494865048;1885.53221403371;0.431456495749616;5.13943827390362;3.47516078493609;24.1887000011047;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.57060000230558;["1", "1"];[0, 0];0;0;0;0;40.9388999978546;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;42.6210000005085;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.94769999163691
HRH14441021;HE_15_3_C1;1;1314.22179462141;1901.81898117129;0.308873057173;0.779126276357744;17.1448000037344;"1";0;1437.93991686315;1908.00980863809;0.808792833573188;5.13977536897887;3.4757839339818;29.440699989209;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.35270000505261;["1", "1"];[0, 0];0;0;0;0;76.8978999985848;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;23.817000008421;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.54110000585206
HRH14441021;HE_14_3_C1;1;1324.22187854145;1886.03255815297;0.21123802649855;0.686593574260115;20.722500004922;"1";0;1452.03413879643;1895.87116288021;0.497912743957078;5.14235496979074;3.47523615830765;65.6333999941126;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.65869999607094;["1", "1"];[0, 0];0;0;0;0;38.673299990478;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;26.4291999919806;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.32840000151191
HRH14441021;HE_13_3_C1;1;1305.85393675924;1898.73517803018;0.0779366217874222;0.742395358687929;14.4058000005316;"1";0;1431.77341520071;1905.94123159916;0.577163880361015;5.13613965927838;3.47293422754136;38.9498000004096;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.86890000279527;["1", "1"];[0, 0];0;0;0;0;29.8459000041476;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;32.0454000029713;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.5438999873586
HRH14441021;HE_13_4_C1;1;1291.31079997167;1884.71899424625;-0.196528144859854;0.706752530201811;49.987999998848;"1";0;1417.71771425936;1893.96403635625;0.110965162265086;5.13617673302587;3.47515610890988;46.2317000055918;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.86249998700805;["1", "1"];[0, 0];0;0;0;0;40.5231999902753;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.756900007138;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.27700000302866
HRH14441021;HE_14_4_C1;1;1308.71535734681;1872.01009749081;-0.102910727624685;0.707023062637433;18.4614000027068;"1";0;1436.17309086503;1882.90563067558;0.307417649328185;5.1394309419197;3.47605858865325;32.2674999915762;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.6347000132082;["1", "1"];[0, 0];0;0;0;0;33.4020000009332;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;33.564799989108;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.79509999381844
HRH14441021;HE_11_4_C1;1;1281.27127678033;1894.28865281056;-0.00198347436263353;0.672244877033791;30.3502000024309;"1";0;1410.3000568763;1900.30929177985;0.264512701355169;5.13801784556194;3.47667176820529;61.090500006685;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.0211000137497;["1", "1"];[0, 0];0;0;0;0;37.6879000104964;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.3530999883078;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.88830000499729
HRH14441021;HE_12_4_C1;1;1302.00594972179;1881.13649216957;-0.128914846168862;0.698939309844349;31.9651000027079;"1";0;1429.50027147652;1889.85332127958;0.45562691245164;5.13327274647834;3.47658307753253;31.6760999994585;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.01120000949595;["1", "1"];[0, 0];0;0;0;0;53.5276999871712;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;24.6570999879623;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.90309999743477
HRH14441021;HE_11_3_C1;1;1300.20184856155;1906.85206710447;0.150437686805328;0.772503503498399;18.3707999967737;"1";0;1424.07553999799;1913.24242534366;0.648193684499733;5.13909497856271;3.4729499879428;18.3070000057342;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.24769999517594;["1", "1"];[0, 0];0;0;0;0;39.4964000006439;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;44.8337999987416;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.49160000041593
HRH14441021;HE_12_3_C1;1;1315.07213789334;1892.4668176754;0.0694315056790219;0.705605239536197;13.818799998262;"1";0;1442.45976089624;1901.38162066418;0.407206647327934;5.1406810130482;3.47390665869096;36.0953000053996;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.58599999931175;["1", "1"];[0, 0];0;0;0;0;75.8463000092888;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.4982000025921;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.02870000794064
HRH14441021;HE_10_4_C1;1;1293.4982270479;1882.21188269696;0.0849408321885557;0.674706584672379;23.5666000080528;"1";0;1427.1700302603;1891.96531758581;0.409652129190236;5.13746168274053;3.47515346354274;33.9455999928759;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.99270000343677;["1", "1"];[0, 0];0;0;0;0;87.8133000078378;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;20.2386000019033;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.24390000221319
HRH14441021;HE_9_4_C1;1;1283.37181375287;1895.0063909321;-0.14543199837101;0.704770786789965;26.0217999893939;"1";0;1409.79134012421;1903.58482650466;0.224026430830497;5.1359044867742;3.47433474257509;76.1398999893572;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.36130000546109;["1", "1"];[0, 0];0;0;0;0;33.0532000079984;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.2494000067236;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.78439999581315
HRH14441021;HE_9_3_C1;1;1300.35758727515;1905.37429209033;0.127344204696645;0.774351978087566;16.1800000059884;"1";0;1423.15870876121;1916.00335312113;0.6998918832876;5.13844207079536;3.47170514942805;28.5140000050887;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.23490000038873;["1", "1"];[0, 0];0;0;0;0;64.8441999946954;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.9417999928119;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.21829999645706
HRH14441021;HE_10_3_C1;1;1315.03378960668;1897.83712138439;0.154655097586139;0.711270441523197;31.21009998722;"1";0;1439.75034232751;1905.59012235387;0.565086669432691;5.13472745619089;3.4734301903394;47.3307000065688;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.92719999561086;["1", "1"];[0, 0];0;0;0;0;27.999899990391;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;30.3633000003174;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.34639999689534
HRH14441021;HE_8_3_C1;1;1308.45213959435;1892.10930825776;-0.22630944198945;0.635087957549956;67.6074999937555;"1";0;1436.49568909296;1901.58804955256;0.382859972965667;5.13970964802732;3.473010976074;55.6888999999501;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.60150000778958;["1", "1"];[0, 0];0;0;0;0;33.5587000008672;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.3351999975275;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.21709999802988
HRH14441021;HE_7_3_C1;1;1287.50879410869;1907.97062266895;0.389627009605424;0.675500172678881;19.2935999948531;"1";0;1418.73810695173;1912.92087128061;0.586668591797687;5.14007386718922;3.47203510543599;28.881200007163;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.38929999270476;["1", "1"];[0, 0];0;0;0;0;26.8763000058243;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;57.8050000040093;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.50490001053549
HRH14441021;HE_8_4_C1;1;1291.20371826134;1882.10062373811;-0.0720971276388426;0.670732226780103;68.471500009764;"1";0;1424.29704830819;1888.01711260165;0.211803559142357;5.14444492891766;3.47480696441332;30.9284999966621;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.1172000025399;["1", "1"];[0, 0];0;0;0;0;34.0800999983912;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.4332000054419;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.58450000162702
HRH14441021;HE_7_4_C1;1;1281.90224401693;1897.71199371424;-0.441244216596935;0.715281538388211;19.9270999873988;"1";0;1406.09774086507;1900.09966754372;0.0270853013679232;5.1360310798181;3.47567505711176;26.9337000063388;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.56330000411253;["1", "1"];[0, 0];0;0;0;0;54.9898000026587;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;46.3984000089113;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.58329999714624
HRH14441021;HE_6_4_C1;1;1293.5609420802;1885.76193365921;0.0735553518814774;0.660620299324421;43.3980999951018;"1";0;1425.2398546885;1893.82501673561;0.264858465936447;5.13576766953136;3.47570933467308;28.8483999902382;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.77080000180285;["1", "1"];[0, 0];0;0;0;0;29.0377999917837;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.5231999960961;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.1104000043124
HRH14441021;HE_5_3_C1;1;1289.30246331489;1908.07173539408;0.361037233549253;0.723503668096441;20.747599992319;"1";0;1420.21969490396;1917.75519160632;0.639540786058974;5.1365508093904;3.47271232337179;61.5818999940529;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.49959999625571;["1", "1"];[0, 0];0;0;0;0;35.9355000109645;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;9.67130000935867;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.33850000565872
HRH14441021;HE_5_4_C1;1;1281.01539172004;1899.00302667565;0.130084442992984;0.709333492152979;40.4777999938233;"1";0;1407.11300100472;1907.25900301843;0.47104318700795;5.13671249548256;3.47521906375025;27.3699000099441;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.0954000012716;["1", "1"];[0, 0];0;0;0;0;64.9510000075679;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.5611999982502;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.48159998934716
HRH14441021;HE_3_3_C1;1;1287.33744228064;1912.52030491458;0.484005621051134;0.770437280095763;42.9488000081619;"1";0;1419.11563289457;1917.93104094667;0.650079077502896;5.13633410856681;3.47127426906928;32.7923999866471;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.19359999068547;["1", "1"];[0, 0];0;0;0;0;31.2397999950917;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.9446999896318;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.3107999970671
HRH14441021;HE_6_3_C1;1;1308.81101980989;1899.89680212453;0.14419955344036;0.698216121830171;44.350600001053;"1";0;1438.6993943464;1907.08212653603;0.421391721218626;5.14047961125359;3.47315553726479;70.5407000059495;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.2921000024071;["1", "1"];[0, 0];0;0;0;0;38.213399995584;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.8291999978246;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.85349999810569
HRH14441021;HE_3_4_C1;1;1275.97891415868;1900.2456610736;0.0219251918487297;0.698485475475223;23.6089999962132;"1";0;1404.69340223764;1905.55727844135;0.471595170891832;5.13838121009012;3.47424871110229;38.9523000048939;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.41320000006817;["1", "1"];[0, 0];0;0;0;0;31.8570000090403;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.8298000092618;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.47089999902528
HRH14441021;HE_4_4_C1;1;1292.64709098965;1888.48459736587;0.402072601459748;0.697674795005469;24.4479000102729;"1";0;1423.1290899239;1895.75258920429;0.695874399399048;5.13992424056837;3.47778133906115;24.0239999984624;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.04300000425428;["1", "1"];[0, 0];0;0;0;0;49.7647000011057;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;57.1916000044439;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.29890000284649
HRH14441021;HE_2_3_C1;1;1310.00034702657;1898.03537840559;0.322787873652933;0.651614928771352;90.6882999988738;"1";0;1442.10492886451;1906.58366016417;0.518954586725374;5.13801949023519;3.47238478480183;21.1267000122461;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.56120000267401;["1", "1"];[0, 0];0;0;0;0;36.2597000057576;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;42.2480000124779;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.74199999775738
HRH14441021;HE_1_3_C1;1;1298.34207016315;1911.41039984931;0.139560368347696;0.721072609012651;51.1083000019426;"1";0;1426.60265806036;1917.89886045363;0.596710290960686;5.13873959349382;3.47041425729496;31.3747000036528;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.15939999988768;["1", "1"];[0, 0];0;0;0;0;54.1129000048386;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.0831999926595;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.2937999892747
HRH14441021;HE_2_4_C1;1;1298.65643117927;1885.72529305629;0.256818832200521;0.724737861822348;31.3643999979831;"1";0;1428.52158595302;1894.74061230372;0.574173875185957;5.13676176201079;3.47794398811291;87.6047999918228;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.38290000217967;["1", "1"];[0, 0];0;0;0;0;24.2858999990858;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;21.960099998978;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.79080000089016
HRH14441021;HE_1_4_C1;1;1284.65080878245;1899.00991405879;0.0585102891713131;0.713456967052252;48.8492000004044;"1";0;1411.57232835276;1906.2571010421;0.505802185844171;5.13537909120756;3.47435666951836;31.2983000039821;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.00619999365881;["1", "1"];[0, 0];0;0;0;0;47.9123999975855;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;35.9974000020884;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.85810000402853
