;;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time
HRH14441021;HE_10_3_L1;"1";1;6826148;6826148;6826148;6826148;6826148.0000;17.47493888;17.47493888;17.47493888;17.47493888;17.4749;0.55269270983032;0.55269270983032;0.55269270983032;0.5527;3.04260237146924;-2.30406603782983;31.666959640926;"1";0;565.38053102881;2302.05418681588;0.574535171530401;1.84892980082249;0.103331845889207;3.68328669890541;-0.904608849646096;32.9184405105168;13.6853000003612;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.718670783564262, 0.709845085049627, 0.684502264963306, 0.654670829541027, 0.680801183999969, 0.615187949453954];0.615187949453954;0.718670783564262;0.6773;[20.8, 24.8, 20.8, 22.4, 21.6, 22.4];20.8;24.8;22.1333;5.09749999037012;"1";16;4031;[282, 238, 223, 274, 253, 255, 280, 238, 237, 272, 263, 257, 221, 232, 181, 325];181;325;251.9375;10319.36;[721.92, 609.28, 570.88, 701.44, 647.68, 652.8, 716.8, 609.28, 606.72, 696.32, 673.28, 657.92, 565.76, 593.92, 463.36, 832];463.36;832;644.9600;[40.5109580480557, -90, 67.0654341573107, 62.5072177477188, 43.9251872824011, -90, 33.6480259496576, -90, 55.193133558512, -68.2926228619298, 41.5385950300665, -84.9803541524049, 70.9624692712922, -88.3433135443726, -74.14308260922, 10.1864944483241];-90;70.9624692712922;-10.0139;2.51759999082424;"1";9;11504;[1347, 1281, 1284, 1261, 1297, 1230, 1247, 1279, 1278];1230;1347;1278.2222;0.02945024;[0.00344832, 0.00327936, 0.00328704, 0.00322816, 0.00332032, 0.0031488, 0.00319232, 0.00327424, 0.00327168];0.0031488;0.00344832;0.0033;[49.3826038360563, 62.2703497018016, 55.6512364886936, 67.1625867938138, 53.5711849690818, 58.9719643355398, 59.0168153450262, 66.1672348618266, 64.5581325381466];49.3826038360563;67.1625867938138;59.6391;2.20719999924768;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.84169999940787
HRH14441021;HE_10_4_L1;"1";1;6837501;6837501;6837501;6837501;6837501.0000;17.50400256;17.50400256;17.50400256;17.50400256;17.5040;0.408325372167437;0.408325372167437;0.408325372167437;0.4083;3.02173519500765;-2.28528943355182;23.3953204933027;"1";0;553.087001488031;2289.65724854584;0.401051427615955;1.84599001633339;0.102439515356146;3.66345159767334;-0.884939202380849;22.9785541700906;32.681099997717;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.773650000141275, 0.659440259182936, 0.777385615169146, 0.861684405344169, 0.74067462765683, 0.812198131491549, 0.795705695394163, 0.795452677972658, 0.726932077861419];0.659440259182936;0.861684405344169;0.7715;[24.8, 22.4, 24.8, 25.6, 22.4, 24.8, 24.8, 25.6, 23.2];22.4;25.6;24.2667;3.32220000564121;"1";16;4109;[259, 246, 173, 296, 276, 264, 269, 280, 254, 284, 236, 255, 245, 254, 198, 320];173;320;256.8125;10519.04;[663.04, 629.76, 442.88, 757.76, 706.56, 675.84, 688.64, 716.8, 650.24, 727.04, 604.16, 652.8, 627.2, 650.24, 506.88, 819.2];442.88;819.2;657.4400;[35.5190348665399, 80.7365635830171, 82.0505422982295, 38.9626047867305, 31.2597118348517, 73.6221149855063, 34.8625131074683, -68.403951247202, 40.1140571184217, 88.3744377888608, 47.1698481773627, 80.3326773829233, 60.1684227023468, 87.6105104585258, 63.4183080045934, 8.1035446331618];-68.403951247202;88.3744377888608;48.9938;1.17509999836329;"1";9;12018;[1376, 1375, 1325, 1320, 1285, 1308, 1323, 1339, 1367];1285;1376;1335.3333;0.03076608;[0.00352256, 0.00352, 0.003392, 0.0033792, 0.0032896, 0.00334848, 0.00338688, 0.00342784, 0.00349952];0.0032896;0.00352256;0.0034;[39.7301100479825, 55.3333905431389, 49.5714757757616, 55.561767130159, 35.1679777002104, 75.8597978691002, 59.8574866953351, 75.0864121519485, 79.0874220574423];35.1679777002104;79.0874220574423;58.3618;1.58169999485835;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.24659998982679
HRH14441021;HE_8_4_L1;"1";1;6845355;6845355;6845355;6845355;6845355.0000;17.5241088;17.5241088;17.5241088;17.5241088;17.5241;0.212770996363986;0.212770996363986;0.212770996363986;0.2128;3.02674347016334;-2.28183532430385;12.1908800944498;"1";0;552.570128507561;2297.51804624298;0.218423004100305;1.84663815258238;0.10063703071664;3.67602887398877;-0.884112205612097;12.5147162835161;18.3240000042133;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.727535645959629, 0.762528650111496, 0.739602340029772, 0.638182629278974, 0.608625437207379, 0.724900108637747, 0.695662572579182, 0.759869296489641, 0.670815737854719];0.608625437207379;0.762528650111496;0.7031;[22.4, 24, 21.6, 22.4, 20.8, 22.4, 22.4, 22.4, 21.6];20.8;24;22.2222;3.53990000439808;"1";20;4025;[26, 210, 258, 29, 187, 285, 296, 263, 277, 255, 254, 265, 22, 203, 269, 172, 238, 25, 167, 324];22;324;201.2500;10304;[66.56, 537.6, 660.48, 74.24, 478.72, 729.6, 757.76, 673.28, 709.12, 652.8, 650.24, 678.4, 56.32, 519.68, 688.64, 440.32, 609.28, 64, 427.52, 829.44];56.32;829.44;515.2000;[67.4283206923084, -75.8288810011566, -73.3339377751354, 78.5524706505624, 76.6237982929504, -71.5116329468107, 27.5242370100561, 77.9878954063371, 29.9428648100903, -90, 41.5496525489349, -78.4346976864434, 59.2365892470727, 85.4570970932928, 88.5743671961825, -80.5901056302298, -90, 57.2700120362672, 88.825875098091, -13.5580156144395];-90;88.825875098091;10.2858;1.26460001047235;"1";9;11710;[1385, 1344, 1280, 1293, 1290, 1275, 1251, 1276, 1316];1251;1385;1301.1111;0.0299776;[0.0035456, 0.00344064, 0.0032768, 0.00331008, 0.0033024, 0.003264, 0.00320256, 0.00326656, 0.00336896];0.00320256;0.0035456;0.0033;[62.1544538978672, 55.5781808907455, 72.0651103847937, 65.9441517020641, 28.5715197324181, 55.0430222110824, 53.9375234950727, 63.7623963056198, 72.5947835278837];28.5715197324181;72.5947835278837;58.8501;1.0037000029115;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.41429999773391
HRH14441021;HE_7_3_L1;"1";1;6826067;6826067;6826067;6826067;6826067.0000;17.47473152;17.47473152;17.47473152;17.47473152;17.4747;0.568585549812679;0.568585549812679;0.568585549812679;0.5686;3.06376623751276;-2.27261703537337;32.5775522963919;"1";0;543.225289312994;2314.60689626758;0.602334242261813;1.84542616840579;0.102587286358477;3.70337103402813;-0.869160462900791;34.5112099378123;16.5041000000201;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.669983298855612, 0.743805315220706, 0.772373460217229, 0.766363106502237, 0.775302092744011, 0.793399353194181, 0.756707410103665, 0.748635643472969, 0.837661432067355];0.669983298855612;0.837661432067355;0.7627;[22.4, 24, 24, 26.4, 24, 23.2, 22.4, 22.4, 27.2];22.4;27.2;24.0000;29.1657999914605;"1";16;3763;[186, 270, 185, 298, 211, 272, 204, 264, 191, 272, 193, 272, 196, 247, 166, 336];166;336;235.1875;9633.28;[476.16, 691.2, 473.6, 762.88, 540.16, 696.32, 522.24, 675.84, 488.96, 696.32, 494.08, 696.32, 501.76, 632.32, 424.96, 860.16];424.96;860.16;602.0800;[89.2829855105225, -82.8944366174249, -84.0074868446582, 31.578736500532, 89.2989509118849, -90, -77.6699518852337, 75.4881391769861, -86.2469216325913, -90, 78.9501979754389, 65.3888848969287, -81.0502209180955, 87.3927785906805, -76.6024745796623, 9.45338127256344];-90;89.2989509118849;-8.8523;15.043000006699;"1";9;12093;[1355, 1377, 1420, 1321, 1327, 1300, 1307, 1317, 1369];1300;1420;1343.6667;0.03095808;[0.0034688, 0.00352512, 0.0036352, 0.00338176, 0.00339712, 0.003328, 0.00334592, 0.00337152, 0.00350464];0.003328;0.0036352;0.0034;[66.7352497392218, 74.4484371289591, 77.4290898839217, 62.2193299065247, 59.6275479178998, 60.9552603110909, 67.204260632475, 79.3471028327161, 62.5395993134023];59.6275479178998;79.3471028327161;67.8340;2.69819999812171;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.99679999786895
HRH14441021;HE_7_4_L1;"1";1;6827724;6827724;6827724;6827724;6827724.0000;17.47897344;17.47897344;17.47897344;17.47897344;17.4790;0.0525801616928621;0.0525801616928621;0.0525801616928621;0.0526;3.04692571029526;-2.25329804754849;3.01262135111644;"1";0;538.554204296011;2314.93158812561;0.152974286854183;1.83820352581002;0.100453529221298;3.70389054100098;-0.861686726873617;8.76478101076828;33.0210999964038;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.776765670811295, 0.813811547882691, 0.882035416453227, 0.859775858345104, 0.902372950201237, 0.859932235099287, 0.869708085503073, 0.857513636478204, 0.873515966646481];0.776765670811295;0.902372950201237;0.8550;[28, 27.2, 27.2, 27.2, 28, 28, 27.2, 28, 28];27.2;28;27.6444;1.56150000111666;"1";16;3389;[156, 222, 139, 284, 169, 239, 191, 238, 181, 266, 191, 246, 157, 226, 143, 341];139;341;211.8125;8675.84;[399.36, 568.32, 355.84, 727.04, 432.64, 611.84, 488.96, 609.28, 463.36, 680.96, 488.96, 629.76, 401.92, 578.56, 366.08, 872.96];355.84;872.96;542.2400;[-89.3908359908584, -89.0871250037316, 81.6571711610857, -62.583970785533, 85.1389765481334, 89.7608745874563, 88.0555225698018, -90, 86.4338448581219, -75.1862699768995, 81.0484887860247, -80.9998108052049, -84.8001612237604, 85.3774216599961, 84.7363456995213, 0.554320935991254];-90;89.7608745874563;6.9197;1.65350000315811;"1";9;11621;[1338, 1294, 1268, 1252, 1294, 1284, 1286, 1305, 1300];1252;1338;1291.2222;0.02974976;[0.00342528, 0.00331264, 0.00324608, 0.00320512, 0.00331264, 0.00328704, 0.00329216, 0.0033408, 0.003328];0.00320512;0.00342528;0.0033;[76.4804774866536, 82.4966189746161, 76.6578074682444, 67.7620261418643, -89.1257591959948, 76.0724151800723, 77.8404548606997, 77.4069291586037, 80.1476487431093];-89.1257591959948;82.4966189746161;58.4154;1.15219999861438;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.11780000629369
HRH14441021;HE_8_3_L1;"1";1;6829744;6829744;6829744;6829744;6829744.0000;17.48414464;17.48414464;17.48414464;17.48414464;17.4841;0.373456917074973;0.373456917074973;0.373456917074973;0.3735;3.04684454843403;-2.30093680184792;21.3975051783631;"1";0;566.055269325747;2304.81846178728;0.416877739264636;1.84464038383276;0.10071995079413;3.68770953885965;-0.905688430921194;23.8853350328188;14.5571000030031;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.629462864148456, 0.74425609957592, 0.630913543881101, 0.712607281999281, 0.669168648710312, 0.781791284741019, 0.694875192568635, 0.692216240733103, 0.684192590552624];0.629462864148456;0.781791284741019;0.6933;[20.8, 21.6, 21.6, 21.6, 20.8, 22.4, 21.6, 21.6, 20];20;22.4;21.3333;3.08519999089185;"1";18;3706;[245, 221, 201, 258, 31, 213, 238, 263, 238, 252, 241, 23, 180, 224, 189, 208, 178, 303];23;303;205.8889;9487.36;[627.2, 565.76, 514.56, 660.48, 79.36, 545.28, 609.28, 673.28, 609.28, 645.12, 616.96, 58.88, 460.8, 573.44, 483.84, 532.48, 455.68, 775.68];58.88;775.68;527.0756;[50.3597728747971, -90, 49.2105417755731, 69.0242983194012, 75.3810738819863, -78.8152167904584, -90, 41.1062825552335, -90, 56.7132312574173, 88.4962616578054, 79.1177301897728, -89.0669857499488, 87.1519304242275, 70.9978954001813, 87.8302723997272, 69.6673153512523, 11.4818659994776];-90;88.4962616578054;22.1476;1.26140000065789;"1";9;11401;[1311, 1250, 1275, 1247, 1314, 1219, 1236, 1280, 1269];1219;1314;1266.7778;0.02918656;[0.00335616, 0.0032, 0.003264, 0.00319232, 0.00336384, 0.00312064, 0.00316416, 0.0032768, 0.00324864];0.00312064;0.00336384;0.0032;[82.6498000473918, 78.164972655633, 76.0310143953822, 83.6365237800154, 56.2603434827395, 74.9460565486334, 73.2486077134229, 64.7424923049984, 80.681360727719];56.2603434827395;83.6365237800154;74.4846;5.37240000267047;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.22079999023117
HRH14441021;HE_6_4_L1;"1";1;6836030;6836030;6836030;6836030;6836030.0000;17.5002368;17.5002368;17.5002368;17.5002368;17.5002;0.262919105254894;0.262919105254894;0.262919105254894;0.2629;3.02078556144429;-2.28152896789511;15.0641550844613;"1";0;555.189865563048;2292.60673286467;0.24965758915211;1.84468373991764;0.101663970129622;3.66817077258348;-0.888303784900878;14.304326181827;19.592399999965;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.766523219679443, 0.773915179647695, 0.77297131151086, 0.832641591897241, 0.871831135551594, 0.870248757693916, 0.843611075040939, 0.766142053962806, 0.74980534612976];0.74980534612976;0.871831135551594;0.8053;[25.6, 24.8, 24.8, 25.6, 27.2, 26.4, 23.2, 22.4, 28];22.4;28;25.3333;4.27330000093207;"1";16;3588;[168, 252, 178, 282, 238, 255, 218, 235, 201, 255, 213, 246, 176, 221, 130, 320];130;320;224.2500;9185.28;[430.08, 645.12, 455.68, 721.92, 609.28, 652.8, 558.08, 601.6, 514.56, 652.8, 545.28, 629.76, 450.56, 565.76, 332.8, 819.2];332.8;819.2;574.0800;[89.2225126114998, 83.8216490781211, -88.4567171094039, -56.8437966878053, 73.5409938274716, -90, 78.6270367712207, -85.6856315173719, 70.6958126676589, -90, 81.7121853985101, 86.6239071597778, -88.4357585726249, -90, 81.1151623166502, 3.87409154816622];-90;89.2225126114998;3.7382;4.17400000151247;"1";9;11389;[1342, 1284, 1252, 1253, 1270, 1250, 1223, 1223, 1292];1223;1342;1265.4444;0.02915584;[0.00343552, 0.00328704, 0.00320512, 0.00320768, 0.0032512, 0.0032, 0.00313088, 0.00313088, 0.00330752];0.00313088;0.00343552;0.0032;[52.1897858871815, 72.7888546246138, 64.7193825698936, 75.0132258220714, 71.78167126973, 81.4048883519729, 84.458645317579, 75.2309217843883, 69.3737654617928];52.1897858871815;84.458645317579;71.8846;6.294999999227;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.56220001028851
HRH14441021;HE_6_3_L1;"1";1;6833818;6833818;6833818;6833818;6833818.0000;17.49457408;17.49457408;17.49457408;17.49457408;17.4946;0.425277419367325;0.425277419367325;0.425277419367325;0.4253;3.04091119921543;-2.30241652347195;24.3666012519629;"1";0;563.099956278008;2302.6953903572;0.437648985095478;1.84942546500047;0.103388902050162;3.68431262457152;-0.900959930044813;25.0754397541547;12.9657999932533;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.766175485385412, 0.721587984478783, 0.651820583270427, 0.623664472495885, 0.638818943894568, 0.653803666558474, 0.714732253473474, 0.612645750651027];0.612645750651027;0.766175485385412;0.6729;[21.6, 20.8, 20.8, 20.8, 22.4, 21.6, 21.6, 21.6];20.8;22.4;21.4000;3.12360000680201;"1";16;3657;[210, 261, 181, 284, 214, 255, 211, 255, 184, 256, 191, 255, 184, 236, 159, 321];159;321;228.5625;9361.92;[537.6, 668.16, 463.36, 727.04, 547.84, 652.8, 540.16, 652.8, 471.04, 655.36, 488.96, 652.8, 471.04, 604.16, 407.04, 821.76];407.04;821.76;585.1200;[-85.1475509798838, -84.8439650800894, 88.1841506835392, -68.745899672736, -79.0653848303061, 76.0259824270008, 89.804704104506, -90, 82.0422145360824, 86.7713376380575, -85.0110171476106, 85.9900408506935, -87.7508970513437, -89.4146660923862, 89.4835101508709, 30.7738271216313];-90;89.804704104506;-2.5565;2.09360000735614;"1";9;11630;[1353, 1279, 1265, 1290, 1313, 1284, 1310, 1248, 1288];1248;1353;1292.2222;0.0297728;[0.00346368, 0.00327424, 0.0032384, 0.0033024, 0.00336128, 0.00328704, 0.0033536, 0.00319488, 0.00329728];0.00319488;0.00346368;0.0033;[54.3143185351881, 30.9660517574077, 52.065211013148, 40.9466223836264, 55.7878063611688, 50.3375628952109, 52.4921206449361, 63.953119402477, 44.1426532058979];30.9660517574077;63.953119402477;49.4451;1.71799999952782;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.29939999897033
HRH14441021;HE_5_4_L1;"1";1;6835201;6835201;6835201;6835201;6835201.0000;17.49811456;17.49811456;17.49811456;17.49811456;17.4981;0.447604857730933;0.447604857730933;0.447604857730933;0.4476;3.04101025944958;-2.25240581513258;25.6458692375361;"1";0;535.190231364941;2302.63931849075;0.449990913224672;1.84509163955636;0.102576817469743;3.6842229095852;-0.856304370183906;25.7825801470114;22.3637000017334;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.782326379913988, 0.834817099335986, 0.818132912164989, 0.826389862311136, 0.859341810984155, 0.829211108952774, 0.818408738075022, 0.886737062171121, 0.804445818471221];0.782326379913988;0.886737062171121;0.8289;[28, 26.4, 27.2, 27.2, 28, 28, 23.2, 28, 23.2];23.2;28;26.5778;19.3169999984093;"1";16;3536;[189, 254, 157, 272, 199, 234, 224, 238, 192, 253, 221, 252, 180, 208, 141, 322];141;322;221.0000;9052.16;[483.84, 650.24, 401.92, 696.32, 509.44, 599.04, 573.44, 609.28, 491.52, 647.68, 565.76, 645.12, 460.8, 532.48, 360.96, 824.32];360.96;824.32;565.7600;[86.9710604204141, 87.6105104585258, 82.8725966699309, -90, 86.8730338559042, 84.7071519057832, 73.6321918311985, 78.3940860548632, 88.5691418840532, -87.440143198555, 87.0479255415071, 83.8216490781211, -85.1292769207084, -86.1779903782131, 85.9249762628785, 20.5450956647667];-90;88.5691418840532;37.3889;1.95410000742413;"1";9;11810;[1369, 1323, 1297, 1298, 1344, 1280, 1296, 1263, 1340];1263;1369;1312.2222;0.0302336;[0.00350464, 0.00338688, 0.00332032, 0.00332288, 0.00344064, 0.0032768, 0.00331776, 0.00323328, 0.0034304];0.00323328;0.00350464;0.0034;[75.9855283892211, 56.7433623772875, 64.9091256923165, 66.9258678036294, 65.3042075847692, 72.4572802276064, 66.0244471136394, 86.9218478856653, 65.7420035173533];56.7433623772875;86.9218478856653;69.0015;2.63190000259783;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.21039999451023
HRH14441021;HE_5_3_L1;"1";1;6825798;6825798;6825798;6825798;6825798.0000;17.47404288;17.47404288;17.47404288;17.47404288;17.4740;0.662768602794381;0.662768602794381;0.662768602794381;0.6628;3.05644853926237;-2.27321964136647;37.9738437339005;"1";0;543.337071473879;2308.10669015831;0.669061059797213;1.84689532344246;0.102869944156672;3.6929707042533;-0.869339314358207;38.3343749629303;29.6100999985356;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.738497371001563, 0.785946772905536, 0.785444141783008, 0.791237768609875, 0.750200634726203, 0.71123359082405, 0.739935049169327, 0.654347261958418];0.654347261958418;0.791237768609875;0.7446;[22.4, 23.2, 22.4, 23.2, 22.4, 22.4, 23.2, 23.2];22.4;23.2;22.8000;2.43189999309834;"1";16;3653;[215, 246, 147, 287, 221, 255, 213, 255, 196, 272, 182, 257, 177, 238, 148, 344];147;344;228.3125;9351.68;[550.4, 629.76, 376.32, 734.72, 565.76, 652.8, 545.28, 652.8, 501.76, 696.32, 465.92, 657.92, 453.12, 609.28, 378.88, 880.64];376.32;880.64;584.4800;[79.6219319612714, 86.6774671859871, 88.9558760998749, -46.7885786118609, -83.6236361767146, -90, 81.6443113762866, -90, 81.6748877382592, -90, 82.4376498934286, 85.5480553612422, -86.2495186911246, 81.7113812233803, 88.312264158892, 0.286696007169605];-90;88.9558760998749;16.8880;1.4186000043992;"1";9;11816;[1378, 1319, 1356, 1283, 1315, 1279, 1270, 1323, 1293];1270;1378;1312.8889;0.03024896;[0.00352768, 0.00337664, 0.00347136, 0.00328448, 0.0033664, 0.00327424, 0.0032512, 0.00338688, 0.00331008];0.0032512;0.00352768;0.0034;[62.8301209100811, 75.6895995115865, 79.6963407519846, 87.815583199314, 60.5756591133614, 70.869074463964, 71.3092771522455, 83.1006529147965, 59.0656421078469];59.0656421078469;87.815583199314;72.3280;1.29010000091512;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.58160000864882
HRH14441021;HE_3_4_L1;"1";1;6838778;6838778;6838778;6838778;6838778.0000;17.50727168;17.50727168;17.50727168;17.50727168;17.5073;0.443577383041167;0.443577383041167;0.443577383041167;0.4436;3.04477604343934;-2.25296400263322;25.4151119357168;"1";0;536.094366316476;2305.39028581192;0.456608413487624;1.84565449283286;0.101387978465019;3.68862445729907;-0.857750986106362;26.1617349830052;10.2825000067241;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.736074338066576, 0.882452131869989, 0.798128097266171, 0.931508678460616, 0.907233395457802, 0.753806334122882, 0.921846596418761, 0.868873364554808, 0.784677456496353];0.736074338066576;0.931508678460616;0.8427;[25.6, 28, 23.2, 27.2, 26.4, 24, 28, 27.2, 24.8];23.2;28;26.0444;4.03300000471063;"1";16;3390;[184, 240, 142, 256, 199, 233, 210, 241, 180, 248, 210, 226, 177, 202, 127, 315];127;315;211.8750;8678.4;[471.04, 614.4, 363.52, 655.36, 509.44, 596.48, 537.6, 616.96, 460.8, 634.88, 537.6, 578.56, 453.12, 517.12, 325.12, 806.4];325.12;806.4;542.4000;[79.9482809105585, 89.5643904833447, 86.3321140949136, -87.8098471808316, -86.795949185797, -84.3415722006872, 88.9716387644856, -80.8657224081472, 89.9004707676017, -80.7439901234459, 85.1930688223415, -85.1794749704412, -81.1388607402765, 89.9251680893613, -87.1938620655685, -16.2430909889302];-87.8098471808316;89.9251680893613;-5.0298;1.1604999890551;"1";9;11709;[1367, 1353, 1294, 1267, 1309, 1260, 1271, 1288, 1300];1260;1367;1301.0000;0.02997504;[0.00349952, 0.00346368, 0.00331264, 0.00324352, 0.00335104, 0.0032256, 0.00325376, 0.00329728, 0.003328];0.0032256;0.00349952;0.0033;[69.9911212780463, 77.7859600210238, 79.4196158315832, 79.3203152343472, 77.2470630261798, 84.3688492802087, -85.1666159654584, 81.4662856389528, 73.9186241279266];-85.1666159654584;84.3688492802087;59.8168;1.78850001248065;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.45630000042729
