;;Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Missing (WB);Missing (WB);Missing (WB);Missing (WB);Broken (WB);Broken (WB);Broken (WB);Broken (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);NSOP (WB);NSOP (WB);NSOP (WB);NSOP (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;5. area pad (min);5. area pad (max);5. area pad (avg);6. circularity pad;6. circularity pad (min);6. circularity pad (max);6. circularity pad (avg);7. area lead;7. area lead (min);7. area lead (max);7. area lead (avg);8. area wire;8. area wire (min);8. area wire (max);8. area wire (avg);9. height wire;9. height wire (min);9. height wire (max);9. height wire (avg);10. width wire-const;10. width wire-const (min);10. width wire-const (max);10. width wire-const (avg);11. width wire;11. width wire (min);11. width wire (max);11. width wire (avg);12. area bond tail;12. area bond tail (min);12. area bond tail (max);12. area bond tail (avg);13. outer_radius bond tail;13. outer_radius bond tail (min);13. outer_radius bond tail (max);13. outer_radius bond tail (avg);14. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;5. Area Bond Tail;5. Area Bond Tail (min);5. Area Bond Tail (max);5. Area Bond Tail (avg);6. Row Bond Tail;6. Row Bond Tail (min);6. Row Bond Tail (max);6. Row Bond Tail (avg);7. Column Bond Tail;7. Column Bond Tail (min);7. Column Bond Tail (max);7. Column Bond Tail (avg);7. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. width (um);8. width (um) (min);8. width (um) (max);8. width (um) (avg);9. Inspection Time
HRH14720379;HE_1_1_O;1;1296.6154349651;1894.50294913767;0.0903348231705962;0.975090447191377;25.096399942413;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.76739997975528;"1";0;0;"Wire Sweep";[1575, 1575, 1600, 1582, 1604, 1612, 1588, 1560, 1574];1560;1612;1585.5556;[0.773245065601357, 0.824018470656533, 0.774879523001864, 0.75683698605508, 0.85971197214559, 0.748214835843667, 0.832619774274287, 0.852368338771569, 0.83730056548802];0.748214835843667;0.85971197214559;0.8066;[211, 189, 205, 215, 218, 209, 206, 212, 203];189;218;207.5556;[3970, 3582, 3854, 3889, 4063, 3834, 2898, 2827, 2793];2793;4063;3523.3333;[121, 120, 120, 120, 120, 119, 120, 118, 116];116;121;119.3333;[131, 92, 131, 131, 131, 131, 47, 44, 45];44;131;98.1111;[131, 92, 131, 131, 131, 131, 47, 44, 45];44;131;98.1111;0;0;0;0.0000;0;0;0;0.0000;33.2847000099719;"1";0;0;0.244099879637361;"1";0;0;0.640399986878037;"1";0;0;0.22039981558919;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.249700155109167;"1";0;0;0.284599838778377;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 28.8, 30.4, 28.8, 28.8, 28.8, 30.4, 30.4, 33.6];28.8;33.6;29.8667;3.34160006605089
HRH14720379;HE_1_2_O;1;1287.7048187073;1880.44110643655;0.0802245258985979;0.990727477416925;42.2820998355746;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.9509998857975;"1";0;0;"Wire Sweep";[1568, 1562, 1563, 1592, 1668, 1627, 1593, 1609, 1585];1562;1668;1596.3333;[0.768532353142609, 0.849528250334051, 0.840239024048654, 0.883007576183272, 0.832495783965143, 0.838240280709072, 0.819346500055384, 0.760078719428267, 0.824136598478494];0.760078719428267;0.883007576183272;0.8240;[227, 229, 248, 219, 219, 202, 207, 224, 204];202;248;219.8889;[3732, 3798, 3920, 4155, 3762, 4103, 3977, 3753, 3777];3732;4155;3886.3333;[122, 119, 119, 117, 118, 119, 120, 116, 115];115;122;118.3333;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;35.7174000237137;"1";0;0;0.228799879550934;"1";0;0;0.323100015521049;"1";0;0;0.431900145485997;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.417500035837293;"1";0;0;0.305299879983068;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 30.4, 30.4, 32, 30.4, 30.4, 30.4, 36.8];30.4;36.8;31.4667;4.01249993592501
HRH14720379;HE_2_1_O;1;1311.0509689073;1884.18672275567;0.0893264073283045;0.974852714117702;19.8695999570191;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.82870009727776;"1";0;0;"Wire Sweep";[1565, 1645, 1583, 1647, 1569, 1634, 1598, 1615, 1580];1565;1647;1604.0000;[0.758703858809173, 0.819368311716954, 0.828648305448233, 0.775451118945469, 0.801619039608918, 0.887042342394056, 0.799454230113268, 0.793287003793579, 0.846313391704624];0.758703858809173;0.887042342394056;0.8122;[218, 170, 206, 187, 190, 187, 197, 190, 159];159;218;189.3333;[4017, 3991, 4091, 4033, 4222, 4041, 4027, 4017, 4264];3991;4264;4078.1111;[120, 120, 120, 120, 119, 120, 121, 117, 118];117;121;119.4444;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;26.0775999631733;"1";0;0;0.223800074309111;"1";0;0;0.248800031840801;"1";0;0;0.191400060430169;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.329999951645732;"1";0;0;0.294799916446209;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 30.4, 30.4, 30.4, 30.4, 30.4, 32, 30.4];28.8;32;30.4000;6.7024000454694
HRH14720379;HE_2_2_O;1;1300.0078451358;1870.92887768259;0.0970031184034445;0.99017087080081;20.64110012725;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.19940007850528;"1";0;0;"Wire Sweep";[1613, 1595, 1605, 1719, 1599, 1593, 1659, 1639, 1656];1593;1719;1630.8889;[0.756038091037764, 0.832459856569913, 0.869890355306963, 0.783726687362877, 0.828992409747497, 0.831115970744954, 0.830505833658752, 0.87613308526007, 0.826976306985134];0.756038091037764;0.87613308526007;0.8262;[179, 210, 195, 207, 190, 191, 196, 182, 163];163;210;190.3333;[2927, 2902, 3031, 3035, 2999, 2953, 2922, 3054, 2817];2817;3054;2960.0000;[119, 120, 118, 119, 117, 118, 120, 118, 117];117;120;118.4444;[46, 45, 46, 44, 43, 43, 45, 44, 47];43;47;44.7778;[46, 45, 46, 44, 43, 43, 45, 44, 47];43;47;44.7778;0;0;0;0.0000;0;0;0;0.0000;28.168500168249;"1";0;0;0.203699804842472;"1";0;0;0.200700014829636;"1";0;0;0.374499941244721;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.539900036528707;"1";0;0;0.424699857831001;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 30.4, 28.8, 30.4, 32, 30.4, 28.8, 33.6];28.8;33.6;30.7556;3.26690007932484
HRH14720379;HE_4_2_O;1;1298.8799697653;1864.75906965962;0.136538914404701;0.989489251633302;23.5818000510335;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.43449995853007;"1";0;0;"Wire Sweep";[1617, 1612, 1619, 1567, 1598, 1597, 1595, 1585, 1592];1567;1619;1598.0000;[0.838866234864569, 0.812468300768532, 0.831701409675352, 0.794833619645469, 0.879016406836159, 0.802494103988645, 0.811791897124099, 0.802299838158769, 0.877575712610156];0.794833619645469;0.879016406836159;0.8279;[211, 234, 191, 180, 203, 194, 229, 204, 188];180;234;203.7778;[4007, 4084, 3789, 3926, 4033, 4027, 4175, 4010, 4288];3789;4288;4037.6667;[118, 118, 118, 116, 118, 118, 118, 116, 119];116;119;117.6667;[132, 132, 132, 132, 132, 132, 131, 131, 131];131;132;131.6667;[132, 132, 132, 132, 132, 132, 131, 131, 131];131;132;131.6667;0;0;0;0.0000;0;0;0;0.0000;31.0270001646131;"1";0;0;0.785199925303459;"1";0;0;0.459300121292472;"1";0;0;0.228699995204806;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.806299969553947;"1";0;0;0.805099960416555;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 32, 28.8, 32, 30.4, 32, 32, 30.4, 30.4];28.8;32;31.1111;10.5483999941498
HRH14720379;HE_3_2_O;1;1281.4675719732;1876.77775160936;0.0923668826788266;0.982575116024123;24.2892999667674;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.1657998226583;"1";0;0;"Wire Sweep";[1570, 1607, 1556, 1579, 1543, 1571, 1562, 1604, 1569];1543;1607;1573.4444;[0.705970540929672, 0.800372694316054, 0.786563285614271, 0.81788373710351, 0.847081978259151, 0.784559494350401, 0.812537023475554, 0.794572163424753, 0.825215392311716];0.705970540929672;0.847081978259151;0.7972;[226, 230, 205, 212, 222, 215, 190, 222, 197];190;230;213.2222;[3795, 3798, 3977, 3793, 3911, 3877, 3868, 3927, 3926];3793;3977;3874.6667;[119, 118, 122, 119, 117, 118, 119, 117, 116];116;122;118.3333;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;36.6355001460761;"1";0;0;0.916599994525313;"1";0;0;0.349699985235929;"1";0;0;0.224500196054578;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.758699839934707;"1";0;0;0.694899819791317;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 32, 32, 28.8, 30.4, 30.4, 28.8, 28.8, 30.4];28.8;32;30.0444;3.89180006459355
HRH14720379;HE_4_1_O;1;1307.49928754314;1879.4971603618;0.0833400019867443;0.9673706606103;95.5431999173015;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.54279989935458;"1";0;0;"Wire Sweep";[1559, 1612, 1574, 1664, 1547, 1582, 1591, 1608, 1563];1547;1664;1588.8889;[0.759490679859169, 0.81221225741918, 0.79417862038095, 0.755328735649982, 0.861350782812572, 0.788842040125041, 0.831137927981362, 0.873039553667621, 0.836247826100501];0.755328735649982;0.873039553667621;0.8124;[193, 186, 182, 175, 194, 182, 163, 156, 167];156;194;177.5556;[2794, 2918, 2851, 3428, 4130, 4091, 3905, 4080, 4184];2794;4184;3597.8889;[120, 120, 119, 119, 119, 120, 119, 117, 118];117;120;119.0000;[44, 44, 42, 87, 131, 131, 131, 131, 131];42;131;96.8889;[44, 44, 42, 87, 131, 131, 131, 131, 131];42;131;96.8889;0;0;0;0.0000;0;0;0;0.0000;37.6856999937445;"1";0;0;0.409199856221676;"1";0;0;0.220299931243062;"1";0;0;0.76569989323616;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.589699950069189;"1";0;0;0.400000018998981;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 32];28.8;32;30.4000;13.5943000204861
HRH14720379;HE_3_1_O;1;1290.9033112211;1888.76836176683;0.069595642568736;0.986248275085174;67.5820000469685;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.75560005381703;"1";0;0;"Wire Sweep";[1604, 1562, 1639, 1521, 1542, 1539, 1584, 1560, 1560];1521;1639;1567.8889;[0.767437884823109, 0.813835451593693, 0.756306994367797, 0.78871772376522, 0.852169850905825, 0.834991167711711, 0.820919375379967, 0.767558435825566, 0.773859356573507];0.756306994367797;0.852169850905825;0.7973;[196, 210, 202, 201, 195, 188, 201, 199, 181];181;210;197.0000;[3883, 3853, 3810, 3780, 3759, 3703, 3756, 3857, 3859];3703;3883;3806.6667;[120, 120, 119, 119, 118, 119, 120, 118, 116];116;120;118.7778;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;29.6137998811901;"1";0;0;0.206199940294027;"1";0;0;0.65790000371635;"1";0;0;0.259400112554431;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.879200175404549;"1";0;0;0.637199962511659;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 30.4, 28.8, 30.4, 28.8, 28.8, 28.8, 32];28.8;32;29.6889;26.4901001937687
HRH14720379;HE_5_1_O;1;1289.76434073375;1891.34472522866;0.109442035285403;0.967187195537491;39.6308000199497;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.83870010450482;"1";0;0;"Wire Sweep";[1639, 1592, 1566, 1555, 1560, 1615, 1632, 1573, 1600];1555;1639;1592.4444;[0.767605217402124, 0.783045744757888, 0.767598831084421, 0.770778950404816, 0.795257653006751, 0.775461201032489, 0.814839979972402, 0.843189791332501, 0.799560068239865];0.767598831084421;0.843189791332501;0.7908;[201, 209, 220, 207, 189, 213, 197, 198, 179];179;220;201.4444;[2911, 2776, 2789, 2994, 2510, 2690, 2669, 2849, 2786];2510;2994;2774.8889;[120, 120, 120, 119, 119, 119, 119, 117, 117];117;120;118.8889;[46, 47, 45, 52, 42, 43, 43, 44, 49];42;52;45.6667;[46, 47, 45, 52, 42, 43, 43, 44, 49];42;52;45.6667;0;0;0;0.0000;0;0;0;0.0000;34.4592002220452;"1";0;0;0.20879996009171;"1";0;0;0.264500034973025;"1";0;0;0.354599906131625;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.593699980527163;"1";0;0;0.345699954777956;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 27.2, 32, 27.2, 27.2, 30.4, 30.4, 32];27.2;32;29.5111;6.77539990283549
