;;Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. Copper_rect2_len2(um);6. Copper_rect2_len2(um) (min);6. Copper_rect2_len2(um) (max);6. Copper_rect2_len2(um) (avg);7. Inspection Time;1. Defect;2. N_Defect;3. YWidthTop;4. YWidthBottom;5. XWidthLeft;6. XWidthRight;7. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. max_diameter(um);6. max_diameter(um) (min);6. max_diameter(um) (max);6. max_diameter(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Copper_max_diameter(um);8. Copper_max_diameter(um) (min);8. Copper_max_diameter(um) (max);8. Copper_max_diameter(um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. width(um);6. width(um) (min);6. width(um) (max);6. width(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Inspection Time
HRH14721038;HE_1_1_C1;1;1312.30802006268;1891.08549229262;0.245927163648842;0.667743861710562;18.6248000245541;"1";0;1437.22133516718;1894.78012818038;0.325435107512679;5.1427444679478;3.48070140618107;54.4582998845726;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.96719980239868;["1", "1"];[0, 0];0;5.6;0;0;99.7482999227941;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;32.9366000369191;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.64379999600351
HRH14721038;HE_1_2_C1;1;1301.77814243403;1883.02713595627;-0.156962875713928;0.719775219014565;43.1721999775618;"1";0;1423.76630901681;1882.39111780932;0.240493716657441;5.14615819939;3.4787616974134;51.1568000074476;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.83560003340244;["1", "1"];[0, 0];0;0;0;0;96.4350998401642;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;37.6210000831634;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.66329990699887
HRH14721038;HE_2_2_C1;1;1313.2368716898;1867.90975860599;0.304204475746013;0.735483454697317;68.0120000615716;"1";0;1438.5699684771;1870.95015114594;0.433780446794929;5.14068588136177;3.47929457157839;80.8673000428826;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.03600016236305;["1", "1"];[0, 0];0;0;0;0;82.8891999553889;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;24.4388000573963;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.38860009610653
HRH14721038;HE_3_1_C1;1;1308.07545898296;1886.83081352198;0.245284443069435;0.701099116120503;42.9863000754267;"1";0;1431.22486406565;1888.86524318258;0.322846290471993;5.13789211489007;3.48030115960141;44.5997000206262;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.40050019137561;["1", "1"];[0, 0];0;0;0;0;96.3912999723107;"1";0;[];;;0.0000;[];;;0.0000;385.6;385.6;385.6;385.6000;90.17;90.17;90.17;90.1700;[];;;0.0000;[];;;0.0000;14.8512001615018;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.0801000110805
HRH14721038;HE_2_1_C1;1;1332.90416030774;1877.35075925009;0.194257020424883;0.655681297816386;65.0673999916762;"1";0;1457.55310400071;1883.14958210258;0.192371078205819;5.14186863491254;3.48070266857531;79.7483001369983;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.22199994884431;["1", "1"];[0, 0];0;0;0;0;106.792700011283;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;22.2901999950409;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.2106000687927
HRH14721038;HE_4_2_C1;1;1308.41627523819;1860.77258262706;0.337879340205639;0.713590366851662;21.9818998593837;"1";0;1433.34246989387;1863.92398415615;0.456162887270815;5.13822131324276;3.4778606083138;43.6463998630643;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.79659996926785;["1", "1"];[0, 0];0;0;0;0;88.2658001501113;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;18.6049998737872;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.41150015406311
HRH14721038;HE_3_2_C1;1;1297.89722040472;1875.24237943426;-0.0113853298461025;0.743961381959053;19.0334999933839;"1";0;1416.65011558774;1877.08588686778;0.25895598576094;5.1390749130578;3.47649982476946;68.6464000027627;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.5973000600934;["1", "1"];[0, 0];0;0;0;0;41.415500221774;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;27.8096999973059;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.43379997462034
HRH14721038;HE_4_1_C1;1;1325.23755438052;1882.66076986484;-0.309167998832787;0.674692963092468;26.7435000278056;"1";0;1449.12671493271;1875.45102509712;0.0421161847692156;5.14304436066721;3.47897675929997;51.2804000172764;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.85939998179674;["1", "1"];[0, 0];0;0;0;0;43.2241000235081;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;24.4503000285476;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.51949981227517
HRH14721038;HE_6_2_C1;1;1308.36372102809;1857.83494529264;0.253728148305764;0.665515489116302;32.714799977839;"1";0;1434.73678720764;1861.07822638387;0.542480453628585;5.14330678958978;3.47894681254723;32.1716999169439;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.68110006861389;["1", "1"];[0, 0];0;0;0;0;121.498900000006;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.3589999750257;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.93100003525615
HRH14721038;HE_5_1_C1;1;1307.10862384457;1889.8827595164;0.413129540160065;0.715901975157777;40.4449000488967;"1";0;1435.41704231137;1887.8626884503;0.451996308684742;5.13854085642481;3.47685609183214;37.9610999953002;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.03239999711514;["1", "1"];[0, 0];0;0;0;0;90.8491001464427;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.098099924624;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.28429997898638
HRH14721038;HE_5_2_C1;1;1291.83466915117;1873.01744960622;0.180329767573368;0.708681162549681;91.5942001156509;"1";0;1417.44045051472;1874.14072608659;0.360001869104474;5.13584490921051;3.47606243986913;35.4861000087112;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.33529999665916;["1", "1"];[0, 0];0;0;0;0;42.6806998439133;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;31.9596999324858;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.65389990434051
HRH14721038;HE_6_1_C1;1;1326.2943090043;1872.15510612759;0.236845707774575;0.69426442291217;24.6782000176609;"1";0;1450.53683673121;1873.82665327373;0.230477572304736;5.13985626069181;3.47748863112433;79.9616000149399;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.0187999624759;["1", "1"];[0, 0];0;0;0;0;44.5977000053972;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;25.3599998541176;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.14990002475679
