;;Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Missing (WB);Missing (WB);Missing (WB);Missing (WB);Broken (WB);Broken (WB);Broken (WB);Broken (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);NSOP (WB);NSOP (WB);NSOP (WB);NSOP (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;5. area pad (min);5. area pad (max);5. area pad (avg);6. circularity pad;6. circularity pad (min);6. circularity pad (max);6. circularity pad (avg);7. area lead;7. area lead (min);7. area lead (max);7. area lead (avg);8. area wire;8. area wire (min);8. area wire (max);8. area wire (avg);9. height wire;9. height wire (min);9. height wire (max);9. height wire (avg);10. width wire-const;10. width wire-const (min);10. width wire-const (max);10. width wire-const (avg);11. width wire;11. width wire (min);11. width wire (max);11. width wire (avg);12. area bond tail;12. area bond tail (min);12. area bond tail (max);12. area bond tail (avg);13. outer_radius bond tail;13. outer_radius bond tail (min);13. outer_radius bond tail (max);13. outer_radius bond tail (avg);14. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;5. Area Bond Tail;5. Area Bond Tail (min);5. Area Bond Tail (max);5. Area Bond Tail (avg);6. Row Bond Tail;6. Row Bond Tail (min);6. Row Bond Tail (max);6. Row Bond Tail (avg);7. Column Bond Tail;7. Column Bond Tail (min);7. Column Bond Tail (max);7. Column Bond Tail (avg);7. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. width (um);8. width (um) (min);8. width (um) (max);8. width (um) (avg);9. Inspection Time
HRH14721038;HE_1_2_O;1;1297.16116491889;1885.94985146756;0.208358351941662;0.988333800896783;34.7946998663247;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.44140005856752;"1";0;0;"Wire Sweep";[1598, 1629, 1581, 1627, 1619, 1634, 1591, 1566, 1633];1566;1634;1608.6667;[0.799807931787998, 0.752601604201364, 0.815386617111815, 0.771239720344718, 0.769351018428639, 0.739619968987504, 0.729110325884432, 0.812890948276517, 0.776379898535665];0.729110325884432;0.815386617111815;0.7740;[177, 202, 183, 189, 191, 181, 189, 192, 169];169;202;185.8889;[4065, 3525, 3619, 3723, 3875, 3529, 3513, 3399, 3368];3368;4065;3624.0000;[123, 122, 121, 121, 119, 119, 120, 118, 118];118;123;120.1111;[116, 100, 95, 108, 127, 106, 51, 49, 74];49;127;91.7778;[116, 100, 95, 108, 127, 106, 51, 49, 74];49;127;91.7778;0;0;0;0.0000;0;0;0;0.0000;79.153300030157;"1";0;0;0.719000119715929;"1";0;0;0.783000141382217;"1";0;0;0.680499942973256;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.720000127330422;"1";0;0;0.749300001189113;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 28.8, 28.8, 28.8, 27.2, 28.8, 30.4, 30.4, 30.4];27.2;32;29.5111;4.0525000076741
HRH14721038;HE_2_1_O;1;1332.08820309671;1884.28297972259;0.170052425690503;0.988711976941374;25.1933999825269;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.4767999574542;"1";0;0;"Wire Sweep";[1571, 1505, 1554, 1580, 1528, 1607, 1579, 1533, 1583];1505;1607;1560.0000;[0.76908106811225, 0.795991330031093, 0.701158232421209, 0.78029906146294, 0.784699662280331, 0.706307195842776, 0.69924956017623, 0.755255087036935, 0.781945573176733];0.69924956017623;0.795991330031093;0.7527;[165, 156, 161, 173, 173, 135, 144, 129, 137];129;173;152.5556;[4728, 4576, 4653, 4448, 4384, 4730, 4426, 4670, 4298];4298;4730;4545.8889;[123, 124, 122, 120, 120, 120, 123, 118, 116];116;124;120.6667;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;88.6190999299288;"1";0;0;1.44099979661405;"1";0;0;0.677300151437521;"1";0;0;0.835399841889739;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.909499824047089;"1";0;0;1.13740004599094;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 32, 32, 28.8, 30.4, 32, 32, 33.6, 32];28.8;33.6;31.2889;16.2029999773949
HRH14721038;HE_1_1_O;1;1311.98719781688;1895.6565835354;0.259519485424814;0.981524474450723;34.7975001204759;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.96829997003078;"1";0;0;"Wire Sweep";[1566, 1585, 1548, 1543, 1549, 1590, 1573, 1587, 1577];1543;1590;1568.6667;[0.778499153613728, 0.794205325986134, 0.839633948893643, 0.780625657349386, 0.805829568214839, 0.73920214485614, 0.761835494025103, 0.716990543282457, 0.77942990180531];0.716990543282457;0.839633948893643;0.7774;[157, 166, 172, 171, 165, 189, 165, 162, 154];154;189;166.7778;[4640, 4583, 4317, 4306, 4387, 2738, 2768, 2858, 2891];2738;4640;3720.8889;[121, 127, 121, 122, 120, 121, 121, 118, 117];117;127;120.8889;[131, 131, 131, 131, 131, 46, 45, 48, 51];45;131;93.8889;[131, 131, 131, 131, 131, 46, 45, 48, 51];45;131;93.8889;0;0;0;0.0000;0;0;0;0.0000;38.4258001577109;"1";0;0;0.807800097391009;"1";0;0;0.697599956765771;"1";0;0;0.224899966269732;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.852500088512897;"1";0;0;1.00639997981489;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 32, 27.2, 28.8, 30.4, 28.8, 25.6, 28.8, 30.4];25.6;32;28.9778;4.97180013917387
HRH14721038;HE_2_2_O;1;1310.5743758144;1874.21899245722;0.391094831839856;0.990588865173748;30.0694999750704;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.10409993492067;"1";0;0;"Wire Sweep";[1583, 1559, 1543, 1558, 1504, 1676, 1633, 1609, 1580];1504;1676;1582.7778;[0.746098984696112, 0.755095032728761, 0.797912896674582, 0.735879813052773, 0.77719131151396, 0.723417206224318, 0.746754395607062, 0.71816930014619, 0.776042870761304];0.71816930014619;0.797912896674582;0.7530;[199, 212, 225, 188, 205, 189, 177, 193, 194];177;225;198.0000;[3888, 3852, 4173, 4374, 3769, 3615, 3699, 3091, 3737];3091;4374;3799.7778;[121, 122, 123, 121, 120, 120, 122, 119, 119];119;123;120.7778;[131, 99, 131, 131, 94, 87, 118, 54, 88];54;131;103.6667;[131, 99, 131, 131, 94, 87, 118, 54, 88];54;131;103.6667;0;0;0;0.0000;0;0;0;0.0000;35.0983999669552;"1";0;0;0.648299930617213;"1";0;0;0.210700090974569;"1";0;0;0.767700141295791;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.996999908238649;"1";0;0;0.366899883374572;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 30.4, 28.8, 30.4, 32, 30.4, 28.8, 25.6, 33.6];25.6;33.6;29.6889;4.75220009684563
HRH14721038;HE_4_1_O;1;1322.93666727792;1892.60042071618;-0.00548237904998748;0.982166667588686;30.2365999668837;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;9.83750005252659;"1";0;0;"Wire Sweep";[1545, 1565, 1619, 1572, 1543, 1557, 1601, 1571, 1586];1543;1619;1573.2222;[0.728002427548248, 0.720398665310556, 0.699146444890043, 0.768903382337002, 0.740749042929742, 0.804483427083041, 0.743472139657613, 0.782916730977459, 0.746931188773007];0.699146444890043;0.804483427083041;0.7483;[189, 180, 177, 184, 171, 186, 166, 193, 186];166;193;181.3333;[4587, 4453, 4469, 4456, 4486, 4385, 4473, 4369, 4397];4369;4587;4452.7778;[124, 121, 123, 120, 120, 123, 120, 120, 118];118;124;121.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;39.7642001044005;"1";0;0;0.613200012594461;"1";0;0;0.288099981844425;"1";0;0;0.274500111117959;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.500600086525083;"1";0;0;0.742299947887659;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 32, 28.8, 30.4, 28.8, 30.4, 28.8, 30.4, 32];27.2;32;29.8667;6.86189997941256
HRH14721038;HE_3_2_O;1;1292.11027833115;1885.02827179151;0.216277773044137;0.987060006688495;24.5413999073207;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.53630003519356;"1";0;0;"Wire Sweep";[1578, 1583, 1562, 1603, 1597, 1628, 1611, 1603, 1614];1562;1628;1597.6667;[0.730326293873721, 0.740614786783542, 0.791551706994871, 0.75807096052525, 0.714230525418115, 0.705574333738269, 0.744513096977881, 0.722678700622091, 0.717496059861817];0.705574333738269;0.791551706994871;0.7361;[205, 221, 193, 189, 211, 194, 182, 207, 197];182;221;199.8889;[2933, 2891, 3084, 3256, 3373, 3804, 3097, 3860, 3721];2891;3860;3335.4444;[124, 123, 123, 122, 119, 122, 121, 117, 119];117;124;121.1111;[48, 44, 48, 49, 74, 82, 52, 131, 131];44;131;73.2222;[48, 44, 48, 49, 74, 82, 52, 131, 131];44;131;73.2222;0;0;0;0.0000;0;0;0;0.0000;55.873999837786;"1";0;0;0.218300148844719;"1";0;0;0.816300045698881;"1";0;0;0.342000043019652;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.311800045892596;"1";0;0;0.302999978885055;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 30.4, 25.6, 30.4, 30.4, 30.4, 32, 28.8];25.6;32;29.9200;5.0560999661684
HRH14721038;HE_3_1_O;1;1309.33935126255;1896.51848569704;0.279358638026817;0.981401815692138;49.1554001346231;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.67580004967749;"1";0;0;"Wire Sweep";[1605, 1549, 1548, 1524, 1560, 1581, 1551, 1568, 1601];1524;1605;1565.2222;[0.730804262335331, 0.789564464418541, 0.776159178168317, 0.825897245291433, 0.75790818910403, 0.705500585812857, 0.756166055205145, 0.750001733970258, 0.744001144580219];0.705500585812857;0.825897245291433;0.7596;[186, 188, 219, 184, 187, 202, 208, 200, 201];184;219;197.2222;[4483, 4345, 4277, 4378, 4263, 4313, 4203, 4334, 4782];4203;4782;4375.3333;[127, 122, 122, 121, 121, 122, 120, 116, 121];116;127;121.3333;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;30.7485999073833;"1";0;0;0.447400147095323;"1";0;0;0.508100027218461;"1";0;0;0.369799789041281;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.69619994610548;"1";0;0;0.329300062730908;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 28.8, 30.4, 30.4, 30.4, 28.8, 32, 32, 35.2];28.8;35.2;31.1111;4.57119988277555
HRH14721038;HE_4_2_O;1;1308.66955264042;1871.03901371988;0.425980346332897;0.983461842081653;78.4851000644267;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.84079997800291;"1";0;0;"Wire Sweep";[1508, 1568, 1531, 1537, 1572, 1610, 1542, 1610, 1559];1508;1610;1559.6667;[0.759692344951985, 0.768659483212881, 0.792212048360006, 0.773758463137657, 0.758792055365613, 0.724271712872329, 0.771278682964086, 0.755061462869734, 0.732162185489401];0.724271712872329;0.792212048360006;0.7595;[183, 188, 198, 208, 237, 207, 177, 198, 202];177;237;199.7778;[2751, 2957, 2657, 2717, 2764, 2756, 3058, 2843, 2705];2657;3058;2800.8889;[124, 123, 122, 120, 119, 119, 121, 118, 117];117;124;120.3333;[47, 46, 45, 44, 46, 45, 44, 45, 45];44;47;45.2222;[47, 46, 45, 44, 46, 45, 44, 45, 45];44;47;45.2222;0;0;0;0.0000;0;0;0;0.0000;39.98770006001;"1";0;0;0.235299812629819;"1";0;0;0.627100002020597;"1";0;0;0.331899849697948;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.527899945154786;"1";0;0;0.224700197577477;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 27.2, 28.8, 27.2, 28.8, 32, 32, 32];27.2;32;29.6889;7.66469980590045
HRH14721038;HE_5_2_O;1;1288.85630939387;1877.46892578969;0.295359805003845;0.987368941994632;53.5228000953794;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;7.79040018096566;"1";0;0;"Wire Sweep";[1559, 1585, 1511, 1589, 1569, 1636, 1580, 1578, 1569];1511;1636;1575.1111;[0.731441272345107, 0.75725485522989, 0.767377693316525, 0.729795082465354, 0.794427636468713, 0.696790718140293, 0.763667917539247, 0.697931472142568, 0.72949469747143];0.696790718140293;0.794427636468713;0.7409;[155, 231, 195, 197, 182, 168, 219, 222, 208];155;231;197.4444;[2720, 2706, 2838, 3072, 2875, 2866, 2781, 2852, 3239];2706;3239;2883.2222;[122, 121, 122, 122, 124, 120, 122, 118, 118];118;124;121.0000;[48, 45, 44, 46, 43, 48, 43, 44, 76];43;76;48.5556;[48, 45, 44, 46, 43, 48, 43, 44, 76];43;76;48.5556;0;0;0;0.0000;0;0;0;0.0000;35.7401000801474;"1";0;0;0.301499851047993;"1";0;0;0.266300048679113;"1";0;0;0.261700013652444;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.23870007134974;"1";0;0;0.195000087842345;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 28.8, 30.4, 32, 32, 32, 30.4, 27.2];27.2;32;30.2222;2.21459986642003
