;;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Row 1;4. Column 1;5. Angle 1;6. Width 1;7. Height 1;8. Row 2;9. Column 2;10. Angle 2;11. Width 2;12. Height 2;13. Center X;14. Center Y;15. Orientation;16. Row Difference;17. Column Difference;18. Distance;19. Angle Difference;20. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. width (um);10. width (um) (min);10. width (um) (max);10. width (um) (avg);11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. contlength;8. contlength (min);8. contlength (max);8. contlength (avg);9. inner_radius;9. inner_radius (min);9. inner_radius (max);9. inner_radius (avg);10. bulkiness;10. bulkiness (min);10. bulkiness (max);10. bulkiness (avg);11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. inner_radius (um);8. inner_radius (um) (min);8. inner_radius (um) (max);8. inner_radius (um) (avg);9. Offset X;10. Offset Y;11. Offset Theta;12. Inspection Time;1. Defect;2. N_Defect;3. Diameter FAIL (um)(FM);3. Diameter FAIL (um)(FM) (min);3. Diameter FAIL (um)(FM) (max);3. Diameter FAIL (um)(FM) (avg);4. Diameter ALL (um)(FM);4. Diameter ALL (um)(FM) (min);4. Diameter ALL (um)(FM) (max);4. Diameter ALL (um)(FM) (avg);5. Area ALL (um2)(FM);5. Area ALL (um2)(FM) (min);5. Area ALL (um2)(FM) (max);5. Area ALL (um2)(FM) (avg);6. Cummulative Area (um2)(FM);7. Inspection Time;1. Defect;2. N_Defect;3. Diameter FAIL PD (um)(FM);3. Diameter FAIL PD (um)(FM) (min);3. Diameter FAIL PD (um)(FM) (max);3. Diameter FAIL PD (um)(FM) (avg);4. Diameter FAIL Non-Act (um)(FM);4. Diameter FAIL Non-Act (um)(FM) (min);4. Diameter FAIL Non-Act (um)(FM) (max);4. Diameter FAIL Non-Act (um)(FM) (avg);5. Area FAIL (um)(FM);5. Area FAIL (um)(FM) (min);5. Area FAIL (um)(FM) (max);5. Area FAIL (um)(FM) (avg);6. Diameter ALL (um)(FM);6. Diameter ALL (um)(FM) (min);6. Diameter ALL (um)(FM) (max);6. Diameter ALL (um)(FM) (avg);7. Area ALL (um2)(FM);7. Area ALL (um2)(FM) (min);7. Area ALL (um2)(FM) (max);7. Area ALL (um2)(FM) (avg);8. Cummulative Area (um2)(FM);9. Inspection Time
HRH14440978;HE_2_2_L;"1";1;2985385;2985385;2985385;2985385;2985385.0000;7642585.6;7642585.6;7642585.6;7642585.6;7642585.6000;-1.28422458601;-1.28422458601;-1.28422458601;-1.2842;11.3271000009263;"1";0;1285.81559748762;1876.87120858259;0.487783705792902;4029.7282901608;1987.38279438862;1416.04780936952;1878.6238150115;0.494802180442269;5085.6441063429;3434.86726084318;1350.93170342857;1877.74751179704;-1.55733958968829;-208.37153901104;-2.80417028625889;208.390406786933;-0.0070184746493675;86.5353999979561;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.599278426204462, 0.64400368780979, 0.667282308347616, 0.65531048795593, 0.669189750239821, 0.675050064713065, 0.695208825225392, 0.672806618237597, 0.744232614335119];0.599278426204462;0.744232614335119;0.6692;[24.8, 30.4, 28.8, 30.4, 28.8, 28.8, 30.4, 30.4, 30.4];24.8;30.4;29.2444;[64, 62.4, 64, 64, 62.4, 65.6, 64, 65.6, 64];62.4;65.6;64.0000;3.29589999455493;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.80869999551214;"1";1;33338;33338;33338;33338;33338.0000;85345.28;85345.28;85345.28;85345.28;85345.2800;-4.72406665216106;-4.72406665216106;-4.72406665216106;-4.7241;5.6;5.6;5.6;5.6000;2853.29980202772;-2199.55975763393;-270.669081307325;8.44360000337474;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;134.588700006134;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;15.099399999599
HRH14440978;HE_2_1_L;"1";1;2988704;2988704;2988704;2988704;2988704.0000;7651082.24;7651082.24;7651082.24;7651082.24;7651082.2400;-1.72368667487293;-1.72368667487293;-1.72368667487293;-1.7237;14.0921999991406;"1";0;1285.24829850101;1888.33347608059;0.0531767317495011;4029.95803191443;1988.61790491676;1416.62581755497;1891.06522955514;0.0490379302293395;5088.46012785425;3434.58005285981;1350.93705802799;1889.69935281787;-1.55000616497578;-210.204030486336;-4.37080555929169;210.249467000365;0.00413880152016162;85.3938000072958;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.621454611876882, 0.638027492782542, 0.623990088230667, 0.660764019732657, 0.645338857797099, 0.648525546985902, 0.65355998473252, 0.62454286895623, 0.695050624985211];0.621454611876882;0.695050624985211;0.6457;[30.4, 28, 30.4, 30.4, 30.4, 28.8, 30.4, 29.6, 30.4];28;30.4;29.8667;[65.6, 64, 65.6, 65.6, 64, 65.6, 64, 64, 65.6];64;65.6;64.8889;2.62320000911132;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.97490000957623;"1";1;34936;34936;34936;34936;34936.0000;89436.16;89436.16;89436.16;89436.16;89436.1600;-5.76813673323153;-5.76813673323153;-5.76813673323153;-5.7681;5.6;5.6;5.6;5.6000;2900.70909090909;-2236.05509503091;-330.489890468544;7.70380000176374;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;74.26470000064;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;12.185400002636
HRH14440978;HE_1_1_L;"1";1;2990343;2990343;2990343;2990343;2990343.0000;7655278.08;7655278.08;7655278.08;7655278.08;7655278.0800;-1.36796088922407;-1.36796088922407;-1.36796088922407;-1.3680;7.52329999522772;"1";0;1275.3431663405;1905.82988868398;0.40904085552759;4030.00495100336;1988.59008703858;1406.64805509462;1909.21629318433;0.42361310034445;5081.62375402433;3432.82628384699;1340.99561071756;1907.52309093415;-1.54501165102169;-210.087822006591;-5.41824720055483;210.157679750704;-0.0145722448168598;93.6819999915315;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.660396996832311, 0.671621905203123, 0.625735300797749, 0.6335381012076, 0.687608460906533, 0.662760360830428, 0.678193299696683, 0.624554200071643, 0.700083281757184];0.624554200071643;0.700083281757184;0.6605;[30.4, 31.2, 29.6, 30.4, 31.2, 29.6, 31.2, 29.6, 30.4];29.6;31.2;30.4000;[65.6, 65.6, 67.2, 64, 65.6, 65.6, 64, 64, 64];64;67.2;65.0667;2.55659999675117;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.59109999751672;"1";1;33406;33406;33406;33406;33406.0000;85519.36;85519.36;85519.36;85519.36;85519.3600;-4.92912875298468;-4.92912875298468;-4.92912875298468;-4.9291;5.6;5.6;5.6;5.6000;2882.2742740825;-2192.44418367958;-282.418274222605;8.53700000152458;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;94.1310999915004;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;23.0717999947956
HRH14440978;HE_1_2_L;"1";1;2986828;2986828;2986828;2986828;2986828.0000;7646279.68;7646279.68;7646279.68;7646279.68;7646279.6800;-1.65504854203251;-1.65504854203251;-1.65504854203251;-1.6550;8.48660001065582;"1";0;1273.45755370431;1889.91662206585;0.127239546093914;4029.48006716731;1987.42110076503;1402.37327899198;1890.87159387323;0.165950108796705;5081.27771655988;3434.79750781089;1337.91541634814;1890.39410796954;-1.56338874065286;-206.265160460262;-1.52795489179553;206.270819714881;-0.0387105627027912;33.1194000027608;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.683852449025842, 0.661045254063741, 0.672791465122314, 0.649166179685819, 0.718015851423058, 0.681815710931575, 0.68087032769136, 0.703963380072717, 0.711174952924186];0.649166179685819;0.718015851423058;0.6847;[30.4, 25.6, 30.4, 26.4, 30.4, 30.4, 30.4, 31.2, 29.6];25.6;31.2;29.4222;[65.6, 67.2, 64, 65.6, 65.6, 65.6, 64, 65.6, 64];64;67.2;65.2444;2.03490001149476;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.02819998958148;"1";1;32577;32577;32577;32577;32577.0000;83397.12;83397.12;83397.12;83397.12;83397.1200;-4.80422180811474;-4.80422180811474;-4.80422180811474;-4.8042;5.6;5.6;5.6;5.6000;2851.48609141419;-2161.88304632102;-275.261633449684;6.78930000867695;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;43.0265000031795;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.8910999958171
HRH14440978;HE_3_1_L;"1";1;2990614;2990614;2990614;2990614;2990614.0000;7655971.84;7655971.84;7655971.84;7655971.84;7655971.8400;-1.15265163090807;-1.15265163090807;-1.15265163090807;-1.1527;11.895599993295;"1";0;1256.68810890332;1900.86657993559;0.614779819495833;4030.0629860237;1988.54928350829;1388.00099034417;1901.63354556676;0.518765966244989;5083.00655321378;3433.70599989207;1322.34454962375;1901.25006275117;-1.564955643829;-210.100610305355;-1.22714500986804;210.104193998021;0.0960138532508441;69.892700004857;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.651967601420632, 0.675021767211664, 0.6534343286083, 0.687254591258384, 0.691161022872648, 0.66941524130607, 0.689465055295955, 0.689478807692987, 0.712648737838639];0.651967601420632;0.712648737838639;0.6800;[30.4, 30.4, 30.4, 31.2, 30.4, 30.4, 30.4, 30.4, 31.2];30.4;31.2;30.5778;[65.6, 67.2, 62.4, 65.6, 64, 64, 65.6, 65.6, 67.2];62.4;67.2;65.2444;2.39579999470152;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.87020001269411;"1";1;33362;33362;33362;33362;33362.0000;85406.72;85406.72;85406.72;85406.72;85406.7200;-4.48312452515313;-4.48312452515313;-4.48312452515313;-4.4831;5.6;5.6;5.6;5.6000;2877.83125711888;-2157.99187099095;-256.864114322866;9.50620000367053;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;158.965700000408;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.5072999983095
HRH14440978;HE_4_1_L;"1";1;2988911;2988911;2988911;2988911;2988911.0000;7651612.16;7651612.16;7651612.16;7651612.16;7651612.1600;-1.80996404289043;-1.80996404289043;-1.80996404289043;-1.8100;5.29220000316855;"1";0;1278.20393533304;1881.50866441151;-0.0300758236624593;4029.95594030026;1988.80916284895;1410.38256446381;1883.55578443039;-0.0128441908535964;5086.74545590831;3435.36223604316;1344.29324989842;1882.53222442095;-1.55531003843307;-211.485806609233;-3.27539203020679;211.511168948851;-0.0172316328088629;58.8803999999072;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.607822224654166, 0.634476146851144, 0.650191162138946, 0.627456778074267, 0.668210600286144, 0.64147024571151, 0.664193309339511, 0.647257049777951, 0.673547673069782];0.607822224654166;0.673547673069782;0.6461;[29.6, 30.4, 31.2, 29.6, 30.4, 29.6, 30.4, 30.4, 30.4];29.6;31.2;30.2222;[62.4, 65.6, 64, 65.6, 64, 65.6, 65.6, 67.2, 65.6];62.4;67.2;65.0667;2.39510000392329;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.57039999996778;"1";1;34910;34910;34910;34910;34910.0000;89369.6;89369.6;89369.6;89369.6;89369.6000;-5.66311890714353;-5.66311890714353;-5.66311890714353;-5.6631;5.6;5.6;5.6;5.6000;2894.75749069035;-2221.37757662561;-324.472812260064;7.14879999577533;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;129.61859999632;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;19.4765999913216
HRH14440978;HE_4_2_L;"1";1;2985488;2985488;2985488;2985488;2985488.0000;7642849.28;7642849.28;7642849.28;7642849.28;7642849.2800;-1.38423986653084;-1.38423986653084;-1.38423986653084;-1.3842;12.3871999967378;"1";0;1282.94064751908;1870.11242732321;0.384111961608391;4029.64993554103;1987.40509432945;1411.7058355875;1873.26997873148;0.428904220374938;5086.41707215985;3433.91221506578;1347.32324155329;1871.69120302735;-1.54627946174168;-206.024300909479;-5.05208225324022;206.086234621172;-0.0447922587665465;32.2240999958012;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.623379041498783, 0.686781203570747, 0.65824506923866, 0.651085931828552, 0.693040622038248, 0.655268268804554, 0.693128116575576, 0.718358120381146, 0.699549190340823];0.623379041498783;0.718358120381146;0.6754;[29.6, 27.2, 24.8, 28, 30.4, 30.4, 27.2, 30.4, 28.8];24.8;30.4;28.5333;[62.4, 65.6, 67.2, 65.6, 64, 62.4, 65.6, 65.6, 64];62.4;67.2;64.7111;2.88220000220463;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;9.22770000761375;"1";1;32729;32729;32729;32729;32729.0000;83786.24;83786.24;83786.24;83786.24;83786.2400;-4.68022508300026;-4.68022508300026;-4.68022508300026;-4.6802;5.6;5.6;5.6;5.6000;2835.48842922179;-2178.99521525253;-268.15714442718;11.8164999876171;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;105.702599990764;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;14.533699999447
HRH14440978;HE_3_2_L;"1";1;2988360;2988360;2988360;2988360;2988360.0000;7650201.6;7650201.6;7650201.6;7650201.6;7650201.6000;-1.63297634375853;-1.63297634375853;-1.63297634375853;-1.6330;11.3371000043117;"1";0;1261.37516166065;1882.15398627678;0.147728578547669;4029.73916912786;1987.58543775586;1390.58304226394;1885.79597554616;0.160550325100551;5082.59916868997;3431.2917749593;1325.97910196229;1883.97498091147;-1.54261673604754;-206.732608965276;-5.8271828310164;206.814718212548;-0.0128217465528822;66.7894000071101;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.662855983832447, 0.628179864777503, 0.677166513242754, 0.667229541212685, 0.682112385081883, 0.612071362856138, 0.666969573682274, 0.659500356118151, 0.67671110619298];0.612071362856138;0.682112385081883;0.6592;[31.2, 24.8, 26.4, 25.6, 24.8, 27.2, 25.6, 27.2, 30.4];24.8;31.2;27.0222;[65.6, 64, 65.6, 67.2, 64, 65.6, 64, 65.6, 64];64;67.2;65.0667;2.18280000262894;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.25960000150371;"1";1;32130;32130;32130;32130;32130.0000;82252.8;82252.8;82252.8;82252.8;82252.8000;-5.26403998691285;-5.26403998691285;-5.26403998691285;-5.2640;5.6;5.6;5.6;5.6000;2845.09450357921;-2134.25404295051;-301.607274438207;9.05709998914972;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;57.6853999955347;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;53.5824999969918
HRH14440978;HE_6_2_L;"1";1;2985448;2985448;2985448;2985448;2985448.0000;7642746.88;7642746.88;7642746.88;7642746.88;7642746.8800;-1.22334190699978;-1.22334190699978;-1.22334190699978;-1.2233;9.35839999874588;"1";0;1281.65885805089;1871.11697364085;0.550642743448485;4029.75698579611;1987.57726303089;1411.89576707176;1872.89463555323;0.549104855827672;5085.58537359871;3434.82302690958;1346.77731256133;1872.00580459704;-1.55714772640289;-208.379054433385;-2.84425905981552;208.398464812366;0.00153788762081264;63.947200003895;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.594010280768851, 0.575922892468594, 0.615821564255612, 0.631173465406137, 0.691353713546633, 0.693283204750783, 0.70986802475903, 0.687476705700552, 0.740593410182047];0.575922892468594;0.740593410182047;0.6599;[24, 24, 24, 25.6, 29.6, 30.4, 30.4, 30.4, 29.6];24;30.4;27.5556;[64, 64, 62.4, 64, 65.6, 67.2, 64, 64, 65.6];62.4;67.2;64.5333;2.74120000540279;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;4.85719999414869;"1";1;34559;34559;34559;34559;34559.0000;88471.04;88471.04;88471.04;88471.04;88471.0400;-5.14133136533919;-5.14133136533919;-5.14133136533919;-5.1413;5.6;5.6;5.6;5.6000;2874.4074770682;-2221.14593593565;-294.576588312169;13.8253000041004;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;89.5911999978125;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;30.7567000127165
