;;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;Unbonded;Unbonded;Unbonded;Unbonded;Missing;Missing;Missing;Missing;Broken;Broken;Broken;Broken;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;NSOP;NSOP;NSOP;NSOP;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep
HRH14440978;HE_1_5_O;1;1312.54017855507;1920.20595280356;0.180016707949802;0.993724967175623;17.191000006278;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.06129999808036;"1";0;0;"Wire Sweep";[1640, 1653, 1699, 1630, 1709, 1652, 1700, 1669, 1687];1630;1709;1671.0000;[0.754780110428997, 0.754626859710822, 0.715262406518082, 0.777217618217297, 0.691951531166717, 0.790241344101855, 0.803428277399294, 0.781094845231955, 0.758785835823738];0.691951531166717;0.803428277399294;0.7586;[174, 204, 181, 190, 161, 177, 179, 172, 168];161;204;178.4444;[4078, 4038, 4117, 4035, 4145, 4201, 4027, 4045, 4008];4008;4201;4077.1111;[123, 122, 123, 122, 121, 124, 123, 119, 119];119;124;121.7778;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;17.8211000020383;"1";0;0;0.575999991269782;"1";0;0;1.18010000733193;"1";0;0;0.794399995356798;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.798200009739958;"1";0;0;0.35780000325758;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 30.4, 28.8, 28.8, 30.4, 32, 28.8, 28.8, 30.4];27.2;32;29.5111;7.40590000350494
HRH14440978;HE_2_5_O;1;1331.4252021421;1910.35844693057;-0.571942743501025;0.990747550038932;33.0401000101119;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.56239999725949;"1";0;0;"Wire Sweep";[1699, 1687, 1690, 1646, 1632, 1685, 1636, 1662, 1607];1607;1699;1660.4444;[0.682066187535174, 0.721609388761583, 0.72221814366383, 0.767255935329554, 0.771876729000876, 0.768206504655204, 0.785449250741987, 0.763805648348253, 0.819426363384998];0.682066187535174;0.819426363384998;0.7558;[163, 183, 174, 192, 175, 154, 159, 173, 165];154;192;170.8889;[4301, 4259, 4271, 4159, 4072, 2971, 2901, 2877, 2663];2663;4301;3608.2222;[126, 123, 122, 121, 120, 120, 121, 119, 117];117;126;121.0000;[131, 131, 131, 131, 131, 44, 44, 44, 41];41;131;92.0000;[131, 131, 131, 131, 131, 44, 44, 44, 41];41;131;92.0000;0;0;0;0.0000;0;0;0;0.0000;14.70889999473;"1";0;0;0.388500004191883;"1";0;0;0.265199996647425;"1";0;0;0.640300000668503;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.501299989991821;"1";0;0;0.758599999244325;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[33.6, 30.4, 28.8, 32, 27.2, 27.2, 27.2, 27.2, 30.4];27.2;33.6;29.3333;18.0853000056231
HRH14440978;HE_1_6_O;1;1295.11046791747;1907.71025546899;-0.142121522440964;0.994570698008403;47.5709000020288;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.09930000710301;"1";0;0;"Wire Sweep";[1705, 1706, 1681, 1692, 1697, 1708, 1687, 1700, 1654];1654;1708;1692.2222;[0.737905064624244, 0.740327622227259, 0.798484240572562, 0.751627071140241, 0.753136345690901, 0.795632662951738, 0.817379636825746, 0.808105532479794, 0.796165208219669];0.737905064624244;0.817379636825746;0.7776;[189, 180, 205, 207, 199, 195, 178, 184, 165];165;207;189.1111;[4066, 4218, 4037, 3988, 4057, 4138, 4085, 4079, 4016];3988;4218;4076.0000;[124, 121, 122, 122, 120, 121, 122, 120, 117];117;124;121.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;15.0848999910522;"1";0;0;0.417200004449114;"1";0;0;0.229199999012053;"1";0;0;0.908799993339926;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.635799995507114;"1";0;0;0.317599988193251;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 28.8, 28.8, 27.2, 28.8, 28.8, 30.4, 33.6];27.2;33.6;29.5111;3.48710000980645
HRH14440978;HE_3_5_O;1;1305.78834650375;1919.52763607453;-0.252515344526885;0.989305263495424;17.5165999971796;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.59369999205228;"1";0;0;"Wire Sweep";[1583, 1594, 1678, 1581, 1645, 1596, 1583, 1579, 1617];1579;1678;1606.2222;[0.776518160268689, 0.729786475110882, 0.733728213397655, 0.773547707292973, 0.801245342330825, 0.747731976127268, 0.769215360808727, 0.763883293516448, 0.825054245077849];0.729786475110882;0.825054245077849;0.7690;[186, 202, 178, 187, 186, 187, 186, 203, 159];159;203;186.0000;[4027, 3915, 3740, 4042, 3993, 3792, 3982, 3895, 4001];3740;4042;3931.8889;[122, 121, 121, 121, 121, 122, 120, 118, 118];118;122;120.4444;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;25.6047999864677;"1";0;0;0.622099993051961;"1";0;0;0.536799998371862;"1";0;0;0.274299993179739;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.416000009863637;"1";0;0;0.26590000197757;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 28.8, 30.4, 27.2, 30.4, 28.8, 28.8, 28.8];27.2;30.4;29.1556;2.6001000078395
HRH14440978;HE_4_6_O;1;1307.03083531228;1895.1020822318;-0.12161849009227;0.986032968426315;18.5207999893464;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.6203000015812;"1";0;0;"Wire Sweep";[1658, 1590, 1681, 1632, 1674, 1643, 1620, 1614, 1583];1583;1681;1632.7778;[0.755522817520614, 0.779134867656308, 0.708485158514454, 0.769525274786438, 0.74905951526129, 0.79637640025651, 0.808901386625706, 0.784856144146104, 0.836957110733309];0.708485158514454;0.836957110733309;0.7765;[193, 251, 217, 215, 211, 210, 201, 186, 205];186;251;209.8889;[4126, 4058, 4143, 4103, 4171, 4027, 4031, 4096, 3786];3786;4171;4060.1111;[122, 121, 121, 121, 120, 120, 121, 117, 117];117;122;120.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;18.985699993209;"1";0;0;0.698000003467314;"1";0;0;0.264400005107746;"1";0;0;0.286700000287965;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.447200000053272;"1";0;0;0.373599992599338;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 28.8, 32, 30.4, 32, 30.4, 33.6, 32, 30.4];28.8;33.6;31.2889;2.17849999899045
HRH14440978;HE_4_5_O;1;1323.82018670775;1908.47947375881;-0.64123481672197;0.99217702148826;33.8836000009906;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.77310000092257;"1";0;0;"Wire Sweep";[1627, 1677, 1653, 1597, 1631, 1627, 1602, 1640, 1617];1597;1677;1630.1111;[0.75781342702788, 0.755702659592573, 0.733189831586532, 0.751773202644786, 0.778024461157493, 0.778955994872983, 0.758916194431237, 0.769887295214865, 0.792228838150902];0.733189831586532;0.792228838150902;0.7641;[178, 174, 181, 191, 158, 177, 183, 195, 194];158;195;181.2222;[4173, 4125, 4200, 4168, 4202, 4145, 4139, 4121, 4060];4060;4202;4148.1111;[123, 122, 122, 121, 119, 121, 121, 118, 118];118;123;120.5556;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;17.6630999922054;"1";0;0;0.548600000911392;"1";0;0;0.601799998548813;"1";0;0;0.623899992206134;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.732800006517209;"1";0;0;0.324799999361858;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 32, 30.4, 28.8, 32, 28.8, 27.2, 28.8, 30.4];27.2;32;29.6889;3.53509999695234
HRH14440978;HE_3_6_O;1;1292.36595778041;1900.66284707227;-0.45250520364087;0.988133270826111;19.2260000039823;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.27080000028946;"1";0;0;"Wire Sweep";[1592, 1615, 1670, 1589, 1630, 1594, 1651, 1656, 1589];1589;1670;1620.6667;[0.682642051937983, 0.752752703921638, 0.714059459354915, 0.767495513785525, 0.772524765384546, 0.744428660287257, 0.774906540666858, 0.732096004976204, 0.801936752327595];0.682642051937983;0.801936752327595;0.7492;[209, 202, 212, 231, 229, 226, 229, 246, 229];202;246;223.6667;[3815, 4077, 4086, 4043, 3896, 4010, 2822, 2711, 2691];2691;4086;3572.3333;[123, 121, 121, 121, 119, 121, 120, 116, 116];116;123;119.7778;[131, 131, 131, 131, 131, 131, 48, 45, 46];45;131;102.7778;[131, 131, 131, 131, 131, 131, 48, 45, 46];45;131;102.7778;0;0;0;0.0000;0;0;0;0.0000;16.0099999920931;"1";0;0;1.10189999395516;"1";0;0;0.575400001253001;"1";0;0;1.10149999090936;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.353799987351522;"1";0;0;0.31549998675473;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 30.4, 32, 30.4, 30.4, 30.4, 33.6];30.4;33.6;30.9333;2.11719999788329
HRH14440978;HE_5_5_O;1;1302.99027221455;1918.7125835539;-0.199790071973741;0.993624800214988;16.6228000016417;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.81770000199322;"1";0;0;"Wire Sweep";[1632, 1606, 1607, 1628, 1602, 1596, 1596, 1596, 1570];1570;1632;1603.6667;[0.731568623851288, 0.737092740260145, 0.740481360217066, 0.720190758633821, 0.760091834522649, 0.715865796098652, 0.743801971315534, 0.777905037038926, 0.793769640981667];0.715865796098652;0.793769640981667;0.7468;[190, 189, 200, 193, 207, 188, 181, 177, 187];177;207;190.2222;[3945, 4160, 3989, 3972, 4143, 4010, 4115, 4066, 3985];3945;4160;4042.7778;[123, 122, 120, 121, 121, 121, 122, 118, 118];118;123;120.6667;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;51.2574000022141;"1";0;0;0.426900005550124;"1";0;0;0.590199997532181;"1";0;0;0.517199994646944;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.90009999985341;"1";0;0;0.718199997209013;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 32, 32, 30.4, 30.4, 28.8, 28.8, 24];24;32;29.6889;3.26569999742787
HRH14440978;HE_6_6_O;1;1306.34509385414;1893.74257381975;-0.0727161692338807;0.991845921299841;48.8684000010835;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.06089999119285;"1";0;0;"Wire Sweep";[1598, 1563, 1660, 1613, 1633, 1648, 1646, 1576, 1639];1563;1660;1619.5556;[0.770658198498674, 0.79240877829891, 0.756637383481638, 0.759988638411108, 0.74300310820224, 0.785653590851313, 0.764814606085962, 0.832895701257571, 0.742385413038946];0.742385413038946;0.832895701257571;0.7720;[205, 202, 209, 223, 189, 167, 205, 178, 179];167;223;195.2222;[2906, 2877, 2774, 3425, 3949, 4199, 4039, 3929, 3952];2774;4199;3561.1111;[123, 122, 121, 121, 122, 124, 120, 119, 117];117;124;121.0000;[45, 45, 44, 84, 131, 131, 131, 131, 131];44;131;97.0000;[45, 45, 44, 84, 131, 131, 131, 131, 131];44;131;97.0000;0;0;0;0.0000;0;0;0;0.0000;32.8466000064509;"1";0;0;0.594400000409223;"1";0;0;0.226300006033853;"1";0;0;0.281600005109794;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.814600003650412;"1";0;0;0.481600000057369;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 28.8, 30.4, 30.4, 30.4, 30.4, 27.2, 30.4];27.2;30.4;29.6889;3.27590000233613
HRH14440978;HE_6_5_O;1;1320.71943615536;1908.54387184174;-0.526503427157318;0.970844270347683;18.2201999996323;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.31059999007266;"1";0;0;"Wire Sweep";[1637, 1622, 1657, 1627, 1632, 1612, 1598, 1560, 1663];1560;1663;1623.1111;[0.748962109511927, 0.765308158780947, 0.749115764106129, 0.820235696008763, 0.767100014287404, 0.77836135336244, 0.754511221682476, 0.809168975502824, 0.780497533821577];0.748962109511927;0.820235696008763;0.7748;[165, 129, 151, 155, 166, 181, 185, 146, 167];129;185;160.5556;[4171, 4014, 4103, 4035, 4103, 3007, 2741, 2680, 2862];2680;4171;3524.0000;[122, 122, 122, 121, 121, 121, 121, 119, 118];118;122;120.7778;[131, 131, 131, 131, 131, 43, 42, 42, 47];42;131;92.1111;[131, 131, 131, 131, 131, 43, 42, 42, 47];42;131;92.1111;0;0;0;0.0000;0;0;0;0.0000;9.08220000565052;"1";0;0;0.735499997972511;"1";0;0;0.371100002666935;"1";0;0;0.41340000461787;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.592299998970702;"1";0;0;0.839900007122196;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 28.8, 28.8, 28.8, 32, 27.2, 28.8, 30.4];27.2;32;29.5111;5.23860000248533
HRH14440978;HE_5_6_O;1;1285.99109922362;1906.43834884831;-0.472306753717959;0.994435420305038;39.6923000080278;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.18050000048243;"1";0;0;"Wire Sweep";[1702, 1621, 1684, 1640, 1584, 1609, 1659, 1557, 1644];1557;1702;1633.3333;[0.726556278205656, 0.734393944502918, 0.719633118503799, 0.777686929587646, 0.738732938213842, 0.768602589477972, 0.750809556725201, 0.785879679170195, 0.806589503764779];0.719633118503799;0.806589503764779;0.7565;[211, 219, 212, 215, 214, 200, 239, 218, 186];186;239;212.6667;[4053, 4098, 4203, 4181, 3942, 4002, 4301, 3971, 3967];3942;4301;4079.7778;[122, 121, 122, 120, 121, 121, 124, 117, 120];117;124;120.8889;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;17.6470000005793;"1";0;0;0.504700001329184;"1";0;0;0.69929999881424;"1";0;0;0.377499993192032;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.47110000741668;"1";0;0;0.34369999775663;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 32, 28.8, 32, 30.4, 30.4, 32, 22.4, 24];22.4;32;28.9778;3.75649999477901
HRH14440978;HE_8_6_O;1;1307.60996462923;1890.60383362272;0.182836231485921;0.98626540546617;31.8408000021009;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.10129999706987;"1";0;0;"Wire Sweep";[1642, 1675, 1622, 1645, 1650, 1626, 1620, 1649, 1668];1620;1675;1644.1111;[0.787887385997601, 0.798572570615845, 0.746399231509223, 0.811633914817654, 0.73697885532634, 0.766768787056382, 0.772236772162332, 0.763207898565677, 0.762373734159843];0.73697885532634;0.811633914817654;0.7718;[228, 214, 220, 217, 212, 219, 215, 201, 180];180;228;211.7778;[4216, 4145, 3955, 4057, 4195, 4223, 4250, 4207, 4127];3955;4250;4152.7778;[123, 123, 121, 123, 121, 122, 124, 119, 118];118;124;121.5556;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;13.206599993282;"1";0;0;0.285800007986836;"1";0;0;0.352499992004596;"1";0;0;0.239699991652742;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.421200005803257;"1";0;0;0.293300006887875;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 30.4, 28.8, 30.4, 32, 28.8, 30.4, 30.4];28.8;32;30.4000;2.54529999801889
HRH14440978;HE_8_5_O;1;1324.12603716767;1903.49799386903;-0.192264531718999;0.984965327238186;15.2151000074809;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.67490000603721;"1";0;0;"Good/OthersDefect";[1678, 1639, 1603, 1638, 1620, 1617, 1615, 1603, 1604];1603;1678;1624.1111;[0.730690422900525, 0.744879483273693, 0.75293244488744, 0.726676594160825, 0.745834174024911, 0.745127050857444, 0.756868890190974, 0.782165347018148, 0.799578139876979];0.726676594160825;0.799578139876979;0.7539;[204, 167, 182, 188, 213, 184, 179, 162, 170];162;213;183.2222;[2925, 2812, 2919, 2841, 2850, 2945, 2850, 2862, 2832];2812;2945;2870.6667;[124, 123, 123, 121, 120, 123, 122, 120, 120];120;124;121.7778;[44, 43, 46, 41, 43, 43, 45, 45, 44];41;46;43.7778;[44, 43, 46, 41, 43, 43, 45, 45, 44];41;46;43.7778;0;0;0;0.0000;0;0;0;0.0000;36.462300005951;"1";0;0;1.01520000316668;"1";0;0;0.495500004035421;"1";0;0;0.3458999999566;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.381499994546175;"1";0;0;0.480600006994791;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 30.4, 28.8, 30.4, 30.4, 28.8, 28.8, 28.8];28.8;30.4;29.5111;4.57610000739805
HRH14440978;HE_7_6_O;1;1285.61983892914;1902.18996580051;-0.402156110123256;0.98620721447729;26.6092000092613;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.3767999955453;"1";0;0;"Wire Sweep";[1611, 1619, 1619, 1648, 1590, 1632, 1667, 1587, 1576];1576;1667;1616.5556;[0.729860516786343, 0.709313642793446, 0.725680856599967, 0.782476278815988, 0.785841547328912, 0.725209641832155, 0.728249305642924, 0.781302356230261, 0.827540886727803];0.709313642793446;0.827540886727803;0.7551;[228, 234, 228, 236, 197, 181, 204, 182, 219];181;236;212.1111;[2779, 2768, 2879, 2860, 2735, 2863, 2715, 2876, 2674];2674;2879;2794.3333;[122, 123, 124, 122, 120, 120, 121, 118, 118];118;124;120.8889;[46, 53, 63, 57, 44, 44, 52, 47, 44];44;63;50.0000;[46, 53, 63, 57, 44, 44, 52, 47, 44];44;63;50.0000;0;0;0;0.0000;0;0;0;0.0000;35.6128999992507;"1";0;0;0.672499998472631;"1";0;0;0.258899992331862;"1";0;0;0.371100002666935;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.304799992591143;"1";0;0;0.287300004856661;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 28.8, 30.4, 30.4, 20.8, 32, 30.4];20.8;32;29.3333;2.03699999838136
HRH14440978;HE_7_5_O;1;1301.57808671036;1913.28871766716;-0.328878568814449;0.992930889018368;19.7084000101313;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.66569999803323;"1";0;0;"Wire Sweep";[1608, 1586, 1599, 1634, 1630, 1587, 1662, 1588, 1580];1580;1662;1608.2222;[0.721864603035769, 0.713309420558374, 0.734379527543409, 0.735539211847567, 0.766833278244851, 0.794878978741771, 0.787212231308487, 0.799043668841522, 0.820204095623743];0.713309420558374;0.820204095623743;0.7637;[198, 182, 169, 193, 171, 183, 172, 191, 176];169;198;181.6667;[2652, 2670, 2624, 2691, 3765, 3896, 3822, 3997, 3874];2624;3997;3332.3333;[124, 122, 121, 120, 121, 122, 120, 118, 117];117;124;120.5556;[43, 41, 41, 46, 131, 131, 131, 131, 131];41;131;91.7778;[43, 41, 41, 46, 131, 131, 131, 131, 131];41;131;91.7778;0;0;0;0.0000;0;0;0;0.0000;9.69289999920875;"1";0;0;0.267499999608845;"1";0;0;0.227099997573532;"1";0;0;0.276599996141158;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.806600000942126;"1";0;0;0.299699997412972;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 28.8, 28.8, 30.4, 28.8, 30.4, 30.4, 30.4, 28.8];27.2;30.4;29.3333;3.03100000019185
HRH14440978;HE_10_6_O;1;1308.65939591475;1890.43861546863;0.031712219156754;0.985016849147442;12.3748000041815;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.68929999927059;"1";0;0;"Wire Sweep";[1611, 1600, 1668, 1613, 1642, 1583, 1670, 1644, 1663];1583;1670;1632.6667;[0.757444045347396, 0.812127948170206, 0.710929246291308, 0.766272995215465, 0.81298598712838, 0.802675421950011, 0.746963897255477, 0.812582907441029, 0.739662362139648];0.710929246291308;0.81298598712838;0.7735;[235, 234, 206, 219, 218, 214, 189, 226, 195];189;235;215.1111;[4241, 4190, 3997, 3938, 3864, 4008, 2800, 2783, 2862];2783;4241;3631.4444;[123, 123, 121, 121, 120, 122, 122, 117, 116];116;123;120.5556;[131, 131, 131, 131, 131, 131, 43, 47, 46];43;131;102.4444;[131, 131, 131, 131, 131, 131, 43, 47, 46];43;131;102.4444;0;0;0;0.0000;0;0;0;0.0000;41.6186000074958;"1";0;0;0.537500003702007;"1";0;0;0.708699997630902;"1";0;0;0.320299994200468;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.240599998505786;"1";0;0;0.472600004286505;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[33.6, 33.6, 30.4, 28.8, 30.4, 28.8, 30.4, 30.4, 32];28.8;33.6;30.9333;6.04899998870678
HRH14440978;HE_9_6_O;1;1294.78643293846;1899.49568935341;-0.234472754670082;0.988420760464436;19.6609999984503;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.51890000072308;"1";0;0;"Wire Sweep";[1671, 1669, 1711, 1657, 1694, 1651, 1647, 1635, 1646];1635;1711;1664.5556;[0.735336617325722, 0.715159586195303, 0.730693109972257, 0.714976503249533, 0.751793016410778, 0.737161934612096, 0.756056038732634, 0.810392631664221, 0.815394681137896];0.714976503249533;0.815394681137896;0.7519;[221, 242, 244, 226, 246, 193, 228, 210, 194];193;246;222.6667;[4109, 4090, 4006, 4071, 4029, 4098, 4130, 4000, 4011];4000;4130;4060.4444;[126, 124, 123, 121, 121, 124, 123, 119, 118];118;126;122.1111;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;17.2806000045966;"1";0;0;0.455400004284456;"1";0;0;0.320299994200468;"1";0;0;0.339200007147156;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.356899996404536;"1";0;0;0.325500004692003;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 27.2, 30.4, 28.8, 28.8, 28.8, 28.8, 25.6];25.6;30.4;28.6222;2.23019999975804
HRH14440978;HE_10_5_O;1;1322.02135248757;1909.22128880534;-0.116644490066246;0.978689788694624;14.3813000031514;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.89419998787344;"1";0;0;"Wire Sweep";[1626, 1642, 1665, 1645, 1636, 1671, 1693, 1620, 1587];1587;1693;1642.7778;[0.751675304104466, 0.768389577412842, 0.683742244447432, 0.725623399676234, 0.705708455819144, 0.731447339658646, 0.708985793495434, 0.758148380566316, 0.788922433886272];0.683742244447432;0.788922433886272;0.7358;[189, 186, 186, 174, 177, 159, 181, 162, 155];155;189;174.3333;[4152, 4039, 4082, 4138, 4126, 4077, 3952, 3965, 3909];3909;4152;4048.8889;[123, 121, 122, 121, 122, 124, 122, 119, 120];119;124;121.5556;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;19.3422000011196;"1";0;0;0.255499995546415;"1";0;0;0.260600005276501;"1";0;0;0.812800004496239;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.329500006046146;"1";0;0;0.755799992475659;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 28.8, 30.4, 30.4, 28.8, 28.8, 28.8, 30.4, 27.2];27.2;30.4;29.1556;6.69639999978244
