;;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time
HRH14440978;HE_1_2_L1;"1";1;6845570;6845570;6845570;6845570;6845570.0000;17.5246592;17.5246592;17.5246592;17.5246592;17.5247;0.162322442585555;0.162322442585555;0.162322442585555;0.1623;3.02662871503761;-2.27449418903028;9.30039088040695;"1";0;555.459370954832;2302.33807876871;0.169661589889434;1.8383606186018;0.0981521921808177;3.68374092602993;-0.888734993527732;9.720893046144;13.5750000044936;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.864659906210925, 0.779955235607048, 0.825509883606442, 0.894375113400295, 0.830137400494394, 0.793129339419519, 0.89857757632683, 0.769015558387474, 0.860265738262045];0.769015558387474;0.89857757632683;0.8351;[29.6, 27.2, 27.2, 28, 28.8, 28.8, 28.8, 27.2, 28];27.2;29.6;28.1778;1.76740001188591;"1";16;3683;[230, 206, 198, 180, 295, 236, 286, 236, 260, 214, 264, 192, 242, 171, 268, 205];171;295;230.1875;9428.48;[588.8, 527.36, 506.88, 460.8, 755.2, 604.16, 732.16, 604.16, 665.6, 547.84, 675.84, 491.52, 619.52, 437.76, 686.08, 524.8];437.76;755.2;589.2800;[-89.1288177767516, -79.7009666410777, 82.908590569433, -80.2539690869835, 38.1489529467192, -77.701392426859, 44.2513431157941, -73.2687299721974, -76.8487969773581, -71.2623813475834, 51.9546447725298, -85.1140144530209, 76.3461010336384, -76.8805689895416, 88.2392385808567, -68.5464026953125];-89.1288177767516;88.2392385808567;-24.8036;1.36460000067018;"1";9;13383;[1496, 1467, 1507, 1457, 1475, 1424, 1508, 1540, 1509];1424;1540;1487.0000;0.03426048;[0.00382976, 0.00375552, 0.00385792, 0.00372992, 0.003776, 0.00364544, 0.00386048, 0.0039424, 0.00386304];0.00364544;0.0039424;0.0038;[6.63304329365645, 29.1305686086656, 53.4463509195483, 54.0836764234847, 73.6933647802358, 27.5273202533581, 86.6999540159676, 58.5300441416124, 22.2775178811991];6.63304329365645;86.6999540159676;45.7802;1.85519999649841;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.81130000075791
HRH14440978;HE_2_2_L1;"1";1;6845389;6845389;6845389;6845389;6845389.0000;17.52419584;17.52419584;17.52419584;17.52419584;17.5242;0.519328793238601;0.519328793238601;0.519328793238601;0.5193;3.00731016852366;-2.29643967067467;29.755348032194;"1";0;566.169583634293;2285.31767345751;0.507002595274875;1.84144824348304;0.0983849124923959;3.65650827753202;-0.905871333814869;29.0491089114298;14.6275000006426;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.718427270339943, 0.782563579720337, 0.749949896375042, 0.816842988491619, 0.823693706438037, 0.839150965531044, 0.870389037851671, 0.902735386083272, 0.842268710397109];0.718427270339943;0.902735386083272;0.8162;[26.4, 27.2, 25.6, 27.2, 27.2, 26.4, 28.8, 28.8, 26.4];25.6;28.8;27.1111;2.34780000755563;"1";17;3983;[47, 244, 203, 261, 222, 314, 216, 317, 214, 309, 211, 322, 185, 264, 190, 243, 221];47;322;234.2941;10196.48;[120.32, 624.64, 519.68, 668.16, 568.32, 803.84, 552.96, 811.52, 547.84, 791.04, 540.16, 824.32, 473.6, 675.84, 486.4, 622.08, 565.76];120.32;824.32;599.7929;[-74.2190940791753, -81.0298216935673, -85.266606381654, -57.0718355474544, -84.0569434681629, -15.56916539384, -83.8307951828166, -21.5861420958633, -86.9758178233425, -15.5862726208517, -70.4110327552194, -6.14320880683451, -80.5178705466031, -55.7906966382328, -73.4133275103191, 65.1738043096049, -68.7621988046999];-86.9758178233425;65.1738043096049;-52.6504;1.22769999143202;"1";9;12638;[1466, 1393, 1398, 1350, 1384, 1401, 1377, 1450, 1419];1350;1466;1404.2222;0.03235328;[0.00375296, 0.00356608, 0.00357888, 0.003456, 0.00354304, 0.00358656, 0.00352512, 0.003712, 0.00363264];0.003456;0.00375296;0.0036;[7.24424266294996, 43.2877120271092, 9.5184288321037, 8.70946006958628, 2.22834375885141, 30.2582320744273, 5.43664654194275, 16.6950042763574, 11.2378553723205];2.22834375885141;43.2877120271092;14.9573;2.24739999976009;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.67699999676552
HRH14440978;HE_1_1_L1;"1";1;6840919;6840919;6840919;6840919;6840919.0000;17.51275264;17.51275264;17.51275264;17.51275264;17.5128;0.451043587424152;0.451043587424152;0.451043587424152;0.4510;3.0565118362606;-2.31029484664268;25.8428939358439;"1";0;573.155321622456;2316.88794695312;0.435325295893756;1.84003900018053;0.0987235022432316;3.707020715125;-0.917048514595929;24.942302169996;27.93599999859;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.835747090879292, 0.839769568618773, 0.867636756587094, 0.876861096828679, 0.80947424689198, 0.814154007973663, 0.877524170188744, 0.84003678309862, 0.784519472467081];0.784519472467081;0.877524170188744;0.8384;[26.4, 27.2, 26.4, 27.2, 27.2, 30.4, 27.2, 28.8, 28.8];26.4;30.4;27.7333;7.60149999405257;"1";16;3801;[299, 210, 219, 214, 314, 203, 270, 212, 260, 207, 272, 188, 262, 184, 282, 205];184;314;237.5625;9730.56;[765.44, 537.6, 560.64, 547.84, 803.84, 519.68, 691.2, 542.72, 665.6, 529.92, 696.32, 481.28, 670.72, 471.04, 721.92, 524.8];471.04;803.84;608.1600;[-24.2498955978175, -88.8740200630713, 78.6991824736882, -87.030255601232, -26.9269582722463, -83.1885129975293, 60.7041756364236, -89.7762191419201, -72.5549700269652, -79.5500083983844, 55.5713988856588, -80.8320892156135, 73.6855745008671, -71.9278731110324, -83.5953498567538, -75.9787086717541];-89.7762191419201;78.6991824736882;-37.2390;7.54540000343695;"1";9;13027;[1423, 1421, 1402, 1437, 1475, 1443, 1425, 1439, 1562];1402;1562;1447.4444;0.03334912;[0.00364288, 0.00363776, 0.00358912, 0.00367872, 0.003776, 0.00369408, 0.003648, 0.00368384, 0.00399872];0.00358912;0.00399872;0.0037;[22.4787289064985, 61.8149099171047, 39.4181480022731, 19.9275398264218, 42.8453251048869, 36.7541989598912, 12.0725507622847, 73.1510474901579, 65.3352465719071];12.0725507622847;73.1510474901579;41.5331;1.48849999823142;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.84799999988172
HRH14440978;HE_2_1_L1;"1";1;6847558;6847558;6847558;6847558;6847558.0000;17.52974848;17.52974848;17.52974848;17.52974848;17.5297;0.0638669678524579;0.0638669678524579;0.0638669678524579;0.0639;3.02682009323616;-2.32669366451515;3.65930770824355;"1";0;585.924009262149;2304.73461846538;0.0645069746214822;1.840673229336;0.0984418532036124;3.68757538954461;-0.937478414819439;3.69597739496844;26.376199995866;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.711532467252931, 0.818985278921974, 0.764392639801078, 0.724228171295677, 0.783218154269157, 0.802630272167157, 0.894915695850736, 0.79193915529886, 0.752737076129614];0.711532467252931;0.894915695850736;0.7827;[24, 27.2, 24, 24.8, 24.8, 25.6, 27.2, 26.4, 27.2];24;27.2;25.6889;3.98710000445135;"1";17;3987;[354, 204, 34, 222, 178, 334, 204, 329, 203, 294, 210, 295, 207, 268, 172, 291, 188];34;354;234.5294;10206.72;[906.24, 522.24, 87.04, 568.32, 455.68, 855.04, 522.24, 842.24, 519.68, 752.64, 537.6, 755.2, 529.92, 686.08, 440.32, 744.96, 481.28];87.04;906.24;600.3953;[-13.9588442014703, -84.167244794961, -71.8054250909852, 82.1107252345117, -89.5179845809106, -16.9049402784008, -89.1707263660286, -23.1520278011413, -89.7967811660186, -37.5908653726853, -75.7072033747566, -38.5901253795939, -87.3271527574296, -61.7205757738814, -77.1581537721699, -38.894507923539, -78.2404857825149];-89.7967811660186;82.1107252345117;-52.4466;3.02540000120644;"1";9;12466;[1430, 1409, 1377, 1385, 1360, 1380, 1344, 1382, 1399];1344;1430;1385.1111;0.03191296;[0.0036608, 0.00360704, 0.00352512, 0.0035456, 0.0034816, 0.0035328, 0.00344064, 0.00353792, 0.00358144];0.00344064;0.0036608;0.0035;[10.9467937503251, 3.80144361034477, -1.11566844302893, 6.25976492911283, -1.93715144282502, 16.7901266043572, -79.0921832101833, 14.07368384603, 18.5286086341862];-79.0921832101833;18.5286086341862;-1.3050;10.6720999901881;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.32099999266211
HRH14440978;HE_3_1_L1;"1";1;6838688;6838688;6838688;6838688;6838688.0000;17.50704128;17.50704128;17.50704128;17.50704128;17.5070;0.551181394719059;0.551181394719059;0.551181394719059;0.5512;3.05248013466911;-2.28385206823297;31.5803676635364;"1";0;555.642714240155;2314.6711131642;0.552854116494778;1.8394439112579;0.0985502864188901;3.70347378106271;-0.889028342784247;31.6762075615847;16.1090999899898;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.775468454240238, 0.767935224919264, 0.864686851221571, 0.883857822070934, 0.839013505293894, 0.873311812202772, 0.928972129041817, 0.84499386638008, 0.876105522324645];0.767935224919264;0.928972129041817;0.8505;[26.4, 25.6, 27.2, 26.4, 26.4, 25.6, 28.8, 28, 29.6];25.6;29.6;27.1111;3.25030001113191;"1";16;4147;[308, 237, 258, 247, 283, 254, 288, 262, 288, 257, 263, 209, 256, 212, 274, 251];209;308;259.1875;10616.32;[788.48, 606.72, 660.48, 632.32, 724.48, 650.24, 737.28, 670.72, 737.28, 657.92, 673.28, 535.04, 655.36, 542.72, 701.44, 642.56];535.04;788.48;663.5200;[-15.0061130341642, -88.2950997039134, 81.3169641950496, -78.8670249425027, -53.03005961366, -74.4609479917698, -50.3826284304584, -69.3213850611912, 50.6946462979754, -73.9670491084829, -84.5728008152351, -78.4718901145817, 62.1498486419159, -75.2731239667378, -71.5958246000797, -66.1980168398594];-88.2950997039134;81.3169641950496;-42.8300;11.520499989274;"1";9;12920;[1459, 1397, 1409, 1406, 1366, 1421, 1493, 1441, 1528];1366;1528;1435.5556;0.0330752;[0.00373504, 0.00357632, 0.00360704, 0.00359936, 0.00349696, 0.00363776, 0.00382208, 0.00368896, 0.00391168];0.00349696;0.00391168;0.0037;[2.96655092895314, 46.6164929489764, 56.3776353883719, 69.6164439292202, 35.0881340979654, 35.0235883352555, 83.4151781090267, 89.4458973409791, 78.4274549326655];2.96655092895314;89.4458973409791;55.2197;2.01680000463966;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.32440000399947
HRH14440978;HE_3_2_L1;"1";1;6839492;6839492;6839492;6839492;6839492.0000;17.50909952;17.50909952;17.50909952;17.50909952;17.5091;0.154279015378284;0.154279015378284;0.154279015378284;0.1543;3.02774963778012;-2.25912972788037;8.83953644860958;"1";0;545.154000692601;2302.34992456218;0.155718830156239;1.8396993280111;0.0973510369825777;3.68375987929949;-0.872246401108162;8.92203175866698;10.0872999901185;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.771728642666957, 0.826429369422436, 0.862077293366641, 0.84610904507994, 0.819574359828005, 0.902880035538771, 0.888196642912039, 0.839602391785913, 0.883117162254325];0.771728642666957;0.902880035538771;0.8489;[28.8, 28, 28, 28.8, 27.2, 28.8, 27.2, 28.8, 30.4];27.2;30.4;28.4444;2.93970000348054;"1";16;3527;[215, 212, 189, 212, 258, 215, 245, 226, 218, 243, 255, 204, 223, 187, 215, 210];187;258;220.4375;9029.12;[550.4, 542.72, 483.84, 542.72, 660.48, 550.4, 627.2, 578.56, 558.08, 622.08, 652.8, 522.24, 570.88, 478.72, 550.4, 537.6];478.72;660.48;564.3200;[-86.436137659921, 89.2394401694832, 80.0463841257493, -75.7725115515817, -74.7303730519368, 87.1901084478389, 71.1321141957564, -83.0015894107792, 77.1510947010507, -82.9525871185385, 72.3534787793325, -83.837872214365, -88.4079372066643, -81.6688902486051, 79.2147248778576, -72.4403890893352];-88.4079372066643;89.2394401694832;-10.8076;1.00960000418127;"1";9;13168;[1488, 1406, 1464, 1448, 1478, 1450, 1479, 1409, 1546];1406;1546;1463.1111;0.03371008;[0.00380928, 0.00359936, 0.00374784, 0.00370688, 0.00378368, 0.003712, 0.00378624, 0.00360704, 0.00395776];0.00359936;0.00395776;0.0037;[32.6087470279927, 81.7819274259501, -60.763587934193, 64.520890737438, 53.7104422515856, 82.7876397180576, 79.7302865992407, 74.1679394363822, 77.2905349311172];-60.763587934193;82.7876397180576;53.9816;1.87249999726191;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.95380001282319
HRH14440978;HE_4_2_L1;"1";1;6844005;6844005;6844005;6844005;6844005.0000;17.5206528;17.5206528;17.5206528;17.5206528;17.5207;0.43997989728117;0.43997989728117;0.43997989728117;0.4400;3.00783332145432;-2.29320365066945;25.2089911848105;"1";0;564.788714131231;2285.51677219039;0.472048640384205;1.83985678123947;0.097315773524082;3.65682683550463;-0.90366194260997;27.0463948189037;17.4465000018245;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.775831495772475, 0.795730691085088, 0.828907140065647, 0.779265585337283, 0.808391381134702, 0.71469155485342, 0.874584142188958, 0.848050076486579, 0.818053298970966];0.71469155485342;0.874584142188958;0.8048;[26.4, 23.2, 26.4, 27.2, 26.4, 24, 25.6, 25.6, 26.4];23.2;27.2;25.6889;1.9800000009127;"1";16;3777;[288, 214, 240, 218, 280, 217, 282, 214, 252, 212, 249, 196, 244, 188, 272, 211];188;288;236.0625;9669.12;[737.28, 547.84, 614.4, 558.08, 716.8, 555.52, 721.92, 547.84, 645.12, 542.72, 637.44, 501.76, 624.64, 481.28, 696.32, 540.16];481.28;737.28;604.3200;[-29.4275286499838, -78.1596414265898, -65.4178195655204, -87.5225726385806, -46.1155633130121, -78.408398560627, -43.2315965031294, -82.4700665738509, 58.7154688370709, -71.826081149044, -89.5084228870598, -89.3337226966911, -80.840209818481, -75.2621718675923, 52.2469810433035, -70.072135952427];-89.5084228870598;58.7154688370709;-54.7896;1.88080000225455;"1";9;12443;[1432, 1397, 1361, 1378, 1403, 1388, 1345, 1327, 1412];1327;1432;1382.5556;0.03185408;[0.00366592, 0.00357632, 0.00348416, 0.00352768, 0.00359168, 0.00355328, 0.0034432, 0.00339712, 0.00361472];0.00339712;0.00366592;0.0035;[8.01418474522415, 4.59822348420771, 14.8535866056098, 32.1117707843463, 21.2480525916136, 2.92505094871686, 29.2714697053583, 14.1378296331087, 18.445632346862];2.92505094871686;32.1117707843463;16.1784;2.09259999974165;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;14.3802000093274
HRH14440978;HE_4_1_L1;"1";1;6845581;6845581;6845581;6845581;6845581.0000;17.52468736;17.52468736;17.52468736;17.52468736;17.5247;0.0270038952738485;0.0270038952738485;0.0270038952738485;0.0270;3.0232920164994;-2.32003056336635;1.54720922960479;"1";0;582.021261294489;2303.52688088723;-0.016627117232187;1.84108195858922;0.0977912466077795;3.68564300941956;-0.931234018071183;-0.952663642873559;12.1220000000903;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.801796200162372, 0.750103453527217, 0.784515206430245, 0.810447917844455, 0.803889827898589, 0.820911706271976, 0.815657897950087, 0.839062702776877, 0.768747824460668];0.750103453527217;0.839062702776877;0.7995;[23.2, 20.8, 26.4, 24.8, 22.4, 25.6, 24.8, 26.4, 25.6];20.8;26.4;24.4444;3.74600000213832;"1";16;4201;[344, 239, 285, 237, 317, 232, 298, 224, 291, 227, 302, 221, 281, 206, 265, 232];206;344;262.5625;10754.56;[880.64, 611.84, 729.6, 606.72, 811.52, 593.92, 762.88, 573.44, 744.96, 581.12, 773.12, 565.76, 719.36, 527.36, 678.4, 593.92];527.36;880.64;672.1600;[-15.0054387863405, -88.1860151441668, -38.8358682677503, -88.7309119683147, -23.4764853073067, -73.908535081736, -30.811462571286, -81.661808250705, -34.8882523614901, -68.2849653480312, -32.1639813508352, 80.8609760995822, -48.1683721952117, -72.3869473794463, 69.0993354150626, -60.7647012680819];-88.7309119683147;80.8609760995822;-37.9571;1.02189999597613;"1";9;12318;[1415, 1304, 1352, 1364, 1370, 1337, 1403, 1392, 1381];1304;1415;1368.6667;0.03153408;[0.0036224, 0.00333824, 0.00346112, 0.00349184, 0.0035072, 0.00342272, 0.00359168, 0.00356352, 0.00353536];0.00333824;0.0036224;0.0035;[12.5883178080642, 2.86461797455152, 14.8406079573635, 9.6163176670366, 11.9604987992033, 8.36249548345119, 81.3192171832306, 18.5078671940742, 15.6516707969076];2.86461797455152;81.3192171832306;19.5235;1.80009999894537;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.98650000675116
HRH14440978;HE_5_2_L1;"1";1;6838880;6838880;6838880;6838880;6838880.0000;17.5075328;17.5075328;17.5075328;17.5075328;17.5075;0.171609701268695;0.171609701268695;0.171609701268695;0.1716;3.02086760756147;-2.259109274969;9.83251160619708;"1";0;545.93455094056;2298.94089351853;0.191204571047414;1.84000557439914;0.0982129291840944;3.67830542962964;-0.873495281504896;10.9552149446261;8.15789999614935;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.719739696565384, 0.85235535677673, 0.794604945290969, 0.837611696497791, 0.891592654265368, 0.87313103011765, 0.822792349785475, 0.855174593194796, 0.811243783170339];0.719739696565384;0.891592654265368;0.8287;[24, 28, 27.2, 28.8, 28, 28, 28, 28, 27.2];24;28.8;27.4667;1.75879999005701;"1";16;3822;[290, 247, 159, 245, 262, 253, 251, 252, 248, 224, 244, 230, 213, 217, 238, 249];159;290;238.8750;9784.32;[742.4, 632.32, 407.04, 627.2, 670.72, 647.68, 642.56, 645.12, 634.88, 573.44, 624.64, 588.8, 545.28, 555.52, 609.28, 637.44];407.04;742.4;611.5200;[-38.0124847161335, -85.1242345517952, 81.9511543812041, 87.3604310665024, -57.927164831224, -87.7939300972127, -86.4708929626756, 89.5591740213187, 77.1991028387679, -80.4201411330635, 75.0304605570933, -78.0386031410573, 81.3611494362195, -76.220307811842, 74.7912302111993, -68.2560940627034];-87.7939300972127;89.5591740213187;-5.6882;1.36249999923166;"1";9;13016;[1466, 1423, 1438, 1430, 1393, 1456, 1451, 1461, 1498];1393;1498;1446.2222;0.03332096;[0.00375296, 0.00364288, 0.00368128, 0.0036608, 0.00356608, 0.00372736, 0.00371456, 0.00374016, 0.00383488];0.00356608;0.00383488;0.0037;[37.1687387254947, 64.2597449163449, 45.1047864972124, 40.3499177180868, 57.1990019302226, 63.217503283782, 77.2497500253148, 81.0118224452638, 62.4178345505672];37.1687387254947;81.0118224452638;58.6643;2.31330000679009;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.62809999892488
