;;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time
HRH14520024;HE_5_5_L1;"1";1;6867542;6867542;6867542;6867542;6867542.0000;17.58090752;17.58090752;17.58090752;17.58090752;17.5809;0.427224926917294;0.427224926917294;0.427224926917294;0.4272;3.07159553645249;-2.2913989819356;24.478185215146;"1";0;560.052396933173;2328.85515671051;0.408311113294183;1.83992815997861;0.0965286644828195;3.72616825073681;-0.896083835093078;23.3945035200447;35.2537999860942;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.778155787291475, 0.751497746388417, 0.765472663338919, 0.927582515485013, 0.695992888975156, 0.86138538141944, 0.813771161792758, 0.864887270582298, 0.826488540612553];0.695992888975156;0.927582515485013;0.8095;[24, 20.8, 22.4, 26.4, 23.2, 26.4, 24, 24.8, 24];20.8;26.4;24.0000;2.43789999512956;"1";16;3918;[311, 191, 274, 216, 302, 205, 306, 212, 296, 207, 284, 162, 277, 175, 286, 214];162;311;244.8750;10030.08;[796.16, 488.96, 701.44, 552.96, 773.12, 524.8, 783.36, 542.72, 757.76, 529.92, 727.04, 414.72, 709.12, 448, 732.16, 547.84];414.72;796.16;626.8800;[-24.0567608159898, -85.3844022538841, -75.4364660130831, -85.4220131561318, -24.3639753417304, -85.9384174044281, -1.57211527903759, 88.5647660362143, -36.4147385385559, -82.1180991431488, 54.3202131281874, -87.3538387932271, 59.6496255813017, -87.630335847694, 44.0218993975162, -88.3774490708836];-88.3774490708836;88.5647660362143;-32.3445;1.41409999923781;"1";9;12201;[1356, 1344, 1341, 1373, 1286, 1342, 1318, 1412, 1429];1286;1429;1355.6667;0.03123456;[0.00347136, 0.00344064, 0.00343296, 0.00351488, 0.00329216, 0.00343552, 0.00337408, 0.00361472, 0.00365824];0.00329216;0.00365824;0.0035;[-63.188072069976, -85.6859057180811, -66.9530985846412, 80.3450178960692, -73.3673517497388, -88.0088817504399, -85.4933553135708, -88.5115883690804, 85.9093834145576];-88.5115883690804;85.9093834145576;-42.7727;1.76870002178475;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.14820001181215
HRH14520024;HE_6_5_L1;"1";1;6864796;6864796;6864796;6864796;6864796.0000;17.57387776;17.57387776;17.57387776;17.57387776;17.5739;0.410620447048508;0.410620447048508;0.410620447048508;0.4106;3.05285799607155;-2.32154895836672;23.5268185976546;"1";0;579.179370487977;2318.37890217587;0.410897826432959;1.83927367738759;0.0973970189459473;3.7094062434814;-0.926686992780763;23.5427112657076;7.80239998130128;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.758682698804405, 0.843479524251941, 0.854373627318949, 0.808048354304074, 0.82896654234472, 0.786154030835614, 0.734210868895643, 0.756863486516525, 0.746658262854307];0.734210868895643;0.854373627318949;0.7908;[19.2, 25.6, 24.8, 25.6, 24, 22.4, 22.4, 23.2, 24.8];19.2;25.6;23.5556;2.22530000610277;"1";16;3831;[356, 158, 345, 181, 314, 167, 332, 142, 330, 145, 326, 121, 285, 161, 300, 168];121;356;239.4375;9807.36;[911.36, 404.48, 883.2, 463.36, 803.84, 427.52, 849.92, 363.52, 844.8, 371.2, 834.56, 309.76, 729.6, 412.16, 768, 430.08];309.76;911.36;612.9600;[1.71904569864367, -86.8462390474384, -11.9802539553448, -85.7420510076409, 1.94519288861201, -83.3867341112686, -15.6310400238832, -82.6431164546635, -11.4625741213286, -84.6648556681935, 3.76239021371903, -86.2964612230337, 55.0986391703992, -77.3297291922831, 23.6565324340251, -81.0471492315993];-86.8462390474384;55.0986391703992;-38.8030;1.47509999806061;"1";9;11813;[1348, 1293, 1344, 1327, 1303, 1285, 1268, 1307, 1338];1268;1348;1312.5556;0.03024128;[0.00345088, 0.00331008, 0.00344064, 0.00339712, 0.00333568, 0.0032896, 0.00324608, 0.00334592, 0.00342528];0.00324608;0.00345088;0.0034;[44.9237066585883, 71.1739199697387, 72.6916538555402, 80.2468904648232, 0.797776037905311, -60.171504633661, 52.1404923774173, 20.1012217386534, -89.140144676622];-89.140144676622;80.2468904648232;21.4182;1.95310002891347;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.79149998864159
HRH14520024;HE_6_6_L1;"1";1;6858776;6858776;6858776;6858776;6858776.0000;17.55846656;17.55846656;17.55846656;17.55846656;17.5585;0.319226076048101;0.319226076048101;0.319226076048101;0.3192;3.03427096636484;-2.2949876022194;18.2903068680784;"1";0;558.941002946764;2303.84351124667;0.329929112735986;1.83527761840497;0.0973424907457901;3.68614961799467;-0.894305604714822;18.9035456982679;27.9404000029899;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.799595082593638, 0.770525209825499, 0.819333254121774, 0.873900557367917, 0.805214236551077, 0.760504735596112, 0.856820613533405, 0.832248651725796, 0.767488673226016];0.760504735596112;0.873900557367917;0.8095;[24.8, 23.2, 22.4, 25.6, 20, 20.8, 24.8, 24.8, 24.8];20;25.6;23.4667;9.76470002206042;"1";16;3859;[320, 174, 336, 156, 308, 179, 333, 178, 338, 182, 289, 139, 299, 157, 309, 162];139;338;241.1875;9879.04;[819.2, 445.44, 860.16, 399.36, 788.48, 458.24, 852.48, 455.68, 865.28, 465.92, 739.84, 355.84, 765.44, 401.92, 791.04, 414.72];355.84;865.28;617.4400;[-17.9679083752893, -84.7565221104162, 2.0526942721179, 88.2263987927472, 12.1899608153286, -84.8283798896411, -9.21532210700814, -78.6186979291434, -1.83027405101397, -73.7650323969084, 45.2063163760873, -82.5622791616913, -33.5075515348435, -73.9599586128552, 1.24811638870312, -79.6770215864426];-84.8283798896411;88.2263987927472;-29.4853;3.49710002774373;"1";9;11783;[1359, 1313, 1318, 1307, 1304, 1293, 1285, 1280, 1324];1280;1359;1309.2222;0.03016448;[0.00347904, 0.00336128, 0.00337408, 0.00334592, 0.00333824, 0.00331008, 0.0032896, 0.0032768, 0.00338944];0.0032768;0.00347904;0.0034;[-76.4796050132423, 60.5165760609867, 64.3574282353837, 79.4304686215824, 81.4264679111308, 75.3697490474486, -9.82239598758574, 78.8887137660422, 29.1244697626041];-76.4796050132423;81.4264679111308;42.5347;1.4519999967888;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.21820002095774
HRH14520024;HE_5_6_L1;"1";1;6843353;6843353;6843353;6843353;6843353.0000;17.51898368;17.51898368;17.51898368;17.51898368;17.5190;0.269154775340926;0.269154775340926;0.269154775340926;0.2692;3.05094873860811;-2.27344965755822;15.4214326628269;"1";0;548.216226659974;2312.49947948442;0.259508601030752;1.84132323746172;0.099240321465069;3.69999916717508;-0.877145962655958;14.8687475864064;14.4406000035815;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.920151253693961, 0.860820120795933, 0.815473847218121, 0.899273727072207, 0.874743862778776, 0.882662169900321, 0.810563744624618, 0.803117052906913, 0.887289515151648];0.803117052906913;0.920151253693961;0.8616;[28.8, 28, 20.8, 26.4, 26.4, 26.4, 24, 24.8, 26.4];20.8;28.8;25.7778;6.1198000330478;"1";16;3848;[310, 167, 263, 207, 305, 210, 313, 174, 308, 179, 298, 161, 294, 167, 301, 191];161;313;240.5000;9850.88;[793.6, 427.52, 673.28, 529.92, 780.8, 537.6, 801.28, 445.44, 788.48, 458.24, 762.88, 412.16, 752.64, 427.52, 770.56, 488.96];412.16;801.28;615.6800;[-23.1623511965703, -85.7347052247352, -87.834195651507, -75.1859520544964, 11.238130088188, -82.4977767196448, 15.7138631047034, -86.9921217479464, 16.92899404889, -81.8612297642061, 11.1315334872652, -74.5484309148885, -39.1670441488187, -84.5057328886985, 36.3740034327717, -75.8979115293402];-87.834195651507;36.3740034327717;-44.1251;1.57959997886792;"1";9;12207;[1360, 1358, 1308, 1333, 1379, 1398, 1321, 1395, 1355];1308;1398;1356.3333;0.03124992;[0.0034816, 0.00347648, 0.00334848, 0.00341248, 0.00353024, 0.00357888, 0.00338176, 0.0035712, 0.0034688];0.00334848;0.00357888;0.0035;[78.5943617680977, -80.9457903739089, -80.8908428966163, 89.7898691411101, -87.2586640584803, 83.9168955056447, -72.4093210259675, -86.799358666894, -64.5734728270822];-87.2586640584803;89.7898691411101;-24.5085;1.28159997984767;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.50519999442622
HRH14520024;HE_7_5_L1;"1";1;6860178;6860178;6860178;6860178;6860178.0000;17.56205568;17.56205568;17.56205568;17.56205568;17.5621;0.499820097028251;0.499820097028251;0.499820097028251;0.4998;3.06691697527382;-2.29135500005977;28.6375820755381;"1";0;559.33611567886;2324.61283228215;0.472308438065837;1.8427062702362;0.0987433283744415;3.71938053165145;-0.894937785086176;27.0612801295885;9.33899998199195;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.748072994642978, 0.879952494175042, 0.857663664550659, 0.858268800867425, 0.850389290377484, 0.808389280243889, 0.899553214741918, 0.837663171014861, 0.876179434228924];0.748072994642978;0.899553214741918;0.8462;[22.4, 24, 22.4, 24, 24.8, 22.4, 24.8, 24.8, 26.4];22.4;26.4;24.0000;12.5449000042863;"1";16;3726;[298, 174, 270, 181, 306, 193, 313, 200, 310, 210, 281, 136, 290, 123, 286, 155];123;313;232.8750;9538.56;[762.88, 445.44, 691.2, 463.36, 783.36, 494.08, 801.28, 512, 793.6, 537.6, 719.36, 348.16, 742.4, 314.88, 732.16, 396.8];314.88;801.28;596.1600;[-24.4242287692786, 88.4420453983111, -82.4457988532575, -78.8906530928775, 17.0309344603464, 89.6967691055291, 8.94201284159436, -89.3621703495685, -15.4505957238355, 87.6078073415708, 56.0331186863435, 88.1055454662381, 47.2771328321495, -81.0892212368959, 44.9385376769588, -88.6984836742752];-89.3621703495685;89.6967691055291;4.2320;2.54459999268875;"1";9;12467;[1358, 1358, 1345, 1322, 1386, 1309, 1331, 1674, 1384];1309;1674;1385.2222;0.03191552;[0.00347648, 0.00347648, 0.0034432, 0.00338432, 0.00354816, 0.00335104, 0.00340736, 0.00428544, 0.00354304];0.00335104;0.00428544;0.0035;[56.9582378506762, 77.4364256412958, 78.4199351893252, -77.2995387333333, 88.6119305998468, -88.898492382131, 85.9141851568311, 9.90456992341011, 85.2611579092343];-88.898492382131;88.6119305998468;35.1454;4.19780000811443;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.57829996896908
HRH14520024;HE_8_6_L1;"1";1;6855617;6855617;6855617;6855617;6855617.0000;17.55037952;17.55037952;17.55037952;17.55037952;17.5504;0.271337420073926;0.271337420073926;0.271337420073926;0.2713;3.02948780855173;-2.29654312462321;15.5464889942043;"1";0;560.756065495784;2302.46540248946;0.28964933845288;1.84501842872253;0.100156486260865;3.68394464398313;-0.897209704793254;16.5956846321064;34.502699971199;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.861130543299923, 0.775176351535423, 0.783415075328532, 0.795389146060492, 0.836349022073422, 0.891072676645516, 0.907536512631945, 0.757077696719941, 0.864777219583251];0.757077696719941;0.907536512631945;0.8302;[27.2, 22.4, 23.2, 20, 23.2, 28, 24.8, 24, 24.8];20;28;24.1778;3.09589999960735;"1";16;3849;[339, 160, 315, 178, 327, 191, 342, 167, 338, 156, 298, 124, 285, 144, 310, 175];124;342;240.5625;9853.44;[867.84, 409.6, 806.4, 455.68, 837.12, 488.96, 875.52, 427.52, 865.28, 399.36, 762.88, 317.44, 729.6, 368.64, 793.6, 448];317.44;875.52;615.8400;[-13.6531476461174, -84.3979075523402, -23.7311944461645, -84.8347627733176, -17.3789289131874, -77.3390660007038, 10.1763538734878, -76.7298659673251, 2.76809670970235, -74.6677803766566, 27.3998020859686, -80.2317921863557, 45.6565162586299, -76.6682874289863, 27.4403276111087, -71.8960349720611];-84.8347627733176;45.6565162586299;-35.5055;1.03260000469163;"1";9;11769;[1365, 1305, 1305, 1276, 1325, 1288, 1260, 1293, 1352];1260;1365;1307.6667;0.03012864;[0.0034944, 0.0033408, 0.0033408, 0.00326656, 0.003392, 0.00329728, 0.0032256, 0.00331008, 0.00346112];0.0032256;0.0034944;0.0033;[4.48067216258961, 76.559912313761, 61.851421066603, 10.5313741135943, 48.5632346978646, -64.7353253931803, -84.0675471602008, 33.6545792458268, -85.7445571373157];-85.7445571373157;76.559912313761;0.1215;1.41399999847636;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.48739997530356
HRH14520024;HE_10_5_L1;"1";1;6859472;6859472;6859472;6859472;6859472.0000;17.56024832;17.56024832;17.56024832;17.56024832;17.5602;0.456362985418616;0.456362985418616;0.456362985418616;0.4564;3.03650154087662;-2.32578026506996;26.147672990477;"1";0;583.34299541319;2302.69312132304;0.473316720864351;1.84428469475353;0.0986512389674305;3.68430899411686;-0.933348792661104;27.119050478499;34.8465000279248;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.887148826065728, 0.877064775497119, 0.884039829549637, 0.833372209761012, 0.884111501388916, 0.874055272307888, 0.860991614439163, 0.795352751004024, 0.796400298157673];0.795352751004024;0.887148826065728;0.8547;[24, 24, 24.8, 24.8, 25.6, 24.8, 24, 21.6, 21.6];21.6;25.6;23.9111;4.39030001871288;"1";16;3952;[327, 186, 321, 186, 336, 172, 331, 176, 356, 187, 302, 131, 325, 157, 309, 150];131;356;247.0000;10117.12;[837.12, 476.16, 821.76, 476.16, 860.16, 440.32, 847.36, 450.56, 911.36, 478.72, 773.12, 335.36, 832, 401.92, 791.04, 384];335.36;911.36;632.3200;[-19.5700037186905, -82.4233714573566, -3.09557438199212, -83.1840390929485, 4.31175191325282, -82.8596073520896, -6.61521030479432, -86.8434958886963, 0.787274755227385, -87.9895906062875, 5.92136794791986, 88.3352066727644, 18.2585953378251, -81.5862243578692, 29.9362666598921, -82.5975174278292];-87.9895906062875;88.3352066727644;-29.3259;1.00350001594052;"1";9;11855;[1378, 1309, 1335, 1321, 1306, 1295, 1273, 1307, 1331];1273;1378;1317.2222;0.0303488;[0.00352768, 0.00335104, 0.0034176, 0.00338176, 0.00334336, 0.0033152, 0.00325888, 0.00334592, 0.00340736];0.00325888;0.00352768;0.0034;[40.052880531492, 63.9163248227221, -85.0383808289951, 58.0698431880821, 65.2123992540954, -72.4479742867963, 52.5614197953303, 35.4113114767157, 39.9557360782499];-85.0383808289951;65.2123992540954;21.9660;1.3032000279054;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.34719995548949
HRH14520024;HE_7_6_L1;"1";1;6853233;6853233;6853233;6853233;6853233.0000;17.54427648;17.54427648;17.54427648;17.54427648;17.5443;0.27808998879711;0.27808998879711;0.27808998879711;0.2781;3.04339204179983;-2.26850707991396;15.9333826829148;"1";0;543.029381403683;2309.72673184269;0.276038138745493;1.84133426795962;0.09913502971038;3.69556277094831;-0.868847010245893;15.8158203347634;12.5389999593608;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.800108923266004, 0.889755262799835, 0.818622310663827, 0.89710524575471, 0.856078398017677, 0.817348191319245, 0.821180736679378, 0.913111324972809, 0.891430278705649];0.800108923266004;0.913111324972809;0.8561;[23.2, 24.8, 23.2, 26.4, 24.8, 23.2, 24, 25.6, 28.8];23.2;28.8;24.8889;2.06760002765805;"1";16;3724;[314, 167, 274, 188, 287, 188, 313, 190, 311, 170, 281, 127, 288, 162, 286, 178];127;314;232.7500;9533.44;[803.84, 427.52, 701.44, 481.28, 734.72, 481.28, 801.28, 486.4, 796.16, 435.2, 719.36, 325.12, 737.28, 414.72, 732.16, 455.68];325.12;803.84;595.8400;[-20.0232775630895, -84.2772752112201, -68.3653845978194, -82.8541134021161, 54.5854696458919, -84.3077906071622, 14.9011334858749, 88.4731682723828, 9.83118032163421, -79.1694946235158, 75.3904065422408, -83.7644821636354, 49.5603083482862, -86.1981950405319, 52.8074716500232, -75.2900049302308];-86.1981950405319;88.4731682723828;-19.9188;1.21109996689484;"1";9;12203;[1369, 1330, 1333, 1357, 1316, 1347, 1331, 1378, 1442];1316;1442;1355.8889;0.03123968;[0.00350464, 0.0034048, 0.00341248, 0.00347392, 0.00336896, 0.00344832, 0.00340736, 0.00352768, 0.00369152];0.00336896;0.00369152;0.0035;[75.9520616619343, 85.8701916998418, 73.3561649984797, 83.6677253140163, 80.5894322775766, 36.7419313431065, 55.4571903891797, 85.8517667521582, 85.0720135431685];36.7419313431065;85.8701916998418;73.6176;1.29779998678714;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.59409997286275
HRH14520024;HE_8_5_L1;"1";1;6854788;6854788;6854788;6854788;6854788.0000;17.54825728;17.54825728;17.54825728;17.54825728;17.5483;0.439222311740455;0.439222311740455;0.439222311740455;0.4392;3.04491167458425;-2.31774080925625;25.1655847307074;"1";0;578.215782581485;2310.51576004268;0.43296122389679;1.83956591978501;0.0995862025072322;3.69682521606829;-0.925145252130376;24.8068508221047;18.0115000111982;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.854962836505847, 0.847071805558222, 0.885388154174222, 0.838395995728062, 0.796361843967993, 0.794278621270917, 0.877640243315006, 0.862112319983899, 0.823423019041658];0.794278621270917;0.885388154174222;0.8422;[25.6, 25.6, 25.6, 24.8, 20.8, 24.8, 24, 23.2, 21.6];20.8;25.6;24.0000;4.17199998628348;"1";16;3972;[332, 171, 327, 190, 318, 197, 314, 180, 333, 208, 295, 137, 307, 170, 307, 186];137;333;248.2500;10168.32;[849.92, 437.76, 837.12, 486.4, 814.08, 504.32, 803.84, 460.8, 852.48, 532.48, 755.2, 350.72, 785.92, 435.2, 785.92, 476.16];350.72;852.48;635.5200;[-3.37020694665326, -84.8945881711042, -17.9288589859976, -80.1102072982985, 1.10147342963085, -78.4430880896994, -10.8753712277231, -85.4226444072391, -5.02357824369541, -76.5851863566527, 36.7080059472247, -80.8843934632838, -13.835987106286, -78.9255152657754, 30.6106429752599, -80.0148474570566];-85.4226444072391;36.7080059472247;-39.2434;10.5284999590367;"1";9;11747;[1350, 1334, 1330, 1322, 1288, 1267, 1288, 1272, 1296];1267;1350;1305.2222;0.03007232;[0.003456, 0.00341504, 0.0034048, 0.00338432, 0.00329728, 0.00324352, 0.00329728, 0.00325632, 0.00331776];0.00324352;0.003456;0.0033;[45.2440840972509, 73.653660191803, 72.8420873092927, 85.5953848636947, 53.3011748384441, -83.6011453678836, -82.4043264374723, 18.1424175650199, 7.73649520627319];-83.6011453678836;85.5953848636947;21.1678;28.3723999746144;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.49589998181909
HRH14520024;HE_10_6_L1;"1";1;6850871;6850871;6850871;6850871;6850871.0000;17.53822976;17.53822976;17.53822976;17.53822976;17.5382;0.299602755472266;0.299602755472266;0.299602755472266;0.2996;3.02081500866094;-2.30198884130208;17.1659734190509;"1";0;565.200346270307;2294.59885210351;0.422439094449204;1.83483698689582;0.0985118453892796;3.67135816336562;-0.904320554032492;24.2039772132678;9.75159998051822;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.861680792146072, 0.857408900629321, 0.880993555999283, 0.853772747251286, 0.855506998475452, 0.839968052945568, 0.843969260185285, 0.906938321063571, 0.838332485223354];0.838332485223354;0.906938321063571;0.8598;[24.8, 25.6, 24.8, 24, 20.8, 21.6, 24, 25.6, 20.8];20.8;25.6;23.5556;2.05539999296889;"1";16;3974;[338, 164, 299, 183, 325, 204, 321, 198, 342, 184, 304, 154, 282, 167, 304, 205];154;342;248.3750;10173.44;[865.28, 419.84, 765.44, 468.48, 832, 522.24, 821.76, 506.88, 875.52, 471.04, 778.24, 394.24, 721.92, 427.52, 778.24, 524.8];394.24;875.52;635.8400;[-6.11575347112852, -78.7818474787313, -25.0943400607784, -79.915382730006, -12.4073030351844, -76.3303791871512, 4.01314027605523, -78.7906197772265, 7.17340398457889, -77.967893903132, 32.7227821964568, -77.0109810343976, -77.1250341045457, -79.6482885210278, 30.5470291396876, -57.6544059377944];-79.915382730006;32.7227821964568;-40.7741;2.32470000628382;"1";9;11835;[1388, 1334, 1298, 1321, 1288, 1284, 1297, 1304, 1321];1284;1388;1315.0000;0.0302976;[0.00355328, 0.00341504, 0.00332288, 0.00338176, 0.00329728, 0.00328704, 0.00332032, 0.00333824, 0.00338176];0.00328704;0.00355328;0.0034;[-87.3269758136857, 40.0768811907348, 25.0710157106597, 54.8513925839977, 83.9161334647586, 64.1101163225203, 71.10310304674, 67.6985324375794, 40.3665247188983];-87.3269758136857;83.9161334647586;39.9852;1.8432000069879;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.74180003907531
HRH14520024;HE_9_5_L1;"1";1;6855666;6855666;6855666;6855666;6855666.0000;17.55050496;17.55050496;17.55050496;17.55050496;17.5505;0.525825347153759;0.525825347153759;0.525825347153759;0.5258;3.05734135869513;-2.29975579020331;30.1275731529117;"1";0;566.511954928865;2316.14142959748;0.469692975638583;1.84138711532665;0.0991202350473496;3.70582628735597;-0.906419127886185;26.9114251710318;13.0969000165351;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.865117570269778, 0.785461219665252, 0.8473641922876, 0.916610028045386, 0.78319783577232, 0.832770505082313, 0.806214551102254, 0.84965968768139, 0.830920636363594];0.78319783577232;0.916610028045386;0.8353;[25.6, 22.4, 24.8, 27.2, 22.4, 24.8, 24, 24, 25.6];22.4;27.2;24.5333;2.64660001266748;"1";16;4141;[323, 209, 280, 229, 311, 222, 318, 209, 343, 207, 300, 174, 298, 181, 314, 223];174;343;258.8125;10600.96;[826.88, 535.04, 716.8, 586.24, 796.16, 568.32, 814.08, 535.04, 878.08, 529.92, 768, 445.44, 762.88, 463.36, 803.84, 570.88];445.44;878.08;662.5600;[-5.36289243660568, -85.4650764117454, 79.7167824087876, -81.3821555434701, -1.55794866246894, -83.7782821148086, 32.2118109510432, -84.0088799938554, 6.56508851432163, -78.1744138187115, 35.1022715812882, -81.8429082275399, -18.8675929838204, -84.0625533468864, 28.0571203849345, -77.4138037539632];-85.4650764117454;79.7167824087876;-31.2665;2.3203999735415;"1";9;12253;[1404, 1355, 1333, 1348, 1306, 1342, 1376, 1372, 1417];1306;1417;1361.4444;0.03136768;[0.00359424, 0.0034688, 0.00341248, 0.00345088, 0.00334336, 0.00343552, 0.00352256, 0.00351232, 0.00362752];0.00334336;0.00362752;0.0035;[74.6921686008076, 73.2560466818963, 87.0633558571171, 69.87588994581, 86.816141960281, -89.3956606388251, -86.1523346903582, -89.955073625083, 84.478952826651];-89.955073625083;87.0633558571171;23.4088;1.68980000307783;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.8541999636218
