;;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;Unbonded;Unbonded;Unbonded;Unbonded;Missing;Missing;Missing;Missing;Broken;Broken;Broken;Broken;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;NSOP;NSOP;NSOP;NSOP;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;5. area pad (min);5. area pad (max);5. area pad (avg);6. circularity pad;6. circularity pad (min);6. circularity pad (max);6. circularity pad (avg);7. area lead;7. area lead (min);7. area lead (max);7. area lead (avg);8. area wire;8. area wire (min);8. area wire (max);8. area wire (avg);9. height wire;9. height wire (min);9. height wire (max);9. height wire (avg);10. width wire-const;10. width wire-const (min);10. width wire-const (max);10. width wire-const (avg);11. width wire;11. width wire (min);11. width wire (max);11. width wire (avg);12. area bond tail;12. area bond tail (min);12. area bond tail (max);12. area bond tail (avg);13. outer_radius bond tail;13. outer_radius bond tail (min);13. outer_radius bond tail (max);13. outer_radius bond tail (avg);14. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;5. Area Bond Tail;5. Area Bond Tail (min);5. Area Bond Tail (max);5. Area Bond Tail (avg);6. Row Bond Tail;6. Row Bond Tail (min);6. Row Bond Tail (max);6. Row Bond Tail (avg);7. Column Bond Tail;7. Column Bond Tail (min);7. Column Bond Tail (max);7. Column Bond Tail (avg);7. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. width (um);8. width (um) (min);8. width (um) (max);8. width (um) (avg);9. Inspection Time
HRH14520024;HE_8_3_O;1;1317.32750114677;1892.36360501952;0.238031315218738;0.938598551148544;20.944399992004;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.55929997749627;"1";0;0;"Wire Sweep";[1643, 1611, 1626, 1654, 1640, 1677, 1648, 1740, 1718];1611;1740;1661.8889;[0.741377473285818, 0.7334499664861, 0.763875395698513, 0.702488565968763, 0.770546336891101, 0.678339850067565, 0.748905688669658, 0.707953425284265, 0.719282908907103];0.678339850067565;0.770546336891101;0.7296;[196, 201, 200, 205, 174, 179, 199, 170, 187];170;205;190.1111;[3896, 4046, 3985, 3762, 4090, 3991, 4004, 3716, 4009];3716;4090;3944.3333;[126, 124, 125, 122, 122, 121, 123, 121, 119];119;126;122.5556;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;7.89459998486564;"1";0;0;0.333499978296459;"1";0;0;0.360100006219;"1";0;0;0.205300049856305;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.405999948270619;"1";0;0;0.302299973554909;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 27.2, 28.8, 28.8, 30.4, 28.8, 30.4, 27.2, 30.4];27.2;30.4;28.9778;2.08689999999478
HRH14520024;HE_8_4_O;1;1299.41857558419;1880.99689564373;0.272052792541327;0.966087516613911;24.1299000335857;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.80679997801781;"1";0;0;"Wire Sweep";[1673, 1606, 1613, 1622, 1650, 1671, 1651, 1678, 1671];1606;1678;1648.3333;[0.774752298433949, 0.786748919153339, 0.782473382486743, 0.783427515318878, 0.746156768662737, 0.686146690726884, 0.746151530399042, 0.725184776242064, 0.725483148600711];0.686146690726884;0.786748919153339;0.7507;[227, 236, 223, 229, 217, 223, 214, 184, 209];184;236;218.0000;[3895, 4083, 3992, 4091, 3919, 3879, 3846, 4024, 3895];3846;4091;3958.2222;[124, 122, 123, 122, 121, 122, 122, 118, 117];117;124;121.2222;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;7.96859996626154;"1";0;0;0.323100015521049;"1";0;0;0.474200001917779;"1";0;0;0.660600024275482;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.679100048728287;"1";0;0;0.452100008260459;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 30.4, 30.4, 30.4, 32, 28.8, 28.8, 28.8, 32];27.2;32;29.8667;1.96560000767931
HRH14520024;HE_5_3_O;1;1309.03281032983;1906.83196597029;0.153421654054227;0.979163293347966;25.5083999945782;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.04209999740124;"1";0;0;"Wire Sweep";[1666, 1634, 1707, 1668, 1658, 1758, 1728, 1678, 1711];1634;1758;1689.7778;[0.73176167438885, 0.776826187265151, 0.72945997014646, 0.750680445352649, 0.806577362424006, 0.691168656393574, 0.674295214403839, 0.73572085966865, 0.720186344440909];0.674295214403839;0.806577362424006;0.7352;[203, 191, 178, 186, 183, 192, 175, 174, 167];167;203;183.2222;[3894, 3963, 3942, 3912, 3905, 2797, 2806, 2697, 2826];2697;3963;3415.7778;[125, 125, 124, 123, 123, 123, 123, 119, 119];119;125;122.6667;[131, 131, 131, 131, 131, 44, 46, 44, 43];43;131;92.4444;[131, 131, 131, 131, 131, 44, 46, 44, 43];43;131;92.4444;0;0;0;0.0000;0;0;0;0.0000;11.2999999546446;"1";0;0;0.348299974575639;"1";0;0;0.409799977205694;"1";0;0;0.334600044880062;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.204599986318499;"1";0;0;0.279099971521646;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[25.6, 30.4, 28.8, 28.8, 30.4, 28.8, 27.2, 28.8, 28.8];25.6;30.4;28.6222;1.60779996076599
HRH14520024;HE_5_4_O;1;1289.91298821086;1893.50182058245;0.198975840080715;0.971277041308809;15.6225999817252;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.85629997961223;"1";0;0;"Good/OthersDefect";[1623, 1596, 1604, 1688, 1652, 1699, 1677, 1648, 1632];1596;1699;1646.5556;[0.769000933802319, 0.747519622823415, 0.799178152547332, 0.783523270956325, 0.795727147318247, 0.708503273527021, 0.739860385171812, 0.706796284985529, 0.738336951118229];0.706796284985529;0.799178152547332;0.7543;[207, 220, 198, 223, 209, 217, 210, 184, 182];182;223;205.5556;[2532, 2687, 2701, 2853, 2594, 2827, 2741, 2798, 2658];2532;2853;2710.1111;[122, 122, 122, 122, 120, 120, 121, 118, 119];118;122;120.6667;[42, 43, 43, 44, 43, 45, 45, 43, 44];42;45;43.5556;[42, 43, 43, 44, 43, 45, 45, 43, 44];42;45;43.5556;0;0;0;0.0000;0;0;0;0.0000;6.49499997962266;"1";0;0;0.434999994467944;"1";0;0;0.78669999493286;"1";0;0;0.754299981053919;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.913500029128045;"1";0;0;0.349199981428683;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 28.8, 30.4, 30.4, 30.4, 30.4, 32, 32];28.8;32;30.4000;2.34790000831708
HRH14520024;HE_6_3_O;1;1321.66246335523;1894.41167889134;0.189935476603408;0.941225187773611;18.9240000327118;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.93639999674633;"1";0;0;"Wire Sweep";[1649, 1687, 1679, 1629, 1704, 1744, 1703, 1714, 1711];1629;1744;1691.1111;[0.760166562403967, 0.729767339219034, 0.759608893875796, 0.756186906819779, 0.771601738967598, 0.714806991639199, 0.726756527909605, 0.705087199245941, 0.699192345809693];0.699192345809693;0.771601738967598;0.7359;[173, 200, 182, 193, 194, 191, 200, 158, 153];153;200;182.6667;[3838, 3885, 3977, 3888, 3881, 3997, 3782, 3683, 3807];3683;3997;3859.7778;[125, 124, 125, 124, 122, 123, 121, 118, 118];118;125;122.2222;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;15.725500008557;"1";0;0;0.298700004350394;"1";0;0;0.609299982897937;"1";0;0;0.612199946772307;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.748499995097518;"1";0;0;0.823099981062114;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 30.4, 27.2, 27.2, 30.4, 27.2, 28.8, 28.8];27.2;30.4;28.8000;5.69319998612627
HRH14520024;HE_3_3_O;1;1300.96284659246;1907.08427385643;0.429113743928827;0.9722254236613;54.4807999976911;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.37389998417348;"1";0;0;"Wire Sweep";[1653, 1624, 1586, 1619, 1665, 1714, 1668, 1690, 1664];1586;1714;1653.6667;[0.773793028370978, 0.759840023829392, 0.794281191954286, 0.728320694634793, 0.776872701626646, 0.666446977041586, 0.733813894403406, 0.717781448173355, 0.698559193345011];0.666446977041586;0.794281191954286;0.7389;[214, 227, 219, 241, 203, 223, 196, 220, 200];196;241;215.8889;[2806, 3001, 2855, 2808, 2739, 2826, 2759, 2655, 2788];2655;3001;2804.1111;[126, 124, 124, 123, 123, 123, 122, 119, 119];119;126;122.5556;[42, 68, 44, 44, 44, 44, 45, 43, 46];42;68;46.6667;[42, 68, 44, 44, 44, 44, 45, 43, 46];42;68;46.6667;0;0;0;0.0000;0;0;0;0.0000;6.02219998836517;"1";0;0;0.314200005959719;"1";0;0;0.297400052659214;"1";0;0;0.277400016784668;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.319700047839433;"1";0;0;0.355900032445788;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 27.2, 28.8, 27.2, 27.2, 27.2, 27.2, 27.2, 28.8];27.2;28.8;27.7333;8.82709998404607
HRH14520024;HE_6_4_O;1;1308.25376467061;1881.37803710021;0.255649166536049;0.986983704571614;26.6954999533482;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.35730001097545;"1";0;0;"Wire Sweep";[1649, 1628, 1716, 1644, 1674, 1709, 1687, 1718, 1721];1628;1721;1682.8889;[0.713989421808834, 0.785280723509693, 0.79164981426832, 0.800668032081357, 0.775363557069115, 0.70797463482948, 0.746236315206874, 0.714818417015694, 0.707788078048938];0.707788078048938;0.800668032081357;0.7493;[213, 232, 227, 206, 203, 209, 198, 174, 195];174;232;206.3333;[3865, 3784, 3807, 3750, 3805, 3758, 3758, 3493, 2991];2991;3865;3667.8889;[125, 123, 123, 122, 121, 122, 121, 119, 118];118;125;121.5556;[131, 131, 131, 131, 131, 131, 131, 117, 73];73;131;123.0000;[131, 131, 131, 131, 131, 131, 131, 117, 73];73;131;123.0000;0;0;0;0.0000;0;0;0;0.0000;8.50470003206283;"1";0;0;0.21200004266575;"1";0;0;0.226799980737269;"1";0;0;0.389299995731562;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.259899999946356;"1";0;0;0.278400024399161;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 30.4, 28.8, 30.4, 28.8, 28.8, 28.8, 30.4, 28.8];28.8;32;29.6889;2.28610000340268
HRH14520024;HE_4_3_O;1;1321.0969474489;1895.29633910113;0.397620451562003;0.984418331942706;83.6126999929547;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.09610000113025;"1";0;0;"Good/OthersDefect";[1637, 1639, 1633, 1639, 1632, 1741, 1678, 1662, 1651];1632;1741;1656.8889;[0.733310354646099, 0.689676032885171, 0.791850054425492, 0.742400283013312, 0.73803051196262, 0.666627591656422, 0.708875319263887, 0.671066101367846, 0.697119254256784];0.666627591656422;0.791850054425492;0.7154;[187, 212, 183, 214, 184, 196, 195, 185, 172];172;214;192.0000;[2904, 2983, 2869, 2824, 2785, 2824, 2858, 2819, 2641];2641;2983;2834.1111;[125, 125, 124, 124, 121, 123, 122, 120, 120];120;125;122.6667;[42, 43, 44, 44, 42, 42, 42, 43, 44];42;44;42.8889;[42, 43, 44, 44, 42, 42, 42, 43, 44];42;44;42.8889;0;0;0;0.0000;0;0;0;0.0000;12.0999999926426;"1";0;0;0.316400022711605;"1";0;0;0.316000019665807;"1";0;0;0.339399965014309;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.261800014413893;"1";0;0;0.242399983108044;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 27.2, 27.2, 30.4, 28.8, 27.2, 27.2, 28.8];27.2;30.4;28.4444;0.966800027526915
HRH14520024;HE_4_4_O;1;1303.73854754614;1882.56938266692;0.403328770953042;0.989464406042543;21.6148999752477;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.52270001126453;"1";0;0;"Wire Sweep";[1597, 1647, 1592, 1692, 1734, 1707, 1647, 1699, 1617];1592;1734;1659.1111;[0.745621007437675, 0.759840142319249, 0.785876153713644, 0.691339229566204, 0.785751150644834, 0.66794458206902, 0.728844177414919, 0.685747779159851, 0.702261068700776];0.66794458206902;0.785876153713644;0.7281;[224, 204, 230, 205, 210, 202, 203, 195, 182];182;230;206.1111;[3777, 3785, 3889, 3773, 3777, 2833, 2702, 2824, 2605];2605;3889;3329.4444;[123, 122, 122, 122, 122, 123, 122, 118, 118];118;123;121.3333;[131, 131, 131, 131, 131, 47, 42, 44, 43];42;131;92.3333;[131, 131, 131, 131, 131, 47, 42, 44, 43];42;131;92.3333;0;0;0;0.0000;0;0;0;0.0000;12.4871000298299;"1";0;0;0.276000006124377;"1";0;0;0.356900040060282;"1";0;0;0.352400005795062;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.322100007906556;"1";0;0;0.301100022625178;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 28.8, 30.4, 30.4, 28.8, 28.8, 27.2, 30.4, 30.4];27.2;30.4;29.3333;1.77469995105639
HRH14520024;HE_3_4_O;1;1288.84420896439;1892.03623988847;0.106850703956561;0.986612589905448;25.284199975431;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.81260001147166;"1";0;0;"Wire Sweep";[1600, 1620, 1652, 1613, 1675, 1615, 1698, 1626, 1674];1600;1698;1641.4444;[0.750818794016318, 0.716626853362453, 0.766626774430542, 0.782686800711178, 0.713455694656068, 0.802626715305519, 0.700199505403137, 0.769849489156503, 0.718494286682616];0.700199505403137;0.802626715305519;0.7468;[242, 222, 237, 251, 240, 232, 221, 215, 216];215;251;230.6667;[3397, 3739, 3797, 3671, 3813, 3839, 3957, 3809, 4723];3397;4723;3860.5556;[124, 123, 122, 121, 119, 122, 121, 120, 127];119;127;122.1111;[90, 131, 131, 131, 131, 131, 131, 131, 131];90;131;126.4444;[90, 131, 131, 131, 131, 131, 131, 131, 131];90;131;126.4444;0;0;0;0.0000;0;0;0;0.0000;7.53459997940809;"1";0;0;0.310699979308993;"1";0;0;0.313299999106675;"1";0;0;0.863199995364994;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.338799960445613;"1";0;0;1.49669998791069;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 30.4, 30.4, 28.8, 27.2, 28.8, 28.8, 28.8, 28.8];27.2;30.4;28.8000;1.87709997408092
HRH14520024;HE_1_3_O;1;1312.4319321732;1901.42559969367;0.253083092339306;0.987384699329823;44.2218000534922;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.33759999880567;"1";0;0;"Wire Sweep";[1758, 1751, 1701, 1765, 1756, 1814, 1828, 1810, 1794];1701;1828;1775.2222;[0.72150193756291, 0.809725003712874, 0.76171116718406, 0.777656793067527, 0.785676433167263, 0.725896360252847, 0.771586129401789, 0.767723679030384, 0.749719617582246];0.72150193756291;0.809725003712874;0.7635;[118, 139, 142, 128, 139, 139, 152, 126, 130];118;152;134.7778;[3722, 3329, 3670, 3562, 3476, 3134, 3413, 3466, 3728];3134;3728;3500.0000;[125, 123, 122, 124, 121, 122, 123, 121, 118];118;125;122.1111;[131, 53, 95, 64, 53, 56, 65, 93, 116];53;131;80.6667;[131, 53, 95, 64, 53, 56, 65, 93, 116];53;131;80.6667;0;0;0;0.0000;0;0;0;0.0000;6.4286999986507;"1";0;0;0.843899964820594;"1";0;0;0.629500020295382;"1";0;0;0.930700043682009;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.455799978226423;"1";0;0;0.636600016150624;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 32, 33.6, 32, 28.8, 30.4, 32, 30.4];28.8;33.6;31.1111;1.66269997134805
HRH14520024;HE_2_4_O;1;1317.74253935896;1882.51939743294;0.171430488097219;0.983620330797436;12.6551000284962;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.98620003741235;"1";0;0;"Wire Sweep";[1633, 1610, 1690, 1682, 1605, 1729, 1671, 1687, 1744];1605;1744;1672.3333;[0.756528503302397, 0.80861537211887, 0.797470299073533, 0.789316187193447, 0.775290556684878, 0.715295806417454, 0.759371577167742, 0.730908937256094, 0.770394250750412];0.715295806417454;0.80861537211887;0.7670;[207, 206, 201, 202, 192, 179, 194, 186, 194];179;207;195.6667;[3978, 4064, 4155, 3825, 3902, 3895, 3905, 3978, 3645];3645;4155;3927.4444;[123, 123, 123, 122, 121, 120, 121, 117, 117];117;123;120.7778;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;26.046100014355;"1";0;0;0.357600045390427;"1";0;0;0.504399999044836;"1";0;0;0.439399969764054;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.794499996118248;"1";0;0;0.759900023695081;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 30.4, 30.4, 28.8, 28.8, 32, 33.6];28.8;33.6;30.5778;5.30449999496341
HRH14520024;HE_2_3_O;1;1325.21515194732;1895.29501532304;0.158042795809845;0.979558272857886;25.5480000050738;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.77689997246489;"1";0;0;"Good/OthersDefect";[1654, 1623, 1637, 1620, 1705, 1709, 1664, 1678, 1638];1620;1709;1658.6667;[0.731765557406085, 0.730914936061649, 0.739269409567806, 0.777165283080979, 0.697601729506388, 0.740635102337392, 0.734936729317238, 0.728299994865642, 0.703192293337423];0.697601729506388;0.777165283080979;0.7315;[174, 213, 188, 194, 192, 199, 164, 168, 182];164;213;186.0000;[2887, 2918, 3023, 2984, 2887, 2930, 2913, 2965, 2859];2859;3023;2929.5556;[125, 124, 124, 123, 121, 122, 122, 120, 119];119;125;122.2222;[42, 44, 42, 43, 44, 44, 46, 45, 45];42;46;43.8889;[42, 44, 42, 43, 44, 44, 46, 45, 45];42;46;43.8889;0;0;0;0.0000;0;0;0;0.0000;8.30709998263046;"1";0;0;0.249699980486184;"1";0;0;0.908599991817027;"1";0;0;0.648900051601231;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.861699983943254;"1";0;0;0.516600033733994;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 28.8, 28.8, 28.8, 30.4, 27.2, 28.8, 30.4];27.2;30.4;29.3333;1.70030002482235
HRH14520024;HE_1_4_O;1;1298.42334737349;1892.47387872959;0.246077429555718;0.991363982222268;12.9025999922305;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.47030001971871;"1";0;0;"Wire Sweep";[1659, 1675, 1726, 1773, 1712, 1808, 1738, 1720, 1787];1659;1808;1733.1111;[0.761246528042566, 0.810312622966659, 0.859060604622844, 0.804255631192999, 0.800957027777931, 0.700477610271025, 0.823495614383985, 0.749815618499026, 0.766369920737512];0.700477610271025;0.859060604622844;0.7862;[170, 192, 179, 194, 192, 175, 178, 166, 149];149;194;177.2222;[4046, 3727, 3891, 3796, 3781, 3803, 3946, 3756, 3617];3617;4046;3818.1111;[124, 122, 123, 121, 121, 121, 121, 117, 118];117;124;120.8889;[131, 131, 131, 131, 131, 131, 131, 131, 101];101;131;127.6667;[131, 131, 131, 131, 131, 131, 131, 131, 101];101;131;127.6667;0;0;0;0.0000;0;0;0;0.0000;7.06720002926886;"1";0;0;0.318799982778728;"1";0;0;0.291100004687905;"1";0;0;0.292400014586747;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.338100013323128;"1";0;0;0.686899991706014;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 27.2, 32, 30.4, 30.4, 30.4, 30.4, 28.8, 32];27.2;32;30.0444;2.43120000232011
HRH14520024;HE_2_6_O;1;1305.16258548741;1894.62260819003;0.422687212472619;0.993757266443609;12.1861000079662;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.10860000131652;"1";0;0;"Wire Sweep";[1714, 1699, 1650, 1645, 1649, 1738, 1655, 1705, 1705];1645;1738;1684.4444;[0.773991967365161, 0.75134299244973, 0.767883728444063, 0.747257998199702, 0.773560118033544, 0.698462588328581, 0.755476882299288, 0.671957899289777, 0.704558827182166];0.671957899289777;0.773991967365161;0.7383;[219, 217, 217, 214, 197, 195, 201, 194, 183];183;219;204.1111;[2698, 2814, 2787, 2657, 2708, 2770, 2822, 2789, 3613];2657;3613;2850.8889;[125, 123, 123, 121, 120, 122, 122, 120, 128];120;128;122.6667;[43, 44, 44, 44, 44, 43, 44, 44, 84];43;84;48.2222;[43, 44, 44, 44, 44, 43, 44, 44, 84];43;84;48.2222;0;0;0;0.0000;0;0;0;0.0000;6.27780001377687;"1";0;0;0.286500027868897;"1";0;0;0.34390005748719;"1";0;0;0.233899976592511;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.365199986845255;"1";0;0;0.375499948859215;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 28.8, 28.8, 27.2, 27.2, 28.8, 28.8, 28.8, 30.4];27.2;30.4;28.6222;25.318400003016
HRH14520024;HE_2_5_O;1;1324.59015798899;1908.55780622263;0.178881958717538;0.990794691278239;21.8888000235893;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.0263999835588;"1";0;0;"Good/OthersDefect";[1656, 1648, 1647, 1696, 1660, 1689, 1687, 1739, 1723];1647;1739;1682.7778;[0.759131460065249, 0.750592494602143, 0.720516411560365, 0.826631469278898, 0.735045818543826, 0.683011262773356, 0.757740613833957, 0.710761601545314, 0.7162148080218];0.683011262773356;0.826631469278898;0.7400;[185, 178, 181, 201, 182, 183, 189, 168, 162];162;201;181.0000;[2943, 2897, 2850, 2956, 2747, 2792, 2761, 2801, 2804];2747;2956;2839.0000;[126, 125, 123, 123, 122, 123, 123, 121, 120];120;126;122.8889;[46, 44, 44, 44, 43, 42, 44, 42, 44];42;46;43.6667;[46, 44, 44, 44, 43, 42, 44, 42, 44];42;46;43.6667;0;0;0;0.0000;0;0;0;0.0000;14.0816000057384;"1";0;0;0.318999984301627;"1";0;0;0.29650004580617;"1";0;0;0.288299983367324;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.231300015002489;"1";0;0;0.235300045460463;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 28.8, 27.2, 28.8, 27.2, 27.2, 28.8, 27.2, 28.8];27.2;28.8;27.9111;1.32300000404939
HRH14520024;HE_1_5_O;1;1311.95969615969;1919.38314715905;0.224403196984542;0.99028777584364;31.7865000106394;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.86409997008741;"1";0;0;"Wire Sweep";[1678, 1624, 1688, 1677, 1666, 1762, 1725, 1722, 1764];1624;1764;1700.6667;[0.744487382724798, 0.80981335884114, 0.788482068906583, 0.811761836410923, 0.75530791631665, 0.719488224535599, 0.760354164261509, 0.739781639595947, 0.731377798258636];0.719488224535599;0.811761836410923;0.7623;[189, 166, 157, 172, 141, 155, 161, 134, 151];134;189;158.4444;[3843, 3563, 3920, 3853, 3462, 3509, 3647, 3655, 2835];2835;3920;3587.4444;[126, 124, 125, 122, 121, 122, 122, 119, 117];117;126;122.0000;[131, 99, 131, 131, 90, 92, 98, 116, 44];44;131;103.5556;[131, 99, 131, 131, 90, 92, 98, 116, 44];44;131;103.5556;0;0;0;0.0000;0;0;0;0.0000;6.94170000497252;"1";0;0;0.297499995213002;"1";0;0;0.616100034676492;"1";0;0;0.294200028292835;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.308900023810565;"1";0;0;0.231399957556278;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 27.2, 28.8, 30.4, 28.8, 27.2, 28.8, 30.4, 46.4];27.2;46.4;30.5778;2.31779995374382
