Machine ID=ASM AD210PS#60
PCBA ID=HRH14720255

Time,PCBA Col,PCBA Row,Wafer Col,Wafer Row,Bin,Wafmap Filename
11/18/21 12:16:31,1,1,20,26,1,J122PHV_021
11/18/21 12:16:33,2,1,20,27,1,J122PHV_021
11/18/21 12:16:35,3,1,20,28,1,J122PHV_021
11/18/21 12:16:37,4,1,20,29,1,J122PHV_021
11/18/21 12:16:39,5,1,20,30,1,J122PHV_021
11/18/21 12:16:41,6,1,20,31,1,J122PHV_021
11/18/21 12:16:43,7,1,20,32,1,J122PHV_021
11/18/21 12:16:45,8,1,20,33,1,J122PHV_021
11/18/21 12:16:47,10,1,20,34,1,J122PHV_021
11/18/21 12:16:49,11,1,20,35,1,J122PHV_021
11/18/21 12:16:51,12,1,20,36,1,J122PHV_021
11/18/21 12:16:53,13,1,20,37,1,J122PHV_021
11/18/21 12:16:55,14,1,20,38,1,J122PHV_021
11/18/21 12:16:57,15,1,20,39,1,J122PHV_021
11/18/21 12:16:59,16,1,20,40,1,J122PHV_021
11/18/21 12:17:01,17,1,20,41,1,J122PHV_021
11/18/21 12:17:03,18,1,20,42,1,J122PHV_021
11/18/21 12:17:05,18,2,20,43,1,J122PHV_021
11/18/21 12:17:07,17,2,20,44,1,J122PHV_021
11/18/21 12:17:09,16,2,20,45,1,J122PHV_021
11/18/21 12:17:11,15,2,20,46,1,J122PHV_021
11/18/21 12:17:13,14,2,20,47,1,J122PHV_021
11/18/21 12:17:15,13,2,20,48,1,J122PHV_021
11/18/21 12:17:16,12,2,20,49,1,J122PHV_021
11/18/21 12:17:18,11,2,20,50,1,J122PHV_021
11/18/21 12:17:20,10,2,20,51,1,J122PHV_021
11/18/21 12:17:22,9,2,20,52,1,J122PHV_021
11/18/21 12:17:24,8,2,20,53,1,J122PHV_021
11/18/21 12:17:26,7,2,20,54,1,J122PHV_021
11/18/21 12:17:28,6,2,20,55,1,J122PHV_021
11/18/21 12:17:30,5,2,20,56,1,J122PHV_021
11/18/21 12:17:32,4,2,20,57,1,J122PHV_021
11/18/21 12:17:34,3,2,20,58,1,J122PHV_021
11/18/21 12:17:36,2,2,20,59,1,J122PHV_021
11/18/21 12:17:38,1,2,20,60,1,J122PHV_021
11/18/21 12:17:40,1,3,20,61,1,J122PHV_021
11/18/21 12:17:42,2,3,20,62,1,J122PHV_021
11/18/21 12:17:44,3,3,20,63,1,J122PHV_021
11/18/21 12:17:46,4,3,20,65,1,J122PHV_021
11/18/21 12:17:48,5,3,20,66,1,J122PHV_021
11/18/21 12:17:50,6,3,20,67,1,J122PHV_021
11/18/21 12:17:52,7,3,20,68,1,J122PHV_021
11/18/21 12:17:54,8,3,20,69,1,J122PHV_021
11/18/21 12:17:56,9,3,20,70,1,J122PHV_021
11/18/21 12:17:58,10,3,20,71,1,J122PHV_021
11/18/21 12:18:00,11,3,20,72,1,J122PHV_021
11/18/21 12:18:02,12,3,20,73,1,J122PHV_021
11/18/21 12:18:04,13,3,20,74,1,J122PHV_021
11/18/21 12:18:05,14,3,20,75,1,J122PHV_021
11/18/21 12:18:07,15,3,20,76,1,J122PHV_021
11/18/21 12:18:09,16,3,20,77,1,J122PHV_021
11/18/21 12:18:11,17,3,20,78,1,J122PHV_021
11/18/21 12:18:13,18,3,20,79,1,J122PHV_021
11/18/21 12:18:15,18,4,20,80,1,J122PHV_021
11/18/21 12:18:17,17,4,20,81,1,J122PHV_021
11/18/21 12:18:19,16,4,20,82,1,J122PHV_021
11/18/21 12:18:21,15,4,20,83,1,J122PHV_021
11/18/21 12:18:23,14,4,20,84,1,J122PHV_021
11/18/21 12:18:25,13,4,20,85,1,J122PHV_021
11/18/21 12:18:27,12,4,20,86,1,J122PHV_021
11/18/21 12:18:29,11,4,20,88,1,J122PHV_021
11/18/21 12:18:31,10,4,20,89,1,J122PHV_021
11/18/21 12:18:33,9,4,20,90,1,J122PHV_021
11/18/21 12:18:35,8,4,19,89,1,J122PHV_021
11/18/21 12:18:37,7,4,19,88,1,J122PHV_021
11/18/21 12:18:39,6,4,19,87,1,J122PHV_021
11/18/21 12:18:41,5,4,19,86,1,J122PHV_021
11/18/21 12:18:43,4,4,19,85,1,J122PHV_021
11/18/21 12:18:45,3,4,19,84,1,J122PHV_021
11/18/21 12:18:47,2,4,19,83,1,J122PHV_021
11/18/21 12:18:49,1,4,19,81,1,J122PHV_021
11/18/21 12:18:51,1,5,19,80,1,J122PHV_021
11/18/21 12:18:53,2,5,19,79,1,J122PHV_021
11/18/21 12:18:55,3,5,19,78,1,J122PHV_021
11/18/21 12:18:56,4,5,19,77,1,J122PHV_021
11/18/21 12:18:58,5,5,19,76,1,J122PHV_021
11/18/21 12:19:00,6,5,19,75,1,J122PHV_021
11/18/21 12:19:02,7,5,19,74,1,J122PHV_021
11/18/21 12:19:04,8,5,19,73,1,J122PHV_021
11/18/21 12:19:06,9,5,19,72,1,J122PHV_021
11/18/21 12:19:08,10,5,19,71,1,J122PHV_021
11/18/21 12:19:10,11,5,19,70,1,J122PHV_021
11/18/21 12:19:12,12,5,19,69,1,J122PHV_021
11/18/21 12:19:14,13,5,19,68,1,J122PHV_021
11/18/21 12:19:16,14,5,19,67,1,J122PHV_021
11/18/21 12:19:18,15,5,19,66,1,J122PHV_021
11/18/21 12:19:20,16,5,19,65,1,J122PHV_021
11/18/21 12:19:22,17,5,19,64,1,J122PHV_021
11/18/21 12:19:24,18,5,19,63,1,J122PHV_021
11/18/21 12:19:26,18,6,19,62,1,J122PHV_021
11/18/21 12:19:28,17,6,19,61,1,J122PHV_021
11/18/21 12:19:30,16,6,19,60,1,J122PHV_021
11/18/21 12:19:32,15,6,19,59,1,J122PHV_021
11/18/21 12:19:34,14,6,19,58,1,J122PHV_021
11/18/21 12:19:36,13,6,19,57,1,J122PHV_021
11/18/21 12:19:38,12,6,19,56,1,J122PHV_021
11/18/21 12:19:40,11,6,19,55,1,J122PHV_021
11/18/21 12:19:42,10,6,19,54,1,J122PHV_021
