Machine ID=ASM AD210PS#60
PCBA ID=HRH14720421

Time,PCBA Col,PCBA Row,Wafer Col,Wafer Row,Bin,Wafmap Filename


Machine ID=ASM AD210PS#60
PCBA ID=HRH14720421

Time,PCBA Col,PCBA Row,Wafer Col,Wafer Row,Bin,Wafmap Filename
11/18/21 11:28:10,1,1,40,44,1,J122PHV_021
11/18/21 11:28:12,2,1,40,45,1,J122PHV_021
11/18/21 11:28:14,3,1,40,46,1,J122PHV_021
11/18/21 11:28:16,4,1,40,47,1,J122PHV_021
11/18/21 11:28:18,5,1,40,49,1,J122PHV_021
11/18/21 11:28:20,6,1,40,50,1,J122PHV_021
11/18/21 11:28:22,7,1,40,51,1,J122PHV_021
11/18/21 11:28:24,8,1,40,52,1,J122PHV_021
11/18/21 11:28:26,10,1,40,53,1,J122PHV_021
11/18/21 11:28:28,11,1,40,54,1,J122PHV_021
11/18/21 11:28:30,12,1,40,55,1,J122PHV_021
11/18/21 11:28:32,13,1,40,56,1,J122PHV_021
11/18/21 11:28:34,14,1,40,57,1,J122PHV_021
11/18/21 11:28:36,15,1,40,58,1,J122PHV_021
11/18/21 11:28:38,16,1,40,59,1,J122PHV_021
11/18/21 11:28:40,17,1,40,60,1,J122PHV_021
11/18/21 11:28:42,18,1,40,61,1,J122PHV_021
11/18/21 11:28:44,18,2,40,62,1,J122PHV_021
11/18/21 11:28:46,17,2,40,63,1,J122PHV_021
11/18/21 11:28:48,16,2,40,64,1,J122PHV_021
11/18/21 11:28:50,15,2,40,65,1,J122PHV_021
11/18/21 11:28:52,14,2,40,66,1,J122PHV_021
11/18/21 11:28:54,13,2,40,67,1,J122PHV_021
11/18/21 11:28:55,12,2,40,68,1,J122PHV_021
11/18/21 11:28:57,11,2,40,70,1,J122PHV_021
11/18/21 11:28:59,10,2,40,71,1,J122PHV_021
11/18/21 11:29:01,9,2,40,72,1,J122PHV_021
11/18/21 11:29:03,8,2,40,73,1,J122PHV_021
11/18/21 11:29:05,7,2,40,74,1,J122PHV_021
11/18/21 11:29:07,6,2,39,74,1,J122PHV_021
11/18/21 11:29:09,5,2,39,73,1,J122PHV_021
11/18/21 11:29:11,4,2,39,72,1,J122PHV_021
11/18/21 11:29:13,3,2,39,71,1,J122PHV_021
11/18/21 11:29:15,2,2,39,70,2,J122PHV_021
11/18/21 11:29:17,1,2,39,69,1,J122PHV_021
11/18/21 11:29:19,1,3,39,68,1,J122PHV_021
11/18/21 11:29:21,2,3,39,67,1,J122PHV_021
11/18/21 11:29:23,3,3,39,66,1,J122PHV_021
11/18/21 11:29:25,4,3,39,65,1,J122PHV_021
11/18/21 11:29:27,5,3,39,64,1,J122PHV_021
11/18/21 11:29:29,6,3,39,63,1,J122PHV_021
11/18/21 11:29:31,7,3,39,62,1,J122PHV_021
11/18/21 11:29:33,8,3,39,61,1,J122PHV_021
11/18/21 11:29:35,9,3,39,60,1,J122PHV_021
11/18/21 11:29:37,10,3,39,59,1,J122PHV_021
11/18/21 11:29:39,11,3,39,58,1,J122PHV_021
11/18/21 11:29:41,12,3,39,57,1,J122PHV_021
11/18/21 11:29:43,13,3,39,56,1,J122PHV_021
