Machine ID=ASM AD210PS#61
PCBA ID=HRH14720365

Time,PCBA Col,PCBA Row,Wafer Col,Wafer Row,Bin,Wafmap Filename
11/18/21 10:08:14,1,1,42,28,1,G121517_006
11/18/21 10:08:15,2,1,42,29,1,G121517_006
11/18/21 10:08:17,3,1,42,30,1,G121517_006
11/18/21 10:08:19,4,1,42,31,1,G121517_006
11/18/21 10:08:21,5,1,42,32,2,G121517_006
11/18/21 10:08:23,6,1,42,33,1,G121517_006
11/18/21 10:08:25,7,1,42,34,1,G121517_006
11/18/21 10:08:27,8,1,42,35,1,G121517_006
11/18/21 10:08:29,10,1,42,36,1,G121517_006
11/18/21 10:08:31,11,1,42,37,1,G121517_006
11/18/21 10:08:33,12,1,42,38,1,G121517_006
11/18/21 10:08:35,13,1,42,39,1,G121517_006
11/18/21 10:08:37,14,1,42,40,1,G121517_006
11/18/21 10:08:38,15,1,42,41,1,G121517_006
11/18/21 10:08:40,16,1,42,42,1,G121517_006
11/18/21 10:08:42,17,1,42,44,1,G121517_006
11/18/21 10:08:44,18,1,42,47,1,G121517_006
11/18/21 10:08:46,18,2,42,48,1,G121517_006
11/18/21 10:08:48,17,2,42,49,1,G121517_006
11/18/21 10:08:50,16,2,42,50,1,G121517_006
11/18/21 10:08:52,15,2,42,51,1,G121517_006
11/18/21 10:08:54,14,2,42,52,1,G121517_006
11/18/21 10:08:56,13,2,42,53,1,G121517_006
11/18/21 10:08:58,12,2,42,54,1,G121517_006
11/18/21 10:08:59,11,2,42,55,1,G121517_006
11/18/21 10:09:01,10,2,42,56,1,G121517_006
11/18/21 10:09:03,9,2,42,57,2,G121517_006
11/18/21 10:09:05,8,2,42,58,1,G121517_006
11/18/21 10:09:07,7,2,42,59,1,G121517_006
11/18/21 10:09:09,6,2,42,60,1,G121517_006
11/18/21 10:09:11,5,2,42,61,1,G121517_006
11/18/21 10:09:13,4,2,42,62,1,G121517_006
11/18/21 10:09:15,3,2,42,63,1,G121517_006
11/18/21 10:09:17,2,2,42,64,1,G121517_006
11/18/21 10:09:18,1,2,42,65,1,G121517_006
11/18/21 10:09:20,1,3,42,66,1,G121517_006
11/18/21 10:09:22,2,3,42,67,1,G121517_006
11/18/21 10:09:24,3,3,42,68,1,G121517_006
11/18/21 10:09:26,4,3,42,69,1,G121517_006
11/18/21 10:09:28,5,3,41,72,1,G121517_006
11/18/21 10:09:30,6,3,41,70,1,G121517_006
11/18/21 10:09:32,7,3,41,69,1,G121517_006
11/18/21 10:09:34,8,3,41,68,1,G121517_006
11/18/21 10:09:36,9,3,41,67,1,G121517_006
11/18/21 10:09:38,10,3,41,66,1,G121517_006
11/18/21 10:09:40,11,3,41,65,1,G121517_006
11/18/21 10:09:41,12,3,41,64,1,G121517_006
11/18/21 10:09:43,13,3,41,63,1,G121517_006
11/18/21 10:09:45,14,3,41,62,1,G121517_006
11/18/21 10:09:47,15,3,41,61,1,G121517_006
11/18/21 10:09:49,16,3,41,60,1,G121517_006
11/18/21 10:09:51,17,3,41,59,1,G121517_006
11/18/21 10:09:53,18,3,41,58,1,G121517_006
11/18/21 10:09:55,18,4,41,57,1,G121517_006
11/18/21 10:09:57,17,4,41,56,1,G121517_006
11/18/21 10:09:59,16,4,41,55,1,G121517_006
11/18/21 10:10:01,15,4,41,54,1,G121517_006
11/18/21 10:10:03,14,4,41,53,1,G121517_006
11/18/21 10:10:04,13,4,41,52,1,G121517_006
11/18/21 10:10:06,12,4,41,51,1,G121517_006
11/18/21 10:10:08,11,4,41,50,1,G121517_006
11/18/21 10:10:10,10,4,41,49,1,G121517_006
11/18/21 10:10:12,9,4,41,48,1,G121517_006
11/18/21 10:10:14,8,4,41,47,1,G121517_006
11/18/21 10:10:16,7,4,41,46,1,G121517_006
11/18/21 10:10:18,6,4,41,45,1,G121517_006
11/18/21 10:10:20,5,4,41,44,1,G121517_006
11/18/21 10:10:22,4,4,41,43,1,G121517_006
11/18/21 10:10:23,3,4,41,42,1,G121517_006
11/18/21 10:10:25,2,4,41,41,1,G121517_006
11/18/21 10:10:27,1,4,41,40,1,G121517_006
11/18/21 10:10:29,1,5,41,39,1,G121517_006
11/18/21 10:10:31,2,5,41,38,1,G121517_006
11/18/21 10:10:33,3,5,41,37,1,G121517_006
11/18/21 10:10:35,4,5,41,36,1,G121517_006
11/18/21 10:10:37,5,5,41,35,1,G121517_006
11/18/21 10:10:39,6,5,41,34,1,G121517_006
11/18/21 10:10:41,7,5,41,33,1,G121517_006
11/18/21 10:10:43,8,5,41,32,1,G121517_006
11/18/21 10:10:44,9,5,41,31,1,G121517_006
11/18/21 10:10:46,10,5,41,30,1,G121517_006
11/18/21 10:10:48,11,5,41,29,1,G121517_006
11/18/21 10:10:50,12,5,41,28,1,G121517_006
11/18/21 10:10:52,13,5,41,27,1,G121517_006
11/18/21 10:10:54,14,5,41,26,1,G121517_006
11/18/21 10:10:56,15,5,41,25,1,G121517_006
11/18/21 10:10:58,16,5,41,24,1,G121517_006
11/18/21 10:11:00,17,5,41,23,1,G121517_006
11/18/21 10:11:02,18,5,41,22,1,G121517_006
11/18/21 10:11:04,18,6,41,21,1,G121517_006
11/18/21 10:11:06,17,6,40,19,1,G121517_006
11/18/21 10:11:07,16,6,40,20,1,G121517_006
11/18/21 10:11:09,15,6,40,21,1,G121517_006
11/18/21 10:11:11,14,6,40,22,1,G121517_006
11/18/21 10:11:13,13,6,40,23,1,G121517_006
11/18/21 10:11:15,12,6,40,24,1,G121517_006
11/18/21 10:11:17,11,6,40,25,1,G121517_006
11/18/21 10:11:19,10,6,40,26,1,G121517_006
11/18/21 10:11:21,9,6,40,27,1,G121517_006
11/18/21 10:11:23,8,6,40,28,1,G121517_006
11/18/21 10:11:25,7,6,40,29,1,G121517_006
11/18/21 10:11:26,6,6,40,30,1,G121517_006
11/18/21 10:11:29,5,6,40,31,1,G121517_006
11/18/21 10:11:31,4,6,40,32,1,G121517_006
11/18/21 10:11:33,3,6,40,33,1,G121517_006
11/18/21 10:11:35,2,6,40,35,1,G121517_006
11/18/21 10:11:37,1,6,40,36,1,G121517_006
11/18/21 10:11:39,1,7,40,37,1,G121517_006
11/18/21 10:11:41,2,7,40,38,1,G121517_006
11/18/21 10:11:43,3,7,40,39,1,G121517_006
11/18/21 10:11:44,4,7,40,40,1,G121517_006
11/18/21 10:11:46,5,7,40,41,1,G121517_006
11/18/21 10:11:48,6,7,40,42,1,G121517_006
11/18/21 10:11:50,7,7,40,43,1,G121517_006
11/18/21 10:11:52,8,7,40,44,1,G121517_006
11/18/21 10:11:54,9,7,40,45,1,G121517_006
11/18/21 10:11:56,10,7,40,46,1,G121517_006
11/18/21 10:11:58,11,7,40,47,1,G121517_006
11/18/21 10:12:00,12,7,40,48,1,G121517_006
11/18/21 10:12:02,13,7,40,49,1,G121517_006
11/18/21 10:12:04,14,7,40,50,1,G121517_006
11/18/21 10:12:06,15,7,40,51,1,G121517_006
11/18/21 10:12:07,16,7,40,52,1,G121517_006
11/18/21 10:12:09,17,7,40,53,1,G121517_006
11/18/21 10:12:11,18,7,40,54,1,G121517_006
11/18/21 10:12:13,18,8,40,55,2,G121517_006
11/18/21 10:12:15,17,8,40,56,1,G121517_006
11/18/21 10:12:17,16,8,40,57,1,G121517_006
11/18/21 10:12:19,15,8,40,58,1,G121517_006
11/18/21 10:12:21,14,8,40,59,1,G121517_006
11/18/21 10:12:23,13,8,40,60,1,G121517_006
11/18/21 10:12:25,12,8,40,61,1,G121517_006
11/18/21 10:12:27,11,8,40,62,1,G121517_006
11/18/21 10:12:28,10,8,40,63,1,G121517_006
11/18/21 10:12:30,9,8,40,64,1,G121517_006
11/18/21 10:12:32,8,8,40,65,1,G121517_006
11/18/21 10:12:34,7,8,40,66,1,G121517_006
11/18/21 10:12:36,6,8,40,67,1,G121517_006
11/18/21 10:12:38,5,8,40,68,1,G121517_006
11/18/21 10:12:40,4,8,40,69,1,G121517_006
11/18/21 10:12:42,3,8,40,70,1,G121517_006
11/18/21 10:12:44,2,8,40,71,1,G121517_006
11/18/21 10:12:46,1,8,40,72,1,G121517_006
11/18/21 10:12:47,2,9,40,73,1,G121517_006
11/18/21 10:12:49,3,9,40,74,1,G121517_006
11/18/21 10:12:51,4,9,39,74,1,G121517_006
11/18/21 10:12:53,5,9,39,73,1,G121517_006
11/18/21 10:12:55,6,9,39,72,1,G121517_006
11/18/21 10:12:57,7,9,39,71,1,G121517_006
11/18/21 10:12:59,8,9,39,70,1,G121517_006
11/18/21 10:13:01,9,9,39,69,1,G121517_006
11/18/21 10:13:03,10,9,39,68,1,G121517_006
11/18/21 10:13:05,11,9,39,67,1,G121517_006
11/18/21 10:13:07,12,9,39,66,1,G121517_006
11/18/21 10:13:09,13,9,39,65,1,G121517_006
11/18/21 10:13:10,14,9,39,63,1,G121517_006
11/18/21 10:13:12,15,9,39,62,1,G121517_006
11/18/21 10:13:14,16,9,39,61,1,G121517_006
11/18/21 10:13:16,17,9,39,60,1,G121517_006
11/18/21 10:13:18,18,10,39,59,1,G121517_006
11/18/21 10:13:20,17,10,39,58,1,G121517_006
11/18/21 10:13:22,16,10,39,57,1,G121517_006
11/18/21 10:13:24,15,10,39,56,1,G121517_006
11/18/21 10:13:26,14,10,39,55,1,G121517_006
11/18/21 10:13:28,13,10,39,54,1,G121517_006
11/18/21 10:13:30,12,10,39,53,1,G121517_006
11/18/21 10:13:31,11,10,39,52,1,G121517_006
11/18/21 10:13:33,10,10,39,51,1,G121517_006
11/18/21 10:13:35,9,10,39,50,1,G121517_006
11/18/21 10:13:37,8,10,39,49,1,G121517_006
11/18/21 10:13:39,7,10,39,48,1,G121517_006
11/18/21 10:13:41,6,10,39,47,1,G121517_006
11/18/21 10:13:43,5,10,39,46,1,G121517_006
11/18/21 10:13:45,4,10,39,45,1,G121517_006
11/18/21 10:13:47,3,10,39,44,1,G121517_006
11/18/21 10:13:49,2,10,39,43,1,G121517_006
11/18/21 10:13:50,1,10,39,42,1,G121517_006
11/18/21 10:13:52,1,11,39,41,1,G121517_006
11/18/21 10:13:54,2,11,39,40,1,G121517_006
11/18/21 10:13:56,3,11,39,39,1,G121517_006
11/18/21 10:13:58,4,11,39,37,1,G121517_006
11/18/21 10:14:00,5,11,39,36,1,G121517_006
11/18/21 10:14:02,6,11,39,35,1,G121517_006
11/18/21 10:14:04,7,11,39,34,1,G121517_006
11/18/21 10:14:06,8,11,39,33,1,G121517_006
11/18/21 10:14:08,9,11,39,32,1,G121517_006
11/18/21 10:14:10,10,11,39,31,1,G121517_006
11/18/21 10:14:12,11,11,39,30,1,G121517_006
11/18/21 10:14:13,12,11,39,29,1,G121517_006
11/18/21 10:14:15,13,11,39,28,1,G121517_006
11/18/21 10:14:17,14,11,39,27,1,G121517_006
11/18/21 10:14:19,15,11,39,26,1,G121517_006
11/18/21 10:14:21,16,11,39,25,1,G121517_006
11/18/21 10:14:23,17,11,39,24,1,G121517_006
11/18/21 10:14:25,18,11,39,23,1,G121517_006
11/18/21 10:14:27,18,12,39,22,1,G121517_006
11/18/21 10:14:29,17,12,39,21,1,G121517_006
11/18/21 10:14:31,16,12,39,20,1,G121517_006
11/18/21 10:14:33,15,12,39,19,1,G121517_006
11/18/21 10:14:34,14,12,39,18,1,G121517_006
11/18/21 10:14:36,13,12,39,17,1,G121517_006
11/18/21 10:14:38,12,12,39,16,1,G121517_006
11/18/21 10:14:40,11,12,38,14,1,G121517_006
11/18/21 10:14:42,10,12,38,15,1,G121517_006
11/18/21 10:14:44,9,12,38,16,1,G121517_006
11/18/21 10:14:46,8,12,38,17,1,G121517_006
11/18/21 10:14:48,7,12,38,18,1,G121517_006
11/18/21 10:14:50,6,12,38,19,1,G121517_006
11/18/21 10:14:52,5,12,38,20,1,G121517_006
11/18/21 10:14:53,4,12,38,22,1,G121517_006
11/18/21 10:14:55,3,12,38,23,1,G121517_006
11/18/21 10:14:57,2,12,38,24,1,G121517_006
11/18/21 10:14:59,1,12,38,25,1,G121517_006
11/18/21 10:15:01,1,13,38,26,1,G121517_006
11/18/21 10:15:03,2,13,38,27,1,G121517_006
11/18/21 10:15:05,3,13,38,30,1,G121517_006
11/18/21 10:15:07,4,13,38,31,1,G121517_006
11/18/21 10:15:09,5,13,38,32,1,G121517_006
11/18/21 10:15:11,6,13,38,33,1,G121517_006
11/18/21 10:15:13,7,13,38,34,1,G121517_006
11/18/21 10:15:14,8,13,38,35,1,G121517_006
11/18/21 10:15:16,9,13,38,36,1,G121517_006
11/18/21 10:15:18,10,13,38,37,1,G121517_006
11/18/21 10:15:20,11,13,38,38,1,G121517_006
11/18/21 10:15:22,12,13,38,39,1,G121517_006
11/18/21 10:15:24,13,13,38,40,1,G121517_006
11/18/21 10:15:26,14,13,38,41,1,G121517_006
11/18/21 10:15:28,15,13,38,42,1,G121517_006
11/18/21 10:15:30,16,13,38,43,1,G121517_006
11/18/21 10:15:32,17,13,38,44,1,G121517_006
11/18/21 10:15:34,18,13,38,45,1,G121517_006
11/18/21 10:15:36,18,14,38,46,1,G121517_006
11/18/21 10:15:37,17,14,38,47,1,G121517_006
11/18/21 10:15:39,16,14,38,48,1,G121517_006
11/18/21 10:15:41,15,14,38,49,1,G121517_006
11/18/21 10:15:43,14,14,38,50,1,G121517_006
11/18/21 10:15:45,13,14,38,51,1,G121517_006
11/18/21 10:15:47,12,14,38,52,1,G121517_006
11/18/21 10:15:49,11,14,38,53,1,G121517_006
11/18/21 10:15:51,10,14,38,54,1,G121517_006
11/18/21 10:15:53,9,14,38,55,1,G121517_006
11/18/21 10:15:55,8,14,38,56,1,G121517_006
11/18/21 10:15:57,7,14,38,57,1,G121517_006
11/18/21 10:15:58,6,14,38,58,1,G121517_006
11/18/21 10:16:00,5,14,38,59,1,G121517_006
11/18/21 10:16:02,4,14,38,60,1,G121517_006
11/18/21 10:16:04,3,14,38,61,1,G121517_006
11/18/21 10:16:06,2,14,38,62,1,G121517_006
11/18/21 10:16:08,1,14,38,63,1,G121517_006
11/18/21 10:16:10,1,15,38,64,1,G121517_006
11/18/21 10:16:12,2,15,38,65,1,G121517_006
11/18/21 10:16:14,3,15,38,66,1,G121517_006
11/18/21 10:16:16,4,15,38,67,1,G121517_006
11/18/21 10:16:17,5,15,38,68,1,G121517_006
11/18/21 10:16:19,6,15,38,69,1,G121517_006
11/18/21 10:16:21,7,15,38,70,1,G121517_006
11/18/21 10:16:23,8,15,38,71,2,G121517_006
11/18/21 10:16:25,9,15,38,72,1,G121517_006
11/18/21 10:16:27,10,15,38,73,1,G121517_006
11/18/21 10:16:29,11,15,38,74,1,G121517_006
11/18/21 10:16:31,12,15,37,80,1,G121517_006
11/18/21 10:16:33,13,15,37,79,1,G121517_006
11/18/21 10:16:35,14,15,37,78,1,G121517_006
11/18/21 10:16:37,15,15,37,77,1,G121517_006
11/18/21 10:16:39,16,15,37,76,1,G121517_006
11/18/21 10:16:40,17,15,37,75,1,G121517_006
11/18/21 10:16:42,18,15,37,74,1,G121517_006
11/18/21 10:16:44,18,16,37,73,1,G121517_006
11/18/21 10:16:46,17,16,37,72,1,G121517_006
11/18/21 10:16:48,16,16,37,71,1,G121517_006
11/18/21 10:16:50,15,16,37,70,1,G121517_006
11/18/21 10:16:52,14,16,37,69,1,G121517_006
11/18/21 10:16:54,13,16,37,68,1,G121517_006
11/18/21 10:16:56,12,16,37,67,1,G121517_006
11/18/21 10:16:58,11,16,37,66,1,G121517_006
11/18/21 10:17:00,10,16,37,65,1,G121517_006
11/18/21 10:17:01,8,16,37,64,1,G121517_006
11/18/21 10:17:03,7,16,37,63,1,G121517_006
11/18/21 10:17:05,6,16,37,62,1,G121517_006
11/18/21 10:17:07,5,16,37,61,1,G121517_006
11/18/21 10:17:09,4,16,37,57,1,G121517_006
11/18/21 10:17:11,3,16,37,56,1,G121517_006
11/18/21 10:17:13,2,16,37,55,1,G121517_006
11/18/21 10:17:15,1,16,37,54,1,G121517_006


1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1


