Machine ID=ASM AD210PS#55
PCBA ID=HRH14721034

Time,PCBA Col,PCBA Row,Wafer Col,Wafer Row,Bin,Wafmap Filename
11/18/21 09:53:51,3,2,12,20,1,J121EVW_015
11/18/21 09:53:53,2,2,12,21,1,J121EVW_015
11/18/21 09:53:55,1,2,12,22,1,J121EVW_015
11/18/21 09:53:57,1,3,12,23,1,J121EVW_015
11/18/21 09:53:59,2,3,12,24,1,J121EVW_015
11/18/21 09:54:01,3,3,12,25,1,J121EVW_015
11/18/21 09:54:03,4,3,12,26,1,J121EVW_015
11/18/21 09:54:05,5,3,12,27,1,J121EVW_015
11/18/21 09:54:07,6,3,12,28,1,J121EVW_015
11/18/21 09:54:08,7,3,12,29,1,J121EVW_015
11/18/21 09:54:10,8,3,12,30,1,J121EVW_015
11/18/21 09:54:12,9,3,12,31,1,J121EVW_015
11/18/21 09:54:14,10,3,12,32,1,J121EVW_015
11/18/21 09:54:16,11,3,12,33,1,J121EVW_015
11/18/21 09:54:18,12,3,12,34,1,J121EVW_015
11/18/21 09:54:20,13,3,12,35,1,J121EVW_015
11/18/21 09:54:22,14,3,12,36,1,J121EVW_015
11/18/21 09:54:24,15,3,12,37,1,J121EVW_015
11/18/21 09:54:26,16,3,12,38,1,J121EVW_015
11/18/21 09:54:28,17,3,12,39,1,J121EVW_015
11/18/21 09:54:30,18,3,12,40,1,J121EVW_015
11/18/21 09:54:32,18,4,12,41,1,J121EVW_015
11/18/21 09:54:33,17,4,12,42,1,J121EVW_015
11/18/21 09:54:35,16,4,12,43,1,J121EVW_015
11/18/21 09:54:37,15,4,12,44,1,J121EVW_015
11/18/21 09:54:39,14,4,12,45,1,J121EVW_015
11/18/21 09:54:41,13,4,12,46,1,J121EVW_015
11/18/21 09:54:43,12,4,12,47,1,J121EVW_015
11/18/21 09:54:45,11,4,12,48,1,J121EVW_015
11/18/21 09:54:47,10,4,12,49,1,J121EVW_015
11/18/21 09:54:49,9,4,12,50,1,J121EVW_015
11/18/21 09:54:51,8,4,12,51,1,J121EVW_015
11/18/21 09:54:53,7,4,12,52,1,J121EVW_015
11/18/21 09:54:55,6,4,12,53,1,J121EVW_015
11/18/21 09:54:57,5,4,12,54,1,J121EVW_015
11/18/21 09:54:58,4,4,12,55,1,J121EVW_015
11/18/21 09:55:00,3,4,12,56,1,J121EVW_015
11/18/21 09:55:02,2,4,12,57,1,J121EVW_015
11/18/21 09:55:04,1,4,12,59,1,J121EVW_015
11/18/21 09:55:06,1,5,12,60,1,J121EVW_015
11/18/21 09:55:08,2,5,12,61,1,J121EVW_015
11/18/21 09:55:10,3,5,12,62,1,J121EVW_015
11/18/21 09:55:12,4,5,12,63,1,J121EVW_015
11/18/21 09:55:14,5,5,12,64,1,J121EVW_015
11/18/21 09:55:16,6,5,12,65,1,J121EVW_015
11/18/21 09:55:18,7,5,12,66,1,J121EVW_015
11/18/21 09:55:20,8,5,12,67,1,J121EVW_015
11/18/21 09:55:22,9,5,12,68,1,J121EVW_015
11/18/21 09:55:24,10,5,12,69,1,J121EVW_015
11/18/21 09:55:25,11,5,12,70,1,J121EVW_015
11/18/21 09:55:27,12,5,12,72,1,J121EVW_015
11/18/21 09:55:29,13,5,12,73,1,J121EVW_015
11/18/21 09:55:31,14,5,12,74,1,J121EVW_015
11/18/21 09:55:33,15,5,12,75,1,J121EVW_015
11/18/21 09:55:35,16,5,12,76,1,J121EVW_015
11/18/21 09:55:37,17,5,12,77,1,J121EVW_015
11/18/21 09:55:39,18,5,12,79,1,J121EVW_015
11/18/21 09:55:41,18,6,12,80,1,J121EVW_015
11/18/21 09:55:43,17,6,12,82,1,J121EVW_015
11/18/21 09:55:45,16,6,12,83,1,J121EVW_015
11/18/21 09:55:47,15,6,11,82,1,J121EVW_015
11/18/21 09:55:49,14,6,11,73,1,J121EVW_015
11/18/21 09:55:50,13,6,11,72,1,J121EVW_015
11/18/21 09:55:52,12,6,11,71,1,J121EVW_015
11/18/21 09:55:54,11,6,11,70,1,J121EVW_015
11/18/21 09:55:56,10,6,11,69,1,J121EVW_015
11/18/21 09:55:58,9,6,11,68,1,J121EVW_015
11/18/21 09:56:00,8,6,11,67,1,J121EVW_015
11/18/21 09:56:02,7,6,11,66,1,J121EVW_015
11/18/21 09:56:04,6,6,11,65,1,J121EVW_015
11/18/21 09:56:06,5,6,11,64,1,J121EVW_015
11/18/21 09:56:08,4,6,11,62,1,J121EVW_015
11/18/21 09:56:10,3,6,11,60,1,J121EVW_015
11/18/21 09:56:12,2,6,11,59,1,J121EVW_015
11/18/21 09:56:14,1,6,11,58,1,J121EVW_015
11/18/21 09:56:16,1,7,11,57,1,J121EVW_015
11/18/21 09:56:17,2,7,11,56,2,J121EVW_015
11/18/21 09:56:19,3,7,11,55,1,J121EVW_015
11/18/21 09:56:21,4,7,11,54,1,J121EVW_015
11/18/21 09:56:23,5,7,11,53,1,J121EVW_015
11/18/21 09:56:25,6,7,11,52,1,J121EVW_015
11/18/21 09:56:27,7,7,11,51,1,J121EVW_015
11/18/21 09:56:29,8,7,11,50,1,J121EVW_015
11/18/21 09:56:31,9,7,11,49,1,J121EVW_015
11/18/21 09:56:33,10,7,11,48,1,J121EVW_015
11/18/21 09:56:35,11,7,11,47,1,J121EVW_015
11/18/21 09:56:37,12,7,11,46,1,J121EVW_015
11/18/21 09:56:39,13,7,11,45,1,J121EVW_015
11/18/21 09:56:41,14,7,11,44,1,J121EVW_015
11/18/21 09:56:42,15,7,11,43,1,J121EVW_015
11/18/21 09:56:44,16,7,11,42,1,J121EVW_015
11/18/21 09:56:46,17,7,11,41,1,J121EVW_015
11/18/21 09:56:48,18,7,11,40,1,J121EVW_015
11/18/21 09:56:50,18,8,11,39,1,J121EVW_015
11/18/21 09:56:52,17,8,11,38,1,J121EVW_015
11/18/21 09:56:54,16,8,11,37,1,J121EVW_015
11/18/21 09:56:56,15,8,11,36,1,J121EVW_015
11/18/21 09:56:58,14,8,11,35,1,J121EVW_015
11/18/21 09:57:00,13,8,11,34,1,J121EVW_015
11/18/21 09:57:02,12,8,11,33,1,J121EVW_015
11/18/21 09:57:04,11,8,11,32,1,J121EVW_015
11/18/21 09:57:06,10,8,11,31,1,J121EVW_015
11/18/21 09:57:07,9,8,11,29,1,J121EVW_015
11/18/21 09:57:09,8,8,11,28,1,J121EVW_015
11/18/21 09:57:11,7,8,11,27,1,J121EVW_015
11/18/21 09:57:13,6,8,11,26,1,J121EVW_015
11/18/21 09:57:15,5,8,11,23,1,J121EVW_015
11/18/21 09:57:17,4,8,11,22,1,J121EVW_015
11/18/21 09:57:19,3,8,11,21,1,J121EVW_015
11/18/21 09:57:21,2,8,11,20,1,J121EVW_015
11/18/21 09:57:23,1,8,11,19,1,J121EVW_015
11/18/21 09:57:25,2,9,11,18,1,J121EVW_015
11/18/21 09:57:27,3,9,11,17,1,J121EVW_015
11/18/21 09:57:29,4,9,11,16,1,J121EVW_015
11/18/21 09:57:31,5,9,11,15,1,J121EVW_015
11/18/21 09:57:33,6,9,11,14,1,J121EVW_015
11/18/21 09:57:34,7,9,11,13,1,J121EVW_015
11/18/21 09:57:36,8,9,11,12,1,J121EVW_015
11/18/21 09:57:38,9,9,11,11,1,J121EVW_015
11/18/21 09:57:40,10,9,11,10,1,J121EVW_015
11/18/21 09:57:42,11,9,10,11,1,J121EVW_015
11/18/21 09:57:44,12,9,10,12,1,J121EVW_015
11/18/21 09:57:46,13,9,10,13,1,J121EVW_015
11/18/21 09:57:48,14,9,10,14,1,J121EVW_015
11/18/21 09:57:50,15,9,10,15,1,J121EVW_015
11/18/21 09:57:52,16,9,10,16,1,J121EVW_015
11/18/21 09:57:54,17,9,10,17,1,J121EVW_015
11/18/21 09:57:56,18,10,10,18,1,J121EVW_015
11/18/21 09:57:58,17,10,10,19,1,J121EVW_015
11/18/21 09:57:59,16,10,10,20,1,J121EVW_015
11/18/21 09:58:01,15,10,10,22,1,J121EVW_015
11/18/21 09:58:03,14,10,10,23,1,J121EVW_015
11/18/21 09:58:05,13,10,10,24,1,J121EVW_015
11/18/21 09:58:07,12,10,10,25,1,J121EVW_015
11/18/21 09:58:09,11,10,10,26,1,J121EVW_015
11/18/21 09:58:11,10,10,10,27,1,J121EVW_015
11/18/21 09:58:13,9,10,10,28,1,J121EVW_015
11/18/21 09:58:15,8,10,10,29,1,J121EVW_015
11/18/21 09:58:17,7,10,10,30,1,J121EVW_015
11/18/21 09:58:19,6,10,10,32,1,J121EVW_015
11/18/21 09:58:21,5,10,10,33,1,J121EVW_015
11/18/21 09:58:23,4,10,10,34,1,J121EVW_015
11/18/21 09:58:25,3,10,10,35,1,J121EVW_015
11/18/21 09:58:26,2,10,10,36,1,J121EVW_015
11/18/21 09:58:28,1,10,10,37,1,J121EVW_015
11/18/21 09:58:30,1,11,10,38,1,J121EVW_015
11/18/21 09:58:32,2,11,10,39,1,J121EVW_015
11/18/21 09:58:34,3,11,10,40,1,J121EVW_015
11/18/21 09:58:36,4,11,10,41,1,J121EVW_015
11/18/21 09:58:38,5,11,10,42,1,J121EVW_015
11/18/21 09:58:40,6,11,10,43,1,J121EVW_015
11/18/21 09:58:42,7,11,10,44,1,J121EVW_015
11/18/21 09:58:44,8,11,10,45,1,J121EVW_015
11/18/21 09:58:46,9,11,10,46,1,J121EVW_015
11/18/21 09:58:48,10,11,10,47,1,J121EVW_015
11/18/21 09:58:50,11,11,10,48,1,J121EVW_015
11/18/21 09:58:51,12,11,10,49,1,J121EVW_015
11/18/21 09:58:53,13,11,10,50,1,J121EVW_015
11/18/21 09:58:55,14,11,10,51,1,J121EVW_015
11/18/21 09:58:57,15,11,10,52,1,J121EVW_015
11/18/21 09:58:59,16,11,10,53,1,J121EVW_015
11/18/21 09:59:01,17,11,10,54,1,J121EVW_015
11/18/21 09:59:03,18,11,10,55,1,J121EVW_015
11/18/21 09:59:05,18,12,10,56,1,J121EVW_015
11/18/21 09:59:07,17,12,10,57,1,J121EVW_015
11/18/21 09:59:09,16,12,10,59,1,J121EVW_015
11/18/21 09:59:11,15,12,10,60,1,J121EVW_015
11/18/21 09:59:13,14,12,10,61,1,J121EVW_015
11/18/21 10:00:02,13,12,10,63,1,J121EVW_015
11/18/21 10:00:04,12,12,10,64,1,J121EVW_015
11/18/21 10:00:06,11,12,10,66,1,J121EVW_015
11/18/21 10:00:07,10,12,10,67,1,J121EVW_015
11/18/21 10:00:09,9,12,10,68,1,J121EVW_015
11/18/21 10:00:11,8,12,10,73,1,J121EVW_015
11/18/21 10:00:13,7,12,9,60,1,J121EVW_015
11/18/21 10:00:15,6,12,9,59,1,J121EVW_015
11/18/21 10:00:17,5,12,9,58,1,J121EVW_015
11/18/21 10:00:19,4,12,9,57,1,J121EVW_015
11/18/21 10:00:21,3,12,9,56,1,J121EVW_015
11/18/21 10:00:23,2,12,9,55,1,J121EVW_015
11/18/21 10:00:25,1,12,9,54,1,J121EVW_015
11/18/21 10:00:27,1,13,9,53,1,J121EVW_015
11/18/21 10:00:29,2,13,9,52,1,J121EVW_015
11/18/21 10:00:31,3,13,9,49,1,J121EVW_015
11/18/21 10:00:32,4,13,9,48,1,J121EVW_015
11/18/21 10:00:34,5,13,9,47,1,J121EVW_015
11/18/21 10:00:36,6,13,9,46,1,J121EVW_015
11/18/21 10:00:38,7,13,9,45,1,J121EVW_015
11/18/21 10:00:40,8,13,9,44,1,J121EVW_015
11/18/21 10:00:42,9,13,9,43,1,J121EVW_015
11/18/21 10:00:44,10,13,9,42,1,J121EVW_015
11/18/21 10:00:46,11,13,9,41,1,J121EVW_015
11/18/21 10:00:48,12,13,9,40,1,J121EVW_015
11/18/21 10:00:50,13,13,9,39,1,J121EVW_015
11/18/21 10:00:52,14,13,9,38,1,J121EVW_015
11/18/21 10:00:54,15,13,9,37,1,J121EVW_015
11/18/21 10:00:56,16,13,9,35,1,J121EVW_015
11/18/21 10:00:57,17,13,9,34,1,J121EVW_015
11/18/21 10:00:59,18,13,9,33,1,J121EVW_015
11/18/21 10:01:01,18,14,9,32,1,J121EVW_015
11/18/21 10:01:03,17,14,9,31,1,J121EVW_015
11/18/21 10:01:05,16,14,9,30,1,J121EVW_015
11/18/21 10:01:07,15,14,9,29,1,J121EVW_015
11/18/21 10:01:09,14,14,9,28,1,J121EVW_015
11/18/21 10:01:11,13,14,9,27,1,J121EVW_015
11/18/21 10:01:13,12,14,9,26,1,J121EVW_015
11/18/21 10:01:15,11,14,9,25,1,J121EVW_015
11/18/21 10:01:17,10,14,9,24,1,J121EVW_015
11/18/21 10:01:19,9,14,9,23,1,J121EVW_015
11/18/21 10:01:21,8,14,9,21,1,J121EVW_015
11/18/21 10:01:23,7,14,9,20,1,J121EVW_015
11/18/21 10:01:24,6,14,9,19,1,J121EVW_015
11/18/21 10:01:26,5,14,9,17,1,J121EVW_015
11/18/21 10:01:28,4,14,9,16,1,J121EVW_015
11/18/21 10:01:30,3,14,9,15,1,J121EVW_015
11/18/21 10:01:32,2,14,9,14,1,J121EVW_015
11/18/21 10:01:34,1,14,9,13,1,J121EVW_015
11/18/21 10:01:36,1,15,9,12,1,J121EVW_015
11/18/21 10:01:38,2,15,8,14,1,J121EVW_015
11/18/21 10:01:40,3,15,8,16,1,J121EVW_015
11/18/21 10:01:42,4,15,8,17,1,J121EVW_015
11/18/21 10:01:44,5,15,8,18,1,J121EVW_015
11/18/21 10:01:46,6,15,8,19,1,J121EVW_015
11/18/21 10:01:48,7,15,8,20,1,J121EVW_015
11/18/21 10:01:49,8,15,8,21,1,J121EVW_015
11/18/21 10:01:51,9,15,8,22,1,J121EVW_015
11/18/21 10:01:53,10,15,8,23,1,J121EVW_015
11/18/21 10:01:55,11,15,8,24,1,J121EVW_015
11/18/21 10:01:57,12,15,8,25,1,J121EVW_015
11/18/21 10:01:59,13,15,8,26,1,J121EVW_015
11/18/21 10:02:01,14,15,8,27,1,J121EVW_015
11/18/21 10:02:03,15,15,8,28,1,J121EVW_015
11/18/21 10:02:05,16,15,8,29,1,J121EVW_015
11/18/21 10:02:07,17,15,8,30,1,J121EVW_015
11/18/21 10:02:09,18,15,8,32,1,J121EVW_015
11/18/21 10:02:11,18,16,8,33,1,J121EVW_015
11/18/21 10:02:13,17,16,8,34,1,J121EVW_015
11/18/21 10:02:14,16,16,8,35,1,J121EVW_015
11/18/21 10:02:16,15,16,8,36,2,J121EVW_015
11/18/21 10:02:18,14,16,8,37,1,J121EVW_015
11/18/21 10:02:20,13,16,8,38,1,J121EVW_015
11/18/21 10:02:22,12,16,8,39,1,J121EVW_015
11/18/21 10:02:24,11,16,8,40,1,J121EVW_015
11/18/21 10:02:26,10,16,8,41,1,J121EVW_015
11/18/21 10:02:28,8,16,8,42,1,J121EVW_015
11/18/21 10:02:30,7,16,8,43,1,J121EVW_015
11/18/21 10:02:32,6,16,8,44,1,J121EVW_015
11/18/21 10:02:34,5,16,8,45,1,J121EVW_015
11/18/21 10:02:36,4,16,8,46,1,J121EVW_015
11/18/21 10:02:38,3,16,8,47,1,J121EVW_015
11/18/21 10:02:40,2,16,8,48,1,J121EVW_015
11/18/21 10:02:41,1,16,8,49,1,J121EVW_015


1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1


