Machine ID=ASM AD210PS#60
PCBA ID=HRH14720259

Time,PCBA Col,PCBA Row,Wafer Col,Wafer Row,Bin,Wafmap Filename
11/18/21 10:18:40,1,1,24,51,1,j122cmj_025
11/18/21 10:19:18,2,1,24,50,1,j122cmj_025
11/18/21 10:19:20,3,1,24,49,1,j122cmj_025
11/18/21 10:19:22,4,1,24,48,1,j122cmj_025
11/18/21 10:19:24,5,1,24,47,1,j122cmj_025
11/18/21 10:19:25,6,1,24,46,1,j122cmj_025
11/18/21 10:19:27,7,1,24,45,1,j122cmj_025
11/18/21 10:19:29,8,1,24,44,1,j122cmj_025
11/18/21 10:19:31,10,1,24,43,1,j122cmj_025
11/18/21 10:19:33,11,1,24,42,1,j122cmj_025
11/18/21 10:19:35,12,1,24,41,1,j122cmj_025
11/18/21 10:19:37,13,1,24,40,1,j122cmj_025
11/18/21 10:19:38,14,1,24,39,1,j122cmj_025
11/18/21 10:19:40,15,1,24,38,1,j122cmj_025
11/18/21 10:19:42,16,1,24,37,1,j122cmj_025
11/18/21 10:19:44,17,1,24,36,1,j122cmj_025
11/18/21 10:19:46,18,1,24,35,1,j122cmj_025
11/18/21 10:19:48,18,2,24,34,1,j122cmj_025
11/18/21 10:19:49,17,2,24,33,1,j122cmj_025
11/18/21 10:19:51,16,2,24,32,1,j122cmj_025
11/18/21 10:19:53,15,2,24,31,1,j122cmj_025
11/18/21 10:19:55,14,2,24,30,1,j122cmj_025
11/18/21 10:19:57,13,2,24,29,1,j122cmj_025
11/18/21 10:19:59,12,2,24,28,1,j122cmj_025
11/18/21 10:20:00,11,2,24,27,1,j122cmj_025
11/18/21 10:20:02,10,2,24,26,1,j122cmj_025
11/18/21 10:20:04,9,2,24,25,1,j122cmj_025
11/18/21 10:20:06,8,2,24,24,1,j122cmj_025
11/18/21 10:20:08,7,2,24,23,1,j122cmj_025
11/18/21 10:20:10,6,2,24,22,1,j122cmj_025
11/18/21 10:20:12,5,2,24,21,1,j122cmj_025
11/18/21 10:20:13,4,2,24,20,1,j122cmj_025
11/18/21 10:20:15,3,2,24,18,1,j122cmj_025
11/18/21 10:20:17,2,2,24,17,1,j122cmj_025
11/18/21 10:20:19,1,2,24,16,1,j122cmj_025
11/18/21 10:20:21,1,3,24,15,1,j122cmj_025
11/18/21 10:20:23,2,3,24,14,1,j122cmj_025
11/18/21 10:20:24,3,3,24,13,1,j122cmj_025
11/18/21 10:20:26,4,3,24,12,1,j122cmj_025
11/18/21 10:20:28,5,3,24,11,1,j122cmj_025
11/18/21 10:20:30,6,3,24,10,1,j122cmj_025
11/18/21 10:20:32,7,3,24,9,1,j122cmj_025
11/18/21 10:20:34,8,3,24,8,1,j122cmj_025
11/18/21 10:20:36,9,3,24,7,1,j122cmj_025
