Machine ID=ASM AD210PS#60
PCBA ID=HRH14720379

Time,PCBA Col,PCBA Row,Wafer Col,Wafer Row,Bin,Wafmap Filename


Machine ID=ASM AD210PS#60
PCBA ID=HRH14720379

Time,PCBA Col,PCBA Row,Wafer Col,Wafer Row,Bin,Wafmap Filename
11/18/21 11:01:08,1,1,9,49,1,j122cmj_025
11/18/21 11:01:10,2,1,9,50,1,j122cmj_025
11/18/21 11:01:12,3,1,9,51,1,j122cmj_025
11/18/21 11:01:14,4,1,9,52,1,j122cmj_025
11/18/21 11:01:16,5,1,9,53,1,j122cmj_025
11/18/21 11:01:18,6,1,9,54,1,j122cmj_025
11/18/21 11:01:20,7,1,9,55,1,j122cmj_025
11/18/21 11:01:22,8,1,9,56,1,j122cmj_025
11/18/21 11:01:24,10,1,9,57,1,j122cmj_025
11/18/21 11:01:26,11,1,9,58,1,j122cmj_025
11/18/21 11:01:28,12,1,9,59,1,j122cmj_025
11/18/21 11:01:30,13,1,9,60,1,j122cmj_025
11/18/21 11:01:32,14,1,9,61,1,j122cmj_025
11/18/21 11:01:34,15,1,9,62,1,j122cmj_025
11/18/21 11:01:36,16,1,9,63,1,j122cmj_025
11/18/21 11:01:38,17,1,9,64,1,j122cmj_025
11/18/21 11:01:40,18,1,9,65,1,j122cmj_025
11/18/21 11:01:41,18,2,9,66,1,j122cmj_025
11/18/21 11:01:43,17,2,9,67,1,j122cmj_025
11/18/21 11:01:45,16,2,9,68,1,j122cmj_025
11/18/21 11:01:47,15,2,9,69,1,j122cmj_025
11/18/21 11:01:49,14,2,9,70,1,j122cmj_025
11/18/21 11:01:51,13,2,9,71,1,j122cmj_025
11/18/21 11:01:53,12,2,9,72,1,j122cmj_025
11/18/21 11:01:55,11,2,9,73,1,j122cmj_025
11/18/21 11:01:57,10,2,9,74,1,j122cmj_025
11/18/21 11:01:59,9,2,8,74,1,j122cmj_025
11/18/21 11:02:01,8,2,8,73,1,j122cmj_025
11/18/21 11:02:03,7,2,8,72,1,j122cmj_025
11/18/21 11:02:05,6,2,8,71,1,j122cmj_025
11/18/21 11:02:07,5,2,8,70,1,j122cmj_025
11/18/21 11:02:09,4,2,8,69,1,j122cmj_025
11/18/21 11:02:11,3,2,8,68,1,j122cmj_025
11/18/21 11:02:13,2,2,8,67,1,j122cmj_025
11/18/21 11:02:15,1,2,8,66,1,j122cmj_025
11/18/21 11:02:17,1,3,8,65,1,j122cmj_025
11/18/21 11:02:19,2,3,8,64,1,j122cmj_025
11/18/21 11:02:21,3,3,8,63,1,j122cmj_025
11/18/21 11:02:23,4,3,8,62,1,j122cmj_025
11/18/21 11:02:25,5,3,8,61,1,j122cmj_025
11/18/21 11:02:27,6,3,8,60,1,j122cmj_025
11/18/21 11:02:29,7,3,8,59,1,j122cmj_025
11/18/21 11:02:30,8,3,8,58,1,j122cmj_025
11/18/21 11:02:32,9,3,8,57,1,j122cmj_025
11/18/21 11:02:34,10,3,8,56,1,j122cmj_025
11/18/21 11:02:36,11,3,8,55,1,j122cmj_025
11/18/21 11:02:38,12,3,8,54,1,j122cmj_025
11/18/21 11:02:40,13,3,8,53,1,j122cmj_025
