Machine ID=ASM AD210PS#55
PCBA ID=HRH14720035

Time,PCBA Col,PCBA Row,Wafer Col,Wafer Row,Bin,Wafmap Filename
11/18/21 11:16:51,1,1,31,13,1,J122PRA_024
11/18/21 11:16:53,2,1,31,12,1,J122PRA_024
11/18/21 11:16:55,3,1,31,11,1,J122PRA_024
11/18/21 11:16:57,4,1,31,10,1,J122PRA_024
11/18/21 11:16:59,5,1,31,9,1,J122PRA_024
11/18/21 11:17:01,6,1,31,8,1,J122PRA_024
11/18/21 11:17:03,7,1,31,7,1,J122PRA_024
11/18/21 11:17:04,8,1,31,6,1,J122PRA_024
11/18/21 11:17:06,10,1,31,5,1,J122PRA_024
11/18/21 11:17:08,11,1,30,5,1,J122PRA_024
11/18/21 11:17:10,12,1,30,6,1,J122PRA_024
11/18/21 11:17:12,13,1,30,7,1,J122PRA_024
11/18/21 11:17:14,14,1,30,8,1,J122PRA_024
11/18/21 11:17:16,15,1,30,9,1,J122PRA_024
11/18/21 11:17:18,16,1,30,10,1,J122PRA_024
11/18/21 11:17:20,17,1,30,11,1,J122PRA_024
11/18/21 11:17:22,18,1,30,12,1,J122PRA_024
11/18/21 11:17:24,18,2,30,13,1,J122PRA_024
11/18/21 11:17:26,17,2,30,14,1,J122PRA_024
11/18/21 11:17:28,16,2,30,15,1,J122PRA_024
11/18/21 11:17:29,15,2,30,16,1,J122PRA_024
11/18/21 11:17:31,14,2,30,17,1,J122PRA_024
11/18/21 11:17:33,13,2,30,18,1,J122PRA_024
11/18/21 11:17:35,12,2,30,19,1,J122PRA_024
11/18/21 11:17:37,11,2,30,20,1,J122PRA_024
11/18/21 11:17:39,10,2,30,21,1,J122PRA_024
11/18/21 11:17:41,9,2,30,22,1,J122PRA_024
11/18/21 11:17:43,8,2,30,23,1,J122PRA_024
11/18/21 11:17:45,7,2,30,24,1,J122PRA_024
11/18/21 11:17:47,6,2,30,25,1,J122PRA_024
11/18/21 11:17:49,5,2,30,26,1,J122PRA_024
11/18/21 11:17:51,4,2,30,27,1,J122PRA_024
11/18/21 11:17:53,3,2,30,28,1,J122PRA_024
11/18/21 11:17:55,2,2,30,29,1,J122PRA_024
11/18/21 11:17:57,1,2,30,30,1,J122PRA_024
11/18/21 11:17:58,1,3,30,31,1,J122PRA_024
11/18/21 11:18:00,2,3,30,32,1,J122PRA_024
11/18/21 11:18:02,3,3,30,33,1,J122PRA_024
11/18/21 11:18:04,4,3,30,34,1,J122PRA_024
11/18/21 11:18:06,5,3,30,35,1,J122PRA_024
11/18/21 11:18:08,6,3,30,36,1,J122PRA_024
11/18/21 11:18:10,7,3,30,37,1,J122PRA_024
11/18/21 11:18:12,8,3,30,38,1,J122PRA_024
11/18/21 11:18:14,9,3,30,39,1,J122PRA_024
11/18/21 11:18:16,10,3,30,40,1,J122PRA_024
11/18/21 11:18:18,11,3,30,41,1,J122PRA_024
11/18/21 11:18:20,12,3,30,42,1,J122PRA_024
11/18/21 11:18:22,13,3,30,43,1,J122PRA_024
11/18/21 11:18:23,14,3,30,44,1,J122PRA_024
11/18/21 11:18:25,15,3,30,45,1,J122PRA_024
11/18/21 11:18:27,16,3,30,46,1,J122PRA_024
11/18/21 11:18:29,17,3,30,47,1,J122PRA_024
11/18/21 11:18:31,18,3,30,48,1,J122PRA_024
11/18/21 11:18:33,18,4,30,49,1,J122PRA_024
11/18/21 11:18:35,17,4,30,50,1,J122PRA_024
11/18/21 11:18:37,16,4,30,51,1,J122PRA_024
11/18/21 11:18:39,15,4,30,52,1,J122PRA_024
11/18/21 11:18:41,14,4,30,53,1,J122PRA_024
11/18/21 11:18:43,13,4,30,54,1,J122PRA_024
