Machine ID=ASM AD210PS#55
PCBA ID=HRH14720040

Time,PCBA Col,PCBA Row,Wafer Col,Wafer Row,Bin,Wafmap Filename
11/18/21 11:07:21,1,1,34,24,1,J122PRA_024
11/18/21 11:07:23,2,1,34,25,1,J122PRA_024
11/18/21 11:07:24,3,1,34,26,1,J122PRA_024
11/18/21 11:07:26,4,1,34,27,1,J122PRA_024
11/18/21 11:07:28,5,1,34,28,1,J122PRA_024
11/18/21 11:07:30,6,1,34,29,1,J122PRA_024
11/18/21 11:07:32,7,1,34,30,1,J122PRA_024
11/18/21 11:07:34,8,1,34,31,1,J122PRA_024
11/18/21 11:07:36,10,1,34,32,1,J122PRA_024
11/18/21 11:07:38,11,1,34,33,1,J122PRA_024
11/18/21 11:07:40,12,1,34,34,1,J122PRA_024
11/18/21 11:07:42,13,1,34,35,1,J122PRA_024
11/18/21 11:07:44,14,1,34,36,1,J122PRA_024
11/18/21 11:07:46,15,1,34,37,1,J122PRA_024
11/18/21 11:07:48,16,1,34,38,1,J122PRA_024
11/18/21 11:07:50,17,1,34,39,1,J122PRA_024
11/18/21 11:07:51,18,1,34,40,1,J122PRA_024
11/18/21 11:07:53,18,2,34,41,1,J122PRA_024
11/18/21 11:07:55,17,2,34,42,1,J122PRA_024
11/18/21 11:07:57,16,2,34,43,1,J122PRA_024
11/18/21 11:07:59,15,2,34,44,1,J122PRA_024
11/18/21 11:08:01,14,2,34,45,1,J122PRA_024
11/18/21 11:08:03,13,2,34,46,1,J122PRA_024
11/18/21 11:08:05,12,2,34,47,1,J122PRA_024
11/18/21 11:08:07,11,2,34,48,1,J122PRA_024
11/18/21 11:08:09,10,2,34,49,1,J122PRA_024
11/18/21 11:08:11,9,2,34,50,1,J122PRA_024
11/18/21 11:08:13,8,2,34,51,1,J122PRA_024
11/18/21 11:08:15,7,2,34,52,1,J122PRA_024
11/18/21 11:08:17,6,2,34,53,1,J122PRA_024
11/18/21 11:08:18,5,2,34,54,1,J122PRA_024
11/18/21 11:08:20,4,2,34,55,1,J122PRA_024
11/18/21 11:08:22,3,2,34,56,1,J122PRA_024
11/18/21 11:08:24,2,2,34,57,1,J122PRA_024
11/18/21 11:08:26,1,2,34,58,1,J122PRA_024
11/18/21 11:08:28,1,3,34,59,1,J122PRA_024
11/18/21 11:08:30,2,3,34,60,1,J122PRA_024
11/18/21 11:08:32,3,3,34,61,1,J122PRA_024
11/18/21 11:08:34,4,3,34,62,1,J122PRA_024
11/18/21 11:08:36,5,3,34,63,1,J122PRA_024
11/18/21 11:08:38,6,3,34,64,1,J122PRA_024
11/18/21 11:08:40,7,3,34,65,1,J122PRA_024
11/18/21 11:08:42,8,3,34,66,1,J122PRA_024
11/18/21 11:08:44,9,3,34,67,1,J122PRA_024
11/18/21 11:08:45,10,3,34,68,1,J122PRA_024
11/18/21 11:08:47,11,3,34,69,1,J122PRA_024
11/18/21 11:08:49,12,3,34,70,1,J122PRA_024
11/18/21 11:08:51,13,3,34,71,1,J122PRA_024
11/18/21 11:08:53,14,3,34,72,1,J122PRA_024
11/18/21 11:08:55,15,3,34,74,1,J122PRA_024
11/18/21 11:08:57,16,3,34,75,1,J122PRA_024
11/18/21 11:08:59,17,3,34,76,1,J122PRA_024
11/18/21 11:09:01,18,3,34,77,1,J122PRA_024
11/18/21 11:09:03,18,4,34,78,1,J122PRA_024
11/18/21 11:09:05,17,4,34,79,1,J122PRA_024
11/18/21 11:09:07,16,4,34,80,1,J122PRA_024
11/18/21 11:09:09,15,4,34,81,1,J122PRA_024
11/18/21 11:09:11,14,4,34,82,1,J122PRA_024
11/18/21 11:09:12,13,4,34,83,1,J122PRA_024
11/18/21 11:09:14,12,4,33,84,1,J122PRA_024
11/18/21 11:09:16,11,4,33,82,1,J122PRA_024
11/18/21 11:09:18,10,4,33,81,1,J122PRA_024
11/18/21 11:09:20,9,4,33,80,1,J122PRA_024
11/18/21 11:09:22,8,4,33,79,1,J122PRA_024
11/18/21 11:09:24,7,4,33,78,1,J122PRA_024
11/18/21 11:09:26,6,4,33,77,1,J122PRA_024
11/18/21 11:09:28,5,4,33,76,1,J122PRA_024
11/18/21 11:09:30,4,4,33,75,1,J122PRA_024
11/18/21 11:09:32,3,4,33,74,1,J122PRA_024
11/18/21 11:09:34,2,4,33,73,1,J122PRA_024
11/18/21 11:09:36,1,4,33,72,1,J122PRA_024
11/18/21 11:09:38,1,5,33,71,1,J122PRA_024
11/18/21 11:09:39,2,5,33,70,1,J122PRA_024
11/18/21 11:09:41,3,5,33,69,1,J122PRA_024
11/18/21 11:09:43,4,5,33,68,1,J122PRA_024
11/18/21 11:09:45,5,5,33,67,1,J122PRA_024
11/18/21 11:09:47,6,5,33,66,1,J122PRA_024
11/18/21 11:09:49,7,5,33,64,1,J122PRA_024
11/18/21 11:09:51,8,5,33,63,1,J122PRA_024
11/18/21 11:09:53,9,5,33,62,1,J122PRA_024
11/18/21 11:09:55,10,5,33,61,1,J122PRA_024
11/18/21 11:09:57,11,5,33,60,1,J122PRA_024
11/18/21 11:09:59,12,5,33,59,1,J122PRA_024
11/18/21 11:10:01,13,5,33,58,1,J122PRA_024
11/18/21 11:10:03,14,5,33,57,1,J122PRA_024
11/18/21 11:10:04,15,5,33,56,1,J122PRA_024
11/18/21 11:10:06,16,5,33,55,1,J122PRA_024
11/18/21 11:10:08,17,5,33,54,1,J122PRA_024
11/18/21 11:10:10,18,5,33,53,1,J122PRA_024
11/18/21 11:10:12,18,6,33,52,1,J122PRA_024
11/18/21 11:10:14,17,6,33,51,1,J122PRA_024
11/18/21 11:10:16,16,6,33,50,1,J122PRA_024
11/18/21 11:10:18,15,6,33,49,1,J122PRA_024
11/18/21 11:10:20,14,6,33,48,1,J122PRA_024
11/18/21 11:10:22,13,6,33,47,1,J122PRA_024
11/18/21 11:10:24,12,6,33,46,1,J122PRA_024
11/18/21 11:10:26,11,6,33,45,1,J122PRA_024
11/18/21 11:10:28,10,6,33,44,1,J122PRA_024
11/18/21 11:10:30,9,6,33,43,1,J122PRA_024
11/18/21 11:10:31,8,6,33,42,1,J122PRA_024
11/18/21 11:10:33,7,6,33,41,1,J122PRA_024
11/18/21 11:10:35,6,6,33,40,1,J122PRA_024
