Machine ID=ASM AD210PS#60
PCBA ID=HRH14720364

Time,PCBA Col,PCBA Row,Wafer Col,Wafer Row,Bin,Wafmap Filename
11/18/21 12:06:51,1,1,24,42,1,J122PHV_021
11/18/21 12:06:53,2,1,24,43,1,J122PHV_021
11/18/21 12:06:55,3,1,24,44,1,J122PHV_021
11/18/21 12:06:57,4,1,24,45,1,J122PHV_021
11/18/21 12:06:59,5,1,24,46,1,J122PHV_021
11/18/21 12:07:00,6,1,24,47,1,J122PHV_021
11/18/21 12:07:02,7,1,24,48,1,J122PHV_021
11/18/21 12:07:04,8,1,24,49,1,J122PHV_021
11/18/21 12:07:06,10,1,24,50,1,J122PHV_021
11/18/21 12:07:08,11,1,24,51,1,J122PHV_021
11/18/21 12:07:10,12,1,24,52,1,J122PHV_021
11/18/21 12:07:12,13,1,24,53,1,J122PHV_021
11/18/21 12:07:14,14,1,24,54,1,J122PHV_021
11/18/21 12:07:16,15,1,24,55,1,J122PHV_021
11/18/21 12:07:18,16,1,24,56,1,J122PHV_021
11/18/21 12:07:20,17,1,24,57,1,J122PHV_021
11/18/21 12:07:22,18,1,24,58,1,J122PHV_021
11/18/21 12:07:24,18,2,24,59,1,J122PHV_021
11/18/21 12:07:26,17,2,24,60,1,J122PHV_021
11/18/21 12:07:28,16,2,24,61,1,J122PHV_021
11/18/21 12:07:30,15,2,24,62,1,J122PHV_021
11/18/21 12:07:32,14,2,24,63,1,J122PHV_021
11/18/21 12:07:34,13,2,24,64,1,J122PHV_021
11/18/21 12:07:36,12,2,24,65,1,J122PHV_021
11/18/21 12:07:38,11,2,24,66,1,J122PHV_021
11/18/21 12:07:40,10,2,24,67,1,J122PHV_021
11/18/21 12:07:42,9,2,24,68,1,J122PHV_021
11/18/21 12:07:44,8,2,24,69,1,J122PHV_021
11/18/21 12:07:46,7,2,24,70,1,J122PHV_021
11/18/21 12:07:48,6,2,24,71,1,J122PHV_021
11/18/21 12:07:50,5,2,24,72,1,J122PHV_021
11/18/21 12:07:52,4,2,24,73,1,J122PHV_021
11/18/21 12:07:53,3,2,24,74,1,J122PHV_021
11/18/21 12:07:55,2,2,24,75,1,J122PHV_021
11/18/21 12:07:57,1,2,24,76,1,J122PHV_021
11/18/21 12:07:59,1,3,24,77,1,J122PHV_021
11/18/21 12:08:01,2,3,24,79,1,J122PHV_021
11/18/21 12:08:03,3,3,24,80,1,J122PHV_021
11/18/21 12:08:05,4,3,24,81,1,J122PHV_021
11/18/21 12:08:07,5,3,24,82,1,J122PHV_021
11/18/21 12:08:09,6,3,24,83,1,J122PHV_021
11/18/21 12:08:11,7,3,24,84,1,J122PHV_021
11/18/21 12:08:13,8,3,24,85,1,J122PHV_021
11/18/21 12:08:15,9,3,24,86,1,J122PHV_021
11/18/21 12:08:17,10,3,24,87,1,J122PHV_021
11/18/21 12:08:19,11,3,24,88,1,J122PHV_021
11/18/21 12:08:21,12,3,24,90,1,J122PHV_021
11/18/21 12:08:23,13,3,23,90,1,J122PHV_021
11/18/21 12:08:25,14,3,23,89,1,J122PHV_021
11/18/21 12:08:27,15,3,23,88,1,J122PHV_021
11/18/21 12:08:29,16,3,23,87,1,J122PHV_021
11/18/21 12:08:31,17,3,23,86,1,J122PHV_021
11/18/21 12:08:33,18,3,23,84,1,J122PHV_021
11/18/21 12:08:35,18,4,23,83,1,J122PHV_021
11/18/21 12:08:37,17,4,23,82,1,J122PHV_021
11/18/21 12:08:39,16,4,23,81,1,J122PHV_021
11/18/21 12:08:41,15,4,23,80,1,J122PHV_021
11/18/21 12:08:43,14,4,23,79,1,J122PHV_021
11/18/21 12:08:44,13,4,23,78,1,J122PHV_021
11/18/21 12:08:46,12,4,23,77,1,J122PHV_021
11/18/21 12:08:48,11,4,23,76,1,J122PHV_021
11/18/21 12:08:50,10,4,23,75,1,J122PHV_021
11/18/21 12:08:52,9,4,23,74,1,J122PHV_021
11/18/21 12:08:54,8,4,23,73,1,J122PHV_021
11/18/21 12:08:56,7,4,23,72,1,J122PHV_021
11/18/21 12:08:58,6,4,23,71,1,J122PHV_021
11/18/21 12:09:00,5,4,23,70,1,J122PHV_021
11/18/21 12:09:02,4,4,23,69,1,J122PHV_021
11/18/21 12:09:04,3,4,23,68,1,J122PHV_021
11/18/21 12:09:06,2,4,23,67,1,J122PHV_021
11/18/21 12:09:08,1,4,23,66,1,J122PHV_021
