;;Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. Copper_rect2_len2(um);6. Copper_rect2_len2(um) (min);6. Copper_rect2_len2(um) (max);6. Copper_rect2_len2(um) (avg);7. Inspection Time;1. Defect;2. N_Defect;3. YWidthTop;4. YWidthBottom;5. XWidthLeft;6. XWidthRight;7. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. max_diameter(um);6. max_diameter(um) (min);6. max_diameter(um) (max);6. max_diameter(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Copper_max_diameter(um);8. Copper_max_diameter(um) (min);8. Copper_max_diameter(um) (max);8. Copper_max_diameter(um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. width(um);6. width(um) (min);6. width(um) (max);6. width(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Inspection Time
HRH14720261;HE_1_1_C1;1;1307.88828374948;1886.97359517366;0.253270153054836;0.736141547276731;28.5312999039888;"1";0;1436.99955672857;1891.47389369324;0.341429761800255;5.14677604354727;3.48671316297143;32.6915001496673;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.32400002703071;["1", "1"];[0, 0];0;0;0;0;77.052199980244;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;48.7342998385429;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.11869995109737
HRH14720261;HE_2_1_C1;1;1325.09187284046;1873.80824953685;0.242958403459825;0.686406146559619;55.9494001790881;"1";0;1455.1833262051;1875.52325609272;0.259267088953714;5.15270205711327;3.4876299381483;28.0406000092626;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.5922999959439;["1", "1"];[0, 0];0;0;0;0;68.8569000922143;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;40.203999960795;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.6894001532346
HRH14720261;HE_1_2_C1;1;1299.4955502796;1874.79715542334;0.0993354459963574;0.731647604696917;77.1945999003947;"1";0;1428.48260263746;1877.05294187585;0.334448785473242;5.13944849138794;3.48471551357455;82.2919001802802;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.89380010589957;["1", "1"];[0, 0];0;0;0;0;34.8225999623537;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;26.0009001940489;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.16719997115433
HRH14720261;HE_2_2_C1;1;1312.22174814821;1863.53069293702;0.229893602330953;0.622754402801604;35.1404999382794;"1";0;1440.90606124185;1863.549367052;0.404133452136885;5.13337501492594;3.48633268522621;59.7109999507666;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;9.32980002835393;["1", "1"];[0, 0];0;0;0;0;68.3981999754906;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;26.2646998744458;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.17720004729927
HRH14720261;HE_3_2_C1;1;1291.60066774394;1870.74418590182;0.241843855629203;0.645404667122847;47.2389999777079;"1";0;1416.99152018531;1870.45047050876;0.428034526825715;5.14768595227974;3.48900634532229;66.0358997993171;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.49949984997511;["1", "1"];[0, 0];0;0;0;0;37.2323000337929;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;27.4209999479353;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.7243002075702
HRH14720261;HE_4_2_C1;1;1306.8610619316;1855.87424244829;0.138740927249998;0.672279651355581;23.4004999510944;"1";0;1430.24527424705;1857.54898388007;0.354596739517902;5.14438296467379;3.48870231827868;35.7387000694871;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.26980001106858;["1", "1"];[0, 0];0;0;0;0;80.0008999649435;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;31.4313999842852;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.33200013078749
HRH14720261;HE_3_1_C1;1;1301.5109551228;1882.11110265039;0.0204243973084079;0.699439706440955;28.2232000026852;"1";0;1429.46309038885;1884.91481228691;0.199527250796062;5.1436738573394;3.48768070776537;57.2703999932855;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.78700019791722;["1", "1"];[0, 0];0;0;0;0;23.9736998919398;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;10.0636999122798;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.72689999453723
HRH14720261;HE_4_1_C1;1;1316.17694238177;1865.92011377522;0.250955339386673;0.667459773183396;58.5375998634845;"1";0;1443.59915258115;1870.392637962;0.21525640959563;5.14667852807008;3.48818371973181;23.5119999852031;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.09760007075965;["1", "1"];[0, 0];0;0;0;0;34.514200175181;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;33.6859999224544;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.84819996543229
HRH14720261;HE_5_2_C1;1;1289.15303493952;1873.03600300199;0.11306551684469;0.718123798915542;25.3248999360949;"1";0;1414.6927219393;1871.48505598444;0.361742570722404;5.14130836116686;3.48588236898222;22.3944000899792;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.2432998996228;["1", "1"];[0, 0];0;0;0;0;77.5142998900265;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;27.3097001481801;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;0.995799899101257
