;;Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB)
HRH14720364;HE_6_1_C1;1;1312.24970422299;1876.10267089569;0.107114723808623;0.700112533902484;32.4919999111444;"1";0;1431.91086084011;1876.61905356148;0.215120565758228;5.14518473084272;3.48810154040151;55.3349999245256;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;10.6403001118451;["1", "1"];[0, 0];0;0;0;0;32.0993000641465;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.0099000893533;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.83669989928603
HRH14720364;HE_5_1_C1;1;1292.12771678485;1890.29799597645;0.114436842849848;0.711466644664597;15.8186000771821;"1";0;1414.477355669;1887.78973907484;0.248803031037618;5.14288497135644;3.48746571513695;27.9905998613685;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.5212999302894;["1", "1"];[0, 0];0;0;0;0;74.4038000702858;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;28.3864000812173;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.02189991250634
HRH14720364;HE_5_2_C1;1;1279.02680171453;1873.07453741431;0.0848904786240179;0.702029640298122;50.9107999969274;"1";0;1401.81878617092;1872.6840920396;0.256559869291678;5.14435827403969;3.48392205201682;47.3393001593649;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.87230003252625;["1", "1"];[0, 0];0;0;0;0;56.5298001747578;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;29.1444999165833;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.87159997969866
HRH14720364;HE_7_1_C1;1;1294.061620845;1887.90635767622;0.240444708956131;0.67089706099469;15.2689998503774;"1";0;1416.08025728583;1891.43002609148;0.232992083110995;5.14080341318766;3.48840442803212;73.1480000540614;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.01140013895929;["1", "1"];[0, 0];0;0;0;0;32.2515000589192;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;24.9548999127001;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.24310003593564
HRH14720364;HE_7_2_C1;1;1277.42298887273;1881.23292798569;0.0909772937173729;0.661694439486382;23.037200095132;"1";0;1401.48213528979;1878.95777348266;0.25269138420046;5.14507225167759;3.48052723087933;32.8479001764208;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.99950013868511;["1", "1"];[0, 0];0;0;0;0;55.7787001598626;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;38.2433000486344;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.78340000659227
HRH14720364;HE_8_2_C1;1;1292.37339233457;1866.17266320465;0.24719241794069;0.694555649671116;15.9010000061244;"1";0;1418.71303684666;1868.41045210119;0.233250296722228;5.14167876476722;3.47938485019905;38.1889999844134;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.31880012527108;["1", "1"];[0, 0];0;0;0;0;36.1131001263857;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;37.4487000517547;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.32040013745427
HRH14720364;HE_8_1_C1;1;1310.81809121783;1879.42585282097;0.1530662530076;0.668018323448081;58.492099866271;"1";0;1433.09411114556;1880.07077159773;0.241596087936852;5.14103377330043;3.48654586899934;50.0555001199245;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;10.1997999008745;["1", "1"];[0, 0];0;0;0;0;41.8354999274015;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.1321998778731;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.01149983331561
HRH14720364;HE_10_1_C1;1;1316.87091417512;1874.28471160747;0.0147235100201087;0.716104989089132;21.3528000749648;"1";0;1436.51715255271;1874.34173516622;0.221657666617556;5.14393558930559;3.48304218478265;27.8642999473959;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.17570008337498;["1", "1"];[0, 0];0;0;0;0;28.6147999577224;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;54.8918999265879;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.12800013832748
HRH14720364;HE_10_2_C1;1;1297.41962208057;1859.4140638012;0.294677853356335;0.696221346233699;16.3406999781728;"1";0;1424.02367184412;1860.06446519045;0.241628653390188;5.14283078595725;3.47616064691115;19.7175999637693;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;9.78109985589981;["1", "1"];[0, 0];0;0;0;0;109.24750007689;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.2682000342757;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.12850009463727
HRH14720364;HE_9_2_C1;1;1279.82140506639;1874.91251004455;0.0623554026341788;0.685739802446221;16.4395999163389;"1";0;1406.15410411225;1873.77301056782;0.256829136351794;5.14214233437448;3.4768740126405;23.56670005247;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.90780002251267;["1", "1"];[0, 0];0;0;0;0;93.3946000877768;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;37.6991999801248;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.94360006228089
HRH14720364;HE_12_2_C1;1;1295.78124747499;1859.9039463371;0.241242974863387;0.675820738225326;15.2993998490274;"1";0;1423.12200947975;1860.79098435086;0.208927667051111;5.1462156626079;3.4745361338182;24.5765999425203;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.47389991395175;["1", "1"];[0, 0];0;0;0;0;85.702900076285;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.2448999900371;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.04810011200607
HRH14720364;HE_11_2_C1;1;1284.77539699805;1873.05402131979;0.0779016021459787;0.710755702974666;15.3173999860883;"1";0;1408.30847484841;1870.75503499914;0.243193270500071;5.15139131431068;3.47436383356243;66.2031001411378;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.1584999617189;["1", "1"];[0, 0];0;0;0;0;29.8935000319034;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.2658001277596;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.01349977962673
HRH14720364;HE_12_1_C1;1;1315.30631337284;1870.28602660808;0.0238353222779181;0.723762936533291;20.7831000443548;"1";0;1438.32368335072;1873.07275158515;0.220120185529963;5.14391702712401;3.47981753866845;85.8239000663161;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.71670003794134;["1", "1"];[0, 0];0;0;0;0;33.1393000669777;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.1261998321861;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.47109990939498
HRH14720364;HE_11_1_C1;1;1301.02345700444;1884.34167797091;-0.0859785874295767;0.748266718047802;37.1429999358952;"1";0;1421.30199201051;1885.67952366671;0.217786537928979;5.143412313262;3.48192276008225;66.7137999553233;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.81079991348088;["1", "1"];[0, 0];0;0;0;0;31.0146000701934;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.4779999498278;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.14940006844699
HRH14720364;HE_13_1_C1;1;1303.11205687541;1884.96565703024;-0.13574061640836;0.766492653921176;43.7863999977708;"1";0;1424.32969585541;1883.4571465809;0.229463511424351;5.14207950992301;3.48188076891265;37.5216000247747;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.47919994965196;["1", "1"];[0, 0];0;0;0;0;38.1724000908434;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.8971999343485;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.19459978304803
HRH14720364;HE_14_1_C1;1;1320.9147148537;1871.60213780739;0.0722157191730921;0.720490024518028;23.6557999160141;"1";0;1440.4669528836;1872.53861917784;0.236926841926277;5.14102455938247;3.48433645452234;30.1699999254197;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.67269990965724;["1", "1"];[0, 0];0;0;0;0;56.3229001127183;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;42.8659000899643;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.85070000588894
HRH14720364;HE_13_2_C1;1;1283.61911842644;1872.38065554665;-0.0033673164277874;0.703859712656737;46.8420998658985;"1";0;1407.8616496684;1872.5387250879;0.228268882886517;5.14059244180544;3.47531933248046;25.7957000285387;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.88740010000765;["1", "1"];[0, 0];0;0;0;0;38.8507999014109;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.7104001156986;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;0.999300042167306
HRH14720364;HE_14_2_C1;1;1295.60993019046;1858.27162802484;0.241559091775506;0.652130256715168;15.0272001046687;"1";0;1422.85795516363;1860.81200390345;0.230363881432382;5.14526541561686;3.47991490595036;25.7582000922412;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.33480001427233;["1", "1"];[0, 0];0;0;0;0;32.9287999775261;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;42.1955999918282;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.87089985795319
HRH14720364;HE_16_1_C1;1;1316.78686172689;1873.87482668048;0.0605094995352039;0.686296453548323;42.4444999080151;"1";0;1441.45037880279;1876.58509021311;0.210108697620899;5.1415572140773;3.48622650916022;38.3234999608248;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.10860008560121;["1", "1"];[0, 0];0;0;0;0;35.4816999752074;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.307999888435;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.1958000510931
HRH14720364;HE_15_2_C1;1;1281.86029634356;1873.0513770686;0.0547204291861276;0.672092223655085;23.4488002024591;"1";0;1408.27732882954;1873.85358978745;0.250420152442679;5.1363517583116;3.47988281672276;24.8226998373866;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.8176000341773;["1", "1"];[0, 0];0;0;0;0;81.074699992314;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;27.0164001267403;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.89369986765087
HRH14720364;HE_16_2_C1;1;1298.03466505139;1859.88273106591;0.102577594113304;0.684273714420016;56.7977000027895;"1";0;1426.09235287342;1861.32492308008;0.240090980821308;5.13892867124822;3.48434882955282;19.8741001076996;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.8463999517262;["1", "1"];[0, 0];0;0;0;0;59.7288000863045;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;52.2443999070674;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.29980004951358
HRH14720364;HE_15_1_C1;1;1299.82107294915;1885.97058252542;0.167643495197813;0.687485394814047;37.7034000121057;"1";0;1425.06849463449;1886.25061153291;0.252555567423141;5.13960953121071;3.48530315843265;49.6738001238555;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.1015999466181;["1", "1"];[0, 0];0;0;0;0;39.6235000807792;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.5020999740809;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.56499997340143
HRH14720364;HE_17_1_C1;1;1310.82453648018;1880.28886945276;-0.00248625071592575;0.764035268514675;31.1322000343353;"1";0;1432.31425208876;1883.13370900503;0.258898295722481;5.14076535350833;3.48457965723016;24.6842000633478;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.93830006942153;["1", "1"];[0, 0];0;0;0;0;57.1412001736462;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;43.7449999153614;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.57800016738474
HRH14720364;HE_18_2_C1;1;1313.48515677656;1855.99771156587;0.255417124419548;0.726909979911113;91.5522000286728;"1";0;1440.34669982577;1856.5406053991;0.266428795284639;5.15060945507221;3.4856734243071;44.5689000189304;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.51650011725724;["1", "1"];[0, 0];0;0;0;0;79.8508999869227;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;21.463799988851;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.30450003780425
HRH14720364;HE_17_2_C1;1;1294.94091275201;1866.94354303461;0.210113479771721;0.760068834714559;20.253999857232;"1";0;1418.73994857998;1867.67595840092;0.254179822857097;5.14350336882968;3.48444886153887;62.4748000409454;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;10.162299964577;["1", "1"];[0, 0];0;0;0;0;40.3789000120014;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;20.5885001923889;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.76369997300208
HRH14720364;HE_18_1_C1;1;1330.17817371444;1870.01944745329;0.151867701580513;0.711204822181514;31.0418999288231;"1";0;1453.93578869622;1871.26998115136;0.252509822756248;5.14564302140605;3.48494824187596;37.5014999881387;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.0208999831229;["1", "1"];[0, 0];0;0;0;0;85.6937998905778;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.4003000091761;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.80929992347956
HRH14720364;HE_18_3_C1;1;1342.08208373073;1876.03133101808;0.15940032914637;0.707885282450405;61.4237999543548;"1";0;1465.2163191572;1878.82628075309;0.285841279473177;5.14375522692747;3.48637258933367;47.2556001041085;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.99740000627935;["1", "1"];[0, 0];0;0;0;0;35.846000071615;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;30.9077999554574;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.1615998595953
