;;FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB)
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. rect2_len2 (um);8. rect2_len2 (um) (min);8. rect2_len2 (um) (max);8. rect2_len2 (um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time
HRH14720364;HE_1_1_L1;"1";1;6852128;6852128;6852128;6852128;6852128.0000;17.54144768;17.54144768;17.54144768;17.54144768;17.5414;0.290797555427124;0.290797555427124;0.290797555427124;0.2908;3.02556172867757;-2.27671400954565;16.6614726186959;"1";0;549.808149868991;2300.09700002756;0.232247587808542;1.84586994328153;0.101911699400832;3.6801552000441;-0.879693039790385;13.3068065835235;13.430500170216;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.771456063631101, 0.767891608728749, 0.798469692355847, 0.844352100472147, 0.790552976931193, 0.820649831907969, 0.779292184500338, 0.793378513014542, 0.823579664813192];0.767891608728749;0.844352100472147;0.7988;[24, 24, 24, 23.2, 24.8, 24, 24.8, 24.8, 23.2];23.2;24.8;24.0889;3.20170004852116;"1";16;4548;[335, 246, 339, 234, 331, 259, 319, 242, 315, 260, 301, 212, 317, 232, 296, 310];212;339;284.2500;11642.88;[857.6, 629.76, 867.84, 599.04, 847.36, 663.04, 816.64, 619.52, 806.4, 665.6, 770.56, 542.72, 811.52, 593.92, 757.76, 793.6];542.72;867.84;727.6800;[16.0657809804961, -57.8780717737122, 4.44029960042102, -71.5356805364016, 10.9858295289325, -51.8843202349512, 18.3018041859948, -48.0647760090024, 18.1566572758052, -54.7023135681639, 19.1639347083746, -70.5985817078301, 26.1083727615006, -57.5243512475133, -3.73153961872264, -21.2021405986698];-71.5356805364016;26.1083727615006;-20.2437;3.16490000113845;"1";9;11811;[1314, 1382, 1294, 1308, 1295, 1253, 1306, 1342, 1317];1253;1382;1312.3333;0.03023616;[0.00336384, 0.00353792, 0.00331264, 0.00334848, 0.0033152, 0.00320768, 0.00334336, 0.00343552, 0.00337152];0.00320768;0.00353792;0.0034;[-77.9697606448157, 73.4893651606815, 65.3600906454903, 78.9641298821873, -3.324879055645, -86.2440207614935, 36.86398589697, -49.2823832763278, 67.5142582875273];-86.2440207614935;78.9641298821873;11.7079;[0.0322440692221066, 0.0322440692221066, 0.0311126983722081, 0.031841607999597, 0.0316783837971573, 0.0311126983722081, 0.0305470129472589, 0.0311126983722081, 0.0316783837971573];0.0305470129472589;0.0322440692221066;0.0315;3.15520004369318;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.70249997265637
HRH14720364;HE_1_2_L1;"1";1;6847393;6847393;6847393;6847393;6847393.0000;17.52932608;17.52932608;17.52932608;17.52932608;17.5293;0.232646267341558;0.232646267341558;0.232646267341558;0.2326;3.00042184743887;-2.25884734864787;13.3296492381435;"1";0;543.380460072476;2281.4482533895;0.264011663824704;1.84694244241475;0.101475848944384;3.65031720542321;-0.869408736115961;15.1267540793822;36.9858001358807;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.78598790393397, 0.742099953688299, 0.778814894910221, 0.854984924601827, 0.893526690066117, 0.864637681609206, 0.826183876331564, 0.824653984096971, 0.781791105964582];0.742099953688299;0.893526690066117;0.8170;[25.6, 24.8, 24.8, 24.8, 25.6, 25.6, 25.6, 27.2, 24.8];24.8;27.2;25.4222;5.01380022615194;"1";16;4098;[326, 214, 313, 201, 346, 225, 321, 216, 305, 202, 279, 170, 295, 161, 279, 245];161;346;256.1250;10490.88;[834.56, 547.84, 801.28, 514.56, 885.76, 576, 821.76, 552.96, 780.8, 517.12, 714.24, 435.2, 755.2, 412.16, 714.24, 627.2];412.16;885.76;655.6800;[4.07324506738198, -66.8109436699546, -5.63014238260061, -71.9209557954665, 13.2040782611329, -68.390918345974, 4.36521773190089, -80.6398976157331, 4.09934866470971, -75.1659059182369, 52.4764866383178, -80.0278334359438, 43.0687185155391, -77.1288273438426, 72.5665578649691, -62.1392251130423];-80.6398976157331;72.5665578649691;-24.6251;4.89980005659163;"1";9;11807;[1371, 1300, 1291, 1289, 1304, 1306, 1295, 1292, 1359];1289;1371;1311.8889;0.03022592;[0.00350976, 0.003328, 0.00330496, 0.00329984, 0.00333824, 0.00334336, 0.0033152, 0.00330752, 0.00347904];0.00329984;0.00350976;0.0034;[22.6159003137308, 46.21962184573, 44.4106771002866, 69.5214044157217, 69.3633518467453, 32.0884183004596, 60.4991550076927, 25.9515606989424, 20.3148458401895];20.3148458401895;69.5214044157217;43.4428;[0.032, 0.0311126983722081, 0.0303954139323486, 0.0312, 0.0316783837971573, 0.032, 0.0305470129472589, 0.0305470129472589, 0.032];0.0303954139323486;0.032;0.0313;2.76480009779334;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.66990019008517
HRH14720364;HE_2_1_L1;"1";1;6854910;6854910;6854910;6854910;6854910.0000;17.5485696;17.5485696;17.5485696;17.5485696;17.5486;0.298914276472739;0.298914276472739;0.298914276472739;0.2989;3.00603462639189;-2.30307712048736;17.1265264780946;"1";0;566.744882392977;2287.00185818685;0.257872544707244;1.84762836101587;0.102093071797852;3.65920297309897;-0.906791811828763;14.7750084640237;10.4382999707013;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.785076066458264, 0.796388168345037, 0.780948188742845, 0.851407166738406, 0.817916989905727, 0.774589980609706, 0.770122579820155, 0.798174100944545, 0.660120770509633];0.660120770509633;0.851407166738406;0.7816;[22.4, 23.2, 20, 23.2, 24, 23.2, 23.2, 23.2, 22.4];20;24;22.7556;2.25089979358017;"1";16;4587;[348, 241, 344, 231, 368, 261, 305, 248, 320, 242, 319, 200, 334, 202, 320, 304];200;368;286.6875;11742.72;[890.88, 616.96, 880.64, 591.36, 942.08, 668.16, 780.8, 634.88, 819.2, 619.52, 816.64, 512, 855.04, 517.12, 819.2, 778.24];512;942.08;733.9200;[8.69733198671913, -67.0690089976587, 19.9926488624733, -77.204617003296, 13.3415001819641, -45.2711010043412, 28.3333164443111, -61.5282562042405, 17.7234203071027, -63.9461648625922, 22.627310304081, -72.4457726198155, 19.1518649193147, -67.6092748668139, 24.8503652254191, -27.3368105313615];-77.204617003296;28.3333164443111;-20.4808;1.66349997743964;"1";9;11078;[1240, 1234, 1208, 1224, 1235, 1240, 1194, 1256, 1247];1194;1256;1230.8889;0.02835968;[0.0031744, 0.00315904, 0.00309248, 0.00313344, 0.0031616, 0.0031744, 0.00305664, 0.00321536, 0.00319232];0.00305664;0.00321536;0.0032;[75.8555129063421, -81.6868012974168, 70.944218143437, -81.6319010481116, 61.0998373269585, -58.6767843717511, 60.028517878218, 60.0236414339876, -65.6117519951793];-81.6868012974168;75.8555129063421;4.4827;[0.0304, 0.0305033804063781, 0.0312, 0.0309019241665864, 0.0312, 0.0311126983722081, 0.0304, 0.0299813275223096, 0.0312];0.0299813275223096;0.0312;0.0308;2.96860001981258;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.44729991815984
HRH14720364;HE_4_1_L1;"1";1;6855276;6855276;6855276;6855276;6855276.0000;17.54950656;17.54950656;17.54950656;17.54950656;17.5495;0.285990465857459;0.285990465857459;0.285990465857459;0.2860;3.00856220149269;-2.29394839875156;16.3860466746126;"1";0;562.949092547768;2291.31055670551;0.335849124057386;1.8478343442983;0.101476884340563;3.66609689072881;-0.900718548076428;19.2427373616538;24.6824999339879;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.783978707829766, 0.778427173375028, 0.787642674653429, 0.839346232518547, 0.794595693294586, 0.783454586712731, 0.857140354128827, 0.786664403643726, 0.747690300475619];0.747690300475619;0.857140354128827;0.7954;[20.8, 24, 23.2, 23.2, 23.2, 24, 24, 23.2, 20.8];20.8;24;22.9333;3.93500016070902;"1";16;4684;[343, 215, 352, 241, 371, 253, 337, 247, 355, 243, 349, 202, 331, 230, 341, 274];202;371;292.7500;11991.04;[878.08, 550.4, 901.12, 616.96, 949.76, 647.68, 862.72, 632.32, 908.8, 622.08, 893.44, 517.12, 847.36, 588.8, 872.96, 701.44];517.12;949.76;749.4400;[25.4369987114607, -67.340213588206, 5.08413988851961, -70.0078415281313, 13.1038386898308, -52.2057035906641, 17.7626886360331, -53.6111967562823, 12.8034688885726, -63.0054115317479, 19.9485175527759, -78.1781589934979, 21.463681985835, -65.5838762678028, 20.7663288707351, -45.6834692324776];-78.1781589934979;25.4369987114607;-22.4529;2.74839997291565;"1";9;11127;[1298, 1241, 1216, 1219, 1243, 1232, 1220, 1201, 1257];1201;1298;1236.3333;0.02848512;[0.00332288, 0.00317696, 0.00311296, 0.00312064, 0.00318208, 0.00315392, 0.0031232, 0.00307456, 0.00321792];0.00307456;0.00332288;0.0032;[-72.3517913909529, 87.4988644775872, 29.0191522732338, 45.8679302553955, -76.3377874657798, 60.9357150866179, 51.9448448938711, -81.2850869567008, -5.87067527389706];-81.2850869567008;87.4988644775872;4.3801;[0.0316783837971573, 0.0311126983722081, 0.0304, 0.0305470129472589, 0.0304, 0.0305470129472589, 0.0305470129472589, 0.0306601500322487, 0.0311126983722081];0.0304;0.0316783837971573;0.0308;1.96040002629161;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.88460007868707
HRH14720364;HE_2_2_L1;"1";1;6853515;6853515;6853515;6853515;6853515.0000;17.5449984;17.5449984;17.5449984;17.5449984;17.5450;0.225973985020619;0.225973985020619;0.225973985020619;0.2260;2.98349356112885;-2.28005660954999;12.9473556214339;"1";0;557.269762264573;2272.99698056638;0.255781173975711;1.84837191955478;0.101437677482665;3.63679516890621;-0.891631619623317;14.6551817477097;33.070599893108;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.78255307506044, 0.774102071736855, 0.752831356643539, 0.788605171988109, 0.787229160062692, 0.776894260248442, 0.797763670535575, 0.811387478101405, 0.767102053360621];0.752831356643539;0.811387478101405;0.7821;[24.8, 24, 24, 23.2, 23.2, 23.2, 24.8, 23.2, 23.2];23.2;24.8;23.7333;3.48770013079047;"1";16;4810;[353, 241, 369, 232, 378, 228, 405, 239, 379, 236, 363, 196, 360, 194, 375, 262];194;405;300.6250;12313.6;[903.68, 616.96, 944.64, 593.92, 967.68, 583.68, 1036.8, 611.84, 970.24, 604.16, 929.28, 501.76, 921.6, 496.64, 960, 670.72];496.64;1036.8;769.6000;[13.0182129331453, -55.3903293130225, 18.7321589543507, -66.0437733578373, 2.97277209827257, -62.0205154187903, 7.65598489045873, -61.088914335349, 11.6487206071714, -65.859072779888, 13.0528966986799, -70.4042115383353, 23.2107802712055, -73.5399388123735, 12.797732623175, -45.9130998724378];-73.5399388123735;23.2107802712055;-24.8232;2.01709987595677;"1";9;11370;[1317, 1261, 1249, 1263, 1263, 1278, 1239, 1234, 1266];1234;1317;1263.3333;0.0291072;[0.00337152, 0.00322816, 0.00319744, 0.00323328, 0.00323328, 0.00327168, 0.00317184, 0.00315904, 0.00324096];0.00315904;0.00337152;0.0032;[58.9487588299071, -49.0197350733042, -52.8619505315759, 34.4416928284222, -82.5795461621606, 55.3400692096915, 77.7146446724217, 61.6569525937687, -77.3017483133026];-82.5795461621606;77.7146446724217;2.9266;[0.0311531008457857, 0.0305470129472589, 0.0308324820800971, 0.0312, 0.0304, 0.0312, 0.0299813275223096, 0.0304, 0.0316783837971573];0.0299813275223096;0.0316783837971573;0.0308;11.5434001199901;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.03840011171997
HRH14720364;HE_3_1_L1;"1";1;6854486;6854486;6854486;6854486;6854486.0000;17.54748416;17.54748416;17.54748416;17.54748416;17.5475;0.292294507282822;0.292294507282822;0.292294507282822;0.2923;3.02516809622195;-2.26826640492081;16.7472416421616;"1";0;546.732782031288;2301.65278321974;0.234733982764869;1.84569404585973;0.101471720144908;3.68264445315159;-0.874772451250061;13.4492665207236;21.0321000777185;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.741202293162149, 0.710872681354884, 0.878734293361044, 0.827536293472217, 0.832130612540394, 0.817824727960429, 0.814526741217419, 0.830383461888061, 0.793223226816412];0.710872681354884;0.878734293361044;0.8052;[23.2, 25.6, 24.8, 24.8, 25.6, 23.2, 24, 24.8, 24];23.2;25.6;24.4444;2.92750005610287;"1";16;4544;[322, 243, 324, 213, 334, 253, 347, 234, 333, 272, 314, 204, 310, 231, 320, 290];204;347;284.0000;11632.64;[824.32, 622.08, 829.44, 545.28, 855.04, 647.68, 888.32, 599.04, 852.48, 696.32, 803.84, 522.24, 793.6, 591.36, 819.2, 742.4];522.24;888.32;727.0400;[30.4314665537187, -65.781919332843, 9.69594895270146, -85.2307044818938, 3.39033578989346, -60.4151274998126, 6.99148441814644, -74.5190780222726, 12.05634773278, -59.0202847092957, 4.15231767393211, -78.6206139685124, 4.88990535150505, -70.0353117185394, -0.658134562447853, -36.2140997957283];-85.2307044818938;30.4314665537187;-28.6805;2.25680018775165;"1";9;11824;[1336, 1380, 1292, 1268, 1310, 1219, 1339, 1278, 1402];1219;1402;1313.7778;0.03026944;[0.00342016, 0.0035328, 0.00330752, 0.00324608, 0.0033536, 0.00312064, 0.00342784, 0.00327168, 0.00358912];0.00312064;0.00358912;0.0034;[62.1088827000939, 62.4169463425824, 79.1379820834738, 83.5014586306741, 69.1332929180935, 74.1619300456258, 67.2129090873793, 77.9991222949505, 50.9242113157095];50.9242113157095;83.5014586306741;69.6219;[0.031483837123197, 0.0311126983722081, 0.0307918111600759, 0.0311126983722081, 0.031107582638526, 0.0300598267812686, 0.0318691254362175, 0.0313559809041519, 0.0311126983722081];0.0300598267812686;0.0318691254362175;0.0311;4.3785001616925;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.50690018199384
HRH14720364;HE_4_2_L1;"1";1;6835357;6835357;6835357;6835357;6835357.0000;17.49851392;17.49851392;17.49851392;17.49851392;17.4985;0.233245164423142;0.233245164423142;0.233245164423142;0.2332;2.98537266884524;-2.27507298231826;13.363963513281;"1";0;552.298790691354;2276.88211967364;0.251207497029236;1.84554774546502;0.10129784820494;3.64301139147782;-0.883678065106167;14.3931293618204;37.5363999046385;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.825602979884038, 0.714082119742995, 0.807672362285367, 0.810989302192313, 0.717471972468873, 0.801515059468727, 0.822353542853297, 0.865685013920191, 0.731027853312438];0.714082119742995;0.865685013920191;0.7885;[23.2, 20.8, 24, 24.8, 22.4, 24, 24, 24.8, 23.2];20.8;24.8;23.4667;4.28090011700988;"1";16;4733;[357, 230, 355, 235, 383, 250, 350, 220, 384, 240, 362, 192, 358, 199, 347, 271];192;384;295.8125;12116.48;[913.92, 588.8, 908.8, 601.6, 980.48, 640, 896, 563.2, 983.04, 614.4, 926.72, 491.52, 916.48, 509.44, 888.32, 693.76];491.52;983.04;757.2800;[8.46874379327612, -57.5943264711137, 16.3904666678042, -67.9613001310822, 14.1453328309882, -63.0929667334433, 14.5463653949531, -74.3831341525134, 11.6788267422943, -66.8628302109056, 17.2638664138646, -69.4011375401219, 19.1465969213728, -78.4542485639588, 7.41814168270062, -55.473797171554];-78.4542485639588;19.1465969213728;-26.5103;6.81940000504255;"1";9;11295;[1303, 1250, 1239, 1252, 1245, 1217, 1232, 1264, 1293];1217;1303;1255.0000;0.0289152;[0.00333568, 0.0032, 0.00317184, 0.00320512, 0.0031872, 0.00311552, 0.00315392, 0.00323584, 0.00331008];0.00311552;0.00333568;0.0032;[5.39921919200727, 13.6817047019541, 46.0244475993757, 52.7543780744556, 43.3826413442162, 61.2553544109203, 40.4029963323316, 87.1102977222757, 43.0586094498679];5.39921919200727;87.1102977222757;43.6744;[0.0312347523777213, 0.0310034447264438, 0.0304105244939971, 0.0312, 0.0308505315046216, 0.0304, 0.0304, 0.0304, 0.031063210988613];0.0304;0.0312347523777213;0.0308;1.7323000356555;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.14369990862906
HRH14720364;HE_3_2_L1;"1";1;6833877;6833877;6833877;6833877;6833877.0000;17.49472512;17.49472512;17.49472512;17.49472512;17.4947;0.209943301904849;0.209943301904849;0.209943301904849;0.2099;3.00310096702062;-2.25082051058279;12.0288651361887;"1";0;539.840593532595;2288.0237521553;0.265987944171581;1.84660937531608;0.101131122649925;3.66083800344847;-0.863744949652152;15.2399866023929;17.8912000264972;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.833446786157864, 0.846987580907117, 0.868608084084079, 0.894521476064307, 0.864901470380327, 0.844439005666856, 0.823250422337074, 0.89942510304754, 0.816832051727332];0.816832051727332;0.89942510304754;0.8547;[24, 25.6, 25.6, 24.8, 24.8, 24.8, 24.8, 25.6, 25.6];24;25.6;25.0667;3.29779996536672;"1";16;4460;[339, 228, 300, 230, 338, 238, 348, 259, 318, 257, 298, 181, 329, 210, 306, 281];181;348;278.7500;11417.6;[867.84, 583.68, 768, 588.8, 865.28, 609.28, 890.88, 663.04, 814.08, 657.92, 762.88, 463.36, 842.24, 537.6, 783.36, 719.36];463.36;890.88;713.6000;[13.9199701925364, -69.5791125468948, 21.2106458512261, -67.6247643815433, 11.1156496192309, -72.4294796179924, 22.2609513389785, -65.3822775078357, 7.94791110360385, -64.4007935484679, 27.782843602011, -83.1077745760107, 1.92413850839453, -75.0336960444909, 13.0487330827659, -47.1620001791073];-83.1077745760107;27.782843602011;-26.5943;3.93020012415946;"1";9;11854;[1366, 1301, 1339, 1320, 1307, 1278, 1257, 1344, 1342];1257;1366;1317.1111;0.03034624;[0.00349696, 0.00333056, 0.00342784, 0.0033792, 0.00334592, 0.00327168, 0.00321792, 0.00344064, 0.00343552];0.00321792;0.00349696;0.0034;[64.5004936676889, 70.7485022831058, 68.8128916664541, 78.878614887777, 69.5154354819073, 64.6202724066245, 67.2686242910203, 67.683657608516, 48.1116355180973];48.1116355180973;78.878614887777;66.6822;[0.0316783837971573, 0.0305470129472589, 0.0322319916783565, 0.03152, 0.0305470129472589, 0.0305470129472589, 0.0309590697534666, 0.0305470129472589, 0.031483837123197];0.0305470129472589;0.0322319916783565;0.0311;2.65330006368458;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.16339994221926
HRH14720364;HE_6_1_L1;"1";1;6853020;6853020;6853020;6853020;6853020.0000;17.5437312;17.5437312;17.5437312;17.5437312;17.5437;0.257058851399155;0.257058851399155;0.257058851399155;0.2571;2.99806211497997;-2.29331233143928;14.7283872716522;"1";0;562.784569660176;2285.14213443293;0.215061322558102;1.84730760458675;0.104046934649569;3.65622741509268;-0.900455311456281;12.3221061190809;21.0901000536978;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.744435942434209, 0.786245225094347, 0.771364908201829, 0.830008464985327, 0.815171204644581, 0.805965158434253, 0.825238170300042, 0.821836903944496, 0.783256736219102];0.744435942434209;0.830008464985327;0.7982;[23.2, 24, 23.2, 23.2, 23.2, 23.2, 23.2, 20.8, 23.2];20.8;24;23.0222;1.86900002881885;"1";16;4584;[317, 236, 357, 238, 343, 247, 343, 260, 314, 254, 329, 209, 306, 213, 332, 286];209;357;286.5000;11735.04;[811.52, 604.16, 913.92, 609.28, 878.08, 632.32, 878.08, 665.6, 803.84, 650.24, 842.24, 535.04, 783.36, 545.28, 849.92, 732.16];535.04;913.92;733.4400;[24.9948455300487, -60.371629196564, 13.7343696099264, -67.1519174597689, 20.0138757728591, -66.7643719655863, 17.6010815893338, -50.0472226693499, 23.8174712085542, -52.7788703233437, 22.5053851195965, -76.4770016010621, 26.4194434597896, -76.50839222489, 23.4892087013123, -39.8670486939965];-76.50839222489;26.4194434597896;-19.8369;3.73949995264411;"1";9;11200;[1279, 1263, 1271, 1203, 1226, 1229, 1223, 1230, 1276];1203;1279;1244.4444;0.028672;[0.00327424, 0.00323328, 0.00325376, 0.00307968, 0.00313856, 0.00314624, 0.00313088, 0.0031488, 0.00326656];0.00307968;0.00327424;0.0032;[73.2560257637144, 34.3806539842059, 68.8714262508415, -89.4230450173143, -53.9503138453198, 69.8117931366838, 8.47529945646295, 3.24792432686428, 26.3407566793117];-89.4230450173143;73.2560257637144;15.6678;[0.03130156718294, 0.0308638299632433, 0.031506971145593, 0.0305470129472589, 0.0312, 0.0305470129472589, 0.0305470129472589, 0.0311126983722081, 0.0304];0.0304;0.031506971145593;0.0309;8.91240010969341;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.87230005860329
