;;Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Missing (WB);Missing (WB);Missing (WB);Missing (WB);Broken (WB);Broken (WB);Broken (WB);Broken (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);NSOP (WB);NSOP (WB);NSOP (WB);NSOP (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;5. area pad (min);5. area pad (max);5. area pad (avg);6. circularity pad;6. circularity pad (min);6. circularity pad (max);6. circularity pad (avg);7. area lead;7. area lead (min);7. area lead (max);7. area lead (avg);8. area wire;8. area wire (min);8. area wire (max);8. area wire (avg);9. height wire;9. height wire (min);9. height wire (max);9. height wire (avg);10. width wire-const;10. width wire-const (min);10. width wire-const (max);10. width wire-const (avg);11. width wire;11. width wire (min);11. width wire (max);11. width wire (avg);12. area bond tail;12. area bond tail (min);12. area bond tail (max);12. area bond tail (avg);13. outer_radius bond tail;13. outer_radius bond tail (min);13. outer_radius bond tail (max);13. outer_radius bond tail (avg);14. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;5. Area Bond Tail;5. Area Bond Tail (min);5. Area Bond Tail (max);5. Area Bond Tail (avg);6. Row Bond Tail;6. Row Bond Tail (min);6. Row Bond Tail (max);6. Row Bond Tail (avg);7. Column Bond Tail;7. Column Bond Tail (min);7. Column Bond Tail (max);7. Column Bond Tail (avg);7. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. width (um);8. width (um) (min);8. width (um) (max);8. width (um) (avg);9. Inspection Time
HRH14720035;HE_1_2_O;1;1291.51298847394;1859.94925554382;0.0750545784183302;0.992180486794339;26.8796999007463;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.33049996010959;"1";0;0;"Wire Sweep";[1599, 1625, 1664, 1570, 1555, 1605, 1588, 1579, 1530];1530;1664;1590.5556;[0.690015948785285, 0.648320375209624, 0.720723133315692, 0.727509663423338, 0.74331913857772, 0.679256920982679, 0.696606593233553, 0.762366761505525, 0.699190661777898];0.648320375209624;0.762366761505525;0.7075;[198, 188, 199, 195, 187, 181, 158, 195, 178];158;199;186.5556;[2917, 2805, 4578, 4078, 4502, 4669, 4619, 3258, 4385];2805;4669;3979.0000;[123, 121, 122, 120, 120, 121, 122, 120, 119];119;123;120.8889;[41, 43, 131, 90, 131, 131, 131, 85, 131];41;131;101.5556;[41, 43, 131, 90, 131, 131, 131, 85, 131];41;131;101.5556;0;0;0;0.0000;0;0;0;0.0000;35.1544001605362;"1";0;0;0.326500041410327;"1";0;0;0.389499822631478;"1";0;0;0.30949991196394;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.272999983280897;"1";0;0;0.338700134307146;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 32, 32, 32, 32, 32, 30.4, 33.6];28.8;33.6;31.4667;4.22180001623929
HRH14720035;HE_2_2_O;1;1302.22827033265;1857.313957618;0.311453297305058;0.990847455467033;26.7828998621553;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;7.40649993531406;"1";0;0;"Wire Sweep";[1575, 1605, 1579, 1604, 1547, 1609, 1629, 1649, 1596];1547;1649;1599.2222;[0.65576565258443, 0.67357273866164, 0.734820380035264, 0.730255640340412, 0.730448042450578, 0.682130455760048, 0.722535286998239, 0.727179426377939, 0.725240833564489];0.65576565258443;0.734820380035264;0.7091;[199, 196, 191, 195, 195, 198, 191, 189, 170];170;199;191.5556;[4202, 4285, 4074, 4468, 4220, 4063, 4032, 4027, 4227];4027;4468;4177.5556;[122, 122, 121, 121, 119, 121, 121, 120, 119];119;122;120.6667;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;39.0208000317216;"1";0;0;0.331700081005692;"1";0;0;0.403000041842461;"1";0;0;0.325700035318732;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.284200068563223;"1";0;0;0.211199978366494;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 32, 30.4, 33.6, 32, 30.4, 30.4, 30.4, 30.4];27.2;33.6;30.7556;3.85809992440045
HRH14720035;HE_2_1_O;1;1319.94066607671;1871.75149735518;-0.126946857974287;0.973632795611479;24.4930998887867;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.99119995906949;"1";0;0;"Wire Sweep";[1601, 1600, 1631, 1616, 1590, 1575, 1596, 1563, 1534];1534;1631;1589.5556;[0.697239455107958, 0.672138560455204, 0.679085893421457, 0.709086320564105, 0.731017207292897, 0.7056433278699, 0.733444080822063, 0.736060661557322, 0.766147494743437];0.672138560455204;0.766147494743437;0.7144;[156, 142, 150, 137, 163, 171, 166, 165, 164];137;171;157.1111;[3111, 2985, 3314, 3269, 3039, 2950, 3106, 2896, 2951];2896;3314;3069.0000;[123, 121, 122, 121, 121, 122, 122, 119, 120];119;123;121.2222;[44, 42, 62, 44, 44, 44, 44, 42, 43];42;62;45.4444;[44, 42, 62, 44, 44, 44, 44, 42, 43];42;62;45.4444;0;0;0;0.0000;0;0;0;0.0000;30.231200158596;"1";0;0;0.190000049769878;"1";0;0;0.212599989026785;"1";0;0;0.254800077527761;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.264100031927228;"1";0;0;0.196299981325865;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 30.4, 33.6, 30.4, 30.4, 30.4, 27.2, 30.4];27.2;33.6;30.5778;3.74160008504987
HRH14720035;HE_1_1_O;1;1313.102505145;1880.64759575662;-0.0582604381125949;0.974210847895407;27.0958999171853;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.61879984848201;"1";0;0;"Wire Sweep";[1587, 1583, 1591, 1623, 1579, 1570, 1558, 1588, 1595];1558;1623;1586.0000;[0.702000947238982, 0.643927371145501, 0.698792292346116, 0.707155121775377, 0.733921892248051, 0.708019381781461, 0.725739411005572, 0.727010093521539, 0.759232544385397];0.643927371145501;0.759232544385397;0.7118;[160, 173, 151, 161, 149, 171, 172, 161, 166];149;173;162.6667;[4565, 4525, 4296, 4605, 3679, 4700, 4669, 4527, 4607];3679;4700;4463.6667;[123, 120, 121, 120, 120, 121, 122, 118, 120];118;123;120.5556;[131, 131, 131, 131, 93, 131, 131, 131, 131];93;131;126.7778;[131, 131, 131, 131, 93, 131, 131, 131, 131];93;131;126.7778;0;0;0;0.0000;0;0;0;0.0000;29.6458001248538;"1";0;0;0.217500142753124;"1";0;0;0.209399964660406;"1";0;0;0.239300075918436;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.278899911791086;"1";0;0;0.194799853488803;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 32, 32, 30.4, 28.8, 30.4, 32, 28.8, 32];28.8;32;30.9333;4.15439996868372
HRH14720035;HE_4_1_O;1;1321.548522228;1863.23566108339;-0.235584211805724;0.983244181629985;35.0220000836998;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.56369984708726;"1";0;0;"Wire Sweep";[1634, 1628, 1649, 1616, 1588, 1589, 1596, 1612, 1552];1552;1649;1607.1111;[0.709192090459113, 0.690016450666522, 0.683488712436493, 0.753809327786942, 0.718275672051047, 0.72071430692447, 0.724740672415982, 0.655041537925309, 0.764771224789948];0.655041537925309;0.764771224789948;0.7133;[154, 148, 162, 148, 155, 177, 183, 162, 146];146;183;159.4444;[4776, 4649, 4522, 4637, 4562, 4525, 4505, 4520, 4522];4505;4776;4579.7778;[122, 123, 121, 122, 119, 122, 123, 119, 120];119;123;121.2222;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;23.9274001214653;"1";0;0;0.469399848952889;"1";0;0;0.491099897772074;"1";0;0;0.45350007712841;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.961700221523643;"1";0;0;0.436699949204922;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 33.6, 32, 32, 32, 33.6, 32, 32, 35.2];32;35.2;32.7111;11.083299992606
HRH14720035;HE_4_2_O;1;1299.81935739238;1848.67945167833;0.361426665563;0.986731783357953;31.2304000835866;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.96329995803535;"1";0;0;"Wire Sweep";[1538, 1592, 1573, 1556, 1592, 1581, 1590, 1614, 1596];1538;1614;1581.3333;[0.649890408453764, 0.641102099272806, 0.713980514529086, 0.708044761575479, 0.701269805883769, 0.665598445909573, 0.702099546370098, 0.71136746072568, 0.748566679333933];0.641102099272806;0.748566679333933;0.6935;[200, 171, 188, 187, 178, 170, 181, 185, 167];167;200;180.7778;[4274, 4139, 4111, 4218, 4281, 2630, 2750, 2530, 2798];2530;4281;3525.6667;[122, 121, 121, 121, 121, 121, 121, 118, 120];118;122;120.6667;[131, 131, 131, 131, 131, 41, 42, 41, 46];41;131;91.6667;[131, 131, 131, 131, 131, 41, 42, 41, 46];41;131;91.6667;0;0;0;0.0000;0;0;0;0.0000;26.4830000232905;"1";0;0;0.444799894466996;"1";0;0;0.31089992262423;"1";0;0;0.953800044953823;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.635999953374267;"1";0;0;0.310400035232306;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 32, 30.4, 32, 30.4, 28.8, 32, 32, 35.2];28.8;35.2;31.2889;6.36729993857443
HRH14720035;HE_3_2_O;1;1287.82389897378;1858.06669056906;0.182392326670112;0.986871049432466;63.8527998235077;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;14.4605999812484;"1";0;0;"Wire Sweep";[1555, 1561, 1510, 1571, 1530, 1581, 1568, 1577, 1557];1510;1581;1556.6667;[0.665040477946068, 0.719730826767817, 0.73571461837399, 0.713891635426907, 0.729755271682096, 0.688695667589121, 0.711203658025216, 0.666713464154988, 0.71523837495181];0.665040477946068;0.73571461837399;0.7051;[212, 201, 205, 202, 213, 211, 208, 210, 178];178;213;204.4444;[4095, 4155, 3460, 4085, 3829, 3935, 4106, 4074, 4124];3460;4155;3984.7778;[122, 122, 121, 122, 120, 121, 120, 118, 120];118;122;120.6667;[131, 131, 88, 131, 95, 131, 131, 131, 131];88;131;122.2222;[131, 131, 88, 131, 95, 131, 131, 131, 131];88;131;122.2222;0;0;0;0.0000;0;0;0;0.0000;46.6649001464248;"1";0;0;0.701599987223744;"1";0;0;0.185800017789006;"1";0;0;0.23300014436245;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.217299908399582;"1";0;0;0.744699966162443;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 28.8, 30.4, 32, 30.4, 30.4, 30.4, 28.8, 30.4];28.8;32;30.0444;20.0556002091616
HRH14720035;HE_3_1_O;1;1298.89430410106;1876.13741613845;-0.0100748758241136;0.989215950134962;51.1407998856157;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.25110005401075;"1";0;0;"Wire Sweep";[1599, 1598, 1599, 1592, 1596, 1553, 1628, 1603, 1587];1553;1628;1595.0000;[0.659078464536773, 0.651178452836075, 0.66174772121566, 0.698397958388254, 0.711180926360778, 0.730174816169596, 0.710724924417715, 0.714663354033018, 0.718436750634018];0.651178452836075;0.730174816169596;0.6951;[181, 193, 191, 181, 186, 175, 191, 179, 183];175;193;184.4444;[2889, 3205, 2896, 2961, 3015, 2878, 2885, 3499, 2847];2847;3499;3008.3333;[123, 123, 123, 122, 121, 122, 123, 120, 121];120;123;122.0000;[48, 66, 47, 52, 75, 49, 46, 115, 50];46;115;60.8889;[48, 66, 47, 52, 75, 49, 46, 115, 50];46;115;60.8889;0;0;0;0.0000;0;0;0;0.0000;51.1388999875635;"1";0;0;0.334300100803375;"1";0;0;0.356299802660942;"1";0;0;0.27730013243854;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.284899957478046;"1";0;0;0.225999858230352;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 28.8, 30.4, 28.8, 28.8, 30.4, 28.8, 28.8];28.8;30.4;29.3333;4.52529988251626
HRH14720035;HE_6_1_O;1;1313.40840151394;1872.43466362881;0.166577854353037;0.992603842584231;46.8544999603182;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.17509991489351;"1";0;0;"Wire Sweep";[1694, 1688, 1649, 1663, 1727, 1668, 1640, 1620, 1693];1620;1727;1671.3333;[0.670688438785754, 0.758846139171425, 0.722816277062062, 0.760571023662933, 0.679623165068039, 0.742872383615745, 0.74546318942114, 0.704995110950716, 0.769153064729148];0.670688438785754;0.769153064729148;0.7283;[142, 145, 133, 149, 145, 145, 138, 141, 131];131;149;141.0000;[4663, 4050, 4512, 4620, 4625, 4260, 4475, 4549, 4530];4050;4663;4476.0000;[122, 122, 123, 121, 121, 123, 122, 118, 120];118;123;121.3333;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;44.0809999126941;"1";0;0;0.529499957337976;"1";0;0;0.621699960902333;"1";0;0;0.334399985149503;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.318099977448583;"1";0;0;0.305899884551764;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[35.2, 33.6, 35.2, 35.2, 35.2, 32, 33.6, 33.6, 33.6];32;35.2;34.1333;3.12629994004965
