;;Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. Copper_rect2_len2(um);6. Copper_rect2_len2(um) (min);6. Copper_rect2_len2(um) (max);6. Copper_rect2_len2(um) (avg);7. Inspection Time;1. Defect;2. N_Defect;3. YWidthTop;4. YWidthBottom;5. XWidthLeft;6. XWidthRight;7. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. max_diameter(um);6. max_diameter(um) (min);6. max_diameter(um) (max);6. max_diameter(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Copper_max_diameter(um);8. Copper_max_diameter(um) (min);8. Copper_max_diameter(um) (max);8. Copper_max_diameter(um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. width(um);6. width(um) (min);6. width(um) (max);6. width(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Inspection Time
HRH14720035;HE_1_2_C1;1;1293.69580012891;1861.96054691377;-0.158960435845719;0.711175155952191;29.4727000873536;"1";0;1418.69125501748;1865.87940000323;0.115810142974167;5.13288966033465;3.47344640669877;25.659300154075;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.29900000058115;["1", "1"];[0, 0];0;0;0;0;73.1144999153912;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;38.9648999553174;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.36399993486702
HRH14720035;HE_1_1_C1;1;1314.94861842377;1882.94110974092;-0.229400302175255;0.66702722253288;21.6892000753433;"1";0;1439.46409416937;1880.5013057215;-0.0189076995916298;5.1354792086902;3.47417047792278;24.9590000603348;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.20630010962486;["1", "1"];[0, 0];0;0;0;0;93.4213998261839;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;44.1932999528944;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.1667000930756
HRH14720035;HE_2_2_C1;1;1302.61619346259;1854.06986471541;0.242165672743589;0.719665395026539;82.3035999201238;"1";0;1433.3439933987;1855.26072958667;0.346661472126582;5.13609735345567;3.47377753960033;86.0192000400275;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.38360008411109;["1", "1"];[0, 0];0;0;0;0;72.025700006634;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.4154999870807;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.44660007208586
HRH14720035;HE_2_1_C1;1;1321.8679330578;1868.08621964009;-0.232797899586251;0.61639698879705;81.1137999407947;"1";0;1451.14604814709;1867.13326880291;-0.0350936336428734;5.13208306226817;3.47493864397076;67.6508001051843;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.33509999513626;["1", "1"];[0, 0];0;0;0;0;79.4128999114037;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.5250998903066;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.74829992465675
HRH14720035;HE_4_1_C1;1;1321.75675754747;1858.2254484763;-0.236260391922821;0.64597284417718;17.2698998358101;"1";0;1446.94922182254;1863.26161618112;-0.145770826827282;5.13443321551039;3.47441233813285;42.4424998927861;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.69470014609396;["1", "1"];[0, 0];0;0;0;0;39.74480018951;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.3447001203895;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.95879980735481
HRH14720035;HE_3_2_C1;1;1284.35754220977;1858.27418879408;0.143832851453626;0.669525407190747;69.9920000042766;"1";0;1412.47689608237;1860.32628370676;0.251234361836838;5.13057856614399;3.47269004438208;39.9195000063628;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.87590005993843;["1", "1"];[0, 0];0;0;0;0;45.4500000923872;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;27.4102000985295;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.91260012798011
HRH14720035;HE_4_2_C1;1;1297.20873822148;1843.25642154415;0.335335003347798;0.709596820868455;29.9879000522196;"1";0;1424.87443030547;1851.16665738;0.431859711341292;5.132474913357;3.47396765173702;30.6716999039054;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.10969997756183;["1", "1"];[0, 0];0;0;0;0;26.3729998841882;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;44.7481998708099;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.85349995829165
HRH14720035;HE_3_1_C1;1;1298.03351940502;1876.20601703178;-0.00605568573135846;0.686166721097351;34.4515000469983;"1";0;1426.56485479048;1876.06886471257;0.0694297791893997;5.13267680857817;3.47365379229908;34.7704000305384;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.02709988318384;["1", "1"];[0, 0];0;0;0;0;59.611399890855;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;35.5887000914663;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.05309994332492
HRH14720035;HE_5_1_C1;1;1301.68785629221;1874.24779077665;0.0273426404297314;0.676570841957499;32.4411001056433;"1";0;1428.51582321313;1875.19937433753;0.124093345316543;5.13486315772914;3.47482225749788;46.7350999824703;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.05059987679124;["1", "1"];[0, 0];0;0;0;0;31.4336998853832;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;25.3228000365198;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.23260000348091
