;;Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB)
HRH14720262;HE_6_1_C1;1;1313.25300410871;1862.06754764463;-0.142626227904867;0.737893557504322;18.0960998404771;"1";0;1436.49358998714;1863.47705186667;0.227814943905152;5.12320237747317;3.46477975427277;26.0397999081761;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.94090015813708;["1", "1"];[0, 0];0;0;0;0;94.2152000498027;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;10.9435999765992;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.21599994599819
HRH14720262;HE_5_2_C1;1;1285.79621616917;1858.83316626591;-0.0920412292216787;0.71348813951397;18.8388999085873;"1";0;1413.24135970837;1858.89065241053;0.131890532359217;5.12251172750458;3.46608882109664;27.2079999558628;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.68529984168708;["1", "1"];[0, 0];0;0;0;0;87.020100094378;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.1697999835014;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.51579990051687
HRH14720262;HE_6_2_C1;1;1298.93485742512;1846.72984772565;0.211077738182249;0.693369786358545;44.2236999515444;"1";0;1425.45055549802;1848.48147292658;0.371984612770917;5.12270518914376;3.46669542866357;52.1947999950498;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.91890004277229;["1", "1"];[0, 0];0;0;0;0;61.401000013575;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;20.6728000193834;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.57890003174543
HRH14720262;HE_8_1_C1;1;1310.95496236729;1858.26253646559;-0.00708434717494517;0.724563990213397;15.7451999839395;"1";0;1435.32099021157;1860.80028940923;0.278245360905544;5.1230139768771;3.46459053008227;36.6885999683291;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.2675999943167;["1", "1"];[0, 0];0;0;0;0;72.0300001557916;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.3553000632674;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.68779981322587
HRH14720262;HE_7_1_C1;1;1292.95005092519;1873.14885913286;0.124703609950304;0.736317710978454;17.0320998877287;"1";0;1419.22844867641;1873.58737024067;0.316779256226215;5.12198906593068;3.46371932975705;87.9771001636982;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.44169984944165;["1", "1"];[0, 0];0;0;0;0;36.9080000091344;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;25.4106000065804;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.02699983492494
HRH14720262;HE_8_2_C1;1;1297.11173120053;1845.87165227668;0.250848759844218;0.701630357737002;36.2492001149803;"1";0;1424.82852800532;1845.05559083011;0.363114836705633;5.12174737328365;3.46669973238319;74.3368999101222;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.09279999136925;["1", "1"];[0, 0];0;0;0;0;48.5588998999447;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.6107001453638;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.47109990939498
HRH14720262;HE_7_2_C1;1;1290.24784581352;1855.24162598651;-0.407977886933331;0.720331149744652;62.410700134933;"1";0;1415.34763276687;1856.10642132719;-0.0554429628693066;5.12254142226112;3.46562593996474;27.1217001136392;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.95680009387434;["1", "1"];[0, 0];0;0;0;0;51.4902998693287;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;30.4362999740988;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.64430006407201
HRH14720262;HE_10_1_C1;1;1310.96723117891;1856.58772075614;0.354096883614512;0.726024708193677;28.0001000501215;"1";0;1438.65267928011;1856.82311094968;0.423667540907528;5.12771504931919;3.46556387185257;43.2690000161529;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.25080007314682;["1", "1"];[0, 0];0;0;0;0;33.6752000730485;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.5187001004815;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.10649997927248
HRH14720262;HE_9_2_C1;1;1288.83230548331;1854.30648312018;0.0530754066875029;0.74202423612374;16.053699888289;"1";0;1414.39005818071;1853.67642651149;0.203661334386088;5.12650531910971;3.46590272392808;28.4187002107501;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;10.8002999331802;["1", "1"];[0, 0];0;0;0;0;82.4521000031382;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.2012999597937;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.1870001219213
HRH14720262;HE_10_2_C1;1;1296.82472659088;1842.02466750253;0.0912211071538683;0.699115670011167;45.90729996562;"1";0;1424.23152739962;1843.84000238825;0.440190146702689;5.12786958397079;3.46606460090504;26.5295000281185;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.17200003378093;["1", "1"];[0, 0];0;0;0;0;54.1187000926584;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;42.4875000026077;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.51710005290806
HRH14720262;HE_12_2_C1;1;1297.52940696756;1834.04895158005;0.233266651486062;0.663242584433874;14.540399890393;"1";0;1426.73001755713;1835.88909291613;0.285329376691498;5.12187555684454;3.46594839481308;76.1480000801384;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.86809993162751;["1", "1"];[0, 0];0;0;0;0;43.240699917078;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.6342998854816;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.46770011633635
HRH14720262;HE_11_1_C1;1;1296.10032638867;1860.96312863645;0.251365125328144;0.723755732813146;53.1740000005811;"1";0;1422.71530756144;1862.03146164561;0.418915506594688;5.12395038051937;3.4656660515641;46.4656001422554;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.48870013840497;["1", "1"];[0, 0];0;0;0;0;35.5180997867137;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.0149998739362;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.48430000990629
HRH14720262;HE_11_2_C1;1;1288.18173057752;1844.55663237589;0.0748884347432686;0.751630658890349;16.4842999074608;"1";0;1413.73044417023;1844.10786376668;0.171422758982635;5.12294237788317;3.46519694875401;36.1339000519365;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.04500016197562;["1", "1"];[0, 0];0;0;0;0;46.1385000962764;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;21.0351999849081;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.25800003297627
HRH14720262;HE_12_1_C1;1;1315.13974153182;1844.44292199199;0.00415180141337514;0.708899762711894;51.7671999987215;"1";0;1439.27305774749;1848.5468699325;0.298437033094623;5.12383543195245;3.46575947690707;29.5619999524206;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.84150009974837;["1", "1"];[0, 0];0;0;0;0;28.3292999956757;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;37.4678000807762;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.09570000879467
HRH14720262;HE_14_1_C1;1;1325.1353490909;1853.1045349538;0.234522403779848;0.72059978301769;63.90649988316;"1";0;1445.51716202511;1853.24577322202;0.363330526626807;5.12540398556189;3.46560153065958;59.6716001164168;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.3633000459522;["1", "1"];[0, 0];0;0;0;0;24.3097001221031;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.7398000117391;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.74749991856515
HRH14720262;HE_13_2_C1;1;1291.17917427161;1850.75777199629;0.16691190499048;0.757833323888519;38.4008998516947;"1";0;1413.78242046554;1849.50723327012;0.307201433766574;5.12204342509878;3.46487210800183;24.087900063023;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.20399994961917;["1", "1"];[0, 0];0;0;0;0;54.1443000547588;"1";0;[];;;0.0000;[];;;0.0000;516.8;516.8;516.8;516.8000;87.431;87.431;87.431;87.4310;[];;;0.0000;[];;;0.0000;41.8101998511702;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.35109992697835
HRH14720262;HE_14_2_C1;1;1309.1550713245;1837.60796841655;0.236689773591542;0.711898409454733;41.5458998177201;"1";0;1431.53237997084;1839.86544806245;0.470443481739437;5.12317180478031;3.4669946359569;26.495800120756;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.93299998156726;["1", "1"];[0, 0];0;0;0;0;40.5321998987347;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;58.4885999560356;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.26780003868043
HRH14720262;HE_13_1_C1;1;1303.34565937849;1865.23802648884;0.125292407699991;0.785799278793007;24.3730000220239;"1";0;1425.51545755987;1866.92248014191;0.414085739374267;5.12246625266114;3.46686094594031;29.0576000697911;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.79030013270676;["1", "1"];[0, 0];0;0;0;0;87.5617999117821;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.5128001719713;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.49589986540377
HRH14720262;HE_16_1_C1;1;1324.22894146366;1849.24794799209;0.334053446589006;0.727539192121583;20.6688002217561;"1";0;1447.86922716009;1851.73798787257;0.377956053498684;5.12272536457825;3.46368820779282;32.9205000307411;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.81359993480146;["1", "1"];[0, 0];0;0;0;0;87.4914999585599;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;21.3313000276685;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.83769990690053
HRH14720262;HE_16_2_C1;1;1309.56274472481;1837.99324822779;0.260519024738207;0.727749737214907;15.9984999336302;"1";0;1435.6676823964;1839.4865579502;0.451561594266502;5.12388680755121;3.46747841327028;65.7952001783997;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.9177000336349;["1", "1"];[0, 0];0;0;0;0;38.185799960047;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.3666998483241;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.00859999656677
HRH14720262;HE_15_1_C1;1;1308.63613378622;1862.13021805184;0.326653492173882;0.751319982087011;13.756399974227;"1";0;1431.89366552878;1863.66116029023;0.373854682925113;5.12211173001848;3.46432242918924;30.8277998119593;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.35669992677867;["1", "1"];[0, 0];0;0;0;0;65.1328000240028;"1";0;[];;;0.0000;[];;;0.0000;987.2;987.2;987.2;987.2000;150.434;150.434;150.434;150.4340;[];;;0.0000;[];;;0.0000;12.4500000383705;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.9273999389261
HRH14720262;HE_15_2_C1;1;1298.17076097762;1845.13136566026;0.00307900401364947;0.755617459571965;39.6853999700397;"1";0;1421.74863468711;1846.19672533652;0.192743540297459;5.12317617416848;3.4656048417827;44.981500133872;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.6404998973012;["1", "1"];[0, 0];0;0;0;0;34.393300069496;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;24.4464999996126;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.80660018324852
HRH14720262;HE_17_1_C1;1;1316.19862947451;1856.60384060752;0.416547261077214;0.751852729935905;45.6007998436689;"1";0;1440.56403157113;1855.21560024927;0.404896500615003;5.12242561871024;3.46250440429983;47.907599946484;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.59899999946356;["1", "1"];[0, 0];0;0;0;0;42.0403999742121;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.0696999840438;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.50580005720258
HRH14720262;HE_18_1_C1;1;1338.2065178453;1840.69544485301;0.171819619395812;0.707002368314107;23.3700000680983;"1";0;1459.61638570206;1840.1977367531;0.390418301432592;5.12402180429367;3.46392547168723;45.6397000234574;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.24789993464947;["1", "1"];[0, 0];0;0;0;0;52.3111999500543;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;50.7286998908967;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.28050001896918
HRH14720262;HE_17_2_C1;1;1305.05880837738;1837.25092971964;0.215219181539215;0.774986429367232;35.9358000569046;"1";0;1429.99607765238;1838.18579009389;0.279467483105328;5.12459064295806;3.46655432477127;54.8025998286903;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.85300000198185;["1", "1"];[0, 0];0;0;0;0;53.4131999593228;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;46.656500082463;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.19840013980865
HRH14720262;HE_18_2_C1;1;1323.29377097606;1827.57152988599;0.269384435704812;0.747849884604875;31.9141000509262;"1";0;1446.43182052434;1827.86486177289;0.319403745349783;5.12595451180752;3.46286988859054;78.6832999438047;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.843099957332;["1", "1"];[0, 0];0;0;0;0;34.7076999023557;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.4463000837713;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.07399995997548
HRH14720262;HE_18_3_C1;1;1324.84211063088;1851.25621143931;0.0811235158197406;0.743428568621795;17.1058000996709;"1";0;1442.9513352031;1850.12922312929;0.337887890569479;5.12214552738008;3.4632129044301;29.0718998294324;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.75130004249513;["1", "1"];[0, 0];0;0;0;0;31.9397000130266;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;36.5049000829458;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.08139987848699
