;;Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB)
HRH14720512;HE_5_2_C1;1;1286.18245456512;1880.41423975107;0.0823863822957495;0.71571677406169;14.6226999349892;"1";0;1412.0460000732;1877.58403050016;0.238262325264166;5.1388839289558;3.47535893570124;75.0051999930292;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.4143998529762;["1", "1"];[0, 0];0;0;0;0;31.9825999904424;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.6033999994397;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.36379990726709
HRH14720512;HE_6_1_C1;1;1318.97284643069;1876.22856529618;0.00314946654173793;0.731212892930358;27.1555001381785;"1";0;1444.60585427573;1877.9965724556;0.283479950491832;5.1390016747632;3.4762321685519;58.0452000722289;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.75370015576482;["1", "1"];[0, 0];0;0;0;0;50.1465999986976;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.3554998580366;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.63670017011464
HRH14720512;HE_6_2_C1;1;1300.19169706804;1867.96421026351;-0.248591096977819;0.683166764587213;52.3639000020921;"1";0;1426.68173330902;1866.95869606044;0.273241800064281;5.13863420416368;3.47332743953738;32.6505999546498;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.82079982571304;["1", "1"];[0, 0];0;0;0;0;60.1035000290722;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;52.8410000260919;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.53159990906715
HRH14720512;HE_8_1_C1;1;1315.80491103032;1885.9185115608;0.00421568672504457;0.684521063974444;12.3447999358177;"1";0;1440.29138061284;1883.74135422748;0.196529747161304;5.13982093478697;3.47514270984774;31.9658000953496;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.60439997166395;["1", "1"];[0, 0];0;0;0;0;98.655000096187;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;21.3064001873136;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.59180001355708
HRH14720512;HE_7_1_C1;1;1295.76718556402;1894.00440367497;-0.00779475795856233;0.715124562777419;49.7077000327408;"1";0;1426.02710925451;1891.64975920971;0.142979623881884;5.13919691830849;3.47538996252606;38.1516998168081;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.11969998478889;["1", "1"];[0, 0];0;0;0;0;36.6172001231462;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;37.7720000687987;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.72019999101758
HRH14720512;HE_8_2_C1;1;1297.19753463826;1870.07877468873;0.0750435851444279;0.63631219704439;16.0804998595268;"1";0;1428.01663687497;1868.62777679353;0.252892924581045;5.13963713457909;3.4754988552204;31.7005000542849;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.95520010776818;["1", "1"];[0, 0];0;0;0;0;100.496700033545;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.1784998811781;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.13040008768439
HRH14720512;HE_7_2_C1;1;1284.40432416829;1880.76759486748;-0.223531381078219;0.674835596751336;35.6091998983175;"1";0;1411.0987533187;1877.76442300701;0.269027524228631;5.13941870661453;3.47092605381569;69.7514999192208;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.52800001949072;["1", "1"];[0, 0];0;0;0;0;36.3098999951035;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.4144998844713;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.79279991425574
HRH14720512;HE_10_1_C1;1;1315.14168089614;1878.16232030413;0.0421737004345339;0.727049470128463;43.6129998415709;"1";0;1439.8704009547;1878.98950432281;0.257037288155911;5.13947617428116;3.47151192398159;56.1044001951814;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.38850000500679;["1", "1"];[0, 0];0;0;0;0;33.1995999440551;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.6866999566555;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.01180002093315
HRH14720512;HE_9_2_C1;1;1284.21439918028;1877.11339958458;-0.0794244315908761;0.672550052814472;24.0800001192838;"1";0;1412.31260160269;1874.85477698736;0.277327625147754;5.13764947927044;3.47149137681017;68.4404000639915;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.52150008641183;["1", "1"];[0, 0];0;0;0;0;36.6166001185775;"1";0;[];;;0.0000;[];;;0.0000;2040;2040;2040;2040.0000;86.296;86.296;86.296;86.2960;[];;;0.0000;[];;;0.0000;17.3494000919163;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.42880016937852
HRH14720512;HE_10_2_C1;1;1295.82474316327;1863.73414232381;0.0857606102430341;0.659157485716463;32.8823998570442;"1";0;1427.05099897983;1863.65165836391;0.243609063262193;5.13878760053994;3.47584340243765;29.4965000357479;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.00340000912547;["1", "1"];[0, 0];0;0;0;0;31.6835001576692;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;18.1459998711944;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.84700012020767
HRH14720512;HE_11_1_C1;1;1300.84827371473;1884.79225306909;-0.222448717688828;0.775531750982196;34.3518001027405;"1";0;1424.24436678023;1883.92842302854;0.17079220406709;5.13921587640045;3.47404329972127;36.2253999337554;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.309499964118;["1", "1"];[0, 0];0;0;0;0;23.7443000078201;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;40.2458999305964;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.06600006297231
HRH14720512;HE_11_2_C1;1;1292.74633502288;1872.98130094364;0.012247273244915;0.708242128551035;27.639799984172;"1";0;1413.55917029855;1868.22177864665;0.268971583232254;5.13748643267816;3.4721861709382;20.7167000044137;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.47680000029504;["1", "1"];[0, 0];0;0;0;0;66.1084000021219;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;36.6904998663813;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.38009984605014
HRH14720512;HE_12_1_C1;1;1321.06171893076;1870.03040842867;0.0139554587692743;0.725829618354481;41.9038000982255;"1";0;1446.6874710465;1872.80365988769;0.290125481242126;5.14026274674017;3.47576803422534;30.2959999535233;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.74940010160208;["1", "1"];[0, 0];0;0;0;0;38.6510000098497;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;36.0787000972778;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.1295000333339
HRH14720512;HE_12_2_C1;1;1305.96038611455;1860.03571675739;0.070341910692892;0.700576060549622;28.5110000986606;"1";0;1430.40010122615;1860.88530195342;0.280903498825299;5.13893092334514;3.47630341436129;28.544700006023;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.96710001304746;["1", "1"];[0, 0];0;0;0;0;85.8541000634432;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;30.7537999469787;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.08280009590089
HRH14720512;HE_14_2_C1;1;1306.19106456329;1857.90887268931;0.0151495398122118;0.695888468874642;30.0333998166025;"1";0;1432.74092489071;1858.36680826032;0.290119878293402;5.13905984066001;3.47544147303938;18.1413998361677;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.04149999283254;["1", "1"];[0, 0];0;0;0;0;58.6621998809278;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;44.9362001381814;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.48209999315441
HRH14720512;HE_14_1_C1;1;1317.10466829641;1871.47772119846;0.0949751681722566;0.677468294510817;13.7757998891175;"1";0;1443.88000617529;1872.37304913746;0.197321455705936;5.1374918147888;3.47522627372111;76.3064997736365;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.2871001213789;["1", "1"];[0, 0];0;0;0;0;35.8071001246572;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.4315999671817;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.26919988542795
HRH14720512;HE_13_1_C1;1;1300.10286561842;1888.13795796674;0.153217870221834;0.706521552738621;14.2014001030475;"1";0;1428.86272674868;1887.44692486612;0.232827951108244;5.13888025854982;3.4749394495098;27.2972001694143;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.77689984068274;["1", "1"];[0, 0];0;0;0;0;83.8770000264049;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.2855998128653;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.86660001054406
HRH14720512;HE_13_2_C1;1;1290.32168584338;1872.00672164516;-0.292810743992062;0.696859661326897;30.9544000774622;"1";0;1415.54159899213;1872.19997058972;0.259117651280061;5.13780616641298;3.47243679142978;48.9994999952614;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.44660000316799;["1", "1"];[0, 0];0;0;0;0;40.3827000409365;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.946099974215;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.17850010469556
HRH14720512;HE_15_2_C1;1;1290.75157299791;1868.37789199344;0.0183656891510274;0.715667657787975;25.7403000723571;"1";0;1419.5375811503;1868.37479390822;0.241027870688561;5.13645113588384;3.47204031127624;42.1736999414861;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.82479997724295;["1", "1"];[0, 0];0;0;0;0;67.5558999646455;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.7340001314878;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.52380019426346
HRH14720512;HE_15_1_C1;1;1307.87150092617;1880.79063928937;0.28738408641314;0.711277514266612;29.9704000353813;"1";0;1436.03351973677;1884.67247796679;0.233654626362441;5.13600737328926;3.47613785520655;33.5502000525594;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.37559985928237;["1", "1"];[0, 0];0;0;0;0;33.9458000380546;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.0368001516908;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.19830009154975
HRH14720512;HE_16_2_C1;1;1311.02443529045;1859.00268909178;0.153389165500019;0.657442148973246;14.9954999797046;"1";0;1439.36062671297;1861.70666110562;0.229690481686604;5.1375666120862;3.47807948609894;97.4892000667751;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.04979993961751;["1", "1"];[0, 0];0;0;0;0;49.6229999698699;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.0214998759329;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.3343000318855
HRH14720512;HE_16_1_C1;1;1330.75017887022;1870.35129125491;-0.0755072810825363;0.743210819808326;62.2495000716299;"1";0;1455.65030423387;1875.4348370549;0.255565835162966;5.13659573261379;3.4748612484989;33.7388999760151;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.00349993631244;["1", "1"];[0, 0];0;0;0;0;35.1945001166314;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;33.1503998022527;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.64300010167062
HRH14720512;HE_17_2_C1;1;1302.07471391335;1871.81673882972;-0.208955002279587;0.732364833269884;30.8419999200851;"1";0;1429.99401101934;1873.75594105013;0.269684771378712;5.1380211566408;3.47670764198405;55.3801001515239;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.799900110811;["1", "1"];[0, 0];0;0;0;0;38.4483998641372;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;20.9332001395524;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.40749998576939
HRH14720512;HE_17_1_C1;1;1316.11138664628;1882.72422160437;-0.0876383449831263;0.793225266448502;32.9750999808311;"1";0;1442.03132586947;1886.61516805065;0.273510751718648;5.13787323745542;3.47184765316528;25.752899935469;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.50070016086102;["1", "1"];[0, 0];0;0;0;0;89.6234000101686;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;20.2972001861781;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.91959994845092
HRH14720512;HE_18_2_C1;1;1317.15987315319;1855.90800623328;0.23637209915556;0.723460707729032;28.3718002028763;"1";0;1447.71533628194;1860.8591138327;0.313234382518754;5.14178196815429;3.47577175084491;34.9123000632972;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.00620009936392;["1", "1"];[0, 0];0;0;0;0;32.7018001116812;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;47.5031998939812;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.60509988665581
HRH14720512;HE_18_1_C1;1;1332.97788603751;1870.94770178637;0.0775725787126846;0.715024562044135;21.3880999945104;"1";0;1460.02593271893;1876.70126974214;0.247880835383156;5.14145843247015;3.47726689610598;57.9488000366837;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.61270010843873;["1", "1"];[0, 0];0;0;0;0;77.0167000591755;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.4510000292212;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.31010001152754
HRH14720512;HE_18_3_C1;1;1333.0674439893;1873.77940419371;0.0772383477327869;0.686931363246543;24.1331001743674;"1";0;1465.86213537071;1877.843587604;0.261248219340587;5.13799706216278;3.47901218479923;29.1856999974698;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.16249977611005;["1", "1"];[0, 0];0;0;0;0;75.8750999812037;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;20.8844998851418;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.15149996802211
