;;FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB)
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. rect2_len2 (um);8. rect2_len2 (um) (min);8. rect2_len2 (um) (max);8. rect2_len2 (um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time
HRH14721034;HE_2_2_L1;"1";1;6844810;6844810;6844810;6844810;6844810.0000;17.5227136;17.5227136;17.5227136;17.5227136;17.5227;0.315402414679605;0.315402414679605;0.315402414679605;0.3154;2.98793098958189;-2.29974895571974;18.0712272093764;"1";0;569.496540862335;2270.89525273832;0.354246930836043;1.84520479726959;0.0990337641475969;3.63343240438131;-0.911194465379736;20.296854042368;20.3969001304358;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.759707107747045, 0.783570004061679, 0.805261886232993, 0.844688867335449, 0.77178488740482, 0.828684111883504, 0.804393368366738, 0.82633765753166, 0.800809385226296];0.759707107747045;0.844688867335449;0.8028;[23.2, 22.4, 23.2, 24, 23.2, 24.8, 23.2, 24.8, 24];22.4;24.8;23.6444;3.62400012090802;"1";16;4371;[399, 191, 332, 193, 381, 183, 412, 181, 374, 212, 302, 165, 333, 192, 319, 202];165;412;273.1875;11189.76;[1021.44, 488.96, 849.92, 494.08, 975.36, 468.48, 1054.72, 463.36, 957.44, 542.72, 773.12, 422.4, 852.48, 491.52, 816.64, 517.12];422.4;1054.72;699.3600;[-2.98081083524337, -73.8818986909858, -11.1905964859944, -76.5750126414966, -3.39852989678574, -83.0931561972621, 2.82880932138335, -78.8608418529956, -9.62670339077456, -80.0998550989578, -32.4474272953924, -85.6990171595211, -7.33772742625314, -85.3709671921951, 1.1812899127982, -84.2409911549337];-85.6990171595211;2.82880932138335;-44.4246;2.28250003419816;"1";9;11148;[1300, 1237, 1216, 1234, 1219, 1238, 1214, 1226, 1264];1214;1300;1238.6667;0.02853888;[0.003328, 0.00316672, 0.00311296, 0.00315904, 0.00312064, 0.00316928, 0.00310784, 0.00313856, 0.00323584];0.00310784;0.003328;0.0032;[61.8062223185497, -60.2051224801818, 24.3721375192599, 67.2338945928287, -89.2340045497913, 54.7278773423741, 72.5575137668809, 50.2924999182837, 31.2109421284734];-89.2340045497913;72.5575137668809;23.6402;[0.0311126983722081, 0.0305470129472589, 0.0304, 0.0305470129472589, 0.0305470129472589, 0.0304, 0.0305470129472589, 0.0305470129472589, 0.0305470129472589];0.0304;0.0311126983722081;0.0306;2.15950002893806;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.01450011506677
HRH14721034;HE_1_2_L1;"1";1;6842946;6842946;6842946;6842946;6842946.0000;17.51794176;17.51794176;17.51794176;17.51794176;17.5179;0.495885668332948;0.495885668332948;0.495885668332948;0.4959;3.00098037283942;-2.27406455967941;28.4121559165021;"1";0;551.481058382946;2277.38062434129;0.527176869148699;1.84602330839657;0.100070493488553;3.64380899894607;-0.882369693412713;30.2050096591409;36.6469000000507;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.835876626269272, 0.843980520326814, 0.831363157957935, 0.85733019329881, 0.859021348129918, 0.857330343036028, 0.809628509482702, 0.874267130206502, 0.777608801837552];0.777608801837552;0.874267130206502;0.8385;[24.8, 25.6, 24, 24.8, 24.8, 24, 26.4, 24.8, 24.8];24;26.4;24.8889;3.65760014392436;"1";16;4088;[360, 187, 317, 201, 338, 194, 351, 173, 344, 203, 281, 164, 291, 203, 267, 214];164;360;255.5000;10465.28;[921.6, 478.72, 811.52, 514.56, 865.28, 496.64, 898.56, 442.88, 880.64, 519.68, 719.36, 419.84, 744.96, 519.68, 683.52, 547.84];419.84;921.6;654.0800;[16.8818574557522, -77.1334835145968, 3.06105436204468, -80.7778579886279, 2.92609636027047, -76.5216933725871, 4.02020040600546, -77.8279035744923, -4.85493538619519, -74.9414809343406, -59.7090598947177, -84.0137292714789, 28.4362821072995, -79.2628842624359, -84.1490716093872, -84.7317075178106];-84.7317075178106;28.4362821072995;-45.5374;1.86909991316497;"1";9;11777;[1356, 1323, 1299, 1293, 1299, 1284, 1348, 1272, 1303];1272;1356;1308.5556;0.03014912;[0.00347136, 0.00338688, 0.00332544, 0.00331008, 0.00332544, 0.00328704, 0.00345088, 0.00325632, 0.00333568];0.00325632;0.00347136;0.0033;[50.6191265937628, -81.3109113102248, 80.4597197088722, -44.0232494908094, 45.2966282136059, 86.725351209515, -45.5307304917681, 88.7498791382681, 63.3163547012407];-81.3109113102248;88.7498791382681;27.1447;[0.0311126983722081, 0.0311126983722081, 0.0311126983722081, 0.0316718468415238, 0.032, 0.0312778176740809, 0.0328, 0.0308407849162723, 0.0305470129472589];0.0305470129472589;0.0328;0.0314;4.73610009066761;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.78640012443066
HRH14721034;HE_2_1_L1;"1";1;6852835;6852835;6852835;6852835;6852835.0000;17.5432576;17.5432576;17.5432576;17.5432576;17.5433;0.404358730915746;0.404358730915746;0.404358730915746;0.4044;3.00910953414171;-2.33131805963517;23.1680486907384;"1";0;587.778216624584;2285.47014488851;0.368871128068295;1.84466741563145;0.0993823711701331;3.65675223182162;-0.940445146599335;21.134758822543;17.1994001138955;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.783389336817881, 0.813896329510842, 0.83456846815454, 0.756083020369569, 0.788280323795424, 0.822177212771393, 0.746249078823875, 0.787648215251581, 0.843309937165235];0.746249078823875;0.843309937165235;0.7973;[22.4, 24.8, 24.8, 23.2, 24, 22.4, 22.4, 23.2, 25.6];22.4;25.6;23.6444;4.70870011486113;"1";16;4567;[400, 193, 369, 199, 390, 198, 401, 183, 415, 219, 353, 163, 366, 215, 287, 216];163;415;285.4375;11691.52;[1024, 494.08, 944.64, 509.44, 998.4, 506.88, 1026.56, 468.48, 1062.4, 560.64, 903.68, 417.28, 936.96, 550.4, 734.72, 552.96];417.28;1062.4;730.7200;[-1.38406684513709, -76.3818268667979, 0.111625090279402, -79.8892351131427, -0.501582936365504, -84.9295032853062, -0.547034666080771, -81.8332794257009, 2.02463903468999, -80.915160425302, 6.65090231583747, -87.7416635280812, 7.47909527181586, -75.5599157236736, -40.3472297818837, -81.9144067144531];-87.7416635280812;7.47909527181586;-42.2299;1.9618000369519;"1";9;11050;[1258, 1223, 1219, 1216, 1231, 1213, 1197, 1236, 1257];1197;1258;1227.7778;0.028288;[0.00322048, 0.00313088, 0.00312064, 0.00311296, 0.00315136, 0.00310528, 0.00306432, 0.00316416, 0.00321792];0.00306432;0.00322048;0.0031;[40.3808101851751, -78.5078678524437, -70.1535765581605, 62.8187301650424, 9.94586765753998, -79.7725299632724, 29.5053583040228, -64.8781988599779, 55.4865205865147];-79.7725299632724;62.8187301650424;-10.5750;[0.0312, 0.0304, 0.0305470129472589, 0.0304, 0.0305470129472589, 0.0296, 0.0293372118647972, 0.0304581487213098, 0.0305470129472589];0.0293372118647972;0.0312;0.0303;2.14549992233515;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.38629991933703
HRH14721034;HE_1_1_L1;"1";1;6851581;6851581;6851581;6851581;6851581.0000;17.54004736;17.54004736;17.54004736;17.54004736;17.5400;0.460878267951477;0.460878267951477;0.460878267951477;0.4609;3.02961286675294;-2.29582600663993;26.4063796229191;"1";0;567.24308396222;2298.69467700745;0.409884342560382;1.84623109832285;0.100911764967342;3.67791148321191;-0.907588934339553;23.4846429172043;42.1871000435203;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.832392535250769, 0.872624473841846, 0.897511802354082, 0.8565320595386, 0.85259259645978, 0.870504726299787, 0.871394149431669, 0.855691619927926, 0.852651382598681];0.832392535250769;0.897511802354082;0.8624;[22.4, 24, 24, 24, 24, 24, 24.8, 24.8, 24.8];22.4;24.8;24.0889;4.64399997144938;"1";16;4381;[368, 230, 332, 228, 366, 219, 343, 201, 344, 239, 274, 216, 284, 217, 291, 229];201;368;273.8125;11215.36;[942.08, 588.8, 849.92, 583.68, 936.96, 560.64, 878.08, 514.56, 880.64, 611.84, 701.44, 552.96, 727.04, 555.52, 744.96, 586.24];514.56;942.08;700.9600;[7.34020355632634, -78.8818131309557, -2.80328454830527, -76.514383535997, 6.52421006716806, -74.8361464774802, -1.74850159971668, -82.8790746722263, 2.96744247180776, -82.4009876177926, 78.241051927871, 84.7643747501426, -46.5467843153125, -83.8743847339125, -12.6130447225578, 88.8843916608694];-83.8743847339125;88.8843916608694;-17.1485;2.89690005593002;"1";9;11360;[1283, 1217, 1255, 1224, 1251, 1209, 1324, 1306, 1291];1209;1324;1262.2222;0.0290816;[0.00328448, 0.00311552, 0.0032128, 0.00313344, 0.00320256, 0.00309504, 0.00338944, 0.00334336, 0.00330496];0.00309504;0.00338944;0.0032;[46.4366417497914, 65.9493796249112, 74.4508729784928, 83.1294672073399, 72.9048250874527, 62.7310533164799, -79.4110002533134, 89.2802081064905, 63.7813784598306];-79.4110002533134;89.2802081064905;53.2503;[0.0311126983722081, 0.0299813275223096, 0.0311126983722081, 0.0308264821217082, 0.0305470129472589, 0.0304105244939971, 0.0305470129472589, 0.0313599999999998, 0.0317345084157649];0.0299813275223096;0.0317345084157649;0.0308;2.76269996538758;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.32400000095367
HRH14721034;HE_4_2_L1;"1";1;6841391;6841391;6841391;6841391;6841391.0000;17.51396096;17.51396096;17.51396096;17.51396096;17.5140;0.320519065784901;0.320519065784901;0.320519065784901;0.3205;2.98667188166851;-2.29208346384529;18.3643897229508;"1";0;561.540124250962;2270.81632350081;0.334089017113792;1.84538777173562;0.101241853382764;3.63330611760129;-0.89846419880154;19.1418906622942;25.6140001583844;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.735533741407058, 0.841466365984725, 0.81377441318252, 0.728299402973945, 0.843550686028028, 0.781099377011631, 0.781894651580093, 0.832015776813287, 0.787809085199595];0.728299402973945;0.843550686028028;0.7939;[24, 22.4, 23.2, 21.6, 24.8, 21.6, 22.4, 24.8, 23.2];21.6;24.8;23.1111;3.61400004476309;"1";16;4533;[385, 222, 331, 224, 392, 231, 393, 195, 371, 217, 300, 189, 330, 216, 298, 239];189;393;283.3125;11604.48;[985.6, 568.32, 847.36, 573.44, 1003.52, 591.36, 1006.08, 499.2, 949.76, 555.52, 768, 483.84, 844.8, 552.96, 762.88, 611.84];483.84;1006.08;725.2800;[-0.105554356587878, -65.3109024570514, 3.58323087554072, -69.3748758929003, 2.79330397537138, -72.7461933654369, -4.06074915604718, -83.7373912511212, 1.19472078019511, -81.8377533729842, 36.0942316561372, -82.860295353407, -2.20055329751124, -77.8997598395902, 21.038387476933, -74.1727536984719];-83.7373912511212;36.0942316561372;-34.3502;4.81579988263547;"1";9;10976;[1245, 1211, 1219, 1183, 1238, 1222, 1205, 1223, 1230];1183;1245;1219.5556;0.02809856;[0.0031872, 0.00310016, 0.00312064, 0.00302848, 0.00316928, 0.00312832, 0.0030848, 0.00313088, 0.0031488];0.00302848;0.0031872;0.0031;[-5.86704511292267, -36.1312119324114, 89.3706096042835, -81.5663136861318, 78.7437261308492, -73.3589677336863, -70.5486833990448, 82.952324233419, 88.1027525869467];-81.5663136861318;89.3706096042835;7.9664;[0.0304, 0.0299538105961623, 0.0304, 0.0296, 0.0304, 0.0311126983722081, 0.0304, 0.0311126983722081, 0.0305470129472589];0.0296;0.0311126983722081;0.0304;8.0804000608623;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.25129979662597
HRH14721034;HE_4_1_L1;"1";1;6847198;6847198;6847198;6847198;6847198.0000;17.52882688;17.52882688;17.52882688;17.52882688;17.5288;0.623640841100028;0.623640841100028;0.623640841100028;0.6236;3.00616267477587;-2.32167729713673;35.7319881270204;"1";0;579.022793359265;2279.76418600419;0.632544439606199;1.84661339869806;0.10082791295018;3.64762269760671;-0.926436469374824;36.242126743903;20.9480000194162;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.706115946885796, 0.646052389899162, 0.748122393855772, 0.702919443662318, 0.670650536376575, 0.696024950602646, 0.700821504465604, 0.761653286994682, 0.688610100452666];0.646052389899162;0.761653286994682;0.7023;[20.8, 21.6, 21.6, 21.6, 20, 20, 20.8, 20.8, 20];20;21.6;20.8000;8.08349996805191;"1";16;4642;[398, 215, 365, 195, 395, 205, 384, 204, 390, 225, 344, 178, 372, 215, 342, 215];178;398;290.1250;11883.52;[1018.88, 550.4, 934.4, 499.2, 1011.2, 524.8, 983.04, 522.24, 998.4, 576, 880.64, 455.68, 952.32, 550.4, 875.52, 550.4];455.68;1018.88;742.7200;[-0.369510542673749, -78.9542786748066, -2.18119481018125, -86.550258064965, -1.64274282891076, -80.4297327561749, -0.609133680682563, 87.437579040854, -3.39708993898346, -80.282686306404, -2.6019195759653, -87.5810836255098, 5.55945267422309, -86.9754426316487, -11.1983840367309, -86.8408545132757];-87.5810836255098;87.437579040854;-32.2886;9.80060012079775;"1";9;10916;[1251, 1218, 1196, 1210, 1199, 1182, 1199, 1217, 1244];1182;1251;1212.8889;0.02794496;[0.00320256, 0.00311808, 0.00306176, 0.0030976, 0.00306944, 0.00302592, 0.00306944, 0.00311552, 0.00318464];0.00302592;0.00320256;0.0031;[-36.1497043572578, -70.531579389233, -73.1124713758908, 83.3331507438028, -65.2045295125698, 50.2273193806618, -88.1554193791212, 83.0825876049938, 80.1802708700616];-88.1554193791212;83.3331507438028;-4.0367;[0.0312, 0.0304215626720561, 0.0299813275223096, 0.0305470129472589, 0.0304, 0.0299813275223096, 0.0305470129472589, 0.0299813275223096, 0.0304];0.0299813275223096;0.0312;0.0304;2.94120004400611;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.59520020335913
HRH14721034;HE_3_2_L1;"1";1;6837835;6837835;6837835;6837835;6837835.0000;17.5048576;17.5048576;17.5048576;17.5048576;17.5049;0.42147595491811;0.42147595491811;0.42147595491811;0.4215;3.00320458320506;-2.26566896077487;24.1487933830539;"1";0;546.548452732878;2278.0301930431;0.162954792219561;1.84246929040028;0.0998453467943948;3.64484830886895;-0.874477524372605;9.33662184561212;16.0942000802606;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.655198945634219, 0.872837460065633, 0.768455161724491, 0.784395162628389, 0.821353694649745, 0.854604220013973, 0.91797854800359, 0.888217454818882, 0.749526258734281];0.655198945634219;0.91797854800359;0.8125;[22.4, 24.8, 22.4, 24, 24, 24.8, 24.8, 25.6, 22.4];22.4;25.6;23.9111;3.89729999005795;"1";16;4178;[386, 190, 285, 227, 334, 222, 338, 193, 325, 232, 254, 193, 278, 228, 257, 236];190;386;261.1250;10695.68;[988.16, 486.4, 729.6, 581.12, 855.04, 568.32, 865.28, 494.08, 832, 593.92, 650.24, 494.08, 711.68, 583.68, 657.92, 604.16];486.4;988.16;668.4800;[3.59679029944683, -81.1536844910761, -77.1559031101805, -76.9583040047606, 8.30502431031383, -66.1126072754972, -5.48272091978494, -77.5571654506764, -9.31182123498963, -78.7074497313267, 84.2084983286424, -81.3912507645936, -83.5977359528696, -73.6046137247843, 88.9035457595731, -88.8687661726548];-88.8687661726548;88.9035457595731;-38.4305;2.13619996793568;"1";9;11373;[1314, 1256, 1238, 1281, 1231, 1249, 1280, 1234, 1290];1231;1314;1263.6667;0.02911488;[0.00336384, 0.00321536, 0.00316928, 0.00327936, 0.00315136, 0.00319744, 0.0032768, 0.00315904, 0.0033024];0.00315136;0.00336384;0.0032;[75.3443410480775, -83.680483956131, 74.40726869901, -60.1575295454127, 86.395570155224, 88.6118723186819, -88.0421583622881, -63.8640652640066, 74.4998443061952];-88.0421583622881;88.6118723186819;11.5016;[0.0311126983722081, 0.0296, 0.0303191331681098, 0.0311260662467971, 0.0309853855494337, 0.0311126983722081, 0.0322440692221066, 0.0305470129472589, 0.030835320876791];0.0296;0.0322440692221066;0.0309;12.3362999875098;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.53459983691573
HRH14721034;HE_6_1_L1;"1";1;6843062;6843062;6843062;6843062;6843062.0000;17.51823872;17.51823872;17.51823872;17.51823872;17.5182;0.484565430409716;0.484565430409716;0.484565430409716;0.4846;3.00308699818882;-2.31287074914709;27.7635540604169;"1";0;576.318542734239;2281.26036209834;0.489090064147803;1.84588124641391;0.100378211916034;3.65001657935735;-0.922109668374783;28.0227964774518;40.3095001820475;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.697821111133374, 0.779862889405575, 0.788754659437646, 0.736871732242791, 0.80896940705825, 0.736187661781721, 0.863395039647649, 0.770300511986418, 0.807530717161878];0.697821111133374;0.863395039647649;0.7766;[21.6, 22.4, 24.8, 22.4, 21.6, 22.4, 24, 24, 24];21.6;24.8;23.0222;2.6974999345839;"1";16;4356;[359, 205, 365, 201, 368, 196, 374, 177, 366, 224, 294, 188, 325, 202, 319, 193];177;374;272.2500;11151.36;[919.04, 524.8, 934.4, 514.56, 942.08, 501.76, 957.44, 453.12, 936.96, 573.44, 752.64, 481.28, 832, 517.12, 816.64, 494.08];453.12;957.44;696.9600;[-10.9346570334907, -71.7593586536527, 6.48942394121343, -76.1645868687521, -9.028762814076, -78.4458394664433, 2.09275316096345, -78.4035105757419, -6.04783162644158, -79.5099038878997, 11.6881348203659, -81.6832783081438, 2.2872231301744, -74.3232349063555, -14.2467053033222, -82.2657984325876];-82.2657984325876;11.6881348203659;-40.0160;3.97439999505877;"1";9;11199;[1290, 1235, 1235, 1241, 1215, 1197, 1240, 1255, 1291];1197;1291;1244.3333;0.02866944;[0.0033024, 0.0031616, 0.0031616, 0.00317696, 0.0031104, 0.00306432, 0.0031744, 0.0032128, 0.00330496];0.00306432;0.00330496;0.0032;[-46.4623225133471, 27.569488538438, -81.044093569799, 62.5176132676399, 42.0293982500782, -31.6936676165155, -69.4859269448844, 89.0318114604193, 48.5808093508906];-81.044093569799;89.0318114604193;4.5603;[0.0305470129472589, 0.0305470129472589, 0.0305470129472589, 0.0299813275223096, 0.0304, 0.0299813275223096, 0.0305470129472589, 0.0311126983722081, 0.0316275890678358];0.0299813275223096;0.0316275890678358;0.0306;1.73339992761612;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.77269987761974
HRH14721034;HE_3_1_L1;"1";1;6848535;6848535;6848535;6848535;6848535.0000;17.5322496;17.5322496;17.5322496;17.5322496;17.5322;0.307073235688394;0.307073235688394;0.307073235688394;0.3071;3.0243732364951;-2.29196000183981;17.594000406371;"1";0;563.476081261997;2295.58354333883;0.332857851360996;1.84339159527211;0.0983605493670258;3.67293366934213;-0.901561730019196;19.071350060778;23.8846999127418;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.682258975093832, 0.803107691562759, 0.74420773324976, 0.751779546096109, 0.720841544524562, 0.756429728401762, 0.764205437695908, 0.736407596419146, 0.7068793582728];0.682258975093832;0.803107691562759;0.7407;[20.8, 23.2, 22.4, 21.6, 23.2, 23.2, 22.4, 22.4, 23.2];20.8;23.2;22.4889;2.61029996909201;"1";16;4458;[359, 221, 313, 222, 354, 217, 368, 197, 359, 246, 298, 196, 339, 230, 296, 243];196;368;278.6250;11412.48;[919.04, 565.76, 801.28, 568.32, 906.24, 555.52, 942.08, 504.32, 919.04, 629.76, 762.88, 501.76, 867.84, 588.8, 757.76, 622.08];501.76;942.08;713.2800;[0.976224174630343, -83.5557928282588, 9.06136361451643, -84.0324793607832, 6.02956115045623, -78.2603007752488, 1.24991789956859, -81.9813989527923, -0.809638428968891, -71.1859330310156, -4.77498378615355, -89.4015135469569, -2.22981630610303, -85.8331770265916, -28.99099174699, 84.9707459441673];-89.4015135469569;84.9707459441673;-31.7980;11.9205999653786;"1";9;11363;[1271, 1269, 1238, 1258, 1272, 1249, 1243, 1265, 1298];1238;1298;1262.5556;0.02908928;[0.00325376, 0.00324864, 0.00316928, 0.00322048, 0.00325632, 0.00319744, 0.00318208, 0.0032384, 0.00332288];0.00316928;0.00332288;0.0032;[-78.792571281313, -88.048409766729, 82.81010406843, 83.7349463469686, 85.1063108230049, -86.9632548930874, 86.8360376924212, -81.9029927307724, 73.550306902651];-88.048409766729;86.8360376924212;8.4812;[0.0314272729355078, 0.0311126983722081, 0.0305470129472589, 0.0305470129472589, 0.0311126983722081, 0.0311126983722081, 0.0311126983722081, 0.0308599353491885, 0.0311126983722081];0.0305470129472589;0.0314272729355078;0.0310;4.07149991951883;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.004100009799
