;;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Row 1;4. Column 1;5. Angle 1;6. Width 1;7. Height 1;8. Row 2;9. Column 2;10. Angle 2;11. Width 2;12. Height 2;13. Center X;14. Center Y;15. Orientation;16. Row Difference;17. Column Difference;18. Distance;19. Angle Difference;20. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius;9. inner_radius (min);9. inner_radius (max);9. inner_radius (avg);10. width;10. width (min);10. width (max);10. width (avg);11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. contlength;8. contlength (min);8. contlength (max);8. contlength (avg);9. inner_radius;9. inner_radius (min);9. inner_radius (max);9. inner_radius (avg);10. bulkiness;10. bulkiness (min);10. bulkiness (max);10. bulkiness (avg);11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. inner_radius (um);8. inner_radius (um) (min);8. inner_radius (um) (max);8. inner_radius (um) (avg);9. Offset X;10. Offset Y;11. Offset Theta;12. Inspection Time;1. Defect;2. N_Defect;3. Diameter FAIL (um)(FM);3. Diameter FAIL (um)(FM) (min);3. Diameter FAIL (um)(FM) (max);3. Diameter FAIL (um)(FM) (avg);4. Diameter ALL (um)(FM);4. Diameter ALL (um)(FM) (min);4. Diameter ALL (um)(FM) (max);4. Diameter ALL (um)(FM) (avg);5. Area ALL (um2)(FM);5. Area ALL (um2)(FM) (min);5. Area ALL (um2)(FM) (max);5. Area ALL (um2)(FM) (avg);6. Cummulative Area (um2)(FM);7. Inspection Time;1. Defect;2. N_Defect;3. Diameter FAIL PD (um)(FM);3. Diameter FAIL PD (um)(FM) (min);3. Diameter FAIL PD (um)(FM) (max);3. Diameter FAIL PD (um)(FM) (avg);4. Diameter FAIL Non-Act (um)(FM);4. Diameter FAIL Non-Act (um)(FM) (min);4. Diameter FAIL Non-Act (um)(FM) (max);4. Diameter FAIL Non-Act (um)(FM) (avg);5. Area FAIL (um)(FM);5. Area FAIL (um)(FM) (min);5. Area FAIL (um)(FM) (max);5. Area FAIL (um)(FM) (avg);6. Diameter ALL (um)(FM);6. Diameter ALL (um)(FM) (min);6. Diameter ALL (um)(FM) (max);6. Diameter ALL (um)(FM) (avg);7. Area ALL (um2)(FM);7. Area ALL (um2)(FM) (min);7. Area ALL (um2)(FM) (max);7. Area ALL (um2)(FM) (avg);8. Cummulative Area (um2)(FM);9. Inspection Time
HRH14440978;HE_9_1_L_78;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;16.0410999960732;"1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59.0009999868926;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.67339999461547;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.9997999954503;"74";2;3412;[1836, 1576];1576;1836;1706.0000;8734.72;[4700.16, 4034.56];4034.56;4700.16;4367.3600;[0, 89.8597119947796];0;89.8597119947796;44.9299;[4.8, 4];4;4.8;4.4000;244;-1015.2;0;9.92330000735819;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;4.64249998913147;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;4.04339999658987
HRH14440978;HE_18_4_L_74;"1";1;2986135;2986135;2986135;2986135;2986135.0000;7644505.6;7644505.6;7644505.6;7644505.6;7644505.6000;-1.59871261762594;-1.59871261762594;-1.59871261762594;-1.5987;17.5416999991285;"1";0;1316.39809805338;1871.362788109;0.171337564949927;4030.17950777575;1987.56191416992;1448.89008439318;1875.16469472018;0.239484554225297;5084.93932284042;3431.19759000835;1382.64409122328;1873.26374141459;-1.54210882875039;-211.987178143684;-6.08305057788893;212.074437878908;-0.0681469892753701;43.8904999900842;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.568369413722752, 0.586827134718552, 0.620820828524601, 0.604723336083867, 0.609084636501602, 0.571786309181988, 0.669085376034495, 0.627126537838201, 0.624492110249456];0.568369413722752;0.669085376034495;0.6091;[23.2, 24.8, 24.8, 24.8, 24.8, 25.6, 29.6, 24, 24.8];23.2;29.6;25.1556;[62.4, 62.4, 62.4, 65.6, 64, 64, 64, 62.4, 65.6];62.4;65.6;63.6444;3.77959999605082;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.83840000338387;"74";2;34835;[6704, 28131];6704;28131;17417.5000;89177.6;[17162.24, 72015.36];17162.24;72015.36;44588.8000;[0.299269080268535, 5.17153835946068];0.299269080268535;5.17153835946068;2.7354;[5.6, 5.6];5.6;5.6;5.6000;1802.00954653938;-1098.05775656325;17.1468552381489;6.6718000016408;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;163.06770000665;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;11.1181999964174
HRH14440978;HE_13_8_L;"1";2;5399228;[2990714, 2408514];2408514;2990714;2699614.0000;13822023.68;[7656227.84, 6165795.84];6165795.84;7656227.84;6911011.8400;[-1.36664623684381, 0.183137298368785];-1.36664623684381;0.183137298368785;-0.5918;21.3879000075394;"1";0;1272.96072472895;1896.95345882651;0.418746326027951;4029.30740983468;1987.94547834629;1408.09377123307;1902.85435688935;0.436971455636244;5078.04748244865;3427.74747669597;1340.52724798101;1899.90390785793;-1.52715672995837;-216.212874406586;-9.44143690054625;216.418917356837;-0.0182251296082933;44.8765999899479;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.537880812481215, 0.63834026377254, 0.63972927466527, 0.608256425266225, 0.565084254962858, 0.596629747695483, 0.652950482817426, 0.629557945721464, 0.645056394085993];0.537880812481215;0.652950482817426;0.6126;[24.8, 23.2, 25.6, 24.8, 24.8, 25.6, 24.8, 24.8, 24.8];23.2;25.6;24.8000;[62.4, 62.4, 65.6, 65.6, 60.8, 62.4, 62.4, 60.8, 62.4];60.8;65.6;62.7556;3.52520000888035;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.28789999871515;"1";1;32196;32196;32196;32196;32196.0000;82421.76;82421.76;82421.76;82421.76;82421.7600;-4.48197101120151;-4.48197101120151;-4.48197101120151;-4.4820;5.6;5.6;5.6;5.6000;2883.73348242018;-2143.78278046962;-256.798022841828;8.93409999844152;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;69.7077999939211;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;15.6678000057582
HRH14440978;HE_1_9_L_78;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;5.24230000155512;"1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.4578000092879;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.818400003481656;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.2869999918621;"74";2;3791;[2070, 1721];1721;2070;1895.5000;9704.96;[5299.2, 4405.76];4405.76;5299.2;4852.4800;[0, 89.8272220913092];0;89.8272220913092;44.9136;[4.8, 4];4;4.8;4.4000;275.2;-1015.2;0;4.27920000220183;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;7.18900001083966;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;6.04100000055041
HRH14440978;HE_6_10_L;"1";2;5221509;[2991214, 2230295];2230295;2991214;2610754.5000;13367063.04;[7657507.84, 5709555.2];5709555.2;7657507.84;6683531.5200;[-1.56159408001821, -23.9719848502472];-23.9719848502472;-1.56159408001821;-12.7668;20.1119999983348;"1";0;1281.70351294465;1900.48916436689;0.223672258089394;4029.83760053386;1988.51577354384;1414.61319792258;1905.74550721122;0.285652019748334;5086.08511121086;3429.6266436321;1348.15835543361;1903.11733578905;-1.53126869569905;-212.655495964696;-8.41014855092108;212.821734234639;-0.0619797616589403;62.1252999990247;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.578203049999416, 0.657123653007186, 0.633006712469039, 0.639962805900958, 0.626598346022461, 0.613963019906655, 0.581164667913364, 0.660498981969383, 0.699581086155093];0.578203049999416;0.699581086155093;0.6322;[26.4, 29.6, 28.8, 27.2, 28.8, 28.8, 26.4, 30.4, 29.6];26.4;30.4;28.4444;[59.2, 62.4, 60.8, 62.4, 64, 60.8, 62.4, 62.4, 60.8];59.2;64;61.6889;3.5483999963617;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.33609999122564;"1";1;33455;33455;33455;33455;33455.0000;85644.8;85644.8;85644.8;85644.8;85644.8000;-5.59604703602589;-5.59604703602589;-5.59604703602589;-5.5960;5.6;5.6;5.6;5.6000;2926.59570168884;-2190.91015393813;-320.629877120977;13.3509000006597;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;62.2422000014922;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.5603000089759
HRH14440978;HE_9_10_L;"1";2;5520342;[2990818, 2529524];2529524;2990818;2760171.0000;14132075.52;[7656494.08, 6475581.44];6475581.44;7656494.08;7066037.7600;[-1.32950577803733, -1.11980028406989];-1.32950577803733;-1.11980028406989;-1.2247;16.5531000093324;"1";0;1265.59618331241;1908.63589587234;0.450694138955031;4029.32016517173;1988.39423049822;1398.34672539743;1915.24667453068;0.45752981671765;5081.35728132165;3430.06114254212;1331.97145435492;1911.94128520151;-1.52103892467286;-212.400867336023;-10.57724585334;212.664069778928;-0.0068356777626189;65.0060999905691;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.567799844394977, 0.609795787816332, 0.629388389420848, 0.586376050684764, 0.659537290939067, 0.623091174624475, 0.678783629066558, 0.676221423159541, 0.668139153450762];0.567799844394977;0.678783629066558;0.6332;[24.8, 27.2, 27.2, 26.4, 28.8, 26.4, 30.4, 29.6, 27.2];24.8;30.4;27.5556;[62.4, 62.4, 62.4, 60.8, 60.8, 64, 64, 64, 64];60.8;64;62.7556;4.22970000363421;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;3.68680000246968;"1";1;32458;32458;32458;32458;32458.0000;83092.48;83092.48;83092.48;83092.48;83092.4800;-4.33831630173442;-4.33831630173442;-4.33831630173442;-4.3383;5.6;5.6;5.6;5.6000;2900.83391459733;-2138.85651611313;-248.567214282186;10.3794000024209;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;55.6766999943648;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;7.49080000969116
HRH14440978;HE_16_10_L;"1";2;5296245;[2990699, 2305546];2305546;2990699;2648122.5000;13558387.2;[7656189.44, 5902197.76];5902197.76;7656189.44;6779193.6000;[-1.78853188496076, -15.7717910034654];-15.7717910034654;-1.78853188496076;-8.7802;19.5570999931078;"1";0;1292.86773261252;1888.46004731856;-0.00914942301245543;4029.33503127563;1987.98964040701;1428.69277832408;1893.74183423104;0.0367364812870224;5082.36924481804;3430.11868966246;1360.7802554683;1891.1009407748;-1.53192921676244;-217.320073138503;-8.45085905995875;217.484324050667;-0.0458859042994778;55.5944999941858;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.587288092588401, 0.586699923761362, 0.642314453586376, 0.62400800692339, 0.644461629124617, 0.611885859879457, 0.642694155377521, 0.648950164620011, 0.663761983312245];0.586699923761362;0.663761983312245;0.6280;[28, 24.8, 30.4, 29.6, 27.2, 28.8, 30.4, 29.6, 30.4];24.8;30.4;28.8000;[64, 60.8, 62.4, 64, 62.4, 62.4, 62.4, 64, 62.4];60.8;64;62.7556;3.05420000222512;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;3.46720000379719;"1";1;33566;33566;33566;33566;33566.0000;85928.96;85928.96;85928.96;85928.96;85928.9600;-4.79086036316961;-4.79086036316961;-4.79086036316961;-4.7909;5.6;5.6;5.6;5.6000;2866.55715902997;-2211.31564082703;-274.496079046131;14.7469999938039;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;81.6210999910254;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.0922000098508
HRH14440978;HE_15_10_L;"1";2;5333147;[2988878, 2344269];2344269;2988878;2666573.5000;13652856.32;[7651527.68, 6001328.64];6001328.64;7651527.68;6826428.1600;[-1.57297405052454, 6.58162611067876];-1.57297405052454;6.58162611067876;2.5043;23.3277999941492;"1";0;1274.70780498391;1898.98659832096;0.206577557648397;4028.68007467217;1987.7044406501;1409.56481050511;1904.60310947542;0.239950307809926;5078.44550418669;3429.92554411351;1342.13630774451;1901.79485389819;-1.52917248130365;-215.77120883391;-8.986417847142;215.958260474959;-0.0333727501615287;79.9022999999579;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.566279286446763, 0.707366261734953, 0.634185715711495, 0.6191076158171, 0.637062242787147, 0.622614219395185, 0.66809881303558, 0.591645079465695, 0.64467338644809];0.566279286446763;0.707366261734953;0.6323;[28.8, 30.4, 30.4, 28.8, 29.6, 29.6, 28.8, 28.8, 28.8];28.8;30.4;29.3333;[60.8, 65.6, 64, 60.8, 64, 60.8, 62.4, 64, 59.2];59.2;65.6;62.4000;5.47690001258161;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;3.1985999958124;"1";1;32868;32868;32868;32868;32868.0000;84142.08;84142.08;84142.08;84142.08;84142.0800;-4.84564097316866;-4.84564097316866;-4.84564097316866;-4.8456;5.6;5.6;5.6;5.6000;2894.87116952659;-2164.48815869539;-277.634776798229;5.57860000117216;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;111.441100001684;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;30.5550000048243
HRH14440978;HE_18_9_L_78;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;9.41109999257606;"1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.2289000059245;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.68739999935497;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.18029999430291;"74";2;3605;[1795, 1810];1795;1810;1802.5000;9228.8;[4595.2, 4633.6];4595.2;4633.6;4614.4000;[-0.00543830723996427, 89.8174022402185];-0.00543830723996427;89.8174022402185;44.9060;[4.8, 4];4;4.8;4.4000;238.535487465181;-1015.20757660167;-0.311592052545392;12.3774999956368;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;6.02220000291709;"78";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;3.41760000446811
