;;Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Missing (WB);Missing (WB);Missing (WB);Missing (WB);Broken (WB);Broken (WB);Broken (WB);Broken (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);NSOP (WB);NSOP (WB);NSOP (WB);NSOP (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;5. area pad (min);5. area pad (max);5. area pad (avg);6. circularity pad;6. circularity pad (min);6. circularity pad (max);6. circularity pad (avg);7. area lead;7. area lead (min);7. area lead (max);7. area lead (avg);8. area wire;8. area wire (min);8. area wire (max);8. area wire (avg);9. height wire;9. height wire (min);9. height wire (max);9. height wire (avg);10. width wire-const;10. width wire-const (min);10. width wire-const (max);10. width wire-const (avg);11. width wire;11. width wire (min);11. width wire (max);11. width wire (avg);12. area bond tail;12. area bond tail (min);12. area bond tail (max);12. area bond tail (avg);13. outer_radius bond tail;13. outer_radius bond tail (min);13. outer_radius bond tail (max);13. outer_radius bond tail (avg);14. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;5. Area Bond Tail;5. Area Bond Tail (min);5. Area Bond Tail (max);5. Area Bond Tail (avg);6. Row Bond Tail;6. Row Bond Tail (min);6. Row Bond Tail (max);6. Row Bond Tail (avg);7. Column Bond Tail;7. Column Bond Tail (min);7. Column Bond Tail (max);7. Column Bond Tail (avg);7. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. width (um);8. width (um) (min);8. width (um) (max);8. width (um) (avg);9. Inspection Time
HRH14721037;HE_1_2_O;1;1304.85991220181;1880.58789354036;0.207415868488422;0.978226091511317;34.6653000451624;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.04249986261129;"1";0;0;"Good/OthersDefect";[1537, 1591, 1555, 1515, 1593, 1620, 1594, 1614, 1567];1515;1620;1576.2222;[0.69597136422212, 0.684344634197001, 0.730080709683844, 0.718700080275095, 0.699459416742772, 0.674790572872139, 0.697869288921666, 0.650978280399324, 0.655755886522385];0.650978280399324;0.730080709683844;0.6898;[224, 224, 224, 211, 231, 227, 213, 205, 230];205;231;221.0000;[2863, 2791, 2842, 2757, 2724, 2788, 2752, 2736, 2766];2724;2863;2779.8889;[125, 124, 122, 122, 121, 121, 121, 119, 120];119;125;121.6667;[42, 43, 44, 42, 43, 45, 42, 43, 43];42;45;43.0000;[42, 43, 44, 42, 43, 45, 42, 43, 43];42;45;43.0000;0;0;0;0.0000;0;0;0;0.0000;44.8882998898625;"1";0;0;0.223600072786212;"1";0;0;0.292300013825297;"1";0;0;0.264900038018823;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.714200083166361;"1";0;0;0.603700056672096;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 30.4, 32, 30.4, 30.4, 28.8, 32];28.8;32;30.5778;3.28830000944436
HRH14721037;HE_2_1_O;1;1330.98286043953;1890.72126620799;0.425811787553512;0.981065550236167;30.3787000011653;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.21269989944994;"1";0;0;"Wire Sweep";[1569, 1588, 1546, 1568, 1568, 1631, 1575, 1614, 1583];1546;1631;1582.4444;[0.706221947176298, 0.697688114269159, 0.737694768342993, 0.719202864950534, 0.719729504301182, 0.632657311393468, 0.675374682033555, 0.639995013714526, 0.649525957637469];0.632657311393468;0.737694768342993;0.6865;[194, 172, 184, 189, 195, 184, 182, 194, 170];170;195;184.8889;[4864, 4829, 4960, 4407, 3292, 3702, 4288, 4651, 4913];3292;4960;4434.0000;[124, 125, 124, 123, 121, 122, 122, 120, 120];120;125;122.3333;[131, 131, 131, 131, 85, 115, 131, 118, 131];85;131;122.6667;[131, 131, 131, 131, 85, 115, 131, 118, 131];85;131;122.6667;0;0;0;0.0000;0;0;0;0.0000;47.8390001226217;"1";0;0;0.253800069913268;"1";0;0;0.314600067213178;"1";0;0;0.657700002193451;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.530699966475368;"1";0;0;0.502800103276968;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 33.6, 32, 32, 30.4, 30.4, 27.2, 28.8, 30.4];27.2;33.6;30.5778;3.89529997482896
HRH14721037;HE_2_2_O;1;1318.05668067147;1868.58043335072;0.397129863598783;0.993658734061313;33.8113999459893;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.90789997577667;"1";0;0;"Wire Sweep";[1550, 1578, 1520, 1548, 1577, 1642, 1569, 1642, 1598];1520;1642;1580.4444;[0.702524089646178, 0.715146244292197, 0.750121829376229, 0.705189165814768, 0.727055727757691, 0.663720000363001, 0.762326004819964, 0.690051097407218, 0.688928209119349];0.663720000363001;0.762326004819964;0.7117;[214, 211, 199, 208, 219, 218, 200, 207, 201];199;219;208.5556;[2885, 3052, 2849, 2877, 4294, 4247, 4241, 4300, 4257];2849;4300;3666.8889;[124, 125, 122, 120, 120, 122, 121, 118, 119];118;125;121.2222;[43, 44, 43, 43, 131, 131, 131, 131, 131];43;131;92.0000;[43, 44, 43, 43, 131, 131, 131, 131, 131];43;131;92.0000;0;0;0;0.0000;0;0;0;0.0000;36.5172999445349;"1";0;0;0.212999992072582;"1";0;0;0.250800047069788;"1";0;0;0.83610019646585;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.314699951559305;"1";0;0;0.274999998509884;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 28.8, 32, 33.6, 30.4, 32, 32, 33.6];28.8;33.6;31.4667;6.12929998897016
HRH14721037;HE_1_1_O;1;1318.16579383831;1898.00876145387;0.571242392787445;0.983886570917349;38.2509001065046;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.85570013895631;"1";0;0;"Wire Sweep";[1555, 1535, 1511, 1564, 1551, 1599, 1570, 1597, 1606];1511;1606;1565.3333;[0.700883732341465, 0.663901357354727, 0.711283608776934, 0.698767308826536, 0.684233984319454, 0.674303774443315, 0.704913519926976, 0.625294438947338, 0.666563832238422];0.625294438947338;0.711283608776934;0.6811;[192, 207, 206, 216, 198, 206, 211, 203, 189];189;216;203.1111;[4707, 4650, 4498, 3728, 3233, 3802, 4347, 4385, 4674];3233;4707;4224.8889;[124, 124, 123, 121, 122, 121, 122, 121, 120];120;124;122.0000;[131, 131, 131, 89, 57, 86, 131, 131, 131];57;131;113.1111;[131, 131, 131, 89, 57, 86, 131, 131, 131];57;131;113.1111;0;0;0;0.0000;0;0;0;0.0000;34.7897000610828;"1";0;0;0.215200008824468;"1";0;0;0.200399896129966;"1";0;0;0.846099806949496;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.358699820935726;"1";0;0;0.275899888947606;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 28.8, 28.8, 32, 30.4, 28.8, 30.4];28.8;32;30.0444;4.7418000176549
HRH14721037;HE_3_1_O;1;1315.87472152425;1898.89430340442;0.41898818280156;0.987035030331469;33.0797999631613;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.81150010414422;"1";0;0;"Wire Sweep";[1611, 1563, 1516, 1611, 1555, 1626, 1563, 1605, 1590];1516;1626;1582.2222;[0.689155505278038, 0.726043055485131, 0.748406457653463, 0.713229904416822, 0.697205524259893, 0.62975622755514, 0.689493157619555, 0.65080233747368, 0.653737849722788];0.62975622755514;0.748406457653463;0.6886;[189, 195, 209, 197, 195, 206, 182, 208, 206];182;209;198.5556;[4627, 4609, 4679, 3885, 3403, 3331, 4507, 4645, 4818];3331;4818;4278.2222;[125, 124, 125, 123, 123, 122, 122, 119, 122];119;125;122.7778;[131, 131, 131, 90, 81, 62, 125, 131, 131];62;131;112.5556;[131, 131, 131, 90, 81, 62, 125, 131, 131];62;131;112.5556;0;0;0;0.0000;0;0;0;0.0000;37.2902001254261;"1";0;0;0.851700082421303;"1";0;0;0.505700008943677;"1";0;0;0.584699911996722;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.671799993142486;"1";0;0;0.623599858954549;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 32, 30.4, 30.4, 30.4, 28.8, 28.8];28.8;32;30.2222;5.71579998359084
HRH14721037;HE_4_1_O;1;1329.78091907185;1886.75940677894;0.350839331592625;0.987491273837549;49.0230000577867;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.76910001412034;"1";0;0;"Wire Sweep";[1579, 1578, 1550, 1577, 1609, 1649, 1608, 1655, 1622];1550;1655;1603.0000;[0.721860151854934, 0.695383012349584, 0.704697921538344, 0.707764495191853, 0.701485699438985, 0.63458951288198, 0.710286588656618, 0.661591091709388, 0.678381149749305];0.63458951288198;0.721860151854934;0.6907;[172, 175, 196, 202, 180, 198, 185, 172, 191];172;202;185.6667;[4832, 4709, 4883, 4761, 4721, 4738, 4657, 4505, 4760];4505;4883;4729.5556;[125, 127, 126, 125, 122, 122, 124, 121, 120];120;127;123.5556;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;34.5145999453962;"1";0;0;0.55120000615716;"1";0;0;0.602599931880832;"1";0;0;0.69050001911819;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.444100005552173;"1";0;0;0.732599990442395;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[33.6, 32, 32, 33.6, 33.6, 33.6, 32, 32, 33.6];32;33.6;32.8889;6.44830008968711
HRH14721037;HE_3_2_O;1;1297.15907336931;1881.70336376279;0.296467511908358;0.991323444679452;34.863900160417;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.52729999274015;"1";0;0;"Wire Sweep";[1557, 1515, 1528, 1580, 1592, 1601, 1551, 1596, 1566];1515;1601;1565.1111;[0.702083090487418, 0.684883153095211, 0.73855425267728, 0.727877339771678, 0.753050010118821, 0.66413390557086, 0.734012077156822, 0.653520829062083, 0.67933980226396];0.653520829062083;0.753050010118821;0.7042;[219, 212, 224, 230, 236, 241, 233, 208, 219];208;241;224.6667;[3715, 4175, 4301, 4213, 4190, 2856, 2716, 2668, 2851];2668;4301;3520.5556;[123, 124, 123, 121, 121, 121, 121, 118, 119];118;124;121.2222;[87, 131, 131, 131, 131, 46, 43, 41, 46];41;131;87.4444;[87, 131, 131, 131, 131, 46, 43, 41, 46];41;131;87.4444;0;0;0;0.0000;0;0;0;0.0000;39.0902999788523;"1";0;0;0.227599870413542;"1";0;0;0.25929999537766;"1";0;0;0.796000007539988;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.799700152128935;"1";0;0;0.47140009701252;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 32, 33.6, 32, 32, 30.4, 30.4, 32];30.4;33.6;31.4667;14.144399901852
HRH14721037;HE_4_2_O;1;1312.18231490402;1871.68646583673;0.372357494643772;0.992663145086382;37.8399000037462;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.33460001274943;"1";0;0;"Wire Sweep";[1540, 1534, 1555, 1606, 1606, 1638, 1585, 1639, 1624];1534;1639;1591.8889;[0.714298441799653, 0.713990479951135, 0.760380468113176, 0.729587206869118, 0.711031635457213, 0.687708873928191, 0.72181223337413, 0.661082401761056, 0.676210099711776];0.661082401761056;0.760380468113176;0.7085;[186, 199, 204, 200, 215, 209, 194, 199, 187];186;215;199.2222;[4083, 3516, 3996, 3895, 3913, 4073, 3962, 3829, 3869];3516;4083;3904.0000;[124, 123, 123, 122, 121, 123, 122, 118, 119];118;124;121.6667;[131, 89, 131, 131, 131, 131, 131, 131, 131];89;131;126.3333;[131, 89, 131, 131, 131, 131, 131, 131, 131];89;131;126.3333;0;0;0;0.0000;0;0;0;0.0000;34.5375000033528;"1";0;0;0.292399898171425;"1";0;0;0.227399868890643;"1";0;0;0.254599843174219;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.248000025749207;"1";0;0;0.810300000011921;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 30.4, 30.4, 32, 32, 30.4, 30.4, 28.8, 32];28.8;32;30.9333;6.62699993699789
HRH14721037;HE_6_1_O;1;1325.7141894837;1876.95355272738;0.315930494581258;0.961578238040715;35.8595000579953;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.89290005154908;"1";0;0;"Wire Sweep";[1565, 1545, 1576, 1518, 1562, 1638, 1552, 1612, 1574];1518;1638;1571.3333;[0.675985923746907, 0.666310590240145, 0.668727716997763, 0.729367111161012, 0.660199290956744, 0.645852227505697, 0.660317761122228, 0.663571527131741, 0.669535969344752];0.645852227505697;0.729367111161012;0.6711;[180, 195, 188, 208, 194, 184, 202, 199, 190];180;208;193.3333;[3085, 3032, 3107, 2947, 3022, 2914, 3333, 2831, 2984];2831;3333;3028.3333;[123, 124, 124, 122, 122, 124, 122, 120, 120];120;124;122.3333;[44, 48, 42, 44, 44, 44, 72, 40, 44];40;72;46.8889;[44, 48, 42, 44, 44, 44, 72, 40, 44];40;72;46.8889;0;0;0;0.0000;0;0;0;0.0000;39.5457001868635;"1";0;0;0.339700141921639;"1";0;0;0.261100009083748;"1";0;0;0.269100069999695;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.365799991413951;"1";0;0;0.324200140312314;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 30.4, 28.8, 30.4, 33.6, 33.6, 30.4];28.8;33.6;30.9333;6.72490010038018
