;;Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Missing (WB);Missing (WB);Missing (WB);Missing (WB);Broken (WB);Broken (WB);Broken (WB);Broken (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);NSOP (WB);NSOP (WB);NSOP (WB);NSOP (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;5. area pad (min);5. area pad (max);5. area pad (avg);6. circularity pad;6. circularity pad (min);6. circularity pad (max);6. circularity pad (avg);7. area lead;7. area lead (min);7. area lead (max);7. area lead (avg);8. area wire;8. area wire (min);8. area wire (max);8. area wire (avg);9. height wire;9. height wire (min);9. height wire (max);9. height wire (avg);10. width wire-const;10. width wire-const (min);10. width wire-const (max);10. width wire-const (avg);11. width wire;11. width wire (min);11. width wire (max);11. width wire (avg);12. area bond tail;12. area bond tail (min);12. area bond tail (max);12. area bond tail (avg);13. outer_radius bond tail;13. outer_radius bond tail (min);13. outer_radius bond tail (max);13. outer_radius bond tail (avg);14. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;5. Area Bond Tail;5. Area Bond Tail (min);5. Area Bond Tail (max);5. Area Bond Tail (avg);6. Row Bond Tail;6. Row Bond Tail (min);6. Row Bond Tail (max);6. Row Bond Tail (avg);7. Column Bond Tail;7. Column Bond Tail (min);7. Column Bond Tail (max);7. Column Bond Tail (avg);7. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. width (um);8. width (um) (min);8. width (um) (max);8. width (um) (avg);9. Inspection Time
HRH14720064;HE_1_1_O;1;1308.69513932457;1901.32109927392;0.13144637631316;0.957274197123809;40.7682000659406;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.75100001879036;"1";0;0;"Wire Sweep";[1509, 1529, 1584, 1549, 1534, 1614, 1592, 1525, 1585];1509;1614;1557.8889;[0.687957635913687, 0.708649153250728, 0.679974540445139, 0.69143137911875, 0.7136231517554, 0.658260108988798, 0.658199615019003, 0.682457793868662, 0.659558721826242];0.658199615019003;0.7136231517554;0.6822;[142, 172, 186, 163, 183, 176, 169, 174, 193];142;193;173.1111;[4177, 2846, 3892, 3989, 3984, 4136, 4027, 3403, 3544];2846;4177;3777.5556;[124, 123, 123, 121, 121, 121, 122, 119, 118];118;124;121.3333;[131, 42, 119, 131, 131, 131, 127, 85, 102];42;131;111.0000;[131, 42, 119, 131, 131, 131, 127, 85, 102];42;131;111.0000;0;0;0;0.0000;0;0;0;0.0000;42.0337000396103;"1";0;0;0.351600116118789;"1";0;0;0.641100108623505;"1";0;0;0.337200006470084;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.677400035783648;"1";0;0;0.361900078132749;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 30.4, 28.8, 32, 30.4, 30.4, 28.8];28.8;32;30.2222;4.50669997371733
HRH14720064;HE_2_2_O;1;1310.0365548362;1872.491937096;0.252309357366436;0.988990574473533;35.7214000541717;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.58390000090003;"1";0;0;"Wire Sweep";[1577, 1534, 1577, 1503, 1593, 1622, 1628, 1635, 1590];1503;1635;1584.3333;[0.700342744357226, 0.683527398097629, 0.724953463911848, 0.741931198456515, 0.706147958113807, 0.669675116869011, 0.72089153157611, 0.67846842973962, 0.696721370026171];0.669675116869011;0.741931198456515;0.7025;[176, 167, 202, 205, 210, 183, 181, 202, 167];167;210;188.1111;[2746, 2906, 2852, 3731, 4363, 4380, 4304, 4244, 4272];2746;4380;3755.3333;[123, 123, 122, 121, 120, 121, 121, 119, 118];118;123;120.8889;[42, 43, 42, 88, 131, 131, 131, 131, 131];42;131;96.6667;[42, 43, 42, 88, 131, 131, 131, 131, 131];42;131;96.6667;0;0;0;0.0000;0;0;0;0.0000;45.1586998533458;"1";0;0;0.367600005120039;"1";0;0;0.533999875187874;"1";0;0;0.596500001847744;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.258699990808964;"1";0;0;0.419300049543381;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 30.4, 30.4, 30.4, 32, 33.6, 33.6, 33.6, 32];27.2;33.6;31.4667;4.02210000902414
HRH14720064;HE_2_1_O;1;1318.03313452054;1890.61937743963;-0.00149191158405453;0.978345415730089;28.0224999878556;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.60200011730194;"1";0;0;"Wire Sweep";[1599, 1576, 1575, 1619, 1625, 1554, 1635, 1551, 1645];1551;1645;1597.6667;[0.665598669752175, 0.65610149859186, 0.690854895010595, 0.621860060551853, 0.722724804640374, 0.692662107300908, 0.665030620528663, 0.687982616222554, 0.676214972641349];0.621860060551853;0.722724804640374;0.6754;[118, 154, 153, 144, 142, 134, 130, 141, 150, 114, 117, 120];114;154;134.7500;[3127, 3054, 2964, 2753, 2830, 2850, 2758, 2754, 3247];2753;3247;2926.3333;[125, 123, 123, 121, 121, 121, 123, 120, 120];120;125;121.8889;[42, 43, 42, 41, 43, 42, 41, 42, 81];41;81;46.3333;[42, 43, 42, 41, 43, 42, 41, 42, 81];41;81;46.3333;0;0;0;0.0000;0;0;0;0.0000;37.3081997968256;"1";0;0;0.206900062039495;"1";0;0;0.206700060516596;"1";0;0;0.217099906876683;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.319099985063076;"1";0;0;0.25500007905066;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 30.4, 28.8, 30.4, 30.4, 32, 28.8, 30.4];28.8;32;30.4000;3.54019994847476
HRH14720064;HE_1_2_O;1;1290.26026840629;1887.7459015985;0.177579389244379;0.979162508750363;22.7708998136222;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;7.25709996186197;"1";0;0;"Wire Sweep";[1528, 1574, 1541, 1539, 1536, 1642, 1535, 1577, 1603];1528;1642;1563.8889;[0.677784544701194, 0.709232938119182, 0.714089548637993, 0.689875034066334, 0.778923773938338, 0.613530085488945, 0.713830479545996, 0.66170357046828, 0.643493289606377];0.613530085488945;0.778923773938338;0.6892;[222, 193, 192, 218, 203, 198, 223, 202, 186];186;223;204.1111;[4468, 4378, 4453, 4316, 4328, 4463, 4417, 4234, 4394];4234;4468;4383.4444;[124, 122, 125, 120, 121, 121, 121, 118, 119];118;125;121.2222;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;38.6716001667082;"1";0;0;0.786399934440851;"1";0;0;0.223799841478467;"1";0;0;0.21210010163486;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.217400025576353;"1";0;0;0.323500018566847;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 30.4, 32, 32, 30.4, 32, 32, 30.4, 30.4];30.4;32;31.2889;4.23499988391995
HRH14720064;HE_4_2_O;1;1305.49371712059;1869.27430628179;0.170046443014326;0.982303252954722;29.14739982225;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.59460006095469;"1";0;0;"Wire Sweep";[1564, 1561, 1603, 1559, 1658, 1592, 1669, 1617, 1702];1559;1702;1613.8889;[0.703011632500068, 0.700238968755621, 0.71617932614345, 0.7636784866975, 0.704149108388531, 0.706388016702751, 0.726848121058479, 0.63628954774611, 0.694841323307722];0.63628954774611;0.7636784866975;0.7057;[181, 181, 168, 183, 160, 173, 174, 157, 161];157;183;170.8889;[4435, 4257, 4313, 4324, 4214, 4392, 4501, 4275, 4280];4214;4501;4332.3333;[127, 123, 122, 122, 120, 122, 122, 118, 120];118;127;121.7778;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;45.2837001066655;"1";0;0;0.658000120893121;"1";0;0;0.783600145950913;"1";0;0;0.413400121033192;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.59409998357296;"1";0;0;0.482200179249048;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[33.6, 30.4, 30.4, 32, 30.4, 32, 32, 33.6, 32];30.4;33.6;31.8222;12.6579999923706
HRH14720064;HE_3_2_O;1;1287.06340412991;1879.6000194202;0.000552630891094491;0.987777390430068;28.2308000605553;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.36269997246563;"1";0;0;"Wire Sweep";[1540, 1561, 1594, 1552, 1536, 1537, 1577, 1540, 1602];1536;1602;1559.8889;[0.681738764036104, 0.676791900126249, 0.645991710169608, 0.708297104478153, 0.714311894092064, 0.744052407737355, 0.650839550364968, 0.683146676950097, 0.665415617478151];0.645991710169608;0.744052407737355;0.6856;[200, 172, 212, 179, 206, 206, 219, 188, 197];172;219;197.6667;[2994, 2851, 3002, 2742, 2661, 2755, 2743, 2845, 2849];2661;3002;2826.8889;[124, 122, 121, 121, 120, 120, 122, 118, 119];118;124;120.7778;[43, 42, 66, 47, 44, 43, 42, 43, 43];42;66;45.8889;[43, 42, 66, 47, 44, 43, 42, 43, 43];42;66;45.8889;0;0;0;0.0000;0;0;0;0.0000;41.9985000044107;"1";0;0;0.492900144308805;"1";0;0;0.682600075379014;"1";0;0;0.419500051066279;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.595099991187453;"1";0;0;0.501800095662475;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 30.4, 30.4, 28.8, 30.4, 30.4, 30.4, 30.4, 28.8];28.8;32;30.2222;5.71299996227026
HRH14720064;HE_4_1_O;1;1310.54692229546;1883.45400892564;0.325495309589967;0.96641789758786;47.050999943167;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.23820007219911;"1";0;0;"Wire Sweep";[1527, 1521, 1506, 1549, 1551, 1599, 1558, 1602, 1618];1506;1618;1559.0000;[0.662793692659787, 0.680346770584597, 0.709297532224313, 0.69519751400773, 0.677098410911788, 0.633106367700559, 0.697067869451158, 0.659237813075487, 0.656495185138115];0.633106367700559;0.709297532224313;0.6745;[169, 176, 153, 178, 165, 194, 161, 174, 166, 110, 136, 145, 133, 133, 117, 121, 123, 150, 105];105;194;147.8421;[4036, 3999, 3508, 3825, 3494, 3552, 3633, 3771, 3433];3433;4036;3694.5556;[124, 123, 122, 122, 121, 121, 121, 118, 119];118;124;121.2222;[131, 131, 89, 131, 98, 100, 116, 131, 84];84;131;112.3333;[131, 131, 89, 131, 98, 100, 116, 131, 84];84;131;112.3333;0;0;0;0.0000;0;0;0;0.0000;47.9934001341462;"1";0;0;0.337200006470084;"1";0;0;0.251200050115585;"1";0;0;0.34540006890893;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.669999979436398;"1";0;0;0.334900105372071;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 30.4, 30.4, 32, 32, 33.6, 32, 32, 28.8];28.8;33.6;31.4667;6.2196000944823
HRH14720064;HE_3_1_O;1;1296.34414592772;1896.56968842571;0.0972698101556159;0.956674437639535;50.7046000566334;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;7.25349993444979;"1";0;0;"Wire Sweep";[1540, 1551, 1572, 1490, 1532, 1559, 1591, 1550, 1575];1490;1591;1551.1111;[0.641011556548053, 0.69510341029569, 0.651881200616468, 0.672720854417614, 0.7506133906616, 0.617382005439028, 0.68855867187096, 0.644917848998828, 0.64197181453006];0.617382005439028;0.7506133906616;0.6671;[190, 212, 193, 181, 195, 179, 185, 146, 151, 101, 103, 107];101;212;161.9167;[2828, 2764, 2773, 3407, 3832, 2966, 3312, 3398, 3401];2764;3832;3186.7778;[123, 123, 122, 122, 122, 120, 120, 118, 119];118;123;121.0000;[42, 41, 40, 85, 131, 51, 87, 100, 90];40;131;74.1111;[42, 41, 40, 85, 131, 51, 87, 100, 90];40;131;74.1111;0;0;0;0.0000;0;0;0;0.0000;42.589999968186;"1";0;0;0.360800186172128;"1";0;0;0.626199878752232;"1";0;0;0.355899799615145;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.797000015154481;"1";0;0;0.563399866223335;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 28.8, 30.4, 30.4, 30.4, 30.4, 28.8, 30.4];28.8;30.4;29.8667;5.15650003217161
HRH14720064;HE_5_1_O;1;1294.98970396091;1892.42230184644;0.43910464111256;0.962278229868758;45.1290998607874;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;7.87740014493465;"1";0;0;"Wire Sweep";[1546, 1553, 1481, 1587, 1525, 1606, 1555, 1616, 1618];1481;1618;1565.2222;[0.713387564193491, 0.692372720141861, 0.709071682043678, 0.698224103514068, 0.685264796990023, 0.618981848098611, 0.664770340943781, 0.615506619748119, 0.658675260051203];0.615506619748119;0.713387564193491;0.6729;[178, 181, 202, 192, 179, 186, 195, 213, 183];178;213;189.8889;[4999, 4969, 4929, 4850, 4968, 4847, 4857, 4942, 4872];4847;4999;4914.7778;[124, 124, 122, 121, 122, 121, 121, 119, 119];119;124;121.4444;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;35.5519000440836;"1";0;0;0.281799817457795;"1";0;0;0.344800064340234;"1";0;0;0.445600133389235;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.309900147840381;"1";0;0;0.276000006124377;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 36.8, 30.4, 41.6, 30.4, 32, 32, 30.4, 32, 14.4, 32, 30.4, 32, 30.4, 19.2];14.4;41.6;30.3000;10.5063000228256
