;;FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB)
HRH14720064;HE_10_3_L1;"1";1;6856248;6856248;6856248;6856248;6856248.0000;17.55199488;17.55199488;17.55199488;17.55199488;17.5520;0.123827866933461;0.123827866933461;0.123827866933461;0.1238;3.03035031008213;-2.32031891891892;7.09481416139486;"1";0;560.946152571755;2305.06893720776;0.126340324072147;1.83552455368874;0.089876735416439;3.68811029953241;-0.897513844114809;7.2387673516491;24.5822998695076;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.614021131604349, 0.641167843553505, 0.700539780018676, 0.694471859011786, 0.68271806083545, 0.642298716283206, 0.709874950295095, 0.67648279340498, 0.663322631010806];0.614021131604349;0.709874950295095;0.6694;[22.4, 18.4, 18.4, 19.2, 19.2, 18.4, 18.4, 19.2, 18.4];18.4;22.4;19.1111;4.42280014976859;"1";18;4838;[323, 289, 336, 284, 22, 334, 289, 317, 306, 309, 275, 275, 273, 288, 300, 25, 274, 319];22;336;268.7778;12385.28;[826.88, 739.84, 860.16, 727.04, 56.32, 855.04, 739.84, 811.52, 783.36, 791.04, 704, 704, 698.88, 737.28, 768, 64, 701.44, 816.64];56.32;860.16;688.0711;[4.62257906601555, 43.146461494234, -0.429387590703811, -74.9381986628716, -79.7072408227033, -2.44373964748693, -45.2912838791514, 7.06955366665964, -13.5725930006138, -7.55608759820075, 75.027113735303, -16.7728522597797, 57.1824311976986, 27.685390348332, 15.6520255086672, -4.73116110401281, -47.7670439231352, 14.5386926948893];-79.7072408227033;75.027113735303;-2.6825;4.66350000351667;"1";9;11353;[1298, 1258, 1235, 1249, 1259, 1266, 1239, 1258, 1291];1235;1298;1261.4444;0.02906368;[0.00332288, 0.00322048, 0.0031616, 0.00319744, 0.00322304, 0.00324096, 0.00317184, 0.00322048, 0.00330496];0.0031616;0.00332288;0.0032;[43.7614870802566, 43.2144844433492, 22.4858986533089, 9.25187136213812, 35.5850596132677, 24.4351763371635, 38.2859881249686, 44.4648147166277, 41.7264999177019];9.25187136213812;44.4648147166277;33.6901;[0.0299813275223096, 0.0299813275223096, 0.0296, 0.0311126983722081, 0.0301039397921805, 0.0305470129472589, 0.0294156420973604, 0.0308638299632435, 0.0312];0.0294156420973604;0.0312;0.0303;3.00879986025393;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.06490000709891
HRH14720064;HE_10_4_L1;"1";1;6840500;6840500;6840500;6840500;6840500.0000;17.51168;17.51168;17.51168;17.51168;17.5117;0.304306145747488;0.304306145747488;0.304306145747488;0.3043;3.00885268456984;-2.29614150965573;17.4354578312239;"1";0;545.80658249632;2286.08624677787;0.295212677863813;1.83825506779148;0.090061983573276;3.65773799484459;-0.873290531994111;16.9144405003517;24.6006001252681;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.692367333928386, 0.617658704952093, 0.734813786738217, 0.815003317330344, 0.782919935677011, 0.700846217622579, 0.60021808865981, 0.671368259436259];0.60021808865981;0.815003317330344;0.7019;[18.4, 19.2, 24.8, 23.2, 23.2, 23.2, 20.8, 18.4];18.4;24.8;21.4000;4.22530015930533;"1";16;4577;[314, 261, 332, 273, 317, 268, 300, 289, 309, 277, 277, 271, 263, 282, 226, 318];226;332;286.0625;11717.12;[803.84, 668.16, 849.92, 698.88, 811.52, 686.08, 768, 739.84, 791.04, 709.12, 709.12, 693.76, 673.28, 721.92, 578.56, 814.08];578.56;849.92;732.3200;[-9.67026183103246, -84.8567774850507, -12.3799228251586, -62.8974696182907, -7.94903110546504, -79.5443579964103, 1.79557086469835, -79.2090180493166, -12.7727034164655, 80.9687487778365, -17.3738937859539, 83.3932550369117, -12.5509884477731, -68.887247076292, -66.0734369256996, -3.73610622698199];-84.8567774850507;83.3932550369117;-21.9840;6.35670009069145;"1";9;11431;[1304, 1274, 1284, 1292, 1256, 1247, 1262, 1241, 1271];1241;1304;1270.1111;0.02926336;[0.00333824, 0.00326144, 0.00328704, 0.00330752, 0.00321536, 0.00319232, 0.00323072, 0.00317696, 0.00325376];0.00317696;0.00333824;0.0033;[55.0557969685664, 52.8057084671183, 75.034931437722, 56.879213090163, 53.5337029908897, 43.0173216794976, 49.4413859669008, 28.1788881235446, 57.5315682768581];28.1788881235446;75.034931437722;52.3865;[0.0302409605057065, 0.0305470129472589, 0.0305470129472589, 0.0307276932297516, 0.0311126983722081, 0.0299813275223096, 0.0305279389441831, 0.0305470129472589, 0.0304851183206558];0.0299813275223096;0.0311126983722081;0.0305;1.67140015400946;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.56359979882836
HRH14720064;HE_9_3_L1;"1";1;6847361;6847361;6847361;6847361;6847361.0000;17.52924416;17.52924416;17.52924416;17.52924416;17.5292;0.337726994032362;0.337726994032362;0.337726994032362;0.3377;3.04992209384024;-2.28752220938841;19.3503313856943;"1";0;539.23173728308;2312.58146425368;0.300083403232559;1.83799172564685;0.0902150548013629;3.70013034280589;-0.862770779652928;17.1935125071481;11.0758999362588;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.679888972223723, 0.65589469882224, 0.66227067375651, 0.770559997478847, 0.68079101400432, 0.726697928982321, 0.67023700227558, 0.681923915847315];0.65589469882224;0.770559997478847;0.6910;[20, 21.6, 20, 20.8, 22.4, 20, 20.8, 20];20;22.4;20.7000;4.93520009331405;"1";17;4927;[327, 279, 333, 314, 312, 326, 308, 343, 284, 297, 290, 318, 271, 312, 29, 255, 329];29;343;289.8235;12613.12;[837.12, 714.24, 852.48, 803.84, 798.72, 834.56, 788.48, 878.08, 727.04, 760.32, 742.4, 814.08, 693.76, 798.72, 74.24, 652.8, 842.24];74.24;878.08;741.9482;[17.5293686358757, -76.993909929953, -10.414838836855, 12.1935945715695, 3.54823039961658, 10.5519260617231, -2.88349522771548, 12.4940110072415, -15.1826983253552, 29.3625972588414, 16.4499973603248, 32.1459914971922, 83.1900202980359, 27.8449629429268, -17.3015053881317, 86.6870743805671, 13.1552407134052];-76.993909929953;86.6870743805671;13.0810;4.52239997684956;"1";9;11710;[1303, 1304, 1297, 1277, 1301, 1270, 1292, 1308, 1358];1270;1358;1301.1111;0.0299776;[0.00333568, 0.00333824, 0.00332032, 0.00326912, 0.00333056, 0.0032512, 0.00330752, 0.00334848, 0.00347648];0.0032512;0.00347648;0.0033;[50.7457996939821, 55.9021155988664, 52.9970949809222, 53.983650485145, 64.5582446320324, 33.2628067463624, 78.918178370644, 61.164636712143, 53.9691339271691];33.2628067463624;78.918178370644;56.1669;[0.03072, 0.0305470129472589, 0.0305470129472589, 0.0299813275223096, 0.031324758109014, 0.0304, 0.0311126983722081, 0.0305470129472589, 0.032];0.0299813275223096;0.032;0.0308;3.55270016007125;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.84310004301369
HRH14720064;HE_9_4_L1;"1";1;6828854;6828854;6828854;6828854;6828854.0000;17.48186624;17.48186624;17.48186624;17.48186624;17.4819;0.0298573076122119;0.0298573076122119;0.0298573076122119;0.0299;3.02505198746378;-2.26917701295122;1.71069771380356;"1";0;531.303892878669;2300.79560167328;0.0714260437790611;1.83910548790206;0.0911189762385684;3.68127296267725;-0.850086228605871;4.09241085585685;38.0125001538545;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.820841608779685, 0.664075192003473, 0.733866030584602, 0.737539951448397, 0.869045812244967, 0.76817815366849, 0.794173791075332, 0.823235111620736, 0.808757611493707];0.664075192003473;0.869045812244967;0.7800;[25.6, 20.8, 24, 24.8, 27.2, 22.4, 22.4, 28, 23.2];20.8;28;24.2667;4.78499988093972;"1";19;4390;[311, 263, 34, 213, 301, 40, 229, 298, 278, 275, 259, 302, 265, 287, 216, 313, 28, 163, 315];28;315;231.0526;11238.4;[796.16, 673.28, 87.04, 545.28, 770.56, 102.4, 586.24, 762.88, 711.68, 704, 663.04, 773.12, 678.4, 734.72, 552.96, 801.28, 71.68, 417.28, 806.4];71.68;806.4;591.4947;[-14.7288287456385, -71.9762764733592, 78.4326916638714, 79.3834884331008, -6.56753539521221, 75.8586703913743, 83.1274893009729, -28.6429487869852, -19.0809715767284, -85.2964739359939, -25.2437886995352, -20.1791398293435, -32.6543817620641, 50.4847698322423, -83.8010165792472, -4.05344067930649, 76.9326882324017, 81.9304634586049, 2.63934388543511];-85.2964739359939;83.1274893009729;7.1876;5.28889987617731;"1";9;11794;[1323, 1278, 1288, 1325, 1335, 1292, 1316, 1300, 1337];1278;1337;1310.4444;0.03019264;[0.00338688, 0.00327168, 0.00329728, 0.003392, 0.0034176, 0.00330752, 0.00336896, 0.003328, 0.00342272];0.00327168;0.00342272;0.0034;[66.7455269616719, 45.3172117578567, 60.2167435150536, 66.1699599262351, 44.5549713203298, 59.0983971565813, 54.8055440023476, 56.5642750616259, 40.0380125789249];40.0380125789249;66.7455269616719;54.8345;[0.0313071904998061, 0.0294156420973604, 0.0314585057479312, 0.0316783837971573, 0.0318757588144973, 0.0299813275223096, 0.0299813275223096, 0.0299813275223096, 0.0311126983722081];0.0294156420973604;0.0318757588144973;0.0308;2.53330008126795;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.66190012916923
HRH14720064;HE_7_3_L1;"1";1;6841415;6841415;6841415;6841415;6841415.0000;17.5140224;17.5140224;17.5140224;17.5140224;17.5140;0.278010392214208;0.278010392214208;0.278010392214208;0.2780;3.05424464710882;-2.28281439041485;15.9288221346508;"1";0;537.090761192653;2313.94443660816;0.308147393828845;1.83928217301184;0.0932299799914933;3.70231109857306;-0.859345217908245;17.6555451343484;15.1007000822574;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.649967000952983, 0.711571314534756, 0.61646431161993, 0.625924476467471, 0.607402227276438, 0.640999411426237];0.607402227276438;0.711571314534756;0.6421;[20.8, 19.2, 19.2, 20, 20.8, 20.8];19.2;20.8;20.1333;2.11930018849671;"1";17;4784;[337, 306, 296, 314, 284, 323, 286, 301, 292, 293, 274, 297, 24, 256, 310, 251, 340];24;340;281.4118;12247.04;[862.72, 783.36, 757.76, 803.84, 727.04, 826.88, 732.16, 770.56, 747.52, 750.08, 701.44, 760.32, 61.44, 655.36, 793.6, 642.56, 870.4];61.44;870.4;720.4141;[2.81430141604991, -6.22532248123144, 10.7836770922027, -2.5981696195723, -11.0466799574852, 2.05938517855859, 8.5179896824922, 25.1415919805213, -14.8915745033437, 40.695151168136, 37.5822570953745, 37.0215896720158, -1.36945681434323, 58.5140865950737, 21.1632624265127, 58.2130732088334, 20.4377067795202];-14.8915745033437;58.5140865950737;16.8713;1.34399998933077;"1";9;11488;[1298, 1254, 1291, 1282, 1286, 1248, 1264, 1268, 1297];1248;1298;1276.4444;0.02940928;[0.00332288, 0.00321024, 0.00330496, 0.00328192, 0.00329216, 0.00319488, 0.00323584, 0.00324608, 0.00332032];0.00319488;0.00332288;0.0033;[88.015731685193, 49.900947538255, 69.0853570926475, 54.6758908122601, 51.9406259299893, 30.7920384719462, 48.3126730002455, 66.9029647778536, 46.5054228993254];30.7920384719462;88.015731685193;56.2369;[0.0316783837971573, 0.0299813275223096, 0.0307200000000001, 0.0305470129472589, 0.030768295370397, 0.0307173528271217, 0.0294156420973604, 0.0301707958641618, 0.0305470129472589];0.0294156420973604;0.0316783837971573;0.0305;1.83909991756082;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.34359998628497
HRH14720064;HE_8_3_L1;"1";1;6841689;6841689;6841689;6841689;6841689.0000;17.51472384;17.51472384;17.51472384;17.51472384;17.5147;0.0921760010163505;0.0921760010163505;0.0921760010163505;0.0922;3.03369292535805;-2.31286104913567;5.28129583063047;"1";0;557.008196798569;2306.24770236686;0.0708134144181497;1.83883544709865;0.0913376885974966;3.68999632378698;-0.89121311487771;4.05730977907083;10.3354000020772;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.637650962328575, 0.620853257714164, 0.686304851365915, 0.713532620380179, 0.61552029871397, 0.660322797727561, 0.646534623781262, 0.621257444756934];0.61552029871397;0.713532620380179;0.6502;[19.2, 20, 17.6, 19.2, 17.6, 18.4, 18.4, 17.6];17.6;20;18.5000;2.49020010232925;"1";19;4863;[337, 263, 327, 290, 335, 294, 298, 285, 31, 324, 297, 278, 286, 35, 279, 292, 22, 250, 340];22;340;255.9474;12449.28;[862.72, 673.28, 837.12, 742.4, 857.6, 752.64, 762.88, 729.6, 79.36, 829.44, 760.32, 711.68, 732.16, 89.6, 714.24, 747.52, 56.32, 640, 870.4];56.32;870.4;655.2253;[9.9661229321842, -86.101778816065, -12.0473571958794, 50.8620578749616, -0.55618315902118, 1.66165187440511, 0.230503718341386, 64.0710386738993, -7.70312512229071, 0.307313456558626, 7.32625568408271, -1.83092958552051, 47.908646050995, 74.4164136769489, 41.6711875776237, -48.096823573099, -10.9092270959682, 86.5361072355352, 14.4327381046496];-86.101778816065;86.5361072355352;12.2181;2.05099978484213;"1";9;11181;[1273, 1267, 1236, 1251, 1227, 1222, 1227, 1226, 1252];1222;1273;1242.3333;0.02862336;[0.00325888, 0.00324352, 0.00316416, 0.00320256, 0.00314112, 0.00312832, 0.00314112, 0.00313856, 0.00320512];0.00312832;0.00325888;0.0032;[36.9727241963995, 42.583835444637, 53.7808635078864, 28.0583570988327, 32.2701483816044, 31.5024575686353, 45.2699389015502, 23.6944329285961, 24.2216315390345];23.6944329285961;53.7808635078864;35.3727;[0.0311126983722081, 0.0299813275223096, 0.0299364031789746, 0.0304, 0.0299813275223096, 0.0299813275223096, 0.0299813275223096, 0.0310482605432031, 0.0299813275223096];0.0299364031789746;0.0311126983722081;0.0303;2.3153000511229;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.30690008215606
HRH14720064;HE_7_4_L1;"1";1;6836957;6836957;6836957;6836957;6836957.0000;17.50260992;17.50260992;17.50260992;17.50260992;17.5026;-0.133431230119355;-0.133431230119355;-0.133431230119355;-0.1334;3.02459904732471;-2.27129111480444;-7.64504634107793;"1";0;535.926773460676;2302.25675047651;-0.149671488111814;1.83729885411231;0.0931704188166327;3.68361080076241;-0.857482837537081;-8.57554458224941;23.481200216338;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.681198971805051, 0.757591021071065, 0.821706980808759, 0.666983567680416, 0.810311367132393, 0.695288776059975, 0.7631089981454, 0.743513512946487, 0.843444107061458];0.666983567680416;0.843444107061458;0.7537;[20.8, 21.6, 26.4, 20, 20.8, 21.6, 22.4, 21.6, 25.6];20;26.4;22.3111;5.08700008504093;"1";18;4456;[337, 284, 31, 218, 292, 28, 245, 298, 301, 302, 269, 275, 249, 280, 214, 300, 213, 320];28;337;247.5556;11407.36;[862.72, 727.04, 79.36, 558.08, 747.52, 71.68, 627.2, 762.88, 770.56, 773.12, 688.64, 704, 637.44, 716.8, 547.84, 768, 545.28, 819.2];71.68;862.72;633.7422;[-0.825496445355493, -60.102476250924, 80.7987566858144, 78.3601104188026, 38.0190361620527, 84.0627614036602, 81.5530564970698, -30.6026498943439, -10.9444779304119, 18.57206948669, 3.09437351970583, -87.7099140928661, -72.1908130993505, 63.2705222367548, -84.0899032036283, 1.18681444434675, -83.8036410492515, 1.91214831225307];-87.7099140928661;84.0627614036602;1.1422;3.32739995792508;"1";9;11471;[1316, 1258, 1293, 1217, 1269, 1272, 1292, 1273, 1281];1217;1316;1274.5556;0.02936576;[0.00336896, 0.00322048, 0.00331008, 0.00311552, 0.00324864, 0.00325632, 0.00330752, 0.00325888, 0.00327936];0.00311552;0.00336896;0.0033;[66.6420445869038, 53.5316046771201, 49.121768591776, 38.823554328709, 50.3470235558342, 45.2886139286844, 65.0931958346575, 60.1346403085912, 63.624992121574];38.823554328709;66.6420445869038;54.7342;[0.0317845826196868, 0.0304215626720561, 0.0299813275223096, 0.0294156420973604, 0.0299813275223096, 0.0305470129472589, 0.0310467427485416, 0.0299813275223096, 0.0305470129472589];0.0294156420973604;0.0317845826196868;0.0304;4.31969994679093;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.76750007085502
HRH14720064;HE_5_3_L1;"1";1;6847859;6847859;6847859;6847859;6847859.0000;17.53051904;17.53051904;17.53051904;17.53051904;17.5305;0.310401274847986;0.310401274847986;0.310401274847986;0.3104;3.04927937610865;-2.2926545647625;17.7846830042699;"1";0;545.282986897592;2312.58910908902;0.329111683742746;1.84127116735781;0.0925339699111596;3.70014257454243;-0.872452779036147;18.8567104669037;11.184899834916;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.647275824955747, 0.603781791901324, 0.621699709167857, 0.654424065531345, 0.68276528568671, 0.605545739757368, 0.775159482026826, 0.765243339086861, 0.618625748614725];0.603781791901324;0.775159482026826;0.6638;[21.6, 20, 21.6, 20.8, 21.6, 20.8, 20, 20.8, 20];20;21.6;20.8000;2.82700010575354;"1";16;4563;[284, 281, 267, 314, 273, 340, 263, 306, 254, 303, 269, 300, 221, 316, 216, 356];216;356;285.1875;11681.28;[727.04, 719.36, 683.52, 803.84, 698.88, 870.4, 673.28, 783.36, 650.24, 775.68, 688.64, 768, 565.76, 808.96, 552.96, 911.36];552.96;911.36;730.0800;[-37.9340633656212, 79.7381160748653, -60.3189307099822, 5.89642955881796, -50.8907189153939, 10.3667514540706, -51.5372804690003, 32.7467868209789, 87.388692533679, 28.7805685566825, -69.596392812947, 40.3978687761012, -80.815894101223, 26.4803989860362, -79.6712521363979, 19.5195489599394];-80.815894101223;87.388692533679;-6.2156;3.30940005369484;"1";9;11244;[1258, 1265, 1258, 1232, 1255, 1242, 1269, 1198, 1267];1198;1269;1249.3333;0.02878464;[0.00322048, 0.0032384, 0.00322048, 0.00315392, 0.0032128, 0.00317952, 0.00324864, 0.00306688, 0.00324352];0.00306688;0.00324864;0.0032;[39.6737124783155, 39.6928679399864, 51.9708246219306, 47.8618731711956, 48.5869185882976, 44.6578589230694, 46.8366735392745, 33.4337205567354, 45.7360390060541];33.4337205567354;51.9708246219306;44.2723;[0.0307682953703971, 0.0295128127708467, 0.0303054791904948, 0.0299933074295922, 0.0294156420973604, 0.0312, 0.0306100573301668, 0.0294156420973604, 0.0299813275223096];0.0294156420973604;0.0312;0.0301;11.6538000293076;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.15819990262389
HRH14720064;HE_8_4_L1;"1";1;6838437;6838437;6838437;6838437;6838437.0000;17.50639872;17.50639872;17.50639872;17.50639872;17.5064;0.324402310674173;0.324402310674173;0.324402310674173;0.3244;3.01329723011267;-2.29324606520467;18.5868832659218;"1";0;545.39877559492;2288.44589252416;0.302167448972799;1.83827771735875;0.0919405725413002;3.66151342803865;-0.872638040951873;17.312919532376;14.2502998933196;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.750050765030429, 0.69764927215233, 0.718723345569336, 0.726632805783984, 0.681711562638533, 0.682639692844065, 0.746425238478706];0.681711562638533;0.750050765030429;0.7148;[23.2, 19.2, 19.2, 20, 20.8, 20.8, 19.2];19.2;23.2;20.3429;2.29780003428459;"1";16;4802;[323, 287, 329, 281, 350, 302, 328, 290, 330, 277, 321, 259, 266, 284, 273, 302];259;350;300.1250;12293.12;[826.88, 734.72, 842.24, 719.36, 896, 773.12, 839.68, 742.4, 844.8, 709.12, 821.76, 663.04, 680.96, 727.04, 698.88, 773.12];663.04;896;768.3200;[-6.09481557852252, -56.5016456613182, -11.5049300841112, 62.8398038682486, 6.59192567804382, 35.6988305688062, -13.1104319869367, -58.7857056562119, -2.61171217759363, -85.4132492231958, 1.12530391402019, 72.9286473983222, 36.2396757052463, 89.976950250466, 15.3939698070411, -13.5315145464346];-85.4132492231958;89.976950250466;4.5776;2.02100002206862;"1";9;11184;[1242, 1238, 1232, 1250, 1236, 1262, 1242, 1213, 1269];1213;1269;1242.6667;0.02863104;[0.00317952, 0.00316928, 0.00315392, 0.0032, 0.00316416, 0.00323072, 0.00317952, 0.00310528, 0.00324864];0.00310528;0.00324864;0.0032;[13.0990108027545, 55.0436590434595, 47.2236641435371, 38.7543134006115, 38.4213799548072, 33.8810914721565, 35.1216472510849, 45.122363183023, 24.1038499693051];13.0990108027545;55.0436590434595;36.7523;[0.0305470129472589, 0.0299813275223096, 0.0294156420973604, 0.0299813275223096, 0.0299813275223096, 0.0305470129472589, 0.0312, 0.0304, 0.0304];0.0294156420973604;0.0312;0.0303;1.64319993928075;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.8603999633342
HRH14720064;HE_6_3_L1;"1";1;6843305;6843305;6843305;6843305;6843305.0000;17.5188608;17.5188608;17.5188608;17.5188608;17.5189;0.170767050029331;0.170767050029331;0.170767050029331;0.1708;3.03257825229184;-2.3173681537795;9.78423124658004;"1";0;560.532958829758;2302.55759641088;0.180631727117881;1.84100640672;0.0923783188641428;3.68409215425741;-0.896852734127612;10.3494356100133;15.8591999206692;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.71981450041959, 0.734194853007797, 0.610606322309355, 0.692136320097955, 0.716270856972254, 0.775132186448039, 0.630921508679305, 0.708970140167573];0.610606322309355;0.775132186448039;0.6985;[20, 20, 20, 19.2, 19.2, 19.2, 20.8, 17.6];17.6;20.8;19.5000;5.41640003211796;"1";16;4575;[318, 278, 313, 305, 291, 296, 284, 295, 268, 284, 263, 282, 240, 299, 231, 328];231;328;285.9375;11712;[814.08, 711.68, 801.28, 780.8, 744.96, 757.76, 727.04, 755.2, 686.08, 727.04, 673.28, 721.92, 614.4, 765.44, 591.36, 839.68];591.36;839.68;732.0000;[-13.7580698474374, 87.1704844279598, -26.3043659500595, 11.3179374151126, -29.5507086505218, -22.8983791887514, -31.3784007728658, 36.8544324886109, -24.6978051662099, -90, -44.5053327785329, 57.4062009530332, -61.867115401932, -22.4143865351062, -57.2236171222526, 9.22542773989535];-90;87.1704844279598;-13.9140;2.04189983196557;"1";9;11104;[1266, 1210, 1223, 1226, 1253, 1229, 1235, 1243, 1219];1210;1266;1233.7778;0.02842624;[0.00324096, 0.0030976, 0.00313088, 0.00313856, 0.00320768, 0.00314624, 0.0031616, 0.00318208, 0.00312064];0.0030976;0.00324096;0.0032;[18.2060652982991, 44.9512916588181, 48.4089174596398, 28.9447888008616, 34.7367447796513, 31.4347203812212, 37.9364709885809, 35.6715848846152, 35.1132261757831];18.2060652982991;48.4089174596398;35.0449;[0.0305470129472589, 0.0299538105961623, 0.0299813275223096, 0.0301569229199532, 0.0294156420973604, 0.0294156420973604, 0.0299813275223096, 0.0304391009710294, 0.0305470129472589];0.0294156420973604;0.0305470129472589;0.0300;5.89210004545748;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.11589992977679
HRH14720064;HE_6_4_L1;"1";1;6848259;6848259;6848259;6848259;6848259.0000;17.53154304;17.53154304;17.53154304;17.53154304;17.5315;0.270647881239066;0.270647881239066;0.270647881239066;0.2706;3.0079699375856;-2.29369703289551;15.5069813291564;"1";0;547.524745286471;2287.3447566626;0.250962972751858;1.8398315809066;0.092786013558245;3.65975161066016;-0.876039592458353;14.3791191527382;19.609099952504;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.716938488530682, 0.699190043074624, 0.762766970636389, 0.683692062068846, 0.653816555756139, 0.657656644119134, 0.71011020970846, 0.674621344661943, 0.732000493665096];0.653816555756139;0.762766970636389;0.6990;[17.6, 18.4, 23.2, 20, 18.4, 20, 19.2, 20, 18.4];17.6;23.2;19.4667;3.78919998183846;"1";17;4564;[325, 272, 276, 311, 261, 328, 252, 265, 288, 286, 264, 286, 22, 270, 310, 214, 334];22;334;268.4706;11683.84;[832, 696.32, 706.56, 796.16, 668.16, 839.68, 645.12, 678.4, 737.28, 732.16, 675.84, 732.16, 56.32, 691.2, 793.6, 547.84, 855.04];56.32;855.04;687.2847;[-13.3672749472064, -61.7037605232341, -43.6050100335888, -4.41098091185167, -51.9728836941265, 17.9896968909021, -56.4827717343258, -74.5948256829669, -31.5731758134173, 88.8962089356653, -52.0041405217372, 51.1510089599003, -22.3574743612081, -45.3320686091351, -3.35628718661265, -73.8341218673807, 7.40585938791005];-74.5948256829669;88.8962089356653;-21.7148;1.7798999324441;"1";9;10958;[1227, 1232, 1232, 1229, 1258, 1213, 1202, 1175, 1190];1175;1258;1217.5556;0.02805248;[0.00314112, 0.00315392, 0.00315392, 0.00314624, 0.00322048, 0.00310528, 0.00307712, 0.003008, 0.0030464];0.003008;0.00322048;0.0031;[38.7827995244731, 42.0868389173032, 52.9955002857376, 62.7080871736956, 24.8663708150856, 69.4652993418167, 42.0940405069994, 52.0928364346181, 32.4030734564829];24.8663708150856;69.4652993418167;46.3883;[0.0304514544303401, 0.0299813275223096, 0.0288499566724111, 0.0301756906746523, 0.0305470129472589, 0.0299813275223096, 0.0303209498531956, 0.0296, 0.0299813275223096];0.0288499566724111;0.0305470129472589;0.0300;1.62129988893867;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.65470007434487
