;;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead;FM Lead
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time
HRH14520030;HE_1_2_L1;"1";1;6860655;6860655;6860655;6860655;6860655.0000;17.5632768;17.5632768;17.5632768;17.5632768;17.5633;0.237598623611552;0.237598623611552;0.237598623611552;0.2376;3.00158781597384;-2.26931846967964;13.6133983510593;"1";0;546.482331745204;2286.95645266253;0.241531672078476;1.83979397481368;0.0981668264359555;3.65913032426006;-0.874371730792326;13.8387454288345;15.3556999866851;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.767603930115374, 0.855460521094106, 0.721749548265709, 0.773705471673246, 0.864475944966263, 0.812532056260001, 0.777202290340946, 0.755684263582427, 0.78873991272473];0.721749548265709;0.864475944966263;0.7908;[28, 30.4, 28.8, 28.8, 28.8, 28, 28.8, 28, 28.8];28;30.4;28.7111;3.92629997804761;"1";16;3301;[190, 228, 180, 243, 197, 243, 207, 235, 189, 231, 192, 213, 137, 228, 138, 250];137;250;206.3125;8450.56;[486.4, 583.68, 460.8, 622.08, 504.32, 622.08, 529.92, 601.6, 483.84, 591.36, 491.52, 545.28, 350.72, 583.68, 353.28, 640];350.72;640;528.1600;[77.4988338175956, -70.4390702505602, 72.3898072337898, -75.5756425505017, 71.9676607177641, -89.1489155583122, 75.8119822794762, -83.4781181343, 83.0011877876358, -85.3886407487241, 73.885235988407, 82.5592450978772, 82.0320811182532, 89.4147485311634, 76.1882670628729, 76.6540704692769];-89.1489155583122;89.4147485311634;28.5858;2.15640000533313;"1";9;13073;[1514, 1471, 1425, 1429, 1491, 1394, 1440, 1409, 1500];1394;1514;1452.5556;0.03346688;[0.00387584, 0.00376576, 0.003648, 0.00365824, 0.00381696, 0.00356864, 0.0036864, 0.00360704, 0.00384];0.00356864;0.00387584;0.0037;[34.6768937687696, 40.3686572971987, 36.6428582266541, 41.7797519211349, 49.2910308921994, 45.5559532971985, 53.871375413025, 56.9473259633076, 47.0468878741788];34.6768937687696;56.9473259633076;45.1312;8.36100004380569;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.00699997367337
HRH14520030;HE_1_1_L1;"1";1;6867056;6867056;6867056;6867056;6867056.0000;17.57966336;17.57966336;17.57966336;17.57966336;17.5797;0.222396908771944;0.222396908771944;0.222396908771944;0.2224;3.02570698476902;-2.28451490292201;12.7424042493884;"1";0;552.238831663803;2302.20658313386;0.217723972957633;1.84308553039746;0.100550390346473;3.68353053301418;-0.883582130662084;12.4746647492929;12.5286999973468;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.819752010360135, 0.859921998845818, 0.840721562949778, 0.744584597695946, 0.8135362472911, 0.852776969313648, 0.832207819486182, 0.826233122957101, 0.783426644457056];0.744584597695946;0.859921998845818;0.8192;[28.8, 28.8, 28.8, 27.2, 28.8, 28, 28.8, 28.8, 28];27.2;28.8;28.4444;2.76770000346005;"1";16;3068;[167, 213, 140, 242, 189, 221, 193, 209, 188, 206, 174, 207, 162, 187, 112, 258];112;258;191.7500;7854.08;[427.52, 545.28, 358.4, 619.52, 483.84, 565.76, 494.08, 535.04, 481.28, 527.36, 445.44, 529.92, 414.72, 478.72, 286.72, 660.48];286.72;660.48;490.8800;[80.4408269717048, 84.4624566752398, 80.7037173590922, -89.552540188912, 78.4160230135762, -90, 74.0895057800154, -87.689386319756, 78.9957085186105, -88.0616898658172, 85.9621829789298, 89.6243043560618, 88.5192089917162, -90, 87.9754321800596, 68.8089011581439];-90;89.6243043560618;28.2934;2.21059995237738;"1";9;12686;[1487, 1454, 1430, 1377, 1402, 1376, 1373, 1363, 1424];1363;1487;1409.5556;0.03247616;[0.00380672, 0.00372224, 0.0036608, 0.00352512, 0.00358912, 0.00352256, 0.00351488, 0.00348928, 0.00364544];0.00348928;0.00380672;0.0036;[56.9001705642279, 61.1787930865589, 64.8129537946892, 50.2951778732034, 45.6536276103593, 56.8184018315524, 73.1168042100964, 68.1526295517016, 60.7048340128872];45.6536276103593;73.1168042100964;59.7370;2.75709998095408;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.70300001325086
HRH14520030;HE_2_2_L1;"1";1;6855665;6855665;6855665;6855665;6855665.0000;17.5505024;17.5505024;17.5505024;17.5505024;17.5505;0.285939140862379;0.285939140862379;0.285939140862379;0.2859;2.98599805888998;-2.29550845229456;16.3831059690111;"1";0;563.923162027541;2275.78899068076;0.23124510723965;1.84480821037732;0.0991517856621093;3.64126238508922;-0.902277059244066;13.2493686778821;17.5576999899931;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.765003576442715, 0.832699860063731, 0.829987891876621, 0.809597882461175, 0.797105433892797, 0.805802827862018, 0.77654128088925, 0.821436225331088, 0.842164730940302];0.765003576442715;0.842164730940302;0.8089;[28, 28, 28.8, 28, 28.8, 28, 28, 28.8, 30.4];28;30.4;28.5333;4.70879999920726;"1";16;3388;[211, 200, 186, 223, 215, 237, 233, 195, 188, 214, 230, 200, 188, 235, 149, 284];149;284;211.7500;8673.28;[540.16, 512, 476.16, 570.88, 550.4, 606.72, 596.48, 499.2, 481.28, 547.84, 588.8, 512, 481.28, 601.6, 381.44, 727.04];381.44;727.04;542.0800;[-88.0641872398335, -81.9271174265625, 69.6644886803119, 79.1194563932197, 79.0752206224257, -87.0962096437825, 70.4134958500082, -85.1201662337119, 77.6829898349945, -84.3319700139657, 69.1560363880077, 77.3650317147706, 86.9598683694838, 88.2555417887971, 84.0066701014768, 68.0594478971372];-88.0641872398335;88.2555417887971;26.4512;5.94469998031855;"1";9;12655;[1482, 1383, 1435, 1377, 1408, 1382, 1415, 1372, 1401];1372;1482;1406.1111;0.0323968;[0.00379392, 0.00354048, 0.0036736, 0.00352512, 0.00360448, 0.00353792, 0.0036224, 0.00351232, 0.00358656];0.00351232;0.00379392;0.0036;[28.9407998291423, 34.2199767573915, 52.7348600171494, 51.7233540637366, 32.8912391204979, 63.2559621192882, 41.0863610930805, 40.2721017959527, 46.3396947515641];28.9407998291423;63.2559621192882;43.4960;14.0723999938928;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.89190002856776
HRH14520030;HE_2_1_L1;"1";1;6865859;6865859;6865859;6865859;6865859.0000;17.57659904;17.57659904;17.57659904;17.57659904;17.5766;0.248897289721236;0.248897289721236;0.248897289721236;0.2489;3.00718773374169;-2.31889249062645;14.2607642332717;"1";0;573.202247131201;2290.29139170782;0.199829884412577;1.84451258810915;0.0996708282687021;3.66446622673252;-0.917123595409921;11.4494089974277;26.2720999890007;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.794036150179903, 0.770088528375868, 0.816022497456527, 0.801237192574035, 0.851033805793086, 0.744510782269697, 0.824873832490455, 0.877473348765071, 0.791585338842561];0.744510782269697;0.877473348765071;0.8079;[27.2, 26.4, 25.6, 26.4, 26.4, 25.6, 27.2, 28.8, 28];25.6;28.8;26.8444;3.67850001202896;"1";16;3244;[201, 177, 209, 206, 254, 219, 221, 203, 209, 186, 202, 205, 179, 206, 143, 224];143;254;202.7500;8304.64;[514.56, 453.12, 535.04, 527.36, 650.24, 560.64, 565.76, 519.68, 535.04, 476.16, 517.12, 524.8, 458.24, 527.36, 366.08, 573.44];366.08;650.24;519.0400;[84.957920589434, -86.70178171247, -86.9182756951758, 84.9282141252126, -86.3942626906501, -85.1125138964689, 86.4721257565596, -88.9583589842193, 83.4582057461286, -87.9420756060305, 82.922641961771, 84.8122192166849, 88.510987669472, 89.3872648235089, -87.6502586440003, 84.1410218758179];-88.9583589842193;89.3872648235089;9.9946;1.91819999599829;"1";9;12379;[1488, 1387, 1367, 1347, 1351, 1340, 1326, 1332, 1441];1326;1488;1375.4444;0.03169024;[0.00380928, 0.00355072, 0.00349952, 0.00344832, 0.00345856, 0.0034304, 0.00339456, 0.00340992, 0.00368896];0.00339456;0.00380928;0.0035;[23.0884971196272, 34.9518822029531, 28.9577469085579, 38.9402636712235, 45.3413509394754, 33.3073974831156, 48.5630353006127, 60.3378733716138, 41.4175491243285];23.0884971196272;60.3378733716138;39.4340;2.2404000046663;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.71529996441677
HRH14520030;HE_3_1_L1;"1";1;6862595;6862595;6862595;6862595;6862595.0000;17.5682432;17.5682432;17.5682432;17.5682432;17.5682;0.332877858588109;0.332877858588109;0.332877858588109;0.3329;3.01940931627176;-2.29125507700804;19.0724963904513;"1";0;554.591605835498;2296.70013416037;0.308102463054788;1.84229853485246;0.0985751713413372;3.67472021465658;-0.887346569336797;17.6529707906247;15.296199999284;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.810685828577335, 0.827018593692875, 0.885084882709563, 0.758907619204863, 0.880056193515463, 0.784822676612822, 0.769842736412241, 0.808183651254033, 0.857041671694341];0.758907619204863;0.885084882709563;0.8202;[28.8, 28.8, 28.8, 28, 28, 27.2, 28, 28.8, 28.8];27.2;28.8;28.3556;5.4853999754414;"1";16;3324;[187, 226, 162, 241, 221, 233, 215, 215, 178, 231, 204, 235, 180, 204, 128, 264];128;264;207.7500;8509.44;[478.72, 578.56, 414.72, 616.96, 565.76, 596.48, 550.4, 550.4, 455.68, 591.36, 522.24, 601.6, 460.8, 522.24, 327.68, 675.84];327.68;675.84;531.8400;[82.8635967112273, -86.8144666660662, 79.3186596168884, 75.491660483181, 80.637860346562, -85.1016868511234, 69.3442926402335, -85.4815297953131, 86.9375986598947, -80.8233657710891, 72.6127986645732, 81.4474865794404, 84.6773250711018, -90, 81.9757630408011, 70.3054280099565];-90;86.9375986598947;27.3370;1.86979997670278;"1";9;12565;[1445, 1416, 1395, 1373, 1421, 1324, 1399, 1353, 1439];1324;1445;1396.1111;0.0321664;[0.0036992, 0.00362496, 0.0035712, 0.00351488, 0.00363776, 0.00338944, 0.00358144, 0.00346368, 0.00368384];0.00338944;0.0036992;0.0036;[42.9605412848259, 51.2810378447634, 50.8837474553668, 51.7085204414473, 52.806333494917, 43.3277574064351, 57.8379770911051, 58.5335865575822, 55.4893584656514];42.9605412848259;58.5335865575822;51.6477;3.02449997980148;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.50289996620268
HRH14520030;HE_3_2_L1;"1";1;6862281;6862281;6862281;6862281;6862281.0000;17.56743936;17.56743936;17.56743936;17.56743936;17.5674;0.378148474179359;0.378148474179359;0.378148474179359;0.3781;2.9960280633218;-2.26624646469592;21.6663115997891;"1";0;545.194565699553;2278.8873260562;0.415471811424705;1.84407900983095;0.100337957553325;3.64621972168992;-0.872311305119286;23.8047813012908;10.2395999711007;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.785272978290063, 0.836466948112298, 0.761103998291048, 0.868827613695338, 0.801616090331703, 0.857876181774068, 0.840064572149614, 0.810598516032889, 0.810938485154355];0.761103998291048;0.868827613695338;0.8192;[28.8, 28.8, 28, 28.8, 28, 29.6, 28, 28.8, 28.8];28;29.6;28.6222;4.51900000916794;"1";16;3614;[198, 255, 185, 259, 248, 263, 211, 258, 201, 243, 216, 246, 181, 238, 140, 272];140;272;225.8750;9251.84;[506.88, 652.8, 473.6, 663.04, 634.88, 673.28, 540.16, 660.48, 514.56, 622.08, 552.96, 629.76, 463.36, 609.28, 358.4, 696.32];358.4;696.32;578.2400;[80.6285714331668, -81.2658530797502, 84.7238677400742, -75.0786460587197, 70.0847175563192, -76.1378030324621, 78.4851528385481, 83.0196981364326, 75.7154518425996, -71.0714133023815, 72.3539050356879, -90, 86.0622726359503, -90, 77.0723679918163, -74.8630256285179];-90;86.0622726359503;9.3581;1.10029999632388;"1";9;13007;[1495, 1483, 1455, 1442, 1452, 1443, 1400, 1377, 1460];1377;1495;1445.2222;0.03329792;[0.0038272, 0.00379648, 0.0037248, 0.00369152, 0.00371712, 0.00369408, 0.003584, 0.00352512, 0.0037376];0.00352512;0.0038272;0.0037;[26.4271445868888, 50.1119122882472, 49.6838284552115, 47.3187093035031, 36.4168535807777, 36.1842255181768, 48.67322115591, 44.2534316151322, 34.564936020019];26.4271445868888;50.1119122882472;41.5149;1.35460001183674;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.50089999847114
HRH14520030;HE_4_2_L1;"1";1;6856536;6856536;6856536;6856536;6856536.0000;17.55273216;17.55273216;17.55273216;17.55273216;17.5527;0.303014275075938;0.303014275075938;0.303014275075938;0.3030;2.98205449748969;-2.27842000893746;17.3614390940674;"1";0;553.699490426713;2270.81574009945;0.249272048265865;1.84529617181577;0.100580309889994;3.63330518415912;-0.88591918468274;14.2822363162154;28.2249999581836;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.743750267169427, 0.778968524969378, 0.753331634782354, 0.780270417424249, 0.840036815542707, 0.750916585055376, 0.862400399363341, 0.815227804106907, 0.719306039717814];0.719306039717814;0.862400399363341;0.7827;[28.8, 28, 27.2, 27.2, 27.2, 27.2, 25.6, 27.2, 26.4];25.6;28.8;27.2000;5.19189995247871;"1";16;3584;[210, 210, 199, 233, 254, 248, 236, 233, 223, 224, 250, 221, 189, 224, 185, 245];185;254;224.0000;9175.04;[537.6, 537.6, 509.44, 596.48, 650.24, 634.88, 604.16, 596.48, 570.88, 573.44, 640, 565.76, 483.84, 573.44, 473.6, 627.2];473.6;650.24;573.4400;[72.8287740673783, -87.6095804447802, 68.940551334821, -78.8642436710359, 71.3417067834232, -80.9200375296428, 77.6010448951602, -82.0812105575992, 70.2416033386017, 82.913817258856, 72.1712264359314, 84.5507114745137, -89.4740914802423, 86.4250017203814, 76.554082789566, 88.6441644106825];-89.4740914802423;88.6441644106825;27.0790;1.06030004099011;"1";9;12622;[1470, 1389, 1410, 1387, 1400, 1380, 1357, 1377, 1452];1357;1470;1402.4444;0.03231232;[0.0037632, 0.00355584, 0.0036096, 0.00355072, 0.003584, 0.0035328, 0.00347392, 0.00352512, 0.00371712];0.00347392;0.0037632;0.0036;[29.3917190810311, 20.4621940370343, 28.5796105346976, 33.3536698286596, 24.7755574030848, 34.6235888061695, 26.0575265278004, 39.0136665968026, 28.282495822291];20.4621940370343;39.0136665968026;29.3933;1.51259999256581;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.6746999938041
HRH14520030;HE_4_1_L1;"1";1;6857406;6857406;6857406;6857406;6857406.0000;17.55495936;17.55495936;17.55495936;17.55495936;17.5550;0.253826511851573;0.253826511851573;0.253826511851573;0.2538;3.00102126664223;-2.31531830246014;14.5431878576225;"1";0;572.696174057537;2286.55110437694;0.256911633631028;1.84061827561632;0.0981364280333415;3.6584817670031;-0.916313878492059;14.7199523148692;20.4140999703668;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.81181957917822, 0.725774209861817, 0.870406482169153, 0.813195810574602, 0.865113232377472, 0.854122038561465, 0.827039186803981, 0.76155059631841, 0.814219750835621];0.725774209861817;0.870406482169153;0.8159;[28, 24.8, 28, 24.8, 26.4, 28.8, 27.2, 27.2, 27.2];24.8;28.8;26.9333;7.91380001464859;"1";16;3624;[213, 221, 203, 239, 240, 252, 230, 245, 208, 243, 234, 239, 209, 233, 137, 278];137;278;226.5000;9277.44;[545.28, 565.76, 519.68, 611.84, 614.4, 645.12, 588.8, 627.2, 532.48, 622.08, 599.04, 611.84, 535.04, 596.48, 350.72, 711.68];350.72;711.68;579.8400;[76.9957140950799, -82.7501230158958, -84.226738526753, 89.8138052385563, 76.6119028231357, -88.3725151767701, 78.8050373686966, -81.4607641725631, 78.3200808757216, -77.5859942537616, 74.4887233244072, 80.3604793614131, -89.5434209583594, 87.1623545044252, 76.3901039980861, 51.2366624609092];-89.5434209583594;89.8138052385563;16.6403;2.40659998962656;"1";9;12359;[1432, 1401, 1372, 1359, 1343, 1354, 1336, 1354, 1408];1336;1432;1373.2222;0.03163904;[0.00366592, 0.00358656, 0.00351232, 0.00347904, 0.00343808, 0.00346624, 0.00342016, 0.00346624, 0.00360448];0.00342016;0.00366592;0.0035;[43.9762285794451, 38.8666565993286, 57.6356458418768, 42.5405782944797, 33.6384383219968, 52.093655506559, 41.4625775463346, 53.5510755982071, 43.5549305754393];33.6384383219968;57.6356458418768;45.2578;2.44129996281117;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.49779998557642
HRH14520030;HE_5_1_L1;"1";1;6858998;6858998;6858998;6858998;6858998.0000;17.55903488;17.55903488;17.55903488;17.55903488;17.5590;0.200327368783665;0.200327368783665;0.200327368783665;0.2003;3.01428730598843;-2.2856019123493;11.4779127522648;"1";0;554.309334947254;2295.6737511512;0.1893538678311;1.8424300113308;0.0992492835822104;3.67307800184193;-0.886894935915607;10.8491774612;12.3175000189804;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.78300327297145, 0.83239125008341, 0.829833315118051, 0.765303856125566, 0.878115124851762, 0.849391658546015, 0.824004426248558, 0.85218782923637, 0.844268946462294];0.765303856125566;0.878115124851762;0.8287;[27.2, 28, 28, 27.2, 28, 28.8, 28.8, 28, 28];27.2;28.8;28.0000;3.59050004044548;"1";16;3387;[184, 211, 191, 226, 219, 235, 217, 221, 194, 227, 232, 221, 176, 221, 142, 270];142;270;211.6875;8670.72;[471.04, 540.16, 488.96, 578.56, 560.64, 601.6, 555.52, 565.76, 496.64, 581.12, 593.92, 565.76, 450.56, 565.76, 363.52, 691.2];363.52;691.2;541.9200;[80.0684916344305, -85.4988114219415, 80.9721509199752, 80.7097108084266, 83.4100091762278, -90, 71.0726130774149, -90, 87.5174372820631, 88.6245802471922, 72.9384581940558, 81.8507243547323, 87.011710503789, -90, 88.5787072503753, 76.2873255927719];-90;88.6245802471922;38.9714;1.92010001046583;"1";9;12682;[1490, 1408, 1394, 1382, 1411, 1376, 1403, 1377, 1441];1376;1490;1409.1111;0.03246592;[0.0038144, 0.00360448, 0.00356864, 0.00353792, 0.00361216, 0.00352256, 0.00359168, 0.00352512, 0.00368896];0.00352256;0.0038144;0.0036;[43.9443937605117, 34.2917280049946, 42.7514134125926, 39.3105844872387, 48.9224744761971, 68.2198772019949, 61.1193328346303, 65.5745061010563, 51.8156215729079];34.2917280049946;68.2198772019949;50.6611;1.06179999420419;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.22369999391958
