;;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Row 1;4. Column 1;5. Angle 1;6. Width 1;7. Height 1;8. Row 2;9. Column 2;10. Angle 2;11. Width 2;12. Height 2;13. Center X;14. Center Y;15. Orientation;16. Row Difference;17. Column Difference;18. Distance;19. Angle Difference;20. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. width (um);10. width (um) (min);10. width (um) (max);10. width (um) (avg);11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. contlength;8. contlength (min);8. contlength (max);8. contlength (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. bulkiness;10. bulkiness (min);10. bulkiness (max);10. bulkiness (avg);11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. inner_radius (um);8. inner_radius (um) (min);8. inner_radius (um) (max);8. inner_radius (um) (avg);9. Offset X;10. Offset Y;11. Offset Theta;12. Inspection Time;1. Defect;2. N_Defect;3. Diameter FAIL (um)(FM);3. Diameter FAIL (um)(FM) (min);3. Diameter FAIL (um)(FM) (max);3. Diameter FAIL (um)(FM) (avg);4. Diameter ALL (um)(FM);4. Diameter ALL (um)(FM) (min);4. Diameter ALL (um)(FM) (max);4. Diameter ALL (um)(FM) (avg);5. Area ALL (um2)(FM);5. Area ALL (um2)(FM) (min);5. Area ALL (um2)(FM) (max);5. Area ALL (um2)(FM) (avg);6. Cummulative Area (um2)(FM);7. Inspection Time;1. Defect;2. N_Defect;3. Diameter FAIL PD (um)(FM);3. Diameter FAIL PD (um)(FM) (min);3. Diameter FAIL PD (um)(FM) (max);3. Diameter FAIL PD (um)(FM) (avg);4. Diameter FAIL Non-Act (um)(FM);4. Diameter FAIL Non-Act (um)(FM) (min);4. Diameter FAIL Non-Act (um)(FM) (max);4. Diameter FAIL Non-Act (um)(FM) (avg);5. Area FAIL (um)(FM);5. Area FAIL (um)(FM) (min);5. Area FAIL (um)(FM) (max);5. Area FAIL (um)(FM) (avg);6. Diameter ALL (um)(FM);6. Diameter ALL (um)(FM) (min);6. Diameter ALL (um)(FM) (max);6. Diameter ALL (um)(FM) (avg);7. Area ALL (um2)(FM);7. Area ALL (um2)(FM) (min);7. Area ALL (um2)(FM) (max);7. Area ALL (um2)(FM) (avg);8. Cummulative Area (um2)(FM);9. Inspection Time
HRH14520030;HE_1_2_L;"1";1;2991380;2991380;2991380;2991380;2991380.0000;7657932.8;7657932.8;7657932.8;7657932.8;7657932.8000;-1.42948758201542;-1.42948758201542;-1.42948758201542;-1.4295;4.22920001437888;"1";0;1267.87278477769;1872.690217016;0.379753031442803;4029.93137886378;1988.72867861799;1401.93197566798;1875.78939880551;0.229742853390958;5087.87976262906;3436.44035211554;1334.90238022283;1874.23980791075;-1.54768243333856;-214.494705424471;-4.95869086320454;214.552015302134;0.150010178051845;31.1615000246093;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.656380535988461, 0.643110149778372, 0.673124022240397, 0.629578884878443, 0.70161878699531, 0.67630892123961, 0.677599996184293, 0.675206876049951, 0.670475929523851];0.629578884878443;0.70161878699531;0.6670;[32, 31.2, 31.2, 30.4, 31.2, 30.4, 28, 31.2, 31.2];28;32;30.7556;[67.2, 65.6, 67.2, 67.2, 65.6, 65.6, 65.6, 62.4, 65.6];62.4;67.2;65.7778;2.44210002711043;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.64470000891015;"1";1;34499;34499;34499;34499;34499.0000;88317.44;88317.44;88317.44;88317.44;88317.4400;-6.12060981638718;-6.12060981638718;-6.12060981638718;-6.1206;5.6;5.6;5.6;5.6000;2865.42320646975;-2211.26664541001;-350.685110525327;5.91399997938424;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;42.2969000064768;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;9.37420001719147
HRH14520030;HE_2_2_L;"1";1;2991783;2991783;2991783;2991783;2991783.0000;7658964.48;7658964.48;7658964.48;7658964.48;7658964.4800;-1.37113164324138;-1.37113164324138;-1.37113164324138;-1.3711;6.40989997191355;"1";0;1282.16043346234;1864.95334637676;0.401963842512563;4030.53597706343;1987.9191878066;1417.969949356;1865.48797943791;0.263315422703669;5088.27076515832;3436.74547716992;1350.06519140917;1865.22066290734;-1.56685970795123;-217.295225429852;-0.855412897840142;217.296909149293;0.138648419808895;32.13099995628;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.650763726903723, 0.648134584844214, 0.637716479229884, 0.679382604295473, 0.705194798680471, 0.674582241621888, 0.688566042725789, 0.720686972523641, 0.645588098092034];0.637716479229884;0.720686972523641;0.6723;[31.2, 31.2, 31.2, 30.4, 31.2, 31.2, 25.6, 32, 28];25.6;32;30.2222;[65.6, 67.2, 65.6, 67.2, 65.6, 65.6, 65.6, 67.2, 65.6];65.6;67.2;66.1333;1.69640005333349;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.85930001316592;"1";1;33854;33854;33854;33854;33854.0000;86666.24;86666.24;86666.24;86666.24;86666.2400;-5.03604298189162;-5.03604298189162;-5.03604298189162;-5.0360;5.6;5.6;5.6;5.6000;2839.90041944822;-2209.18272582265;-288.544008308868;5.20300003699958;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;56.8904000101611;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;7.88530003046617
HRH14520030;HE_2_1_L;"1";1;2991283;2991283;2991283;2991283;2991283.0000;7657684.48;7657684.48;7657684.48;7657684.48;7657684.4800;-1.42073982310475;-1.42073982310475;-1.42073982310475;-1.4207;4.27470001159236;"1";0;1278.29082961486;1876.66005803291;0.35645351756226;4030.41045400852;1988.22836067724;1414.54816588168;1879.37793387239;0.236565140602682;5093.95707612218;3439.44649717468;1346.41949774827;1878.01899595265;-1.55085233296924;-218.011738026912;-4.34860134316477;218.055103703529;0.119888376959578;61.4887999836355;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.625919054382641, 0.629055183181214, 0.601170766781693, 0.652667314140421, 0.656142067677915, 0.609384112360378, 0.675718538237285, 0.681974133864058, 0.664956649232151];0.601170766781693;0.681974133864058;0.6441;[30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 28.8, 30.4];28.8;30.4;30.2222;[64, 64, 62.4, 65.6, 64, 65.6, 65.6, 65.6, 62.4];62.4;65.6;64.3556;1.66589999571443;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.44999998155981;"1";1;34984;34984;34984;34984;34984.0000;89559.04;89559.04;89559.04;89559.04;89559.0400;-5.61888336723221;-5.61888336723221;-5.61888336723221;-5.6189;5.6;5.6;5.6;5.6000;2897.31973473588;-2224.34648982392;-321.938302518662;11.2966999877244;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;37.4051000108011;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;9.42909996956587
HRH14520030;HE_1_1_L;"1";1;2992328;2992328;2992328;2992328;2992328.0000;7660359.68;7660359.68;7660359.68;7660359.68;7660359.6800;-1.49515057769289;-1.49515057769289;-1.49515057769289;-1.4952;6.24279998010024;"1";0;1261.74778741602;1887.6930907089;0.283518191756749;4030.92256434859;1988.45477535024;1393.37308743223;1890.69009513375;0.202803265951611;5089.88952222766;3439.01909427942;1327.56043742412;1889.19159292132;-1.54803104788456;-210.600480025931;-4.79520707975171;210.655064496656;0.0807149258051378;63.8083000085317;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.605056229485438, 0.646357138513734, 0.647049449502377, 0.635121430559122, 0.662831366386277, 0.663338903082734, 0.695636685278195, 0.694223873290609, 0.693015458017084];0.605056229485438;0.695636685278195;0.6603;[30.4, 31.2, 29.6, 30.4, 31.2, 31.2, 31.2, 32, 31.2];29.6;32;30.9333;[67.2, 65.6, 67.2, 65.6, 67.2, 67.2, 68.8, 68.8, 67.2];65.6;68.8;67.2000;2.20500002615154;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.54049997217953;"1";1;33237;33237;33237;33237;33237.0000;85086.72;85086.72;85086.72;85086.72;85086.7200;-4.93639712196914;-4.93639712196914;-4.93639712196914;-4.9364;5.6;5.6;5.6;5.6000;2852.07155880495;-2164.00430845143;-282.834721089358;6.76569994539022;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;33.3673999994062;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;9.32880002073944
HRH14520030;HE_4_2_L;"1";1;2994560;2994560;2994560;2994560;2994560.0000;7666073.6;7666073.6;7666073.6;7666073.6;7666073.6000;-1.36319330463475;-1.36319330463475;-1.36319330463475;-1.3632;6.01010001264513;"1";0;1273.44671073786;1858.5019807888;0.415020576534124;4030.5792717931;1987.88512474438;1406.3548043071;1862.28047611356;0.280199607436906;5090.01158802408;3436.6824906049;1339.90075752248;1860.39122845118;-1.54237459752052;-212.652949710782;-6.04559251960527;212.738868591542;0.134820969097218;65.8962000161409;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.593160840375993, 0.619368564521178, 0.594024139059994, 0.649983375757694, 0.607494171887489, 0.618718148324514, 0.618451202515965, 0.642610278528406, 0.63908445539344];0.593160840375993;0.649983375757694;0.6203;[27.2, 29.6, 32, 27.2, 26.4, 26.4, 26.4, 27.2, 26.4];26.4;32;27.6444;[67.2, 67.2, 67.2, 70.4, 67.2, 68.8, 68.8, 67.2, 67.2];67.2;70.4;67.9111;1.83409999590367;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.06549996417016;"1";1;33451;33451;33451;33451;33451.0000;85634.56;85634.56;85634.56;85634.56;85634.5600;-5.60547045919053;-5.60547045919053;-5.60547045919053;-5.6055;5.6;5.6;5.6;5.6000;2848.22126692775;-2185.95710741084;-321.169799496877;6.88560004346073;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;93.5821000020951;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;44.3221000023186
HRH14520030;HE_3_1_L;"1";1;2994627;2994627;2994627;2994627;2994627.0000;7666245.12;7666245.12;7666245.12;7666245.12;7666245.1200;-1.29566075807409;-1.29566075807409;-1.29566075807409;-1.2957;4.97999996878207;"1";0;1259.77609309474;1883.568839332;0.487520670776817;4030.60952811284;1988.38027566983;1396.89510122325;1886.20236212771;0.340282187782264;5089.86999082406;3437.5988978313;1328.33559715899;1884.88560072986;-1.55159257751158;-219.390413005618;-4.21363647314429;219.430873058244;0.147238482994554;66.5768000180833;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.612102142766085, 0.629347046226596, 0.640917657940848, 0.675920286539187, 0.649642722512206, 0.680193593556068, 0.712708266299686, 0.667510945042886, 0.678699927662902];0.612102142766085;0.712708266299686;0.6608;[31.2, 31.2, 32, 31.2, 31.2, 32.8, 32, 31.2, 31.2];31.2;32.8;31.5556;[67.2, 67.2, 70.4, 67.2, 64, 68.8, 67.2, 68.8, 67.2];64;70.4;67.5556;3.35710000945255;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.35160004720092;"1";1;33003;33003;33003;33003;33003.0000;84487.68;84487.68;84487.68;84487.68;84487.6800;-4.86559374115206;-4.86559374115206;-4.86559374115206;-4.8656;5.6;5.6;5.6;5.6000;2843.3611974669;-2158.07872011635;-278.777986193282;8.44449998112395;"72";1;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;51.2;51.2;51.2;51.2000;51.2;67.5008000107482;"1";1;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;51.2;51.2;51.2;51.2000;51.2;41.6312000015751
HRH14520030;HE_3_2_L;"1";1;2992966;2992966;2992966;2992966;2992966.0000;7661992.96;7661992.96;7661992.96;7661992.96;7661992.9600;-1.21758635695732;-1.21758635695732;-1.21758635695732;-1.2176;5.17069996567443;"1";0;1264.30407116838;1868.16042613293;0.57049013650178;4030.0910344123;1987.66134258516;1399.35283163187;1871.49646620702;0.411468410194715;5095.39588959298;3435.78439219466;1331.82845140012;1869.82844616997;-1.54609886384756;-216.078016741587;-5.33766411853176;216.14393347309;0.159021726307065;55.586000031326;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.628490847266818, 0.676283291711718, 0.68177017446282, 0.657605674358801, 0.704286348710893, 0.666180511449746, 0.696878046666989, 0.672511679732457, 0.65832809118492];0.628490847266818;0.704286348710893;0.6714;[28, 30.4, 29.6, 27.2, 28.8, 28.8, 27.2, 26.4, 26.4];26.4;30.4;28.0889;[65.6, 65.6, 67.2, 67.2, 68.8, 65.6, 68.8, 67.2, 68.8];65.6;68.8;67.2000;1.84769998304546;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.94049999117851;"1";1;33129;33129;33129;33129;33129.0000;84810.24;84810.24;84810.24;84810.24;84810.2400;-5.15271716313342;-5.15271716313342;-5.15271716313342;-5.1527;5.6;5.6;5.6;5.6000;2824.6288146337;-2172.43348124;-295.228946472167;4.99539996962994;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;132.790499948896;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;19.3630000576377
HRH14520030;HE_4_1_L;"1";1;2996726;2996726;2996726;2996726;2996726.0000;7671618.56;7671618.56;7671618.56;7671618.56;7671618.5600;-1.35911622486139;-1.35911622486139;-1.35911622486139;-1.3591;9.64130001375452;"1";0;1277.19886005709;1871.99771674451;0.440781296363355;4030.44525446776;1989.22707485282;1411.87745485466;1874.48087658534;0.282807716084737;5087.8932128955;3436.70447354503;1344.53815745588;1873.23929666493;-1.55236074302311;-215.485751676106;-3.97305574532802;215.522375514405;0.157973580278617;32.6039000065066;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.618065696075597, 0.623742126869627, 0.61515096048279, 0.622603818713552, 0.632900386527658, 0.660230596819232, 0.670249999727118, 0.652822495071293, 0.613174031644409];0.613174031644409;0.670249999727118;0.6343;[31.2, 31.2, 31.2, 31.2, 31.2, 31.2, 31.2, 31.2, 30.4];30.4;31.2;31.1111;[67.2, 64, 64, 67.2, 65.6, 67.2, 65.6, 65.6, 67.2];64;67.2;65.9556;3.10129998251796;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.0220999722369;"1";1;33745;33745;33745;33745;33745.0000;86387.2;86387.2;86387.2;86387.2;86387.2000;-5.41665236742208;-5.41665236742208;-5.41665236742208;-5.4167;5.6;5.6;5.6;5.6000;2867.37306267595;-2197.51870795673;-310.351319742831;9.36040002852678;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;101.026199990883;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;14.7954000276513
HRH14520030;HE_5_1_L;"1";1;2996495;2996495;2996495;2996495;2996495.0000;7671027.2;7671027.2;7671027.2;7671027.2;7671027.2000;-1.39830755016585;-1.39830755016585;-1.39830755016585;-1.3983;7.35029997304082;"1";0;1258.47480980247;1884.72247609995;0.402070343464581;4030.26467495775;1989.03875436837;1393.3679839767;1884.70159905802;0.224775982564177;5087.95706900079;3435.85361036679;1325.92139688958;1884.71203757898;1.57064155957343;-215.829078678773;0.0334032670856686;215.829081263638;0.177294360900404;30.6938999565318;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.620265223827517, 0.612744679730594, 0.617343272809993, 0.638852798956006, 0.665812412689627, 0.616751617757488, 0.614487413954186, 0.664685454723989, 0.626634234242636];0.612744679730594;0.665812412689627;0.6308;[31.2, 31.2, 31.2, 31.2, 31.2, 30.4, 28.8, 32, 31.2];28.8;32;30.9333;[65.6, 67.2, 65.6, 65.6, 67.2, 64, 67.2, 67.2, 65.6];64;67.2;66.1333;2.52740003634244;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;2.4643000215292;"1";1;33632;33632;33632;33632;33632.0000;86097.92;86097.92;86097.92;86097.92;86097.9200;-5.49055019658435;-5.49055019658435;-5.49055019658435;-5.4906;5.6;5.6;5.6;5.6000;2881.83363463368;-2167.35271170314;-314.585353469008;7.23410001955926;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;58.2009999779984;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.5298000532202
