;;FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB)
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. rect2_len2 (um);8. rect2_len2 (um) (min);8. rect2_len2 (um) (max);8. rect2_len2 (um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time
HRH14720255;HE_1_2_L1;"1";1;6854496;6854496;6854496;6854496;6854496.0000;17.54750976;17.54750976;17.54750976;17.54750976;17.5475;0.209615058124588;0.209615058124588;0.209615058124588;0.2096;2.99307305336527;-2.26596576448509;12.0100581529283;"1";0;547.447874865432;2278.77570269802;0.24989546593176;1.84558133579294;0.101117000977975;3.64604112431684;-0.875916599784691;14.3179555173451;15.9734999760985;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.714645081663587, 0.758340941479886, 0.797032679310343, 0.837312953782447, 0.897035479359839, 0.772401315168767, 0.700853493299791, 0.791262131880467, 0.901822048368788];0.700853493299791;0.901822048368788;0.7967;[20, 20.8, 21.6, 22.4, 25.6, 20.8, 20, 22.4, 25.6];20;25.6;22.1333;8.21190001443028;"1";16;4095;[274, 234, 267, 269, 295, 224, 316, 237, 270, 249, 259, 250, 227, 237, 224, 263];224;316;255.9375;10483.2;[701.44, 599.04, 683.52, 688.64, 755.2, 573.44, 808.96, 606.72, 691.2, 637.44, 663.04, 640, 581.12, 606.72, 573.44, 673.28];573.44;808.96;655.2000;[-76.1371933295438, -75.3415581442381, 51.7255330799577, -47.6835746579206, 37.4884820989087, -81.441682123062, 17.2700748181354, -77.2638459986077, 88.37974644786, -71.9144613646381, 60.7625663519846, -85.3622230472976, 86.6979984876856, -81.1454851348602, 72.2825085321607, -73.7557901899108];-85.3622230472976;88.37974644786;-15.9649;17.0241999439895;"1";9;10913;[1248, 1180, 1168, 1209, 1233, 1191, 1191, 1226, 1267];1168;1267;1212.5556;0.02793728;[0.00319488, 0.0030208, 0.00299008, 0.00309504, 0.00315648, 0.00304896, 0.00304896, 0.00313856, 0.00324352];0.00299008;0.00324352;0.0031;[-89.9535530533282, 42.4523607829797, 74.8540764117551, -85.3459395160234, -78.0970730454658, 46.1881849093376, -66.9447087005876, -77.6168785774096, -81.0166425034182];-89.9535530533282;74.8540764117551;-35.0534;[0.0305599999999999, 0.0299538105961624, 0.0299813275223096, 0.0299813275223096, 0.0307606141781236, 0.0294156420973604, 0.0299813275223096, 0.0307294117647058, 0.0313579731927721];0.0294156420973604;0.0313579731927721;0.0303;2.37730005756021;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;7.23939994350076
HRH14720255;HE_1_1_L1;"1";1;6833359;6833359;6833359;6833359;6833359.0000;17.49339904;17.49339904;17.49339904;17.49339904;17.4934;0.211216637838563;0.211216637838563;0.211216637838563;0.2112;3.02086145288137;-2.28797587552476;12.1018219110929;"1";0;558.607006993633;2298.07737312966;0.240779689602611;1.84584460514089;0.102420957221231;3.67692379700746;-0.893771211189812;13.7956600066996;17.2072998248041;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.705049911638536, 0.830514983784556, 0.867242041572828, 0.762557832335385, 0.748175296893924, 0.808489062446418, 0.816169939581929, 0.78298492525065, 0.909442814667805];0.705049911638536;0.909442814667805;0.8034;[21.6, 21.6, 25.6, 20.8, 20, 23.2, 22.4, 24.8, 27.2];20;27.2;23.0222;4.60049998946488;"1";16;3944;[302, 238, 280, 234, 266, 234, 287, 250, 262, 219, 243, 206, 214, 248, 216, 245];206;302;246.5000;10096.64;[773.12, 609.28, 716.8, 599.04, 680.96, 599.04, 734.72, 640, 670.72, 560.64, 622.08, 527.36, 547.84, 634.88, 552.96, 627.2];527.36;773.12;631.0400;[-32.250963528852, -71.2496373941344, 87.0763522287528, -80.8672090750371, 68.8646871643749, 74.5380252206038, -41.1425448797987, 78.6887482039846, -66.9500079033815, -77.3743100409429, 76.550610712152, 89.369806447434, -87.5071191250601, -81.1212548395862, 83.667147952926, 64.7585119150432];-87.5071191250601;89.369806447434;5.3157;1.66499987244606;"1";9;11019;[1207, 1164, 1230, 1203, 1234, 1222, 1223, 1236, 1300];1164;1300;1224.3333;0.02820864;[0.00308992, 0.00297984, 0.0031488, 0.00307968, 0.00315904, 0.00312832, 0.00313088, 0.00316416, 0.003328];0.00297984;0.003328;0.0031;[-86.8877753188296, 87.6417997075613, 79.4028493466643, -50.4798210236336, -77.0927299963678, 77.243440105013, -67.6566853292755, -74.9036185159882, 82.7200613391286];-86.8877753188296;87.6417997075613;-3.3347;[0.0307682953703972, 0.0294156420973604, 0.0311126983722081, 0.0299813275223096, 0.0294156420973604, 0.0311126983722081, 0.0303975707531424, 0.0305607365861762, 0.0305470129472589];0.0294156420973604;0.0311126983722081;0.0304;2.19710008241236;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.48249992728233
HRH14720255;HE_2_1_L1;"1";1;6837748;6837748;6837748;6837748;6837748.0000;17.50463488;17.50463488;17.50463488;17.50463488;17.5046;0.219527015223235;0.219527015223235;0.219527015223235;0.2195;3.00405421925464;-2.31033300273716;12.5779714613955;"1";0;571.922182616349;2290.68878757728;0.255274034969612;1.84471359436257;0.101614606999393;3.66510206012365;-0.915075492186158;14.6261248230338;20.250900182873;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.62464689194285, 0.844910547336526, 0.793274677731617, 0.72082693584668, 0.700439307335017, 0.795623095227144, 0.878235964604186, 0.744518663740663];0.62464689194285;0.878235964604186;0.7628;[19.2, 21.6, 21.6, 19.2, 21.6, 21.6, 25.6, 20];19.2;25.6;21.3000;7.33790011145175;"1";16;4362;[352, 233, 347, 240, 308, 210, 369, 227, 351, 213, 302, 233, 241, 213, 266, 257];210;369;272.6250;11166.72;[901.12, 596.48, 888.32, 614.4, 788.48, 537.6, 944.64, 581.12, 898.56, 545.28, 773.12, 596.48, 616.96, 545.28, 680.96, 657.92];537.6;944.64;697.9200;[2.89329200302397, -82.2462399131491, -14.434398164908, -75.9937440197119, -22.0112494130199, -85.1900494625942, 9.86384599346241, -77.8808310307418, -15.1423513525092, -80.4227845244141, -33.45935161677, -71.0496307821373, -56.8381117274406, 87.2405618321329, -69.8971008287703, 67.4982241261399];-85.1900494625942;87.2405618321329;-32.3169;1.95119995623827;"1";9;10317;[1153, 1148, 1147, 1100, 1137, 1154, 1169, 1166, 1143];1100;1169;1146.3333;0.02641152;[0.00295168, 0.00293888, 0.00293632, 0.002816, 0.00291072, 0.00295424, 0.00299264, 0.00298496, 0.00292608];0.002816;0.00299264;0.0029;[65.5450607846925, -82.6440097174471, -89.5507489173694, 67.129854963384, 24.7584437757307, 61.1778655498366, -77.221649911571, 89.1941857287064, -78.136145356297];-89.5507489173694;89.1941857287064;-2.1941;[0.0296, 0.0296949827411972, 0.0299813275223096, 0.0282842712474619, 0.0296949827411971, 0.0294156420973604, 0.0299813275223096, 0.0294156420973604, 0.0288];0.0282842712474619;0.0299813275223096;0.0294;2.21910001710057;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;14.336199965328
HRH14720255;HE_2_2_L1;"1";1;6859106;6859106;6859106;6859106;6859106.0000;17.55931136;17.55931136;17.55931136;17.55931136;17.5593;0.236279329877648;0.236279329877648;0.236279329877648;0.2363;2.97786327792572;-2.2891906463612;13.5378083881686;"1";0;562.856217838381;2269.15158106277;0.25641074930661;1.84756742462524;0.102934791495701;3.63064252970043;-0.900569948541409;14.6912537570557;42.0442998874933;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.744720871754716, 0.885840095710008, 0.880463505280764, 0.792124117506122, 0.858071921961941, 0.787617951550795, 0.703720023958491, 0.902751659022625, 0.684026281760136];0.684026281760136;0.902751659022625;0.8044;[20.8, 24.8, 24, 20.8, 22.4, 20.8, 20, 23.2, 20.8];20;24.8;21.9556;5.92050002887845;"1";16;4073;[300, 190, 321, 201, 331, 219, 295, 203, 328, 236, 248, 242, 262, 210, 249, 238];190;331;254.5625;10426.88;[768, 486.4, 821.76, 514.56, 847.36, 560.64, 755.2, 519.68, 839.68, 604.16, 634.88, 619.52, 670.72, 537.6, 637.44, 609.28];486.4;847.36;651.6800;[-25.9093089445086, -85.7194830216604, -12.1465085783546, -86.8570615866607, -3.18674087635273, -81.0016954195676, 31.850930757825, -87.3228887761077, -9.64814058455129, 83.0956417936908, 70.3491847299732, -66.5006374212476, -48.3700185154698, -85.7551286832976, -81.0803927464202, -81.8527233900196];-87.3228887761077;83.0956417936908;-35.6284;4.02290001511574;"1";9;10392;[1155, 1166, 1132, 1144, 1144, 1204, 1131, 1139, 1177];1131;1204;1154.6667;0.02660352;[0.0029568, 0.00298496, 0.00289792, 0.00292864, 0.00292864, 0.00308224, 0.00289536, 0.00291584, 0.00301312];0.00289536;0.00308224;0.0030;[70.2140099487945, 84.5399071027046, -89.9217403992067, 86.0325444433926, 49.3325705144534, 82.323378736261, 80.4090529669911, 69.5108210538665, -88.0424810248848];-89.9217403992067;86.0325444433926;38.2665;[0.0294156420973604, 0.0297319305176723, 0.0294156420973604, 0.0297319305176724, 0.0288499566724111, 0.0299813275223096, 0.0294156420973604, 0.0294156420973604, 0.0294156420973604];0.0288499566724111;0.0299813275223096;0.0295;1.9335001707077;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.37279990687966
HRH14720255;HE_3_2_L1;"1";1;6853704;6853704;6853704;6853704;6853704.0000;17.54548224;17.54548224;17.54548224;17.54548224;17.5455;0.20951529729041;0.20951529729041;0.20951529729041;0.2095;2.99753033559664;-2.25449213493901;12.0043422781692;"1";0;541.842893934877;2282.31675391905;0.225213172854192;1.84747893797753;0.102065758156653;3.65170680627047;-0.866948630295803;12.9037642952955;17.3565000295639;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.872773381537687, 0.88864078285663, 0.916082065420775, 0.745553529179525, 0.715718439582961, 0.779757716017865, 0.757104751056224, 0.844664820961416, 0.691302092467655];0.691302092467655;0.916082065420775;0.8013;[24.8, 25.6, 24.8, 20, 20, 21.6, 20.8, 24.8, 20.8];20;25.6;22.5778;11.606500018388;"1";16;4357;[300, 248, 268, 273, 283, 273, 311, 306, 285, 288, 251, 246, 246, 238, 253, 288];238;311;272.3125;11153.92;[768, 634.88, 686.08, 698.88, 724.48, 698.88, 796.16, 783.36, 729.6, 737.28, 642.56, 629.76, 629.76, 609.28, 647.68, 737.28];609.28;796.16;697.1200;[-12.7951325303776, -74.6402763591399, -81.970405458213, -46.9042697680675, 56.4221782086646, -63.8376078885847, -13.8773140114594, 9.91142128214624, 62.5202197835822, -38.9366104646502, 66.2105763261728, 82.7237636313891, -78.3641301943417, -77.1976074032045, 82.8221921629037, 36.433792911133];-81.970405458213;82.8221921629037;-5.7175;3.99370002560318;"1";9;10763;[1174, 1199, 1168, 1190, 1176, 1208, 1219, 1195, 1234];1168;1234;1195.8889;0.02755328;[0.00300544, 0.00306944, 0.00299008, 0.0030464, 0.00301056, 0.00309248, 0.00312064, 0.0030592, 0.00315904];0.00299008;0.00315904;0.0031;[42.2031244928162, -62.0280837032926, -73.8678998845912, 86.6037587493156, 60.1608392042839, 80.9424163589398, 89.1345476251234, 85.0511251150438, 80.8909005869064];-73.8678998845912;89.1345476251234;43.2323;[0.0296949827411972, 0.0304105244939971, 0.0299813275223096, 0.0305470129472589, 0.0299813275223096, 0.0305470129472589, 0.0301652474520956, 0.0298901372979837, 0.0311126983722081];0.0296949827411972;0.0311126983722081;0.0303;2.52099987119436;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.5592999085784
HRH14720255;HE_4_2_L1;"1";1;6850371;6850371;6850371;6850371;6850371.0000;17.53694976;17.53694976;17.53694976;17.53694976;17.5369;0.241019540591869;0.241019540591869;0.241019540591869;0.2410;2.98375089606096;-2.27810073539083;13.8094024560961;"1";0;556.259706784799;2273.40457347223;0.248622037838213;1.84666373616197;0.101360511938965;3.63744731755557;-0.890015530855678;14.2449934620715;35.0953000597656;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.754169973310655, 0.639208425235534, 0.887327327473256, 0.902729132804057, 0.756674361063488, 0.801307166264957, 0.67611875049689, 0.758318604043997, 0.709075439949099];0.639208425235534;0.902729132804057;0.7650;[20, 20, 24, 24.8, 21.6, 24, 20, 23.2, 20];20;24.8;21.9556;8.02430021576583;"1";16;4323;[354, 231, 329, 218, 323, 226, 311, 244, 322, 235, 295, 221, 250, 236, 278, 250];218;354;270.1875;11066.88;[906.24, 591.36, 842.24, 558.08, 826.88, 578.56, 796.16, 624.64, 824.32, 601.6, 755.2, 565.76, 640, 604.16, 711.68, 640];558.08;906.24;691.6800;[-3.3168490942241, -85.9917732641559, -10.6968280599129, -74.3259024163899, -7.19878534062826, -79.0745368775016, -7.93835635459875, -82.2180128522177, 2.80589895508426, -68.3070854025207, 38.2373241104071, -86.3804066235523, 69.8503872973122, -70.793851081791, -73.7888613526945, -85.4657685438175];-86.3804066235523;69.8503872973122;-39.0377;3.88920004479587;"1";9;10339;[1170, 1162, 1191, 1132, 1116, 1150, 1119, 1156, 1143];1116;1191;1148.7778;0.02646784;[0.0029952, 0.00297472, 0.00304896, 0.00289792, 0.00285696, 0.002944, 0.00286464, 0.00295936, 0.00292608];0.00285696;0.00304896;0.0029;[55.2093821657927, -76.1947360111865, -78.4538317302647, 68.6798715298345, 26.7275294131154, 77.2038489347619, 23.8867819638498, 74.4171876662901, 86.454905189935];-78.4538317302647;86.454905189935;28.6590;[0.0299813275223096, 0.0294156420973604, 0.0294156420973604, 0.0294856526354803, 0.0288499566724111, 0.0282842712474619, 0.0288499566724111, 0.0288499566724111, 0.0294156420973604];0.0282842712474619;0.0299813275223096;0.0292;1.5973998233676;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.85859994962811
HRH14720255;HE_4_1_L1;"1";1;6833096;6833096;6833096;6833096;6833096.0000;17.49272576;17.49272576;17.49272576;17.49272576;17.4927;0.240136904695225;0.240136904695225;0.240136904695225;0.2401;3.0043583720176;-2.30002399451142;13.7588311443717;"1";0;562.848819585119;2293.22835149425;0.241893499657954;1.84756677194144;0.103034920174878;3.6691653623908;-0.90055811133619;13.85947662205;47.9156000073999;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.774224384421643, 0.928323100939611, 0.801600847180676, 0.718728409340628, 0.676250292174624, 0.78924018589267, 0.794831251615364, 0.892348300586999, 0.802110800757111];0.676250292174624;0.928323100939611;0.7975;[21.6, 24.8, 21.6, 19.2, 20, 22.4, 20, 22.4, 24];19.2;24.8;21.7778;2.49850004911423;"1";16;4411;[358, 230, 327, 235, 320, 236, 314, 284, 293, 286, 293, 219, 249, 242, 256, 269];219;358;275.6875;11292.16;[916.48, 588.8, 837.12, 601.6, 819.2, 604.16, 803.84, 727.04, 750.08, 732.16, 750.08, 560.64, 637.44, 619.52, 655.36, 688.64];560.64;916.48;705.7600;[0.775233763014089, -85.1642611122913, -8.88344448215466, 82.1354277779515, -14.78653165604, -83.6831137282231, -8.13675005462099, -44.8635816161561, 0.79441143317224, 43.0877160055207, -37.6512282499368, 83.0570841660118, -84.932744359054, 83.5114565327127, -77.1471782262567, -85.5931848707967];-85.5931848707967;83.5114565327127;-14.8425;1.97690003551543;"1";9;10423;[1162, 1144, 1139, 1178, 1153, 1159, 1168, 1142, 1178];1139;1178;1158.1111;0.02668288;[0.00297472, 0.00292864, 0.00291584, 0.00301568, 0.00295168, 0.00296704, 0.00299008, 0.00292352, 0.00301568];0.00291584;0.00301568;0.0030;[38.4359865782211, -64.5221672779871, 41.6263365855205, 31.2713465279639, 89.1249002003586, 88.0906183489783, 29.1057397615793, -72.7673107315642, 32.3031870809429];-72.7673107315642;89.1249002003586;23.6298;[0.0298519011119896, 0.0299813275223096, 0.0296, 0.0303791572607977, 0.0297600000000001, 0.0294804011854324, 0.0294156420973604, 0.0294156420973604, 0.0304];0.0294156420973604;0.0304;0.0298;2.69610015675426;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.46499997936189
HRH14720255;HE_3_1_L1;"1";1;6835230;6835230;6835230;6835230;6835230.0000;17.4981888;17.4981888;17.4981888;17.4981888;17.4982;0.253978176220047;0.253978176220047;0.253978176220047;0.2540;3.02333860823996;-2.27300992768349;14.5518775858386;"1";0;547.062869730878;2304.24519162725;0.359273006331827;1.84625999648341;0.101801623398314;3.68679230660359;-0.875300591569404;20.5848269557906;15.7520000357181;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.760474554045653, 0.637392207571056, 0.789373443943334, 0.713775732458219, 0.92016747560819, 0.876838935009045, 0.805977897412674, 0.774759332792106, 0.70614794656391];0.637392207571056;0.92016747560819;0.7761;[20, 20.8, 20, 20.8, 25.6, 25.6, 21.6, 20, 22.4];20;25.6;21.8667;5.54349995218217;"1";16;4308;[288, 218, 320, 270, 285, 275, 287, 242, 296, 270, 269, 256, 221, 278, 236, 297];218;320;269.2500;11028.48;[737.28, 558.08, 819.2, 691.2, 729.6, 704, 734.72, 619.52, 757.76, 691.2, 688.64, 655.36, 565.76, 711.68, 604.16, 760.32];558.08;819.2;689.2800;[-47.127119119641, -83.8026705725003, -15.9383301712957, 57.2259087535554, 45.3169628786862, 53.7541534177286, -49.3347913125024, 88.1484524738014, -36.902295687743, -83.623181200304, 70.9417394229897, -79.7658353749276, -87.4498899598302, 56.0382149112141, -88.7150258007958, 24.9868119371807];-88.7150258007958;88.1484524738014;-11.0154;4.00289986282587;"1";9;10830;[1197, 1214, 1218, 1213, 1208, 1187, 1202, 1168, 1223];1168;1223;1203.3333;0.0277248;[0.00306432, 0.00310784, 0.00311808, 0.00310528, 0.00309248, 0.00303872, 0.00307712, 0.00299008, 0.00313088];0.00299008;0.00313088;0.0031;[-88.1018393397409, 76.5161510677906, 81.3580803158192, 84.8701896862285, -81.4312447452043, 70.4727812180018, -41.8384052041182, 67.7169382866908, 86.5193072192301];-88.1018393397409;86.5193072192301;28.4536;[0.0299813275223096, 0.0301142741602172, 0.0306439489758224, 0.0305470129472589, 0.0305470129472589, 0.0299813275223096, 0.0305470129472589, 0.0294156420973604, 0.0305470129472589];0.0294156420973604;0.0306439489758224;0.0303;3.1534000299871;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.052700009197
HRH14720255;HE_6_1_L1;"1";1;6830018;6830018;6830018;6830018;6830018.0000;17.48484608;17.48484608;17.48484608;17.48484608;17.4848;0.237840898599044;0.237840898599044;0.237840898599044;0.2378;3.0003259798144;-2.29934019828352;13.6272796853242;"1";0;562.318539319341;2290.01269827264;0.254408910539369;1.84819285642533;0.103275985454861;3.66402031723623;-0.899709662910946;14.5765568444272;9.82050015591085;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.812768836792523, 0.722802987692179, 0.868973120410471, 0.88942530280882, 0.729281757204681, 0.778297569048111, 0.745205505700783, 0.759183086318306, 0.756168496229006];0.722802987692179;0.88942530280882;0.7847;[23.2, 20, 21.6, 24, 23.2, 20.8, 21.6, 20.8, 20.8];20;24;21.7778;2.66839982941747;"1";16;4737;[353, 251, 333, 258, 343, 246, 331, 253, 352, 287, 317, 256, 289, 283, 272, 313];246;353;296.0625;12126.72;[903.68, 642.56, 852.48, 660.48, 878.08, 629.76, 847.36, 647.68, 901.12, 734.72, 811.52, 655.36, 739.84, 724.48, 696.32, 801.28];629.76;903.68;757.9200;[-10.9829179572655, -81.582559233175, 5.21379844003156, 87.7380908026695, -2.86361727282176, -84.450350169852, -0.719954422617072, 71.0034532228176, 3.83858359343539, -46.4251531292095, -1.77769012971631, 82.9276508906834, 50.251265623429, -60.9199741541549, 58.7207711095608, 12.7239104759974];-84.450350169852;87.7380908026695;5.1685;1.21080013923347;"1";9;10291;[1168, 1102, 1168, 1148, 1151, 1114, 1137, 1138, 1165];1102;1168;1143.4444;0.02634496;[0.00299008, 0.00282112, 0.00299008, 0.00293888, 0.00294656, 0.00285184, 0.00291072, 0.00291328, 0.0029824];0.00282112;0.00299008;0.0029;[-3.8017372134986, 78.2634683395872, 68.6322845180093, 65.4297878658184, -79.3843138043557, -77.3472930191033, -81.1708682973384, -69.6450655009308, -72.7069875734568];-81.1708682973384;78.2634683395872;-19.0812;[0.0299813275223096, 0.0282842712474619, 0.0294156420973604, 0.0288499566724111, 0.0294156420973604, 0.0288499566724111, 0.0296949827411974, 0.0294156420973604, 0.0294156420973604];0.0282842712474619;0.0299813275223096;0.0293;2.9851000290364;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.52760001644492
