;;Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Missing (WB);Missing (WB);Missing (WB);Missing (WB);Broken (WB);Broken (WB);Broken (WB);Broken (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);NSOP (WB);NSOP (WB);NSOP (WB);NSOP (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;5. area pad (min);5. area pad (max);5. area pad (avg);6. circularity pad;6. circularity pad (min);6. circularity pad (max);6. circularity pad (avg);7. area lead;7. area lead (min);7. area lead (max);7. area lead (avg);8. area wire;8. area wire (min);8. area wire (max);8. area wire (avg);9. height wire;9. height wire (min);9. height wire (max);9. height wire (avg);10. width wire-const;10. width wire-const (min);10. width wire-const (max);10. width wire-const (avg);11. width wire;11. width wire (min);11. width wire (max);11. width wire (avg);12. area bond tail;12. area bond tail (min);12. area bond tail (max);12. area bond tail (avg);13. outer_radius bond tail;13. outer_radius bond tail (min);13. outer_radius bond tail (max);13. outer_radius bond tail (avg);14. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;5. Area Bond Tail;5. Area Bond Tail (min);5. Area Bond Tail (max);5. Area Bond Tail (avg);6. Row Bond Tail;6. Row Bond Tail (min);6. Row Bond Tail (max);6. Row Bond Tail (avg);7. Column Bond Tail;7. Column Bond Tail (min);7. Column Bond Tail (max);7. Column Bond Tail (avg);7. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. width (um);8. width (um) (min);8. width (um) (max);8. width (um) (avg);9. Inspection Time
HRH14720541;HE_1_2_O;1;1283.88526857493;1879.77084432302;-0.000648299790433116;0.993995980264287;23.5641999170184;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.28360002115369;"1";0;0;"Wire Sweep";[1647, 1622, 1718, 1689, 1671, 1630, 1727, 1652, 1732];1622;1732;1676.4444;[0.756885517772353, 0.721379023554085, 0.683777457974099, 0.72350353021372, 0.784427301650556, 0.761523358509847, 0.69661917322205, 0.706862288726381, 0.711417890041711];0.683777457974099;0.784427301650556;0.7274;[171, 187, 211, 168, 193, 204, 194, 171, 180];168;211;186.5556;[4764, 4707, 4801, 4724, 4856, 4793, 4538, 4326, 4710];4326;4856;4691.0000;[125, 124, 126, 125, 123, 126, 124, 119, 119];119;126;123.4444;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;30.4320999421179;"1";0;0;0.244300113990903;"1";0;0;0.360999954864383;"1";0;0;0.251799821853638;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.343000050634146;"1";0;0;0.237999949604273;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 30.4, 30.4, 32, 30.4, 28.8, 27.2, 32];27.2;32;30.4000;3.49080003798008
HRH14720541;HE_1_1_O;1;1302.5149912628;1898.5981340489;0.143850327165678;0.983161341199747;40.3136999811977;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.49480020627379;"1";0;0;"Wire Sweep";[1642, 1605, 1581, 1669, 1651, 1711, 1709, 1709, 1689];1581;1711;1662.8889;[0.727157886548035, 0.723221756330565, 0.747444774288397, 0.720351059523269, 0.755864936610751, 0.720747176774933, 0.724294687693233, 0.707268875175836, 0.714687958342764];0.707268875175836;0.755864936610751;0.7268;[129, 143, 126, 138, 155, 136, 153, 152, 153];126;155;142.7778;[4383, 4510, 3027, 2666, 3828, 2854, 3710, 2934, 2948];2666;4510;3428.8889;[124, 124, 124, 124, 124, 124, 123, 121, 120];120;124;123.1111;[131, 131, 44, 45, 89, 44, 101, 46, 44];44;131;75.0000;[131, 131, 44, 45, 89, 44, 101, 46, 44];44;131;75.0000;0;0;0;0.0000;0;0;0;0.0000;29.9041999969631;"1";0;0;0.358200166374445;"1";0;0;0.274799996986985;"1";0;0;0.279399799183011;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.247099902480841;"1";0;0;0.319200102239847;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[25.6, 30.4, 27.2, 27.2, 27.2, 28.8, 27.2, 30.4, 28.8];25.6;30.4;28.0889;4.29759989492595
HRH14720541;HE_2_1_O;1;1319.20143213218;1883.53354256225;0.121418636113373;0.983011744590129;20.1495001092553;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.40450012683868;"1";0;0;"Wire Sweep";[1792, 1698, 1737, 1786, 1796, 1669, 1715, 1716, 1769];1669;1796;1742.0000;[0.69499049013126, 0.744678509709954, 0.730926436318731, 0.666423883403046, 0.728840765703113, 0.771054818142803, 0.734129081465359, 0.676506112350608, 0.762952431430181];0.666423883403046;0.771054818142803;0.7234;[139, 152, 129, 133, 139, 110, 133, 129, 145];110;152;134.3333;[4723, 4336, 4421, 4322, 4596, 4399, 3286, 3100, 4746];3100;4746;4214.3333;[124, 123, 126, 123, 122, 122, 123, 120, 127];120;127;123.3333;[131, 131, 131, 131, 131, 131, 50, 48, 130];48;131;112.6667;[131, 131, 131, 131, 131, 131, 50, 48, 130];48;131;112.6667;0;0;0;0.0000;0;0;0;0.0000;33.6019999813288;"1";0;0;0.226200092583895;"1";0;0;0.351999886333942;"1";0;0;0.26629981584847;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.635500065982342;"1";0;0;0.335900112986565;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 28.8, 33.6, 28.8, 30.4, 30.4, 33.6];28.8;33.6;30.7556;3.66559997200966
HRH14720541;HE_2_2_O;1;1301.62023246308;1868.69731405498;0.0956504319204921;0.99486426827815;23.5979999415576;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.5115999635309;"1";0;0;"Wire Sweep";[1730, 1672, 1724, 1721, 1679, 1811, 1811, 1716, 1763];1672;1811;1736.3333;[0.69062635050302, 0.741604696001374, 0.730975182105132, 0.7724489242123, 0.784625374536998, 0.690792550210843, 0.730373413150744, 0.713262605900193, 0.740443274668583];0.69062635050302;0.784625374536998;0.7328;[163, 141, 168, 171, 150, 141, 134, 163, 147];134;171;153.1111;[4717, 4688, 4643, 4661, 4617, 4721, 4640, 4606, 4791];4606;4791;4676.0000;[125, 125, 123, 124, 122, 124, 123, 123, 120];120;125;123.2222;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;37.3909999616444;"1";0;0;0.219100154936314;"1";0;0;0.219899928197265;"1";0;0;0.400600023567677;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.325200147926807;"1";0;0;0.263300025835633;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 32, 32, 33.6, 30.4, 30.4, 28.8, 30.4, 32];28.8;33.6;31.2889;6.47090002894402
HRH14720541;HE_4_2_O;1;1296.51426316717;1866.61350525703;0.0373380547983318;0.981916642485899;26.292199967429;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.725899849087;"1";0;0;"Wire Sweep";[1695, 1679, 1787, 1729, 1703, 1629, 1753, 1720, 1753];1629;1787;1716.4444;[0.722858637150142, 0.769283575728623, 0.718261182041611, 0.782090187086339, 0.766097493185798, 0.812415944204356, 0.724792621779037, 0.774410483496371, 0.695975176603788];0.695975176603788;0.812415944204356;0.7518;[177, 165, 145, 162, 147, 174, 147, 168, 170];145;177;161.6667;[3089, 3248, 3428, 3045, 2872, 3109, 3267, 2998, 3009];2872;3428;3118.3333;[127, 123, 122, 122, 121, 124, 122, 121, 120];120;127;122.4444;[45, 46, 69, 47, 46, 44, 63, 44, 47];44;69;50.1111;[45, 46, 69, 47, 46, 44, 63, 44, 47];44;69;50.1111;0;0;0;0.0000;0;0;0;0.0000;34.4561999663711;"1";0;0;0.250200042501092;"1";0;0;0.684699974954128;"1";0;0;0.834099948406219;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;1.0432000271976;"1";0;0;0.653599854558706;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 33.6, 33.6, 30.4, 28.8, 30.4, 35.2, 30.4, 32];27.2;35.2;31.2889;6.19890005327761
HRH14720541;HE_3_1_O;1;1298.32615753871;1888.81521777848;0.147617964540912;0.990358062712232;22.3195999860764;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.20840014703572;"1";0;0;"Wire Sweep";[1579, 1588, 1613, 1608, 1739, 1627, 1628, 1724, 1691];1579;1739;1644.1111;[0.720621853244088, 0.715333649318963, 0.732694412858406, 0.75463953920042, 0.688078590846865, 0.748296288183255, 0.730306055135615, 0.693496459928489, 0.728518729160209];0.688078590846865;0.75463953920042;0.7236;[162, 167, 151, 156, 170, 146, 136, 151, 148];136;170;154.1111;[4400, 4585, 4569, 4358, 4265, 4161, 4059, 2922, 3319];2922;4585;4070.8889;[124, 123, 125, 124, 121, 122, 122, 119, 119];119;125;122.1111;[131, 131, 131, 131, 131, 131, 131, 43, 86];43;131;116.2222;[131, 131, 131, 131, 131, 131, 131, 43, 86];43;131;116.2222;0;0;0;0.0000;0;0;0;0.0000;38.733699824661;"1";0;0;0.267900060862303;"1";0;0;0.622899970039725;"1";0;0;0.740600051358342;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.859899912029505;"1";0;0;0.658300006762147;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 28.8, 28.8, 30.4, 30.4, 30.4, 30.4, 28.8];28.8;30.4;29.6889;5.9084000531584
HRH14720541;HE_3_2_O;1;1277.50537822996;1877.64271315888;0.162986620843699;0.98791188353583;33.707199851051;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.34700003825128;"1";0;0;"Wire Sweep";[1675, 1664, 1632, 1658, 1779, 1617, 1653, 1668, 1747];1617;1779;1677.0000;[0.722872631913526, 0.746911239340666, 0.75404574984079, 0.755101698620362, 0.720766183334458, 0.72107620871576, 0.75073817735045, 0.723277093128756, 0.694416339455307];0.694416339455307;0.755101698620362;0.7321;[174, 194, 191, 180, 192, 202, 197, 185, 180];174;202;188.3333;[2936, 2911, 3047, 2960, 2825, 2884, 2991, 2878, 2889];2825;3047;2924.5556;[126, 123, 123, 122, 121, 121, 124, 120, 120];120;126;122.2222;[45, 43, 50, 45, 44, 44, 46, 46, 52];43;52;46.1111;[45, 43, 50, 45, 44, 44, 46, 46, 52];43;52;46.1111;0;0;0;0.0000;0;0;0;0.0000;39.2635001335293;"1";0;0;0.360700068995357;"1";0;0;0.450599938631058;"1";0;0;0.328500056639314;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.300500076264143;"1";0;0;0.337600009515882;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 28.8, 30.4, 28.8, 30.4, 30.4, 30.4, 28.8, 27.2];27.2;30.4;29.3333;3.07610002346337
HRH14720541;HE_4_1_O;1;1311.81189607944;1879.20082271524;0.215847196246665;0.982211651184585;48.315400024876;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.301199991256;"1";0;0;"Wire Sweep";[1683, 1612, 1686, 1639, 1683, 1761, 1729, 1703, 1718];1612;1761;1690.4444;[0.691352458957562, 0.731249641671456, 0.740781136200607, 0.75952273698346, 0.736926686265732, 0.693540395493954, 0.745206483071413, 0.693026902428425, 0.698895724055074];0.691352458957562;0.75952273698346;0.7212;[150, 169, 157, 161, 148, 148, 145, 143];143;169;152.6250;[2989, 3209, 3131, 3105, 2937, 3365, 2918, 3332, 2912];2912;3365;3099.7778;[126, 124, 125, 126, 122, 123, 123, 120, 119];119;126;123.1111;[52, 56, 71, 51, 68, 55, 42, 68, 46];42;71;56.5556;[52, 56, 71, 51, 68, 55, 42, 68, 46];42;71;56.5556;0;0;0;0.0000;0;0;0;0.0000;40.2258997783065;"1";0;0;0.264500034973025;"1";0;0;0.332799972966313;"1";0;0;0.317399855703115;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.251700170338154;"1";0;0;0.212000217288733;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 28.8, 30.4, 28.8, 32, 33.6, 32, 30.4];28.8;33.6;30.5778;2.5970998685807
HRH14720541;HE_5_1_O;1;1287.92835551649;1893.69646882497;0.102676572056436;0.982755050407718;40.1104998309165;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;8.71069985441864;"1";0;0;"Wire Sweep";[1624, 1597, 1613, 1570, 1691, 1658, 1668, 1635, 1648];1570;1691;1633.7778;[0.700019632201919, 0.784621338658, 0.700193506023318, 0.754884720993406, 0.67982752595731, 0.758987916771607, 0.705335531225599, 0.717094682670523, 0.645096104769233];0.645096104769233;0.784621338658;0.7162;[174, 166, 152, 203, 174, 159, 167, 150, 148];148;203;165.8889;[2754, 2843, 2690, 2913, 3083, 2875, 2768, 2676, 2497];2497;3083;2788.7778;[123, 123, 124, 122, 122, 124, 123, 120, 118];118;124;122.1111;[44, 45, 45, 47, 45, 43, 42, 48, 44];42;48;44.7778;[44, 45, 45, 47, 45, 43, 42, 48, 44];42;48;44.7778;0;0;0;0.0000;0;0;0;0.0000;49.4436998851597;"1";0;0;0.503499992191792;"1";0;0;0.534699996933341;"1";0;0;0.793199986219406;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.571400159969926;"1";0;0;0.287299975752831;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[27.2, 27.2, 27.2, 28.8, 30.4, 30.4, 28.8, 28.8, 28.8];27.2;30.4;28.6222;3.8315998390317
