;;Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. Copper_rect2_len2(um);6. Copper_rect2_len2(um) (min);6. Copper_rect2_len2(um) (max);6. Copper_rect2_len2(um) (avg);7. Inspection Time;1. Defect;2. N_Defect;3. YWidthTop;4. YWidthBottom;5. XWidthLeft;6. XWidthRight;7. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. max_diameter(um);6. max_diameter(um) (min);6. max_diameter(um) (max);6. max_diameter(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Copper_max_diameter(um);8. Copper_max_diameter(um) (min);8. Copper_max_diameter(um) (max);8. Copper_max_diameter(um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. width(um);6. width(um) (min);6. width(um) (max);6. width(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Inspection Time
HRH14720541;HE_1_2_C1;1;1283.32800125239;1881.10976534898;-0.0903735541343247;0.748266194140882;22.1559999044985;"1";0;1413.08810750102;1878.1062647951;0.173841651719024;5.14037662139259;3.47380680245345;47.067099949345;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.47439998202026;["1", "1"];[0, 0];0;0;0;0;93.335600104183;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;27.8453000355512;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.25419993512332
HRH14720541;HE_1_1_C1;1;1302.20473331521;1894.89644293272;0.236675502865564;0.773956886781804;31.4764000941068;"1";0;1431.32367708536;1895.74549984854;0.301213663193913;5.1373587283467;3.47576331288834;39.1069001052529;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.45610005408525;["1", "1"];[0, 0];0;0;0;0;101.454999996349;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.0179999396205;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.97310000658035
HRH14720541;HE_2_2_C1;1;1297.01669959991;1865.95682052941;0.0745569954208515;0.663563542910509;14.0158999711275;"1";0;1428.82644554571;1863.9815350935;0.250328257116215;5.14174375612796;3.47410497179271;22.7862999308854;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.66039995849133;["1", "1"];[0, 0];0;0;0;0;80.4677000269294;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.0974000357091;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.36450002901256
HRH14720541;HE_2_1_C1;1;1319.63367410996;1880.55462657585;0.166687539956651;0.725063600949625;19.9632998555899;"1";0;1446.8063806978;1881.43675548132;0.200655763653935;5.13651296007354;3.47246478859628;79.6560000162572;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.95400007255375;["1", "1"];[0, 0];0;0;0;0;33.9539998676628;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.599099824205;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.6812002286315
HRH14720541;HE_3_1_C1;1;1298.03480359262;1888.90201552345;0.224449410459574;0.750411854930206;28.5590998828411;"1";0;1424.5243697774;1889.65373456588;0.30600934854148;5.1356116780641;3.47312533870839;51.638700067997;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.1173001136631;["1", "1"];[0, 0];0;0;0;0;51.1342999525368;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.7099001593888;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.43330008722842
HRH14720541;HE_4_1_C1;1;1312.51186040316;1878.38341044064;0.224497932964226;0.726003948381987;57.8215999994427;"1";0;1440.36212749912;1878.8660621704;0.303565061883766;5.13770422808265;3.47590930208441;43.404099997133;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.02319999597967;["1", "1"];[0, 0];0;0;0;0;35.6848000083119;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;22.9878998361528;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.57359990105033
HRH14720541;HE_4_2_C1;1;1294.95276045352;1865.60712082506;-0.0335026894740405;0.699815020260502;67.2684998717159;"1";0;1424.35977813328;1866.13753432237;0.234381389653869;5.14001335048158;3.47534021871539;41.2481999956071;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.4488999992609;["1", "1"];[0, 0];0;0;0;0;32.5092999264598;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.5223001018167;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.5239001400769
HRH14720541;HE_3_2_C1;1;1275.66269606312;1881.12755060338;-0.0603272501930878;0.677203656028041;15.9193000290543;"1";0;1406.43934895478;1877.88689354963;0.261016255242827;5.13981895389265;3.47372459318344;37.59970003739;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.71519997902215;["1", "1"];[0, 0];0;0;0;0;41.8591999914497;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;38.8635999988765;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.97900012508035
HRH14720541;HE_6_2_C1;1;1291.08917022975;1861.91258638458;0.0718081368544599;0.706266737510589;33.8107000570744;"1";0;1424.5983660496;1861.09297544235;0.289778795887469;5.14139118120682;3.47382466847668;21.2600999511778;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.4395000748336;["1", "1"];[0, 0];0;0;0;0;60.4028000961989;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.3387998472899;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.81790015287697
