;;Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. Copper_rect2_len2(um);6. Copper_rect2_len2(um) (min);6. Copper_rect2_len2(um) (max);6. Copper_rect2_len2(um) (avg);7. Inspection Time;1. Defect;2. N_Defect;3. YWidthTop;4. YWidthBottom;5. XWidthLeft;6. XWidthRight;7. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. max_diameter(um);6. max_diameter(um) (min);6. max_diameter(um) (max);6. max_diameter(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Copper_max_diameter(um);8. Copper_max_diameter(um) (min);8. Copper_max_diameter(um) (max);8. Copper_max_diameter(um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. width(um);6. width(um) (min);6. width(um) (max);6. width(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Inspection Time
HRH14721041;HE_1_1_C1;1;1309.03071251432;1888.7723178837;0.183509938467891;0.699874549184244;77.9409999959171;"1";0;1430.15648573366;1892.87804515636;0.307555602671546;5.14125164533281;3.47199979008463;81.312800059095;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.75470002554357;["1", "1"];[0, 0];0;23.2;0;0;65.4241000302136;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;22.8436000179499;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.12809995375574
HRH14721041;HE_2_1_C1;1;1325.72419833663;1872.14255229114;0.378256148500475;0.7369669626286;76.1293999385089;"1";0;1446.36483316225;1876.08530585488;0.548828946228351;5.14009222509893;3.47255952170536;84.9644998088479;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.39899999462068;["1", "1"];[0, 0];0;0;0;0;68.5240998864174;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;37.7013001125306;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.38600000739098
HRH14721041;HE_1_2_C1;1;1291.46883695711;1873.99074541059;0.352938380775558;0.721203323789098;24.6784999035299;"1";0;1414.05260146209;1875.62411232309;0.52580759117876;5.14220022749836;3.47677680355786;32.394900219515;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.37280007079244;["1", "1"];[0, 0];0;0;0;0;88.0456001032144;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;48.5765000339597;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.97039999067783
HRH14721041;HE_2_2_C1;1;1307.86603821076;1864.16873514789;0.146532584818086;0.705429337787933;46.0435999557376;"1";0;1429.769447509;1866.02750369824;0.419959410980643;5.14169348278851;3.47699000297324;22.0500999130309;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.2394001334906;["1", "1"];[0, 0];0;0;0;0;94.02050008066;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;43.3704000897706;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.93829990550876
HRH14721041;HE_3_1_C1;1;1307.48128044937;1883.13553191176;-0.0361641986869174;0.758512372744718;51.7604998312891;"1";0;1424.42273685722;1883.82886216693;0.226719605755648;5.14289367106344;3.47204642952166;71.8694999814034;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.37400001101196;["1", "1"];[0, 0];0;0;0;0;74.5153001043946;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;38.8745998498052;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.39979994855821
HRH14721041;HE_4_2_C1;1;1298.19556954402;1861.03187955968;0.0714008863394786;0.705218661717879;47.6708000060171;"1";0;1423.09677306728;1859.46494225935;0.383838423851836;5.14005978991637;3.47600760966219;73.0387999210507;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.48639993555844;["1", "1"];[0, 0];0;0;0;0;94.057000009343;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;36.5604001563042;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.3245998416096
HRH14721041;HE_3_2_C1;1;1285.65760336766;1868.10588998067;0.475042733017175;0.72722235941194;40.7922000158578;"1";0;1407.92580146594;1872.40019589208;0.590958997158088;5.13764103849652;3.47656036927528;34.0470999944955;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;29.2872001882643;["1", "1"];[0, 0];0;0;0;0;48.9856998901814;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;21.8956000171602;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.21619994752109
HRH14721041;HE_4_1_C1;1;1312.55707763349;1873.00647444338;0.303527567221882;0.716121557645465;29.8533998429775;"1";0;1437.66692738386;1872.68214766334;0.447088429219261;5.14459162800323;3.48161031216175;27.3362998850644;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.93610000982881;["1", "1"];[0, 0];0;0;0;0;46.098800143227;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.8850000742823;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.17269989661872
HRH14721041;HE_5_1_C1;1;1304.60001189541;1882.19916720286;0.324707598591839;0.715575253705026;17.8080999758095;"1";0;1426.92593345958;1885.74997445714;0.390832918974568;5.13980380622862;3.48126467156477;89.6703999023885;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.85579995438457;["1", "1"];[0, 0];0;0;0;0;33.3604000043124;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.2820999026299;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.21839996427298
