;;FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB)
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. rect2_len2 (um);8. rect2_len2 (um) (min);8. rect2_len2 (um) (max);8. rect2_len2 (um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time
HRH14721041;HE_2_1_L1;"1";1;6838493;6838493;6838493;6838493;6838493.0000;17.50654208;17.50654208;17.50654208;17.50654208;17.5065;0.564515280758692;0.564515280758692;0.564515280758692;0.5645;2.99958501032318;-2.31193765854553;32.3443430581158;"1";0;574.257510942366;2282.84389895923;0.544201636423496;1.84585600072875;0.101673901169113;3.65255023833478;-0.918812017507785;31.1804569711792;25.8627000730485;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.714179418650784, 0.763739966016652, 0.697585882691553, 0.626832937744637, 0.618424491973848, 0.637166164782895, 0.620966362314888, 0.793226882727558];0.618424491973848;0.793226882727558;0.6840;[20.8, 20.8, 20, 20, 20.8, 20, 20, 20.8];20;20.8;20.4000;5.06790005601943;"1";16;4936;[471, 180, 407, 201, 440, 213, 418, 196, 428, 184, 396, 174, 403, 222, 365, 238];174;471;308.5000;12636.16;[1205.76, 460.8, 1041.92, 514.56, 1126.4, 545.28, 1070.08, 501.76, 1095.68, 471.04, 1013.76, 445.44, 1031.68, 568.32, 934.4, 609.28];445.44;1205.76;789.7600;[3.17344611924795, -69.3455419782684, 0.490490529104461, -68.7923052143407, 0.852233748141175, -66.116858362116, 2.28086564156143, -64.8869044124784, -2.77956541660923, -66.6025617895101, -2.15271693407663, -80.6460240172878, -4.34829255369, -78.6406060798157, 0.771975233978502, -59.7866213121862];-80.6460240172878;3.17344611924795;-34.7831;3.24709992855787;"1";9;10960;[1193, 1240, 1219, 1191, 1213, 1244, 1203, 1210, 1247];1191;1247;1217.7778;0.0280576;[0.00305408, 0.0031744, 0.00312064, 0.00304896, 0.00310528, 0.00318464, 0.00307968, 0.0030976, 0.00319232];0.00304896;0.00319232;0.0031;[-67.3280906696108, -77.8444283925623, -71.7887875717222, -82.6439281517693, -76.7144563338014, -56.8305676178811, -84.7280258483726, -85.2832934133878, -83.9048543600539];-85.2832934133878;-56.8305676178811;-76.3407;[0.0294811581545126, 0.0304, 0.0312, 0.0304, 0.0300744175045053, 0.0312, 0.0305470129472589, 0.0286236825024315, 0.0316783837971573];0.0286236825024315;0.0316783837971573;0.0304;3.61869996413589;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.61080004647374
HRH14721041;HE_2_2_L1;"1";1;6844875;6844875;6844875;6844875;6844875.0000;17.52288;17.52288;17.52288;17.52288;17.5229;0.434929053563116;0.434929053563116;0.434929053563116;0.4349;2.98270224142881;-2.28533562105955;24.9195991567859;"1";0;557.214782023391;2275.36362713891;0.432861030435365;1.84393795232118;0.101066395975612;3.64058180342226;-0.891543651237425;24.8011101596303;15.69789997302;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.792394770968755, 0.755924275210684, 0.846040651515553, 0.83729237173241, 0.703297559663538, 0.661001800110286, 0.799407125301331, 0.712548918883072];0.661001800110286;0.846040651515553;0.7635;[22.4, 20.8, 21.6, 20.8, 20.8, 20.8, 22.4, 21.6];20.8;22.4;21.4000;1.96909997612238;"1";16;4735;[438, 185, 390, 185, 433, 210, 420, 202, 407, 162, 397, 165, 378, 193, 359, 211];162;438;295.9375;12121.6;[1121.28, 473.6, 998.4, 473.6, 1108.48, 537.6, 1075.2, 517.12, 1041.92, 414.72, 1016.32, 422.4, 967.68, 494.08, 919.04, 540.16];414.72;1121.28;757.6000;[-1.13160114019899, -68.2377683216693, -3.80962550574179, -70.8959431978028, -0.0640368566388647, -69.827875169039, -2.139759132837, -69.8114718450681, -4.54781778591014, -69.7767098168431, -8.35808064848071, -83.3199542907249, 0.219932324498317, -70.3969404021325, -6.61948135359099, -63.8760720262271];-83.3199542907249;0.219932324498317;-37.0371;7.75750004686415;"1";9;11107;[1268, 1253, 1253, 1222, 1176, 1216, 1208, 1226, 1285];1176;1285;1234.1111;0.02843392;[0.00324608, 0.00320768, 0.00320768, 0.00312832, 0.00301056, 0.00311296, 0.00309248, 0.00313856, 0.0032896];0.00301056;0.0032896;0.0032;[-62.5779486617384, -75.8167004821203, -84.7380459334327, -85.9341799706752, -77.387566825579, -71.3842186404395, -75.1564543132548, -83.0262734521818, -46.6479408089698];-85.9341799706752;-46.6479408089698;-73.6299;[0.0312, 0.0316783837971573, 0.0316783837971573, 0.0304, 0.0288472986865225, 0.0311126983722081, 0.0309924957775353, 0.0304624745045635, 0.0317994724541576];0.0288472986865225;0.0317994724541576;0.0309;4.10800008103251;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.18169996514916
HRH14721041;HE_1_1_L1;"1";1;6837015;6837015;6837015;6837015;6837015.0000;17.5027584;17.5027584;17.5027584;17.5027584;17.5028;0.336118739672491;0.336118739672491;0.336118739672491;0.3361;3.02215531239876;-2.28546395103711;19.2581851984902;"1";0;559.598574236332;2302.01960288508;0.327966495513782;1.84565292721725;0.101072209086555;3.68323136461613;-0.895357718778131;18.7910960146359;31.5344999544322;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.761525699527036, 0.68929211618618, 0.666921205140159, 0.793201359892471, 0.720600698015852, 0.729605985610338, 0.657748991670163, 0.790790014449002];0.657748991670163;0.793201359892471;0.7262;[21.6, 21.6, 20.8, 23.2, 20.8, 21.6, 20.8, 21.6];20.8;23.2;21.5000;3.91110009513795;"1";16;4769;[430, 207, 360, 217, 396, 237, 387, 229, 391, 195, 365, 201, 359, 217, 348, 230];195;430;298.0625;12208.64;[1100.8, 529.92, 921.6, 555.52, 1013.76, 606.72, 990.72, 586.24, 1000.96, 499.2, 934.4, 514.56, 919.04, 555.52, 890.88, 588.8];499.2;1100.8;763.0400;[-1.82008378455735, -65.0702426405472, -1.98716530361098, -68.0735588427037, 3.54538978092861, -56.6686068964072, -7.6478695301444, -63.2872070419307, 5.11092386484645, -70.5641961395875, 2.03138641478088, -80.8332165375525, 1.35777708543582, -71.9556592551026, -2.92923902808154, -75.7765062888216];-80.8332165375525;5.11092386484645;-34.6605;2.69579980522394;"1";9;11532;[1306, 1243, 1264, 1306, 1243, 1276, 1282, 1290, 1322];1243;1322;1281.3333;0.02952192;[0.00334336, 0.00318208, 0.00323584, 0.00334336, 0.00318208, 0.00326656, 0.00328192, 0.0033024, 0.00338432];0.00318208;0.00338432;0.0033;[-81.3393800637566, -88.7686602933821, -74.2195353731351, -80.9440127856119, -78.3498606372547, -81.5183455345365, -82.7838796749811, -81.7597225150297, -61.3682386026968];-88.7686602933821;-61.3682386026968;-79.0057;[0.032, 0.0301579367082169, 0.0312385885046796, 0.0307835094808658, 0.0312, 0.0312, 0.032, 0.0323592034633192, 0.0322417340067919];0.0301579367082169;0.0323592034633192;0.0315;1.6890000551939;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;14.0343999955803
HRH14721041;HE_1_2_L1;"1";1;6845270;6845270;6845270;6845270;6845270.0000;17.5238912;17.5238912;17.5238912;17.5238912;17.5239;0.530574127482964;0.530574127482964;0.530574127482964;0.5306;2.99545341247314;-2.26045965450596;30.3996582236099;"1";0;540.899491005448;2280.59378297619;0.538671291752119;1.84460917760947;0.102227003595342;3.64895005276191;-0.865439185608716;30.8635915622567;16.0892999265343;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.794665525025334, 0.76669095765556, 0.832892775972823, 0.781448779239278, 0.782190522144348, 0.76614048082288, 0.776642711653024, 0.800642399649917, 0.763830943428462];0.763830943428462;0.832892775972823;0.7850;[23.2, 23.2, 23.2, 23.2, 22.4, 24, 23.2, 24, 23.2];22.4;24;23.2889;2.24360008724034;"1";16;4548;[417, 168, 347, 209, 401, 220, 375, 204, 367, 183, 343, 183, 360, 211, 321, 239];168;417;284.2500;11642.88;[1067.52, 430.08, 888.32, 535.04, 1026.56, 563.2, 960, 522.24, 939.52, 468.48, 878.08, 468.48, 921.6, 540.16, 821.76, 611.84];430.08;1067.52;727.6800;[-7.54280710557803, -67.8447658575653, -11.6230589089852, -74.007302374508, -1.20026400222316, -59.7673361922522, -9.59936367325232, -65.3326065912309, -8.60636626935583, -65.0367284518525, -3.27364021005823, -79.1686530777531, -5.92703558439068, -62.8667838845792, 1.4197003837215, -68.7522205604283];-79.1686530777531;1.4197003837215;-36.8206;7.87239987403154;"1";9;11623;[1285, 1298, 1306, 1289, 1260, 1294, 1299, 1265, 1327];1260;1327;1291.4444;0.02975488;[0.0032896, 0.00332288, 0.00334336, 0.00329984, 0.0032256, 0.00331264, 0.00332544, 0.0032384, 0.00339712];0.0032256;0.00339712;0.0033;[-76.230442417201, -71.4954023961566, 82.2789251827721, -64.6894579586701, -73.2022539100877, -57.3008191764974, -82.4778233157538, -73.5983049857801, -88.9053650242806];-88.9053650242806;82.2789251827721;-56.1801;[0.032, 0.0318416079995969, 0.0318685826069664, 0.0312592192806472, 0.0307828864527133, 0.0311968168137448, 0.0304624745045635, 0.0322440692221066, 0.0316783837971573];0.0304624745045635;0.0322440692221066;0.0315;30.5541998241097;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.889199975878
HRH14721041;HE_3_1_L1;"1";1;6838499;6838499;6838499;6838499;6838499.0000;17.50655744;17.50655744;17.50655744;17.50655744;17.5066;0.256021791770112;0.256021791770112;0.256021791770112;0.2560;3.01147864407087;-2.28268631581287;14.6689681318046;"1";0;558.224637715468;2293.69761868421;0.225543893486506;1.84495429697247;0.0998196292454757;3.66991618989474;-0.893159420344749;12.922713191725;36.6815999150276;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.700799027089353, 0.694268520489112, 0.62823531995779, 0.616479589185241, 0.650061276150464];0.616479589185241;0.700799027089353;0.6580;[21.6, 20.8, 21.6, 21.6, 22.4];20.8;22.4;21.6000;3.15140001475811;"1";16;4921;[460, 218, 339, 251, 386, 267, 387, 251, 365, 238, 345, 218, 353, 244, 319, 280];218;460;307.5625;12597.76;[1177.6, 558.08, 867.84, 642.56, 988.16, 683.52, 990.72, 642.56, 934.4, 609.28, 883.2, 558.08, 903.68, 624.64, 816.64, 716.8];558.08;1177.6;787.3600;[-1.36429956921025, -80.5649942856446, -13.7152039105301, -54.7187376474085, -0.701287434393926, -59.7423390468625, 0.211560011535824, -62.4769925094213, -4.48451581373364, -67.979044815249, -9.89634857382765, -87.5861825049413, 1.20416275516739, -72.3526672915301, -12.6114678724808, -44.5572698905143];-87.5861825049413;1.20416275516739;-35.7085;10.8477999456227;"1";9;11074;[1224, 1253, 1220, 1216, 1195, 1195, 1250, 1249, 1272];1195;1272;1230.4444;0.02834944;[0.00313344, 0.00320768, 0.0031232, 0.00311296, 0.0030592, 0.0030592, 0.0032, 0.00319744, 0.00325632];0.0030592;0.00325632;0.0031;[-65.7789903458139, -75.8563445714836, -69.6482597149138, -78.053860555004, 87.5557284557594, -70.2859746282027, -86.4345446937504, 86.2442525764779, -78.3501574898786];-86.4345446937504;87.5557284557594;-38.9565;[0.0312, 0.0312, 0.0311126983722081, 0.0304, 0.0304, 0.0304, 0.0304, 0.0305470129472589, 0.0307828864527133];0.0304;0.0312;0.0307;2.63369991444051;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.2963000703603
HRH14721041;HE_3_2_L1;"1";1;6836225;6836225;6836225;6836225;6836225.0000;17.500736;17.500736;17.500736;17.500736;17.5007;0.58400229726702;0.58400229726702;0.58400229726702;0.5840;2.99365762384942;-2.25756494345929;33.4608668593447;"1";0;539.084115359229;2280.07779157075;0.601153044937019;1.84376077826896;0.0998715254082598;3.6481244665132;-0.862534584574766;34.4435323163295;16.5291999001056;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.798310900635551, 0.788497712304903, 0.736058627551095, 0.77593643154502, 0.791861993107637, 0.797255829902664, 0.803179345424039, 0.798431000458605, 0.800255588651571];0.736058627551095;0.803179345424039;0.7878;[22.4, 21.6, 22.4, 23.2, 22.4, 23.2, 22.4, 22.4, 23.2];21.6;23.2;22.5778;12.6537999603897;"1";16;5026;[427, 220, 372, 235, 410, 263, 417, 252, 393, 235, 367, 210, 375, 241, 348, 261];210;427;314.1250;12866.56;[1093.12, 563.2, 952.32, 601.6, 1049.6, 673.28, 1067.52, 645.12, 1006.08, 601.6, 939.52, 537.6, 960, 616.96, 890.88, 668.16];537.6;1093.12;804.1600;[-7.37176067648293, -68.4765622377633, -9.57144866414344, -65.6291709649736, -5.04882356268259, -53.5737978429998, -4.64524431519412, -59.293029347869, -7.50999595276964, -61.654533975046, 4.30934706480614, 88.8897112753447, -4.31409142268791, -60.3015938674398, -10.4094287312261, -52.2411810302558];-68.4765622377633;88.8897112753447;-23.5526;2.21329997293651;"1";9;11194;[1284, 1234, 1229, 1221, 1243, 1206, 1232, 1226, 1319];1206;1319;1243.7778;0.02865664;[0.00328704, 0.00315904, 0.00314624, 0.00312576, 0.00318208, 0.00308736, 0.00315392, 0.00313856, 0.00337664];0.00308736;0.00337664;0.0032;[-85.1870696591957, -82.9147942787864, -79.0454904423815, -83.460027666429, -74.7804437220457, -77.9077760815581, -84.3222049621275, -73.29502504145, -83.7439064442943];-85.1870696591957;-73.29502504145;-80.5174;[0.032, 0.0311126983722081, 0.0304, 0.0311126983722081, 0.0304, 0.0304, 0.0297582415672779, 0.0299761127440425, 0.032];0.0297582415672779;0.032;0.0308;4.76000015623868;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.29889992624521
HRH14721041;HE_4_1_L1;"1";1;6859349;6859349;6859349;6859349;6859349.0000;17.55993344;17.55993344;17.55993344;17.55993344;17.5599;0.455452027591809;0.455452027591809;0.455452027591809;0.4555;2.99471721389304;-2.3040199825377;26.0954789516866;"1";0;569.727166150758;2280.09608728122;0.455867147098431;1.84392079815625;0.100529561317927;3.64815373964996;-0.911563465841212;26.1192635474095;9.9308998323977;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.660854164336172, 0.642149180235197, 0.686898624956947, 0.728694549130985];0.642149180235197;0.728694549130985;0.6796;[20, 20, 20.8, 20.8];20;20.8;20.4000;2.54479981958866;"1";16;5025;[484, 214, 371, 231, 420, 244, 427, 240, 384, 232, 367, 212, 373, 237, 341, 248];212;484;314.0625;12864;[1239.04, 547.84, 949.76, 591.36, 1075.2, 624.64, 1093.12, 614.4, 983.04, 593.92, 939.52, 542.72, 954.88, 606.72, 872.96, 634.88];542.72;1239.04;804.0000;[-3.80398765115427, -75.7792909007858, -5.31900220584983, -70.6132259434029, -3.81823990936592, -58.9438612049285, -2.65777738438082, -57.9079801533603, -0.571967891319103, -67.822147421417, -4.49468781674411, 81.1481028465777, -8.76344674948082, -73.7357343131508, -16.0309095377756, -59.7697683022339];-75.7792909007858;81.1481028465777;-26.8052;1.85779994353652;"1";9;10600;[1193, 1164, 1192, 1158, 1165, 1148, 1166, 1170, 1244];1148;1244;1177.7778;0.027136;[0.00305408, 0.00297984, 0.00305152, 0.00296448, 0.0029824, 0.00293888, 0.00298496, 0.0029952, 0.00318464];0.00293888;0.00318464;0.0030;[-81.7552316710886, 88.9267581858904, -81.8016307318638, -64.6547579835961, -79.6513556678446, -75.8184651775224, -76.2614577292806, -87.1112234880484, 89.6265888728636];-87.1112234880484;89.6265888728636;-40.9445;[0.0306179641065078, 0.0289963796496543, 0.0296, 0.028622951905703, 0.0296, 0.0282407234598983, 0.0296, 0.0294989423243154, 0.0310196655878038];0.0282407234598983;0.0310196655878038;0.0295;2.61980015784502;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.19410005956888
HRH14721041;HE_4_2_L1;"1";1;6836198;6836198;6836198;6836198;6836198.0000;17.50066688;17.50066688;17.50066688;17.50066688;17.5007;0.400927318401626;0.400927318401626;0.400927318401626;0.4009;2.97442648279058;-2.28130490474384;22.9714432359109;"1";0;551.824615257842;2269.74798045288;0.349920229163461;1.84449822287976;0.102545227595019;3.63159676872462;-0.882919384412547;20.0489522973169;26.7084999941289;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.805339418309501, 0.752978567946148, 0.785750814435656, 0.643565755607431, 0.669126278877812, 0.781578828209021];0.643565755607431;0.805339418309501;0.7397;[21.6, 21.6, 21.6, 20.8, 21.6, 21.6];20.8;21.6;21.4667;2.69680004566908;"1";16;5043;[468, 214, 369, 236, 424, 241, 422, 231, 409, 205, 370, 200, 381, 243, 359, 271];200;468;315.1875;12910.08;[1198.08, 547.84, 944.64, 604.16, 1085.44, 616.96, 1080.32, 591.36, 1047.04, 524.8, 947.2, 512, 975.36, 622.08, 919.04, 693.76];512;1198.08;806.8800;[-0.0832152882251752, -69.38007941033, -4.37372458029686, -62.5917805673507, -2.71311009598433, -52.4291787995266, -5.35346955463532, -65.8479512472638, -4.37029474761304, -65.0217331480891, -5.3537825905418, -84.3081122019364, 1.41403161381721, -56.8581595678689, -3.34964177414524, -49.1339563025913];-84.3081122019364;1.41403161381721;-33.1096;2.18970002606511;"1";9;10857;[1244, 1254, 1196, 1202, 1174, 1145, 1219, 1181, 1242];1145;1254;1206.3333;0.02779392;[0.00318464, 0.00321024, 0.00306176, 0.00307712, 0.00300544, 0.0029312, 0.00312064, 0.00302336, 0.00317952];0.0029312;0.00321024;0.0031;[-73.1536513091531, -76.3326369928452, -76.9798529479034, -69.9725362615321, -82.3666167010317, -76.1192647684408, -79.4119229972801, -77.7873017295655, -70.1259590247617];-82.3666167010317;-69.9725362615321;-75.8055;[0.0301980626456708, 0.029579672284326, 0.0295599933617578, 0.0294656744234841, 0.0304, 0.0296, 0.0311126983722081, 0.0295050595437791, 0.0303702640946118];0.0294656744234841;0.0311126983722081;0.0300;5.61799993738532;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.13710009120405
HRH14721041;HE_5_2_L1;"1";1;6827651;6827651;6827651;6827651;6827651.0000;17.47878656;17.47878656;17.47878656;17.47878656;17.4788;0.514515247577782;0.514515247577782;0.514515247577782;0.5145;2.99511441882428;-2.25050033377512;29.4795521813355;"1";0;531.61175569769;2281.3871064851;0.543981727814325;1.84669746777283;0.102915523886495;3.65021937037616;-0.850578809116305;31.1678571359952;22.8077999781817;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.742625861383536, 0.674627906798513, 0.796474766526442, 0.77068940050413, 0.797600329929939, 0.796448519072873, 0.780208240912744, 0.78513492016876, 0.673121678979699];0.673121678979699;0.797600329929939;0.7574;[22.4, 21.6, 22.4, 22.4, 22.4, 22.4, 23.2, 24, 20.8];20.8;24;22.4000;4.50980011373758;"1";16;4980;[426, 233, 371, 224, 416, 245, 412, 260, 388, 239, 368, 211, 364, 228, 328, 267];211;426;311.2500;12748.8;[1090.56, 596.48, 949.76, 573.44, 1064.96, 627.2, 1054.72, 665.6, 993.28, 611.84, 942.08, 540.16, 931.84, 583.68, 839.68, 683.52];540.16;1090.56;796.8000;[-8.62997703363168, -67.4720273931964, -4.22069076397998, -67.9514483184489, -7.71354557360497, -69.8181965184368, -7.89314070856705, -56.7996872788955, -5.42956249465254, -69.3197661903904, -10.0591120343106, -71.1226594645237, -4.47648336390401, -67.567674684403, -22.3617265506339, -56.6241139363527];-71.1226594645237;-4.22069076397998;-37.3412;2.28590006008744;"1";9;10862;[1274, 1206, 1197, 1184, 1168, 1168, 1199, 1225, 1241];1168;1274;1206.8889;0.02780672;[0.00326144, 0.00308736, 0.00306432, 0.00303104, 0.00299008, 0.00299008, 0.00306944, 0.003136, 0.00317696];0.00299008;0.00326144;0.0031;[-79.1434990982391, -78.5300790278106, -77.7774293998329, -77.0761275832307, -70.9718245064709, -69.9703800994311, -69.3600813010528, -77.8646907522776, -64.3294715028544];-79.1434990982391;-64.3294715028544;-73.8915;[0.0312, 0.0304, 0.0304624745045633, 0.0304, 0.0304, 0.0295423563230938, 0.0304, 0.0295258841424757, 0.0304];0.0295258841424757;0.0312;0.0303;2.17929994687438;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.66179984807968
