;;Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Pattern Matching Modified (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);Missing Die (DA);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);FO2 (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Unbonded (WB);Missing (WB);Missing (WB);Missing (WB);Missing (WB);Broken (WB);Broken (WB);Broken (WB);Broken (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);Bond Tail (WB);NSOP (WB);NSOP (WB);NSOP (WB);NSOP (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB);Wire Sweep (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;5. area pad (min);5. area pad (max);5. area pad (avg);6. circularity pad;6. circularity pad (min);6. circularity pad (max);6. circularity pad (avg);7. area lead;7. area lead (min);7. area lead (max);7. area lead (avg);8. area wire;8. area wire (min);8. area wire (max);8. area wire (avg);9. height wire;9. height wire (min);9. height wire (max);9. height wire (avg);10. width wire-const;10. width wire-const (min);10. width wire-const (max);10. width wire-const (avg);11. width wire;11. width wire (min);11. width wire (max);11. width wire (avg);12. area bond tail;12. area bond tail (min);12. area bond tail (max);12. area bond tail (avg);13. outer_radius bond tail;13. outer_radius bond tail (min);13. outer_radius bond tail (max);13. outer_radius bond tail (avg);14. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;5. Area Bond Tail;5. Area Bond Tail (min);5. Area Bond Tail (max);5. Area Bond Tail (avg);6. Row Bond Tail;6. Row Bond Tail (min);6. Row Bond Tail (max);6. Row Bond Tail (avg);7. Column Bond Tail;7. Column Bond Tail (min);7. Column Bond Tail (max);7. Column Bond Tail (avg);7. Inspection Time;1. Defect;2. N_Defect;3. Defect Index;4. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. width (um);8. width (um) (min);8. width (um) (max);8. width (um) (avg);9. Inspection Time
HRH14721041;HE_1_2_O;1;1290.18497881052;1872.74027800963;0.531653277576369;0.988004139137303;22.2835000604391;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.5545999892056;"1";0;0;"Wire Sweep";[1725, 1718, 1653, 1669, 1736, 1729, 1731, 1700, 1773];1653;1773;1714.8889;[0.735151833399133, 0.766409771693942, 0.811309599381662, 0.785203245478245, 0.726900961071502, 0.730903625093808, 0.798500656861362, 0.752561975359333, 0.757022753041711];0.726900961071502;0.811309599381662;0.7627;[200, 178, 194, 180, 182, 176, 172, 148, 142];142;200;174.6667;[3252, 2956, 3170, 3122, 3036, 3065, 3119, 3005, 3134];2956;3252;3095.4444;[127, 125, 123, 123, 122, 122, 122, 120, 121];120;127;122.7778;[52, 43, 46, 46, 47, 45, 47, 44, 52];43;52;46.8889;[52, 43, 46, 46, 47, 45, 47, 44, 52];43;52;46.8889;0;0;0;0.0000;0;0;0;0.0000;40.8441000618041;"1";0;0;0.211300095543265;"1";0;0;0.276500126346946;"1";0;0;0.249800039455295;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.709799816831946;"1";0;0;0.226299976930022;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 30.4, 30.4, 30.4, 28.8, 30.4, 30.4, 32, 28.8];28.8;32;30.2222;7.66690005548298
HRH14721041;HE_2_1_O;1;1321.98008753115;1874.21583626307;0.502611261072983;0.985915998000351;32.2889999952167;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.00130017846823;"1";0;0;"Wire Sweep";[1700, 1695, 1664, 1688, 1719, 1755, 1699, 1755, 1749];1664;1755;1713.7778;[0.71841364102244, 0.785246219615878, 0.802943408306656, 0.791586230841017, 0.750645999640159, 0.730120345672974, 0.80037818576849, 0.744239332281353, 0.739171921805559];0.71841364102244;0.802943408306656;0.7625;[159, 149, 144, 176, 155, 163, 156, 144, 152];144;176;155.3333;[4023, 4296, 4213, 3195, 3857, 4402, 4262, 4084, 2881];2881;4402;3912.5556;[127, 124, 123, 122, 124, 122, 123, 120, 121];120;127;122.8889;[131, 131, 131, 46, 123, 131, 131, 115, 44];44;131;109.2222;[131, 131, 131, 46, 123, 131, 131, 115, 44];44;131;109.2222;0;0;0;0.0000;0;0;0;0.0000;46.2978000286967;"1";0;0;0.207700068131089;"1";0;0;0.377899967133999;"1";0;0;0.294100027531385;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.372599810361862;"1";0;0;0.658300006762147;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 28.8, 28.8, 30.4, 30.4, 27.2, 27.2, 28.8];27.2;30.4;28.9778;3.31719988025725
HRH14721041;HE_1_1_O;1;1306.44738932653;1888.46836700645;0.217999904361847;0.957201752611809;33.2180999685079;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.41640000604093;"1";0;0;"Wire Sweep";[1651, 1638, 1641, 1707, 1679, 1713, 1688, 1685, 1695];1638;1713;1677.4444;[0.724846193873041, 0.752554283759147, 0.780052395903102, 0.731844747213715, 0.806171682578843, 0.697908445625548, 0.822313868197856, 0.753162435977733, 0.741373323492818];0.697908445625548;0.822313868197856;0.7567;[162, 143, 173, 168, 167, 174, 173, 170, 136];136;174;162.8889;[3793, 3496, 4202, 3328, 3958, 3872, 3769, 3129, 3819];3129;4202;3707.3333;[125, 124, 126, 122, 123, 121, 122, 120, 121];120;126;122.6667;[85, 68, 131, 53, 87, 107, 88, 55, 94];53;131;85.3333;[85, 68, 131, 53, 87, 107, 88, 55, 94];53;131;85.3333;0;0;0;0.0000;0;0;0;0.0000;65.0706999003887;"1";0;0;0.882799969986081;"1";0;0;0.428600003942847;"1";0;0;0.512100057676435;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.341000035405159;"1";0;0;0.718200113624334;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[32, 36.8, 30.4, 27.2, 30.4, 30.4, 28.8, 28.8, 30.4];27.2;36.8;30.5778;4.78320010006428
HRH14721041;HE_2_2_O;1;1304.55525284563;1865.5691766219;0.394823100115602;0.992199840201877;25.0577998813242;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.4303000215441;"1";0;0;"Wire Sweep";[1727, 1717, 1748, 1688, 1798, 1786, 1779, 1815, 1802];1688;1815;1762.2222;[0.722148518452985, 0.763599566071312, 0.790369296169267, 0.833605640468631, 0.717991202326862, 0.713433114800417, 0.765173092298693, 0.789416263603268, 0.719526716708337];0.713433114800417;0.833605640468631;0.7573;[198, 182, 178, 198, 166, 187, 164, 157, 151];151;198;175.6667;[4477, 4432, 4302, 4352, 4438, 4526, 4284, 4180, 4449];4180;4526;4382.2222;[127, 123, 125, 123, 125, 123, 124, 120, 122];120;127;123.5556;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;57.7018999028951;"1";0;0;0.715899979695678;"1";0;0;0.236199935898185;"1";0;0;0.291199889034033;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.25769998319447;"1";0;0;0.762399984523654;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 32, 30.4, 32, 33.6, 32, 28.8, 32];28.8;33.6;31.4667;6.29789987578988
HRH14721041;HE_4_1_O;1;1311.54196665351;1879.35780026709;0.397254316447221;0.985374233355557;25.3053999040276;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.53840000368655;"1";0;0;"Wire Sweep";[1674, 1687, 1624, 1691, 1745, 1724, 1701, 1733, 1796];1624;1796;1708.3333;[0.755266678907735, 0.76580101143739, 0.831158260871319, 0.769900536968904, 0.744777743108743, 0.70776016020019, 0.777623076763197, 0.758027075481446, 0.752911982191882];0.70776016020019;0.831158260871319;0.7626;[169, 200, 175, 184, 175, 161, 170, 169, 154];154;200;173.0000;[4206, 3559, 4147, 4203, 4074, 3629, 4048, 3750, 4585];3559;4585;4022.3333;[125, 124, 123, 122, 123, 123, 121, 119, 120];119;125;122.2222;[104, 84, 131, 131, 131, 103, 131, 125, 131];84;131;119.0000;[104, 84, 131, 131, 131, 103, 131, 125, 131];84;131;119.0000;0;0;0;0.0000;0;0;0;0.0000;53.2800999935716;"1";0;0;0.617899931967258;"1";0;0;0.877599930390716;"1";0;0;0.723199918866158;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.550800003111362;"1";0;0;0.505000120028853;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 28.8, 30.4, 28.8, 30.4, 27.2, 28.8, 24, 30.4, 28.8];24;30.4;28.6400;8.49819998256862
HRH14721041;HE_4_2_O;1;1297.29132743919;1866.19638479088;0.327038400852289;0.994415739981832;54.9641000106931;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;5.62949990853667;"1";0;0;"Wire Sweep";[1753, 1794, 1720, 1760, 1712, 1829, 1731, 1807, 1747];1712;1829;1761.4444;[0.767133301105247, 0.713110444715054, 0.792579075929306, 0.766524529193595, 0.809313337421595, 0.760897516750849, 0.64986027686796, 0.72007975425737, 0.738964017411794];0.64986027686796;0.809313337421595;0.7465;[180, 168, 141, 175, 169, 164, 175, 176, 161];141;180;167.6667;[3734, 4588, 4515, 4553, 4450, 4492, 4538, 4471, 4550];3734;4588;4432.3333;[125, 124, 124, 123, 122, 122, 123, 120, 120];120;125;122.5556;[88, 131, 131, 131, 131, 131, 131, 131, 131];88;131;126.2222;[88, 131, 131, 131, 131, 131, 131, 131, 131];88;131;126.2222;0;0;0;0.0000;0;0;0;0.0000;65.9895001444966;"1";0;0;0.308599788695574;"1";0;0;0.663100043311715;"1";0;0;0.424900092184544;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.956600066274405;"1";0;0;0.718700001016259;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 32, 32, 32, 30.4, 32, 32, 30.4, 32];30.4;32;31.4667;7.51579995267093
HRH14721041;HE_3_2_O;1;1286.91518487212;1871.4315259497;0.54834871482849;0.99246333423018;34.2248999513686;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.83890001103282;"1";0;0;"Wire Sweep";[1673, 1727, 1667, 1685, 1689, 1773, 1755, 1713, 1741];1667;1773;1713.6667;[0.71074818592212, 0.780068498362586, 0.844917067581202, 0.780016384568689, 0.769744185851896, 0.720567146611442, 0.795670400669439, 0.774911465578326, 0.727896560706907];0.71074818592212;0.844917067581202;0.7672;[176, 203, 165, 199, 207, 198, 188, 177, 187];165;207;188.8889;[4319, 4226, 4196, 4342, 4217, 4293, 4309, 4326, 4341];4196;4342;4285.4444;[126, 122, 123, 122, 122, 121, 122, 119, 123];119;126;122.2222;[132, 132, 132, 132, 132, 132, 131, 131, 131];131;132;131.6667;[132, 132, 132, 132, 132, 132, 131, 131, 131];131;132;131.6667;0;0;0;0.0000;0;0;0;0.0000;35.4150999337435;"1";0;0;0.351999886333942;"1";0;0;0.219499925151467;"1";0;0;0.625199871137738;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.640599988400936;"1";0;0;0.247099902480841;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[30.4, 28.8, 32, 30.4, 30.4, 30.4, 32, 30.4, 32];28.8;32;30.7556;10.1638999767601
HRH14721041;HE_3_1_O;1;1303.77072634408;1885.13397219883;0.227316067498039;0.992930431336433;32.4318001512438;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.83709999732673;"1";0;0;"Wire Sweep";[1714, 1705, 1698, 1639, 1759, 1723, 1707, 1726, 1719];1639;1759;1710.0000;[0.75816208076531, 0.750687278305612, 0.765677904201395, 0.816488954538793, 0.75761539104657, 0.72821338195931, 0.758514191864185, 0.739997669074375, 0.770320712953473];0.72821338195931;0.816488954538793;0.7606;[192, 206, 154, 178, 171, 144, 155, 165, 150];144;206;168.3333;[4953, 4935, 4969, 4766, 4479, 4818, 5012, 4765, 4892];4479;5012;4843.2222;[125, 124, 124, 123, 122, 123, 122, 120, 121];120;125;122.6667;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;[131, 131, 131, 131, 131, 131, 131, 131, 131];131;131;131.0000;0;0;0;0.0000;0;0;0;0.0000;38.2465999573469;"1";0;0;0.339600024744868;"1";0;0;0.797800021246076;"1";0;0;0.663999933749437;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.748299993574619;"1";0;0;0.621999846771359;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 27.2, 27.2, 30.4, 28.8, 28.8, 30.4, 27.2, 27.2];27.2;30.4;28.4444;9.64810000732541
HRH14721041;HE_6_1_O;1;1319.18797591761;1865.65676561088;0.542090587927917;0.98840108014123;41.8151000048965;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;7.8314000274986;"1";0;0;"Wire Sweep";[1682, 1706, 1621, 1648, 1705, 1754, 1681, 1713, 1773];1621;1773;1698.1111;[0.71097976363338, 0.766762828870592, 0.790546257841045, 0.734776615699368, 0.769548871843492, 0.712167322118665, 0.772973730950181, 0.72087593566088, 0.747084284084128];0.71097976363338;0.790546257841045;0.7473;[185, 170, 184, 158, 168, 170, 167, 168, 150];150;185;168.8889;[4720, 4841, 4377, 4045, 4818, 4692, 4383, 4234, 4658];4045;4841;4529.7778;[125, 124, 123, 121, 122, 121, 123, 119, 120];119;125;122.0000;[125, 131, 131, 110, 131, 131, 131, 115, 131];110;131;126.2222;[125, 131, 131, 110, 131, 131, 131, 115, 131];110;131;126.2222;0;0;0;0.0000;0;0;0;0.0000;46.1323000490665;"1";0;0;0.221199821680784;"1";0;0;0.268199946731329;"1";0;0;0.230700010433793;"1";0;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0.845300033688545;"1";0;0;0.587000045925379;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[28.8, 30.4, 30.4, 30.4, 30.4, 30.4, 28.8, 30.4, 30.4];28.8;30.4;30.0444;11.9270000141114
