;;FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);FO (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);2DM (PCB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Smash Bond (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);Bond Offset (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);NSOL (WB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB);FM Lead (FM_PCB)
Lot ID;Unit;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. circularity;8. circularity (min);8. circularity (max);8. circularity (avg);9. inner_radius (um);9. inner_radius (um) (min);9. inner_radius (um) (max);9. inner_radius (um) (avg);10. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. rect2_len2 (um);8. rect2_len2 (um) (min);8. rect2_len2 (um) (max);8. rect2_len2 (um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time
HRH14720421;HE_1_1_L1;"1";1;6852699;6852699;6852699;6852699;6852699.0000;17.54290944;17.54290944;17.54290944;17.54290944;17.5429;0.251489061468225;0.251489061468225;0.251489061468225;0.2515;3.01693925689717;-2.27778433811262;14.4092618158355;"1";0;552.642989906037;2295.24303281325;0.247202343439935;1.84401515201917;0.100991661330989;3.6723888525012;-0.884228783849659;14.1636509648518;20.326100056991;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.741842235978824, 0.639013812378661, 0.749090790479827, 0.779080237511547, 0.739325997277723, 0.769878340550849, 0.744439981867679, 0.738329447650538, 0.711754469729325];0.639013812378661;0.779080237511547;0.7348;[21.6, 19.2, 22.4, 21.6, 21.6, 22.4, 21.6, 21.6, 20];19.2;22.4;21.3333;4.45830007083714;"1";16;4760;[414, 211, 396, 192, 395, 207, 413, 222, 397, 192, 378, 204, 354, 204, 348, 233];192;414;297.5000;12185.6;[1059.84, 540.16, 1013.76, 491.52, 1011.2, 529.92, 1057.28, 568.32, 1016.32, 491.52, 967.68, 522.24, 906.24, 522.24, 890.88, 596.48];491.52;1059.84;761.6000;[7.26117994105181, -68.8765016559434, -0.243725706965983, -63.5899172270605, 2.2012374802083, -65.2573803413015, 0.203609736551153, -64.5329917481177, 5.69126183676698, -72.9641801590322, 9.48894380954875, -77.9538764907607, 0.402395585228989, -70.3419175846813, 2.03461195959076, -64.3361787277418];-77.9538764907607;9.48894380954875;-32.5508;21.0189998615533;"1";9;11326;[1300, 1189, 1316, 1246, 1276, 1305, 1216, 1249, 1229];1189;1316;1258.4444;0.02899456;[0.003328, 0.00304384, 0.00336896, 0.00318976, 0.00326656, 0.0033408, 0.00311296, 0.00319744, 0.00314624];0.00304384;0.00336896;0.0032;[-76.2997103198545, -79.1670145579167, -65.4033966775372, -74.9835465745849, -74.6613365728722, 23.4885246550203, -78.9808888942483, -70.6394823387873, -55.9811358537585];-79.1670145579167;23.4885246550203;-61.4031;[0.030715399529584, 0.0299247423864694, 0.0322440692221066, 0.0304, 0.0316783837971573, 0.0312, 0.0290117987550768, 0.0301141064982455, 0.0304];0.0290117987550768;0.0322440692221066;0.0306;6.83260010555387;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.02920001558959
HRH14720421;HE_2_2_L1;"1";1;6859127;6859127;6859127;6859127;6859127.0000;17.55936512;17.55936512;17.55936512;17.55936512;17.5594;0.265379222403623;0.265379222403623;0.265379222403623;0.2654;2.97941527404289;-2.27942636151802;15.2051094141912;"1";0;550.483109931694;2270.56805482128;0.283076575244377;1.84322347582748;0.101504998443621;3.63290888771405;-0.880772975890711;16.2190930405203;35.1631001103669;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.769423647952494, 0.783585535787256, 0.787980591713939, 0.799359466770155, 0.780943179147586, 0.741803631536966, 0.816705221451583, 0.751165562082898];0.741803631536966;0.816705221451583;0.7789;[21.6, 21.6, 20, 22.4, 21.6, 21.6, 22.4, 21.6];20;22.4;21.6000;5.18140010535717;"1";16;4747;[439, 176, 392, 180, 423, 183, 420, 201, 430, 162, 404, 174, 402, 202, 343, 216];162;439;296.6875;12152.32;[1123.84, 450.56, 1003.52, 460.8, 1082.88, 468.48, 1075.2, 514.56, 1100.8, 414.72, 1034.24, 445.44, 1029.12, 517.12, 878.08, 552.96];414.72;1123.84;759.5200;[-1.3101437245132, -69.1387579080138, -3.77645430191605, -68.4354721054231, -0.772429937072728, -73.0559641928776, -1.7149792930625, -69.2478181662118, -1.84132111672126, -75.4277059346609, 3.82126317962641, -77.0881219824171, 9.53861368561295, -74.5339536430205, 9.79161428291969, -67.721915496019];-77.0881219824171;9.79161428291969;-35.0571;1.74849992617965;"1";9;10985;[1335, 1189, 1158, 1239, 1152, 1247, 1240, 1234, 1191];1152;1335;1220.5556;0.0281216;[0.0034176, 0.00304384, 0.00296448, 0.00317184, 0.00294912, 0.00319232, 0.0031744, 0.00315904, 0.00304896];0.00294912;0.0034176;0.0031;[-77.1504063206685, -84.9000928655989, -78.7183777729643, -75.4155995343644, -84.8923174573832, 86.2584992142961, 85.4111515538836, -69.4409891830558, -88.3708790245925];-88.3708790245925;86.2584992142961;-43.0243;[0.0322440692221066, 0.0291930379206244, 0.0297527680749511, 0.0311126983722081, 0.0283480553476402, 0.0311126983722081, 0.0300744175045053, 0.0311126983722081, 0.0312];0.0283480553476402;0.0322440692221066;0.0305;2.9151001945138;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.64519995450974
HRH14720421;HE_1_2_L1;"1";1;6860335;6860335;6860335;6860335;6860335.0000;17.5624576;17.5624576;17.5624576;17.5624576;17.5625;0.198600798603547;0.198600798603547;0.198600798603547;0.1986;2.99022992923815;-2.25769419271799;11.3789875679109;"1";0;536.80365938044;2276.21712136615;0.228400535756543;1.84519752672715;0.10105572816897;3.64194739418584;-0.858885855008704;13.0863867373768;33.7141000200063;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.760946013660195, 0.746361600920234, 0.791060924483653, 0.785764977867924, 0.762359184380285, 0.760408078249828, 0.799717733134214, 0.703043696385022, 0.707454583262249];0.703043696385022;0.799717733134214;0.7575;[21.6, 22.4, 21.6, 22.4, 22.4, 22.4, 22.4, 20.8, 22.4];20.8;22.4;22.0444;3.71879991143942;"1";16;4484;[435, 200, 306, 221, 368, 211, 381, 230, 337, 206, 310, 181, 341, 226, 294, 237];181;435;280.2500;11479.04;[1113.6, 512, 783.36, 565.76, 942.08, 540.16, 975.36, 588.8, 862.72, 527.36, 793.6, 463.36, 872.96, 578.56, 752.64, 606.72];463.36;1113.6;717.4400;[4.91038705685602, -72.8334478580051, -8.1976454271213, -66.7069197202813, 8.11518708218528, -64.1711683081895, -2.22078642785489, -68.2268406881619, 3.58376692541779, -66.9015045797467, -1.20117521878314, -79.4725321275196, -6.21271004165261, -77.7078219498102, 33.640307224043, -62.6330878064962];-79.4725321275196;33.640307224043;-32.8897;8.60559986904263;"1";9;11314;[1275, 1242, 1237, 1279, 1284, 1242, 1223, 1255, 1277];1223;1284;1257.1111;0.02896384;[0.003264, 0.00317952, 0.00316672, 0.00327424, 0.00328704, 0.00317952, 0.00313088, 0.0032128, 0.00326912];0.00313088;0.00328704;0.0032;[-63.9391170326692, -70.7724513088759, -78.8393926414278, -69.0577042662218, -83.2749064237428, -54.1684646580233, -71.6305035932817, -80.2048675156691, -77.6355563285123];-83.2749064237428;-54.1684646580233;-72.1692;[0.032, 0.0304, 0.0312, 0.0304863227845388, 0.0316783837971573, 0.0304, 0.0292747199947193, 0.0299967565814274, 0.031357973192772];0.0292747199947193;0.032;0.0308;10.4241999797523;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.22390005365014
HRH14720421;HE_2_1_L1;"1";1;6848217;6848217;6848217;6848217;6848217.0000;17.53143552;17.53143552;17.53143552;17.53143552;17.5314;0.256440753150287;0.256440753150287;0.256440753150287;0.2564;2.99934425091962;-2.30136771986051;14.6929728506676;"1";0;567.616646975731;2284.41361710861;0.241631970547848;1.84457464218354;0.0995661597181959;3.65506178737377;-0.90818663516117;13.8444921078211;33.4147999528795;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.744410119862785, 0.774063677170509, 0.757115526643581, 0.786902592071978, 0.749538484048155, 0.785622356139941, 0.821426264963366, 0.779758612691205, 0.660922804497397];0.660922804497397;0.821426264963366;0.7622;[21.6, 21.6, 20, 20.8, 20.8, 21.6, 20.8, 21.6, 20];20;21.6;20.9778;3.59490001574159;"1";16;4865;[433, 181, 404, 206, 425, 202, 421, 222, 414, 196, 391, 184, 373, 219, 351, 243];181;433;304.0625;12454.4;[1108.48, 463.36, 1034.24, 527.36, 1088, 517.12, 1077.76, 568.32, 1059.84, 501.76, 1000.96, 471.04, 954.88, 560.64, 898.56, 622.08];463.36;1108.48;778.4000;[6.05975079128715, -70.8933313882765, -4.07790013905389, -73.4223409005421, 1.90439983199168, -71.6845399393918, -0.366846644823156, -62.5644893455728, 8.18106396224129, -70.9692948273909, -3.62173250591287, -82.9227935780338, -1.41167835568978, -69.3424180265269, 2.45368986631153, -66.0629553325864];-82.9227935780338;8.18106396224129;-34.9213;1.5215000603348;"1";9;10926;[1201, 1295, 1208, 1206, 1162, 1175, 1216, 1244, 1219];1162;1295;1214.0000;0.02797056;[0.00307456, 0.0033152, 0.00309248, 0.00308736, 0.00297472, 0.003008, 0.00311296, 0.00318464, 0.00312064];0.00297472;0.0033152;0.0031;[-86.9497362277204, -66.3129813094738, 86.0924178803663, -88.4941474178491, -80.7363553788374, -84.5004781430415, 89.4479195842754, -69.4546300174828, -81.0196113875511];-88.4941474178491;89.4479195842754;-42.4364;[0.0309356909670651, 0.0305470129472589, 0.0305470129472589, 0.0296, 0.0291994183292962, 0.0293714251507246, 0.0311126983722081, 0.0312, 0.0305489894221884];0.0291994183292962;0.0312;0.0303;14.2256000544876;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.11810017935932
HRH14720421;HE_3_2_L1;"1";1;6852285;6852285;6852285;6852285;6852285.0000;17.5418496;17.5418496;17.5418496;17.5418496;17.5418;0.222262860482285;0.222262860482285;0.222262860482285;0.2223;2.99732263979096;-2.24623895567683;12.73472384814;"1";0;531.198086637182;2282.80062588876;0.256597796596625;1.84455622050852;0.101315987644084;3.65248100142202;-0.849916938619491;14.701970777343;32.3734001722187;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.754366476109166, 0.744404066614219, 0.785918003347512, 0.7475479452905, 0.778142332300072, 0.76701790501594, 0.732070645667145, 0.771127210011938, 0.80556061101335];0.732070645667145;0.80556061101335;0.7651;[21.6, 22.4, 21.6, 21.6, 21.6, 21.6, 20.8, 22.4, 22.4];20.8;22.4;21.7778;3.3199000172317;"1";16;4650;[392, 169, 342, 198, 401, 219, 401, 228, 389, 205, 347, 198, 376, 227, 322, 236];169;401;290.6250;11904;[1003.52, 432.64, 875.52, 506.88, 1026.56, 560.64, 1026.56, 583.68, 995.84, 524.8, 888.32, 506.88, 962.56, 581.12, 824.32, 604.16];432.64;1026.56;744.0000;[3.18209353659301, -80.1191645263166, -2.58738631272169, -71.2637742412212, -2.23077017573678, -64.9642084351541, 0.739441217809398, -64.7412143622599, 1.29425259064661, -66.8193180435311, -10.2461162661018, -76.9398900171054, 0.534737330905716, -63.7522494535187, 10.4501339056186, -68.8881134375344];-80.1191645263166;10.4501339056186;-34.7720;1.63930002599955;"1";9;11468;[1254, 1311, 1304, 1232, 1207, 1272, 1293, 1300, 1295];1207;1311;1274.2222;0.02935808;[0.00321024, 0.00335616, 0.00333824, 0.00315392, 0.00308992, 0.00325632, 0.00331008, 0.003328, 0.0033152];0.00308992;0.00335616;0.0033;[-65.630781020328, 13.7315104898849, 85.894266633089, -82.2013416045274, -72.6873031363076, -60.462446865673, 83.545696051286, -83.582182997117, -85.6103970963627];-85.6103970963627;85.894266633089;-29.6670;[0.0304739629910874, 0.0311126983722081, 0.0318416079995969, 0.0305489894221884, 0.0297191746348078, 0.0314908459605381, 0.0315567225128227, 0.0320604347351972, 0.0303578655376164];0.0297191746348078;0.0320604347351972;0.0310;2.98599991947412;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.91840003430843
HRH14720421;HE_3_1_L1;"1";1;6849449;6849449;6849449;6849449;6849449.0000;17.53458944;17.53458944;17.53458944;17.53458944;17.5346;0.291455668645293;0.291455668645293;0.291455668645293;0.2915;3.01621293671944;-2.26543590271276;16.6991797285387;"1";0;539.846239995778;2292.81205521758;0.211053214093749;1.84456080207152;0.102694073379168;3.66849928834814;-0.863753983993245;12.0924584202428;18.6505999881774;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.719554676231137, 0.774050579535317, 0.793014474800023, 0.656041262565184, 0.631440793307467, 0.683548742947173, 0.690368368449155, 0.773489497751731, 0.659190868332703];0.631440793307467;0.793014474800023;0.7090;[20.8, 21.6, 21.6, 20, 20, 20, 20, 21.6, 20];20;21.6;20.6222;3.73410014435649;"1";16;4935;[427, 207, 350, 229, 404, 245, 419, 236, 368, 215, 357, 233, 380, 240, 339, 286];207;427;308.4375;12633.6;[1093.12, 529.92, 896, 586.24, 1034.24, 627.2, 1072.64, 604.16, 942.08, 550.4, 913.92, 596.48, 972.8, 614.4, 867.84, 732.16];529.92;1093.12;789.6000;[2.05371233615396, -72.7854459239934, 0.3252182602691, -66.404590251988, 7.19104371573604, -58.3122240103928, -0.481825693840982, -74.7379601677622, 6.01189231721483, -72.3856944840255, 8.66072766421708, 67.9946466575278, -3.76228376811551, -66.3819751825418, -0.650774507234727, 53.1464612258436];-74.7379601677622;67.9946466575278;-16.9074;2.63889995403588;"1";9;11248;[1227, 1350, 1302, 1222, 1274, 1235, 1192, 1217, 1229];1192;1350;1249.7778;0.02879488;[0.00314112, 0.003456, 0.00333312, 0.00312832, 0.00326144, 0.0031616, 0.00305152, 0.00311552, 0.00314624];0.00305152;0.003456;0.0032;[-82.6654191090218, -84.2419858288569, -87.2890783959314, -76.274242752158, 65.2907655015595, -60.9078538365125, -83.1764736843369, -76.7404332872928, -88.1064299354311];-88.1064299354311;65.2907655015595;-63.7901;[0.0322440692221066, 0.032, 0.0316783837971573, 0.0312, 0.0312, 0.0304, 0.0290438673304399, 0.0295907055801906, 0.0304];0.0290438673304399;0.0322440692221066;0.0309;3.73629992827773;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.66520003788173
HRH14720421;HE_4_1_L1;"1";1;6850681;6850681;6850681;6850681;6850681.0000;17.53774336;17.53774336;17.53774336;17.53774336;17.5377;0.254885433874592;0.254885433874592;0.254885433874592;0.2549;2.99864238150923;-2.29289101833818;14.6038596203749;"1";0;556.133069736967;2283.6367415137;0.245002691965947;1.84723297713132;0.103627652903364;3.65381878642193;-0.889812911579148;14.0376202189925;17.7565000485629;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.749890673179089, 0.816024390645956, 0.74455378115967, 0.631190327300675, 0.808274786938988, 0.773999672776351, 0.635198605414699, 0.640543593971223];0.631190327300675;0.816024390645956;0.7250;[20.8, 21.6, 20.8, 19.2, 21.6, 20.8, 20, 18.4];18.4;21.6;20.4000;8.8638998568058;"1";16;5014;[424, 194, 422, 206, 424, 217, 443, 209, 434, 199, 423, 186, 397, 218, 377, 241];186;443;313.3750;12835.84;[1085.44, 496.64, 1080.32, 527.36, 1085.44, 555.52, 1134.08, 535.04, 1111.04, 509.44, 1082.88, 476.16, 1016.32, 558.08, 965.12, 616.96];476.16;1134.08;802.2400;[-3.11914225580478, -66.6487161190257, -1.31267092020207, -77.0820144285996, 2.64895520575728, -73.1831316791243, -1.047218999829, -65.0549108173128, -2.35696332825955, -70.8088235611695, 0.883535201811737, -73.6600184707721, 0.0791075750793115, -76.9967193276986, 1.76369732327703, -67.6844977014011];-77.0820144285996;2.64895520575728;-35.8487;3.39369988068938;"1";9;10621;[1168, 1175, 1194, 1213, 1184, 1191, 1165, 1169, 1162];1162;1213;1180.1111;0.02718976;[0.00299008, 0.003008, 0.00305664, 0.00310528, 0.00303104, 0.00304896, 0.0029824, 0.00299264, 0.00297472];0.00297472;0.00310528;0.0030;[-80.1499143001562, -86.4781479516493, -83.6757400176815, -86.0014695477158, -77.5934223350289, -81.10663965584, -73.7936865498589, -83.2284375305561, -82.0888286910479];-86.4781479516493;-73.7936865498589;-81.5685;[0.029750415392657, 0.030161567305907, 0.0296, 0.0311126983722081, 0.0299218662286063, 0.0304, 0.0293714251507246, 0.0291257940350574, 0.0286494739035258];0.0286494739035258;0.0311126983722081;0.0298;2.38509988412261;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.79809993319213
HRH14720421;HE_4_2_L1;"1";1;6845475;6845475;6845475;6845475;6845475.0000;17.524416;17.524416;17.524416;17.524416;17.5244;0.26286106036437;0.26286106036437;0.26286106036437;0.2629;2.97676136273962;-2.27034733946147;15.060829357212;"1";0;546.339041726599;2269.59426352139;0.244034969264187;1.84420765979051;0.100145047517976;3.63135082163422;-0.874142466762558;13.9821737924427;19.667899934575;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.667830239099724, 0.807974071551523, 0.757667161395468, 0.795031334344755, 0.823831990689884, 0.815186166050523, 0.787590719668428, 0.734968629133021, 0.735415724554493];0.667830239099724;0.823831990689884;0.7695;[19.2, 22.4, 22.4, 21.6, 22.4, 21.6, 21.6, 21.6, 21.6];19.2;22.4;21.6000;5.38159999996424;"1";16;4832;[444, 186, 396, 213, 420, 206, 411, 202, 395, 192, 401, 181, 382, 213, 355, 235];181;444;302.0000;12369.92;[1136.64, 476.16, 1013.76, 545.28, 1075.2, 527.36, 1052.16, 517.12, 1011.2, 491.52, 1026.56, 463.36, 977.92, 545.28, 908.8, 601.6];463.36;1136.64;773.1200;[0.15706541995247, -66.7207357630706, -1.79105030330793, -68.3406709877488, -1.3493047177039, -64.3550112526268, -1.13568656411449, -72.2381383930669, -0.626651710894732, -66.9218077566101, 2.98327774562072, -82.4692467040139, -0.135652023201251, -67.2210439125966, -1.95680845342016, -67.8742323007669];-82.4692467040139;2.98327774562072;-34.9997;1.53209990821779;"1";9;10734;[1142, 1217, 1201, 1177, 1227, 1170, 1230, 1208, 1162];1142;1230;1192.6667;0.02747904;[0.00292352, 0.00311552, 0.00307456, 0.00301312, 0.00314112, 0.0029952, 0.0031488, 0.00309248, 0.00297472];0.00292352;0.0031488;0.0031;[-88.4620913587249, -70.0462423172303, -79.7807260938385, -77.7793096569727, -59.8880671299564, -71.9473020359256, -86.896389512025, -85.5340543307349, -80.098208155724];-88.4620913587249;-59.8880671299564;-77.8258;[0.0290932326627761, 0.0304, 0.0299237609949219, 0.0296, 0.0311126983722081, 0.0292532062002218, 0.0312347523777212, 0.0296863605044472, 0.0289516878819502];0.0289516878819502;0.0312347523777212;0.0299;2.38529988564551;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.2816000059247
HRH14720421;HE_5_2_L1;"1";1;6847186;6847186;6847186;6847186;6847186.0000;17.52879616;17.52879616;17.52879616;17.52879616;17.5288;0.270719529719079;0.270719529719079;0.270719529719079;0.2707;2.98797250911542;-2.23804044043787;15.5110864846697;"1";0;521.92753078931;2275.18099505964;0.239803887995583;1.84429177205225;0.102904180129649;3.64028959209542;-0.835084049262896;13.7397506929748;19.1691999789327;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;[0.700075500953395, 0.756390338276297, 0.786461795969345, 0.773897039121388, 0.731878359567881, 0.773853963531036, 0.746747340617146, 0.792392641162701];0.700075500953395;0.792392641162701;0.7577;[21.6, 21.6, 24, 23.2, 22.4, 21.6, 22.4, 22.4];21.6;24;22.4000;2.03260011039674;"1";16;4514;[402, 192, 335, 215, 402, 202, 379, 215, 351, 187, 343, 187, 367, 224, 285, 228];187;402;282.1250;11555.84;[1029.12, 491.52, 857.6, 550.4, 1029.12, 517.12, 970.24, 550.4, 898.56, 478.72, 878.08, 478.72, 939.52, 573.44, 729.6, 583.68];478.72;1029.12;722.2400;[-4.1180957804373, -64.2403760396957, -7.21735520494763, -68.3631406481244, -1.75292115924936, -69.2111109962822, 13.7275458849521, -67.5429587098036, 4.3371823593923, -73.9443613892782, -2.99605479112341, -80.1574002719539, 1.53077159298914E-16, -64.7022216879697, 36.7404669918691, -74.3404051936467];-80.1574002719539;36.7404669918691;-32.7363;1.24899996444583;"1";9;11302;[1322, 1207, 1192, 1275, 1267, 1224, 1220, 1296, 1299];1192;1322;1255.7778;0.02893312;[0.00338432, 0.00308992, 0.00305152, 0.003264, 0.00324352, 0.00313344, 0.0031232, 0.00331776, 0.00332544];0.00305152;0.00338432;0.0032;[-73.1364395212972, -65.8150458373115, -77.3707267753986, -75.3322402179358, -70.6802431551968, -82.8212725479178, -81.9395080497717, 82.378882979903, -67.3815195479249];-82.8212725479178;82.378882979903;-56.8998;[0.0328, 0.0306372964607882, 0.0281457451898541, 0.0311126983722081, 0.0307682953703971, 0.0304, 0.0304, 0.0316783837971573, 0.0312739345339413];0.0281457451898541;0.0328;0.0308;2.35130009241402;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.12349998764694
