;;Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB)
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. Copper_rect2_len2(um);6. Copper_rect2_len2(um) (min);6. Copper_rect2_len2(um) (max);6. Copper_rect2_len2(um) (avg);7. Inspection Time;1. Defect;2. N_Defect;3. YWidthTop;4. YWidthBottom;5. XWidthLeft;6. XWidthRight;7. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. max_diameter(um);6. max_diameter(um) (min);6. max_diameter(um) (max);6. max_diameter(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Copper_max_diameter(um);8. Copper_max_diameter(um) (min);8. Copper_max_diameter(um) (max);8. Copper_max_diameter(um) (avg);9. Inspection Time;1. Defect;2. N_Defect;3. Row;3. Row (min);3. Row (max);3. Row (avg);4. Column;4. Column (min);4. Column (max);4. Column (avg);5. area(um);5. area(um) (min);5. area(um) (max);5. area(um) (avg);6. width(um);6. width(um) (min);6. width(um) (max);6. width(um) (avg);7. Copper_area(um);7. Copper_area(um) (min);7. Copper_area(um) (max);7. Copper_area(um) (avg);8. Inspection Time
HRH14720421;HE_1_1_C1;1;1295.10990208746;1884.07212360666;0.131791790829703;0.721094678591641;60.8278999570757;"1";0;1422.52804107387;1887.54384111577;0.226176869067616;5.14257488069877;3.47784126431251;54.3598998337984;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.31479995697737;["1", "1"];[0, 0];0;0;0;0;80.6148000992835;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;42.5299999769777;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.30199992842972
HRH14720421;HE_1_2_C1;1;1281.63618726558;1869.10170495296;-0.00173789255828321;0.727711230056315;19.0806000027806;"1";0;1409.28487681551;1871.13976466941;0.184328679976577;5.14664284875782;3.47769035565367;54.6079000923783;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.73840006068349;["1", "1"];[0, 0];0;0;0;0;49.3850000202656;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;39.8883998859674;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.36290018074214
HRH14720421;HE_2_1_C1;1;1310.30038533207;1870.05134980285;0.018073498886079;0.687609167823808;73.2829000335187;"1";0;1437.32158778886;1874.89933000005;0.216223447756593;5.13759701115984;3.47727343358995;40.6598998233676;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;9.49430000036955;["1", "1"];[0, 0];0;0;0;0;92.2771999612451;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;48.741300124675;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.92720000632107
HRH14720421;HE_2_2_C1;1;1296.69931771547;1859.72220938692;-0.0954302823276581;0.66228422770115;77.4268999230117;"1";0;1424.10145290222;1862.37013160937;0.235236175471242;5.14030907974103;3.48333654940662;45.0675000902265;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.31460011936724;["1", "1"];[0, 0];0;0;0;0;99.5269000995904;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;51.4551000669599;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.63020005635917
HRH14720421;HE_4_1_C1;1;1305.73213298255;1875.05478198902;0.00140659967270686;0.660075239662916;20.2550000976771;"1";0;1435.86086532813;1877.41248531217;0.232981919236311;5.13979744777188;3.47704116593867;57.7051001600921;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.2621999271214;["1", "1"];[0, 0];0;0;0;0;64.4852998666465;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;31.40789992176;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.58560019917786
HRH14720421;HE_3_2_C1;1;1278.95643569814;1878.31471857691;0.0483047823495178;0.722342559385822;57.5899998657405;"1";0;1406.73191402921;1877.73642910843;0.205569965998193;5.13990831624145;3.48118768570969;19.0318000968546;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;18.8252001535147;["1", "1"];[0, 0];0;0;0;0;57.2099999990314;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.1731000300497;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.81230006739497
HRH14720421;HE_3_1_C1;1;1287.32448913919;1886.0557835366;0.175074445742145;0.690735778831765;17.886099871248;"1";0;1418.5825005704;1889.713958413;0.245927663994362;5.13984664800563;3.47621903171745;50.9939000476152;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.69940006546676;["1", "1"];[0, 0];0;0;0;0;56.6326000262052;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.5190999824554;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.44660000316799
HRH14720421;HE_5_2_C1;1;1269.97007640474;1866.10367652203;0.00525350136609075;0.716487572117188;11.8621999863535;"1";0;1399.39732266382;1867.39932721941;0.255611905084271;5.13865475566685;3.47682807147327;62.1423998381943;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.01630003377795;["1", "1"];[0, 0];0;0;0;0;36.1623999197036;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;33.9627000503242;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.78090010397136
HRH14720421;HE_6_1_C1;1;1303.41974207007;1865.39210733893;0.0571788620126732;0.681727133860448;17.8364000748843;"1";0;1430.63887557299;1868.74452759009;0.235748743131428;5.13940530532099;3.47804534920285;20.5967000219971;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.71650010533631;["1", "1"];[0, 0];0;0;0;0;56.3674999866635;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.2050999030471;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.45799992606044
